"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",48,71,51,75,75,78,78
"2",58,91,62,96,96,99,99
"3",63,95,67,101,101,104,104
"4",63,97,67,102,102,105,105
"5",40,59,43,62,62,65,65
"6",62,97,66,102,102,105,105
"7",52,79,56,83,83,86,86
"8",54,82,57,86,86,89,89
"9",75,119,79,125,125,128,128
"10",45,67,48,71,71,73,73
"11",51,78,54,82,82,85,85
"12",47,69,50,73,73,76,76
"13",64,99,67,104,104,108,108
"14",62,103,65,108,108,111,111
"15",52,79,55,83,83,86,86
"16",54,81,57,86,86,89,89
"17",67,103,71,109,109,112,112
"18",54,82,57,86,86,89,89
"19",45,67,48,71,71,74,74
"20",46,68,48,72,72,74,74
"21",49,74,52,78,78,81,81
"22",58,90,61,95,95,98,98
"23",54,83,57,88,88,91,91
"24",57,90,61,95,95,98,98
"25",62,97,66,102,102,106,106
"26",84,143,88,149,149,153,153
"27",45,65,47,69,69,72,72
"28",69,108,74,113,113,117,117
"29",65,100,69,105,105,109,109
"30",57,89,61,93,93,96,96
"31",50,73,53,78,78,81,81
"32",84,138,89,144,144,148,148
"33",36,53,38,56,56,58,58
"34",45,68,48,72,72,75,75
"35",59,93,63,98,98,101,101
"36",72,115,77,121,121,125,125
"37",68,113,72,119,119,123,123
"38",52,81,56,85,85,88,88
"39",70,117,74,122,122,126,126
"40",53,78,56,82,82,85,85
"41",62,93,65,98,98,101,101
"42",54,85,57,89,89,93,93
"43",43,65,46,69,69,72,72
"44",54,83,57,87,87,91,91
"45",46,68,49,72,72,75,75
"46",44,65,47,69,69,71,71
"47",49,77,52,81,81,84,84
"48",62,98,66,103,103,106,106
"49",65,100,69,106,106,109,109
"50",76,128,80,135,135,139,139
"51",50,75,53,79,79,82,82
"52",65,99,69,104,104,108,108
"53",53,78,56,83,83,86,86
"54",64,101,68,106,106,110,110
"55",47,71,50,75,75,78,78
"56",64,98,68,103,103,107,107
"57",60,92,63,97,97,100,100
"58",38,56,40,60,60,62,62
"59",57,86,60,91,91,94,94
"60",57,90,60,95,95,99,99
"61",73,117,77,123,123,127,127
"62",53,79,56,83,83,86,86
"63",67,104,70,109,109,113,113
"64",55,85,58,89,89,92,92
"65",83,134,87,141,141,145,145
"66",54,85,58,89,89,92,92
"67",43,65,46,68,68,71,71
"68",42,63,45,67,67,69,69
"69",41,62,44,65,65,68,68
"70",64,97,67,102,102,106,106
"71",52,79,55,84,84,87,87
"72",65,101,69,106,106,110,110
"73",58,90,61,95,95,99,99
"74",41,62,44,66,66,68,68
"75",73,120,77,126,126,130,130
"76",60,91,64,96,96,99,99
"77",45,66,48,70,70,73,73
"78",56,85,59,90,90,93,93
"79",72,119,76,124,124,128,128
"80",48,72,51,76,76,79,79
"81",47,69,50,73,73,76,76
"82",41,61,43,64,64,67,67
"83",58,91,61,96,96,99,99
"84",49,73,52,77,77,80,80
"85",51,76,54,80,80,83,83
"86",58,97,62,102,102,106,106
"87",58,90,62,95,95,98,98
"88",64,100,67,106,106,109,109
"89",72,125,76,131,131,134,134
"90",85,144,90,151,151,154,154
"91",41,62,44,66,66,69,69
"92",55,83,59,87,87,90,90
"93",41,59,43,63,63,65,65
"94",79,131,84,138,138,142,142
"95",62,95,66,100,100,104,104
"96",46,70,49,74,74,77,77
"97",50,76,53,80,80,83,83
"98",61,96,65,101,101,105,105
"99",55,90,59,94,94,97,97
"100",58,90,62,95,95,98,98
"101",43,63,46,67,67,69,69
"102",65,102,69,108,108,112,112
"103",48,76,51,80,80,82,82
"104",84,149,88,155,155,159,159
"105",45,66,48,70,70,72,72
"106",54,83,58,87,87,90,90
"107",65,106,69,111,111,115,115
"108",62,95,65,100,100,104,104
"109",43,64,46,68,68,70,70
"110",107,181,113,190,190,195,195
"111",46,71,49,75,75,78,78
"112",49,72,52,76,76,79,79
"113",32,47,34,49,49,52,52
"114",55,83,58,87,87,91,91
"115",35,50,38,53,53,55,55
"116",66,103,70,109,109,113,113
"117",52,78,55,83,83,86,86
"118",43,65,46,68,68,71,71
"119",60,94,64,99,99,102,102
"120",35,51,37,54,54,56,56
"121",74,121,79,127,127,131,131
"122",47,72,50,76,76,79,79
"123",52,78,56,83,83,86,86
"124",50,75,53,80,80,83,83
"125",68,117,72,122,122,126,126
"126",81,137,85,144,144,148,148
"127",40,59,43,63,63,65,65
"128",63,102,66,107,107,110,110
"129",49,74,52,78,78,81,81
"130",56,88,60,92,92,95,95
"131",54,84,57,89,89,92,92
"132",69,110,73,116,116,120,120
"133",40,61,43,65,65,67,67
"134",86,140,91,147,147,152,152
"135",44,66,46,70,70,73,73
"136",81,148,86,155,155,158,158
"137",62,100,65,105,105,108,108
"138",50,78,53,82,82,85,85
"139",57,89,60,94,94,97,97
"140",73,117,77,123,123,126,126
"141",44,64,46,67,67,70,70
"142",66,108,70,114,114,117,117
"143",59,95,62,100,100,103,103
"144",42,62,44,66,66,68,68
"145",51,78,54,82,82,85,85
"146",44,66,47,69,69,72,72
"147",61,90,64,95,95,99,99
"148",65,101,69,106,106,110,110
"149",57,84,60,88,88,92,92
"150",70,113,75,119,119,122,122
"151",58,89,62,94,94,97,97
"152",72,116,76,122,122,126,126
"153",43,65,46,68,68,71,71
"154",54,79,57,83,83,87,87
"155",35,51,37,54,54,56,56
"156",71,113,75,119,119,123,123
"157",54,82,57,86,86,89,89
"158",54,83,57,88,88,91,91
"159",42,62,44,66,66,68,68
"160",74,124,79,130,130,134,134
"161",53,79,57,84,84,87,87
"162",75,122,79,128,128,132,132
"163",53,84,57,88,88,91,91
"164",78,125,82,131,131,135,135
"165",58,92,62,97,97,101,101
"166",56,86,60,91,91,94,94
"167",50,77,53,81,81,84,84
"168",60,95,63,100,100,104,104
"169",49,73,52,77,77,80,80
"170",51,76,54,80,80,83,83
"171",63,98,67,103,103,106,106
"172",53,80,57,85,85,88,88
"173",45,68,48,71,71,74,74
"174",47,71,50,75,75,78,78
"175",43,63,46,66,66,69,69
"176",52,77,56,81,81,84,84
"177",55,84,58,89,89,92,92
"178",65,102,69,108,108,111,111
"179",53,80,56,84,84,88,88
"180",62,97,66,102,102,106,106
"181",118,220,123,227,227,231,231
"182",51,77,55,82,82,85,85
"183",51,75,54,79,79,82,82
"184",52,77,55,82,82,85,85
"185",43,62,46,66,66,68,68
"186",46,68,48,72,72,75,75
"187",87,146,91,152,152,156,156
"188",66,108,70,113,113,117,117
"189",44,68,47,72,72,75,75
"190",70,109,74,114,114,118,118
"191",49,77,52,81,81,83,83
"192",41,61,44,64,64,67,67
"193",54,82,58,87,87,90,90
"194",42,62,45,66,66,69,69
"195",77,128,81,134,134,138,138
"196",63,98,67,103,103,106,106
"197",58,87,61,92,92,96,96
"198",53,81,57,86,86,89,89
"199",51,75,55,80,80,83,83
"200",53,80,56,84,84,87,87
"201",44,67,47,71,71,73,73
"202",71,115,75,120,120,124,124
"203",59,92,62,96,96,99,99
"204",70,114,74,120,120,123,123
"205",56,85,60,90,90,93,93
"206",44,65,47,69,69,72,72
"207",69,110,73,115,115,119,119
"208",55,81,58,85,85,89,89
"209",38,56,40,59,59,61,61
"210",49,76,52,80,80,83,83
"211",43,63,46,67,67,69,69
"212",55,87,59,92,92,96,96
"213",56,85,59,89,89,93,93
"214",34,51,36,55,55,57,57
"215",71,113,75,119,119,122,122
"216",55,87,59,92,92,95,95
"217",64,99,68,105,105,109,109
"218",53,85,56,89,89,92,92
"219",61,93,65,98,98,102,102
"220",57,89,61,93,93,97,97
"221",52,79,56,83,83,86,86
"222",47,73,50,76,76,79,79
"223",53,82,57,86,86,89,89
"224",52,78,55,83,83,86,86
"225",62,98,66,103,103,107,107
"226",46,69,49,73,73,76,76
"227",44,66,47,70,70,73,73
"228",36,51,38,54,54,57,57
"229",74,122,78,127,127,131,131
"230",49,72,52,76,76,79,79
"231",56,87,59,92,92,95,95
"232",42,63,45,67,67,69,69
"233",54,80,58,84,84,88,88
"234",61,96,64,101,101,105,105
"235",67,106,70,111,111,115,115
"236",51,80,55,84,84,87,87
"237",80,132,84,138,138,142,142
"238",49,71,52,75,75,78,78
"239",57,87,61,92,92,95,95
"240",54,85,57,89,89,92,92
"241",54,85,57,89,89,93,93
"242",59,90,63,95,95,99,99
"243",57,85,60,90,90,93,93
"244",49,72,52,76,76,79,79
"245",42,62,45,66,66,68,68
"246",63,103,67,108,108,111,111
"247",48,72,51,76,76,79,79
"248",74,117,78,124,124,128,128
"249",49,76,52,80,80,83,83
"250",54,81,57,85,85,89,89
"251",63,97,66,102,102,106,106
"252",50,77,53,81,81,84,84
"253",46,71,49,75,75,78,78
"254",63,96,67,102,102,105,105
"255",46,69,49,73,73,76,76
"256",54,83,58,87,87,91,91
"257",43,64,45,68,68,70,70
"258",49,76,52,80,80,83,83
"259",60,95,63,99,99,102,102
"260",54,80,57,85,85,88,88
"261",49,75,53,79,79,82,82
"262",65,101,69,106,106,110,110
"263",52,79,55,83,83,86,86
"264",75,120,80,127,127,131,131
"265",41,63,44,66,66,69,69
"266",66,106,70,111,111,115,115
"267",52,78,55,83,83,86,86
"268",57,92,60,97,97,100,100
"269",36,53,39,56,56,58,58
"270",72,119,77,125,125,129,129
"271",65,111,69,116,116,120,120
"272",70,115,74,120,120,124,124
"273",48,72,51,76,76,79,79
