"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",71,59,36,11,30
"2",62,62,27,5,30
"3",44,51,26,8,23
"4",0,0,0,0,0
"5",0,0,0,0,0
"6",0,0,0,0,0
"7",0,0,0,0,0
"8",0,0,0,0,0
"9",0,1,0,0,0
"10",0,0,0,0,0
"11",58,83,43,8,42
"12",65,73,36,8,35
"13",49,69,33,5,26
"14",50,81,34,5,41
"15",53,78,26,6,30
"16",0,0,0,0,0
"17",56,79,35,5,35
"18",65,72,35,8,37
"19",65,59,29,10,34
"20",0,0,0,0,0
"21",0,0,0,0,0
"22",57,68,26,10,34
"23",70,79,25,8,35
"24",65,73,20,6,39
"25",68,77,32,9,36
"26",0,0,0,0,0
"27",52,70,23,9,39
"28",60,71,24,6,34
"29",0,0,0,0,0
"30",0,0,0,0,0
"31",0,0,0,0,0
"32",0,0,0,0,0
"33",43,70,29,9,29
"34",0,0,0,0,0
"35",58,72,29,4,32
"36",0,0,0,0,0
"37",0,0,0,0,0
"38",0,0,0,0,0
"39",54,72,26,8,35
"40",57,61,27,5,26
"41",0,0,0,0,0
"42",70,65,33,8,33
"43",49,81,41,9,41
"44",59,64,32,9,33
"45",0,1,0,0,0
"46",65,84,25,9,34
"47",50,62,25,6,32
"48",0,0,0,0,0
"49",1,0,0,0,0
"50",60,71,37,6,38
"51",63,85,33,10,32
"52",0,0,0,0,0
"53",0,0,0,0,0
"54",56,71,29,8,26
"55",40,62,26,9,32
"56",0,0,0,0,0
"57",0,0,0,0,0
"58",48,75,31,12,35
"59",0,0,0,0,0
"60",2,2,0,0,0
"61",69,78,30,9,33
"62",51,85,23,4,31
"63",46,66,37,14,28
"64",0,0,0,0,0
"65",58,71,39,7,36
"66",48,63,25,5,25
"67",0,0,0,0,0
"68",0,1,0,0,0
"69",65,72,28,7,37
"70",67,74,26,10,34
"71",0,0,0,0,0
"72",42,84,26,8,35
"73",0,0,0,0,0
"74",60,75,40,11,25
"75",59,67,25,7,30
"76",38,68,22,12,28
"77",54,82,42,2,29
"78",0,0,0,0,0
"79",49,64,27,7,28
"80",58,72,34,10,26
"81",0,0,0,0,0
"82",57,70,41,9,20
"83",40,79,35,6,35
"84",0,0,0,0,0
"85",67,76,32,7,34
"86",0,0,0,0,0
"87",48,67,31,10,35
