"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",707,754,76,19,21
"2",713,714,80,23,24
"3",710,694,69,23,19
"4",0,1,0,0,0
"5",0,1,0,0,0
"6",0,1,0,0,0
"7",0,1,0,0,0
"8",0,1,0,0,0
"9",4,1,0,0,0
"10",0,2,0,0,0
"11",731,745,71,26,19
"12",725,732,65,22,24
"13",717,723,71,23,22
"14",725,723,74,26,14
"15",710,684,69,22,14
"16",1,2,0,0,0
"17",715,728,70,28,24
"18",712,708,68,19,26
"19",698,727,74,22,20
"20",0,2,0,0,0
"21",0,1,0,0,0
"22",723,745,82,25,19
"23",712,732,85,24,25
"24",691,685,77,20,12
"25",703,720,71,24,16
"26",0,1,0,0,0
"27",732,736,84,28,20
"28",693,648,73,20,17
"29",0,1,0,0,0
"30",8,3,0,0,0
"31",2,1,0,0,0
"32",0,1,0,0,0
"33",722,716,70,21,20
"34",0,1,0,0,0
"35",711,704,68,24,18
"36",0,1,0,0,0
"37",5,5,0,0,0
"38",0,1,0,0,0
"39",728,741,76,27,20
"40",707,720,72,24,21
"41",0,1,0,0,0
"42",713,707,72,19,15
"43",740,760,73,24,15
"44",694,708,63,22,22
"45",0,0,0,0,0
"46",701,698,71,19,17
"47",722,740,87,25,24
"48",0,1,0,0,0
"49",2,3,0,0,0
"50",701,710,67,25,16
"51",720,726,73,21,24
"52",0,1,0,0,0
"53",1,1,0,0,0
"54",723,706,79,17,22
"55",726,707,77,25,18
"56",0,1,0,0,0
"57",0,1,0,0,0
"58",728,719,77,20,19
"59",0,1,0,0,0
"60",4,4,2,0,1
"61",715,744,75,26,19
"62",736,726,80,32,29
"63",733,742,68,19,21
"64",0,1,0,0,0
"65",725,727,75,22,22
"66",713,703,78,14,20
"67",2,2,1,0,0
"68",0,0,0,0,0
"69",715,741,83,29,19
"70",700,689,74,18,16
"71",0,1,0,0,0
"72",730,718,79,24,19
"73",0,1,0,0,0
"74",714,719,71,22,25
"75",714,705,81,27,21
"76",734,714,81,21,17
"77",718,691,66,23,13
"78",0,1,0,0,0
"79",721,713,83,25,20
"80",728,740,76,22,24
"81",0,1,0,0,0
"82",728,718,71,28,27
"83",725,698,72,18,21
"84",0,1,0,0,0
"85",723,760,79,22,20
"86",0,1,0,0,0
"87",718,717,76,22,27
"88",0,1,0,0,0
"89",691,718,66,22,28
"90",0,3,0,0,0
"91",734,760,83,29,27
"92",723,741,69,29,20
"93",710,718,69,20,19
"94",714,680,75,28,12
"95",696,717,70,21,22
"96",726,741,85,24,26
"97",1,1,0,0,0
"98",706,745,76,23,23
"99",707,703,70,25,19
"100",713,715,67,23,22
"101",0,1,0,0,0
"102",0,1,0,0,0
"103",721,705,69,25,14
"104",706,698,76,25,22
"105",0,1,0,0,0
"106",0,1,0,0,0
"107",693,669,76,23,20
"108",1,2,0,0,0
"109",0,1,0,0,0
"110",733,726,72,29,20
"111",707,686,66,19,19
"112",716,743,71,21,22
"113",710,715,70,26,15
"114",709,698,81,21,22
"115",0,0,0,0,0
"116",721,681,76,19,19
"117",705,712,74,27,25
