"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",690,58,735,84,79,31,29
"2",691,55,721,76,85,29,25
"3",684,56,731,79,82,27,21
"4",681,54,707,81,87,31,23
"5",680,57,706,80,90,32,17
"6",702,57,727,81,82,30,21
"7",0,0,1,0,0,0,0
"8",693,56,736,77,85,26,33
"9",690,55,739,75,84,30,25
"10",678,57,726,79,86,29,34
"11",692,54,739,80,83,24,33
"12",690,58,726,83,87,26,29
"13",684,53,732,74,84,27,25
"14",688,59,728,84,88,26,24
"15",679,55,709,81,77,26,27
"16",694,58,713,80,88,25,32
"17",0,0,1,0,0,0,0
"18",688,55,720,79,83,26,29
"19",694,59,717,81,75,24,22
"20",679,58,726,76,96,35,21
"21",706,58,711,78,82,26,28
"22",699,57,727,80,89,30,26
"23",681,57,707,84,78,30,33
"24",706,0,700,0,1,0,0
"25",711,54,717,72,83,25,27
"26",1,0,1,0,0,0,0
"27",696,58,717,79,71,31,34
"28",699,58,714,84,79,25,27
"29",689,55,737,76,84,26,33
"30",703,57,722,76,86,38,16
"31",672,55,737,73,90,25,26
"32",0,0,2,0,0,0,0
"33",698,60,734,84,91,24,31
"34",0,0,1,0,0,0,0
"35",677,58,720,78,84,26,31
"36",677,56,732,81,88,29,24
"37",703,57,737,79,85,24,21
"38",684,59,720,75,80,21,22
"39",705,58,715,79,85,22,25
"40",688,56,706,81,86,26,26
"41",682,58,718,76,87,31,23
"42",699,56,719,82,95,27,22
"43",692,57,724,86,82,32,29
"44",694,58,723,77,82,28,24
"45",693,58,702,84,83,30,22
"46",689,57,684,86,87,32,19
"47",686,58,723,81,79,28,25
"48",689,54,711,81,94,21,25
"49",697,0,706,0,0,0,0
"50",682,55,720,80,85,27,25
"51",0,0,1,0,0,0,0
"52",690,60,731,83,86,25,23
"53",675,54,729,83,88,28,25
"54",0,0,1,0,0,0,0
"55",684,57,732,83,82,24,24
"56",692,56,726,83,81,30,26
"57",681,58,720,79,76,22,22
"58",693,0,691,1,0,0,0
"59",682,58,714,81,85,29,25
"60",685,59,727,87,86,25,22
"61",674,59,731,80,71,27,24
"62",680,62,715,77,79,30,24
"63",698,58,713,83,95,20,25
"64",0,0,1,0,0,0,0
"65",690,1,704,1,0,0,1
"66",0,0,1,0,0,0,0
"67",0,0,1,0,0,0,0
"68",678,59,733,76,89,26,23
"69",696,60,730,82,85,32,26
"70",0,0,1,0,0,0,0
"71",692,57,725,82,90,29,32
"72",686,56,723,80,80,26,28
"73",675,0,723,1,1,0,1
"74",689,56,727,83,80,27,31
"75",688,57,723,72,90,32,17
"76",705,55,743,83,79,31,25
"77",696,51,718,85,82,31,24
"78",678,61,714,81,81,28,26
"79",684,60,752,76,91,27,26
"80",683,52,704,81,80,25,26
"81",0,0,1,0,0,0,0
"82",689,0,712,0,0,0,0
"83",693,58,719,75,83,30,31
"84",701,57,712,72,88,30,24
"85",687,56,728,75,83,29,26
"86",696,57,704,82,87,26,21
"87",0,0,1,0,0,0,0
"88",0,0,1,0,0,0,0
"89",0,0,1,0,0,0,0
"90",0,0,1,0,0,0,0
"91",702,60,720,79,71,29,35
"92",689,58,744,79,95,26,22
"93",0,0,1,0,0,0,0
"94",0,0,1,0,0,0,0
"95",697,59,726,83,76,30,28
"96",687,61,722,82,81,26,23
"97",695,58,729,68,76,18,21
"98",697,58,714,84,89,30,24
"99",686,59,727,82,86,31,23
"100",683,58,727,75,90,26,25
"101",686,55,704,81,84,24,23
"102",0,0,1,0,0,0,0
"103",1,0,1,0,0,0,0
"104",688,57,709,75,76,24,26
"105",690,59,697,79,76,26,33
"106",689,60,724,83,88,27,26
"107",690,59,730,73,85,29,25
"108",0,0,1,0,0,0,0
"109",683,56,738,80,87,28,28
"110",1,0,1,0,0,0,0
"111",690,58,712,79,92,26,21
"112",692,56,728,74,92,22,27
"113",698,61,725,76,68,21,33
"114",0,0,1,0,0,0,0
"115",700,57,714,79,77,26,23
"116",685,52,706,82,79,32,24
"117",676,56,712,84,77,28,24
"118",692,60,705,78,86,31,29
"119",680,61,720,87,91,26,24
"120",695,60,723,84,83,29,26
"121",704,54,737,78,76,27,31
"122",703,56,714,82,87,28,26
"123",691,59,720,78,93,25,27
"124",693,60,721,83,91,31,28
"125",687,56,713,75,84,30,33
"126",686,59,712,74,95,27,20
"127",698,56,748,77,93,28,29
"128",685,56,730,87,77,36,28
"129",690,58,714,82,88,27,28
"130",693,58,725,81,93,31,27
"131",687,59,728,83,86,33,33
"132",681,57,719,80,79,25,24
"133",691,57,719,82,73,21,25
"134",699,56,732,80,76,26,22
"135",695,56,710,79,81,26,22
"136",699,55,710,85,92,26,35
"137",0,0,1,0,0,0,0
"138",690,55,713,84,88,24,27
"139",692,58,707,81,90,29,25
"140",693,59,714,79,79,34,30
"141",686,57,706,77,73,27,31
"142",693,55,741,78,73,35,31
"143",684,56,725,82,84,27,27
"144",690,53,710,75,87,27,21
"145",698,52,706,81,96,30,24
"146",0,0,1,0,0,0,0
"147",687,57,720,85,87,27,32
"148",697,58,735,79,87,26,24
"149",685,57,729,85,78,24,27
"150",682,57,702,84,92,26,21
"151",695,60,723,75,92,27,22
"152",693,58,722,77,86,31,26
"153",698,57,727,76,87,31,26
"154",707,53,729,81,93,30,25
"155",697,59,720,74,68,24,27
"156",689,59,720,80,88,25,21
"157",679,59,705,77,85,26,20
"158",687,56,725,81,88,30,22
"159",693,57,703,81,93,29,28
"160",0,0,1,0,0,0,0
"161",691,58,730,78,89,27,25
"162",690,59,721,81,85,26,23
"163",671,60,748,76,82,26,28
"164",693,49,733,80,89,24,32
"165",700,1,703,1,0,0,0
"166",699,59,716,80,84,27,25
"167",682,60,732,81,85,32,23
"168",1,0,1,0,0,0,0
"169",695,57,736,77,86,25,23
"170",673,56,717,86,89,33,24
"171",682,57,731,74,91,25,20
"172",680,55,732,80,78,29,24
"173",685,53,734,78,85,20,25
"174",0,0,1,0,0,0,0
