"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",75,7,75,10,12,6,7
"2",69,8,74,8,11,5,9
"3",85,7,71,13,11,4,7
"4",74,5,71,12,10,7,7
"5",62,8,62,9,10,5,8
"6",76,7,76,8,12,4,6
"7",0,0,1,0,0,0,0
"8",83,8,74,8,12,8,8
"9",72,7,80,10,11,6,7
"10",68,8,78,9,11,4,6
"11",80,11,73,8,11,4,11
"12",72,8,84,8,11,4,6
"13",76,7,81,9,12,5,4
"14",88,8,75,11,15,7,8
"15",80,7,88,8,10,6,7
"16",95,9,70,11,14,4,6
"17",0,0,1,0,0,0,0
"18",79,9,70,12,14,5,7
"19",73,10,74,9,14,5,9
"20",74,8,76,11,11,5,7
"21",67,5,63,11,11,5,7
"22",87,10,75,10,11,4,7
"23",82,7,90,12,9,6,5
"24",74,0,62,0,1,0,0
"25",71,7,71,10,12,3,5
"26",1,0,1,0,0,0,0
"27",92,6,77,9,10,4,7
"28",69,10,71,9,15,4,8
"29",87,6,70,9,12,4,6
"30",85,8,84,8,11,6,5
"31",74,7,76,10,13,4,6
"32",0,0,1,0,0,0,0
"33",80,10,89,9,13,4,6
"34",0,0,1,0,0,0,0
"35",75,6,69,12,11,7,5
"36",71,9,74,13,10,6,9
"37",73,7,73,13,10,4,5
"38",78,7,77,8,12,5,5
"39",73,8,76,10,13,4,8
"40",72,10,70,11,12,5,6
"41",66,8,73,7,10,5,7
"42",76,8,78,9,9,4,5
"43",84,9,71,13,9,3,7
"44",82,6,66,9,13,5,7
"45",66,8,71,11,10,5,7
"46",77,9,78,9,11,5,8
"47",69,7,63,8,10,5,9
"48",78,11,64,9,10,5,6
"49",88,0,83,0,0,0,0
"50",67,8,77,10,10,4,7
"51",0,0,1,0,0,0,0
"52",72,8,74,7,9,4,7
"53",67,8,72,8,14,4,8
"54",0,0,1,0,0,0,0
"55",73,11,71,8,11,5,6
"56",98,7,80,8,9,6,6
"57",64,6,79,9,11,4,9
"58",69,0,67,1,0,0,0
"59",74,6,71,8,10,4,7
"60",69,9,74,8,12,6,7
"61",84,8,69,9,10,6,7
"62",76,8,73,13,11,5,5
"63",70,8,79,9,12,4,8
"64",0,0,1,0,0,0,0
"65",64,1,67,1,0,0,1
"66",0,0,1,0,0,0,0
"67",0,0,1,0,0,0,0
"68",70,7,68,8,12,6,6
"69",64,8,78,9,11,4,8
"70",0,0,1,0,0,0,0
"71",70,6,62,9,12,5,6
"72",78,6,72,9,11,5,6
"73",72,0,74,1,2,0,1
"74",83,9,63,7,9,5,6
"75",79,9,71,8,11,6,7
"76",88,8,80,11,12,4,7
"77",76,7,71,11,12,6,10
"78",74,7,71,10,13,6,6
"79",71,7,73,10,11,5,8
"80",74,6,70,11,10,5,5
"81",0,0,1,0,0,0,0
"82",80,0,79,0,0,0,0
"83",62,9,77,12,11,4,8
"84",75,8,74,10,12,6,6
"85",66,7,72,7,11,4,6
"86",64,6,64,8,11,4,8
"87",0,0,1,0,0,0,0
"88",0,0,1,0,0,0,0
"89",0,0,1,0,0,0,0
"90",0,0,1,0,0,0,0
"91",77,6,76,9,14,5,12
"92",69,8,81,11,12,4,5
"93",0,0,1,0,0,0,0
"94",0,0,1,0,0,0,0
"95",74,7,72,10,13,5,7
"96",81,8,83,10,10,5,6
"97",75,7,65,7,12,4,8
"98",79,10,68,8,12,5,7
"99",79,7,63,11,13,5,7
"100",78,8,72,9,9,6,7
"101",65,9,75,10,10,6,7
