"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",9,2,62,4,9,4,13
"2",12,3,64,6,10,8,13
"3",7,1,47,9,10,12,19
"4",15,1,69,6,5,8,18
"5",18,1,78,4,1,6,13
"6",12,0,58,3,10,4,10
"7",752,62,847,94,125,44,75
"8",12,0,47,7,8,6,9
"9",9,0,57,8,10,8,11
"10",11,0,56,6,11,8,12
"11",12,1,48,10,11,13,11
"12",10,0,58,3,9,8,3
"13",12,2,47,7,12,6,17
"14",9,0,51,4,7,6,12
"15",12,0,67,3,10,8,9
"16",10,0,59,7,11,7,11
"17",752,62,847,94,125,44,75
"18",9,0,66,5,9,4,16
"19",12,1,60,7,7,10,14
"20",10,1,56,9,6,6,20
"21",13,1,70,9,8,7,10
"22",10,0,52,6,6,8,9
"23",11,0,72,2,15,5,8
"24",8,62,84,94,124,44,75
"25",8,3,58,12,15,10,20
"26",751,62,847,94,125,44,75
"27",10,0,64,5,20,3,11
"28",13,0,64,6,9,7,12
"29",6,3,52,8,10,4,14
"30",8,2,48,11,10,3,23
"31",9,1,55,13,7,8,13
"32",752,62,846,94,125,44,75
"33",9,0,51,5,8,8,12
"34",752,62,847,94,125,44,75
"35",13,0,63,6,11,8,11
"36",8,0,49,5,5,7,19
"37",7,3,50,5,9,12,17
"38",11,0,57,12,11,14,18
"39",12,0,67,6,10,10,14
"40",9,1,65,7,6,6,8
"41",6,0,63,9,4,4,12
"42",11,2,57,8,5,8,14
"43",11,0,59,4,5,5,12
"44",8,1,54,10,10,11,19
"45",11,1,73,4,8,7,13
"46",14,0,82,5,7,8,10
"47",13,0,75,6,9,8,15
"48",18,1,81,8,9,10,17
"49",8,62,74,94,125,44,75
"50",6,0,46,12,8,9,14
"51",752,62,847,94,125,44,75
"52",11,0,50,4,13,6,13
"53",16,1,61,8,8,7,17
"54",752,62,847,94,125,44,75
"55",10,0,54,7,7,11,13
"56",12,1,53,6,10,5,17
"57",10,1,65,8,6,13,9
"58",10,62,81,93,125,44,75
"59",12,0,60,3,8,10,17
"60",14,0,57,3,4,9,15
"61",9,1,51,10,23,9,12
"62",12,0,60,9,7,6,14
"63",8,0,54,4,8,11,9
"64",752,62,847,94,125,44,75
"65",14,61,74,93,125,44,74
"66",752,62,847,94,125,44,75
"67",752,62,847,94,125,44,75
"68",7,1,42,11,10,6,10
"69",6,0,54,5,11,4,12
"70",752,62,847,94,125,44,75
"71",13,1,64,6,9,5,13
"72",5,0,57,5,9,7,10
"73",9,62,53,93,123,44,74
"74",8,0,58,3,11,7,12
"75",5,0,74,9,5,5,14
"76",4,1,45,6,11,4,17
"77",10,1,64,5,10,7,11
"78",9,0,55,7,8,9,13
"79",10,1,51,8,9,7,20
"80",16,2,81,7,12,7,19
"81",752,62,847,94,125,44,75
"82",9,62,56,94,125,44,75
"83",6,0,68,6,9,6,7
"84",9,0,59,15,9,10,14
"85",9,0,54,13,11,10,12
"86",10,1,77,7,10,7,13
"87",752,62,847,94,125,44,75
"88",752,62,847,94,125,44,75
"89",752,62,847,94,125,44,75
"90",752,62,847,94,125,44,75
"91",8,0,63,4,13,5,10
"92",11,0,52,12,12,6,13
"93",752,62,847,94,125,44,75
"94",752,62,847,94,125,44,75
"95",9,0,59,5,7,8,15
"96",10,0,60,7,7,10,11
"97",12,2,58,19,13,9,20
"98",10,0,72,5,8,8,15
"99",12,0,67,5,6,4,15
"100",11,2,66,15,7,13,13
"101",10,0,66,6,10,9,16
"102",752,62,847,94,125,44,75
"103",751,62,847,94,125,44,75
"104",11,0,71,9,12,9,13
"105",14,0,87,9,12,10,12
"106",10,0,59,4,6,9,16
"107",11,0,60,9,7,4,16
"108",752,62,847,94,125,44,75
"109",14,0,48,5,9,4,10
"110",751,62,847,94,125,44,75
"111",6,0,63,8,6,7,25
"112",13,1,60,9,7,13,8
"113",6,0,63,8,14,12,16
"114",752,62,847,94,125,44,75
"115",10,2,66,6,14,9,13
"116",12,0,76,5,7,7,14
"117",13,1,73,5,11,7,13
"118",5,0,77,7,4,5,16
"119",9,0,63,1,6,7,13
"120",8,1,75,7,12,7,12
"121",12,2,51,11,12,6,12
"122",4,1,63,6,11,6,17
"123",9,1,66,10,5,9,12
"124",10,0,55,4,8,7,6
"125",13,1,58,10,6,6,9
"126",9,0,70,11,5,11,14
"127",6,1,36,11,9,4,16
"128",7,0,52,1,9,2,9
"129",9,0,69,6,3,10,12
"130",3,0,64,6,7,9,14
"131",8,1,53,6,10,6,17
"132",11,0,71,7,11,7,14
"133",13,0,78,6,12,13,16
"134",5,1,62,4,8,7,17
"135",7,0,59,5,7,12,15
"136",8,2,73,4,5,4,9
"137",752,62,847,94,125,44,75
"138",10,3,76,5,8,12,13
"139",10,1,63,4,7,6,16
"140",15,1,55,7,10,5,14
"141",7,1,64,9,11,8,10
"142",11,2,41,5,14,6,14
"143",8,0,62,5,9,4,8
"144",17,1,70,14,11,11,16
"145",3,1,71,10,7,5,12
"146",752,62,847,94,125,44,75
"147",11,0,60,4,8,7,8
"148",8,1,51,7,9,11,15
"149",17,0,74,3,8,10,11
"150",9,0,69,4,8,9,10
"151",6,1,61,10,6,10,9
"152",12,1,69,6,10,4,10
"153",5,0,64,7,6,5,10
"154",7,2,49,9,8,7,17
"155",4,0,62,10,22,15,20
"156",10,0,63,7,11,12,19
"157",8,0,69,7,8,10,16
"158",10,1,58,4,10,7,16
"159",7,1,70,6,5,4,12
"160",752,62,847,94,125,44,75
"161",11,1,61,12,11,7,17
"162",12,0,69,6,11,12,19
"163",8,1,39,5,3,10,10
"164",7,2,62,8,7,14,11
"165",18,61,85,93,125,44,74
"166",11,1,57,5,8,10,17
"167",8,0,44,7,16,6,18
"168",751,62,847,94,125,44,75
"169",16,0,54,8,9,8,11
"170",20,0,63,3,10,2,16
"171",17,1,58,14,9,12,22
"172",7,1,56,7,15,7,9
"173",10,5,45,4,9,14,10
"174",752,62,847,94,125,44,75
"175",8,62,70,94,125,44,75
"176",9,0,51,7,7,6,18
"177",11,1,79,9,6,7,15
"178",8,0,57,8,7,7,12
"179",8,0,72,4,9,5,17
"180",7,0,64,7,11,9,14
"181",10,2,78,3,14,5,6
"182",11,1,83,4,6,10,7
"183",17,2,71,10,12,6,17
"184",7,0,65,7,17,10,11
"185",5,0,33,12,7,10,19
"186",7,0,35,7,6,4,13
"187",6,0,62,7,8,3,13
"188",4,1,59,10,18,9,20
"189",12,0,56,11,4,9,8
"190",752,62,847,94,125,44,75
"191",10,1,60,7,5,6,7
"192",10,0,63,5,6,12,15
"193",10,1,71,2,11,6,13
"194",9,1,68,7,15,4,18
"195",5,61,67,94,125,44,75
"196",12,0,66,11,10,8,14
"197",8,1,53,4,13,6,18
"198",15,1,57,7,5,12,8
"199",6,0,42,5,16,9,8
"200",752,62,847,94,125,44,75
"201",9,1,52,8,5,11,12
"202",10,0,58,4,6,6,19
"203",7,0,57,1,5,9,9
"204",12,1,54,4,8,8,11
"205",12,0,48,12,12,7,16
"206",752,62,846,94,125,44,75
"207",9,1,63,7,6,11,19
"208",11,2,49,9,8,8,12
"209",11,1,65,4,9,6,11
"210",9,0,61,6,12,10,21
"211",8,0,59,6,15,11,12
"212",7,0,65,11,7,10,15
"213",8,3,53,11,11,9,21
"214",10,0,59,6,3,6,9
"215",13,0,62,6,6,4,9
"216",752,62,847,94,125,44,75
"217",9,1,56,9,6,5,23
"218",10,0,67,13,4,9,12
"219",8,1,69,4,7,3,17
"220",8,1,68,10,4,15,12
"221",10,62,51,93,124,42,75
"222",10,2,64,9,10,5,13
"223",8,0,43,3,6,5,10
"224",4,0,52,6,11,10,14
"225",752,62,847,94,125,44,75
"226",752,62,847,94,125,44,75
"227",17,0,53,5,11,14,15
"228",14,0,60,13,9,11,10
"229",752,62,847,94,125,44,75
"230",11,3,75,7,11,10,11
"231",12,1,63,10,4,8,12
"232",6,0,57,7,14,9,21
"233",12,0,43,7,10,9,15
"234",7,2,74,9,14,11,10
"235",752,62,847,94,125,44,75
"236",11,0,61,4,9,7,11
"237",9,0,62,4,3,6,12
"238",7,2,52,4,7,5,10
"239",9,1,52,3,13,5,14
"240",12,0,65,5,10,9,13
"241",10,0,68,6,9,7,14
"242",752,62,847,94,125,44,75
"243",9,3,60,11,9,10,10
"244",11,62,67,94,125,44,75
"245",18,62,75,94,124,44,75
"246",752,62,847,94,125,44,75
"247",9,0,62,3,13,6,17
"248",7,2,60,6,9,11,9
"249",13,0,81,4,8,3,10
"250",752,62,847,94,125,44,75
"251",9,1,38,8,11,11,9
"252",752,62,847,94,125,44,75
"253",9,1,64,9,7,9,12
"254",7,1,39,7,8,8,6
"255",10,0,50,13,5,14,10
"256",17,1,65,1,8,5,10
"257",14,0,69,3,5,4,12
"258",752,62,847,94,125,44,75
"259",5,0,71,7,5,7,9
"260",10,1,52,14,13,6,13
"261",6,0,41,6,12,8,13
"262",8,0,59,6,7,6,11
"263",15,2,69,8,4,6,14
"264",752,62,847,94,125,44,75
"265",10,3,81,4,8,3,12
"266",12,1,62,15,5,7,17
"267",13,61,65,94,125,44,75
"268",751,62,847,94,125,44,75
"269",11,1,55,7,10,4,13
"270",8,1,74,8,13,9,18
"271",7,3,48,6,11,4,12
"272",15,1,70,3,8,6,9
"273",14,0,57,7,13,9,13
"274",18,1,63,2,9,10,5
"275",752,62,847,94,125,44,75
"276",8,0,76,4,6,9,14
"277",10,0,68,6,7,6,11
"278",11,1,62,6,7,5,20
"279",12,0,74,11,15,15,13
"280",15,0,56,5,6,2,16
"281",752,62,847,94,125,44,75
"282",751,62,847,94,125,44,75
"283",752,62,847,94,125,44,75
"284",7,3,58,5,7,5,16
"285",10,0,57,9,12,2,13
"286",752,62,847,94,125,44,75
"287",10,0,67,3,5,8,17
"288",9,0,55,8,9,5,22
"289",6,1,52,7,11,7,13
"290",5,0,54,4,4,6,18
"291",752,62,847,94,125,44,75
"292",752,62,847,94,125,44,75
"293",13,1,67,5,15,9,17
"294",752,62,847,94,125,44,75
"295",752,62,847,94,125,44,75
"296",13,1,54,6,8,7,13
"297",12,0,62,12,5,4,12
"298",4,1,55,8,14,7,17
"299",750,62,847,94,125,44,75
"300",752,62,847,94,125,44,75
"301",752,62,847,94,125,44,75
"302",14,1,66,6,7,2,11
"303",13,2,47,10,11,6,18
"304",8,1,70,5,6,4,11
"305",14,2,58,6,10,3,12
"306",10,1,58,10,9,9,12
"307",17,1,73,3,9,5,15
"308",12,1,54,7,10,10,20
"309",8,0,51,6,5,4,15
"310",8,2,92,7,9,13,16
"311",14,0,62,8,13,12,12
"312",12,0,66,6,5,5,9
"313",6,1,65,6,7,11,9
"314",10,0,68,4,8,10,13
"315",11,0,71,7,14,6,16
