"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",691,56,723,82,79,28,23
"2",690,55,724,81,87,29,14
"3",679,58,727,74,74,27,30
"4",706,57,728,78,71,27,20
"5",687,0,759,2,0,0,0
"6",1,0,1,0,0,0,0
"7",680,0,714,0,0,0,0
"8",698,56,755,82,76,25,28
"9",691,56,726,82,80,31,22
"10",695,61,723,84,80,22,30
"11",666,0,703,0,0,0,0
"12",682,55,729,85,84,29,18
"13",685,60,699,80,78,24,27
"14",686,57,703,73,84,28,22
"15",691,60,713,81,72,26,31
"16",698,58,742,78,85,31,24
"17",688,57,717,80,93,26,25
"18",690,55,737,81,89,24,25
"19",687,56,726,75,77,24,22
"20",689,0,734,1,2,0,0
"21",697,52,723,80,81,30,23
"22",693,55,723,80,78,30,26
"23",686,55,711,83,73,28,18
"24",683,58,719,87,85,31,25
"25",0,0,1,0,0,0,0
"26",0,0,1,0,0,0,0
"27",698,54,721,84,92,22,22
"28",696,0,727,0,0,0,0
"29",686,58,715,76,77,29,25
"30",680,57,726,84,92,30,26
"31",689,0,732,0,0,0,0
"32",693,53,720,82,75,26,19
"33",694,59,709,70,82,23,29
"34",704,57,735,82,81,30,21
"35",680,56,740,78,82,31,22
"36",683,57,718,79,83,23,28
"37",705,60,729,80,74,36,25
"38",691,1,725,0,0,0,0
"39",689,0,697,0,0,0,0
"40",678,58,691,78,95,25,15
"41",686,59,729,77,82,31,24
"42",687,59,723,80,75,24,26
"43",696,59,712,79,83,20,19
"44",685,55,711,80,86,32,23
"45",691,55,727,74,83,29,27
"46",700,53,743,82,82,28,29
"47",689,0,741,0,0,0,0
"48",705,57,729,79,85,27,26
"49",3,0,1,0,0,0,0
"50",684,56,736,76,86,28,25
"51",691,60,722,73,85,20,28
"52",1,0,1,0,0,0,0
"53",690,54,744,83,77,29,29
"54",686,55,726,83,85,31,16
"55",0,0,1,0,0,0,0
"56",694,60,716,75,79,24,28
"57",685,55,718,67,84,27,20
"58",692,0,713,0,0,0,0
"59",693,55,720,73,79,25,29
"60",700,0,718,0,0,0,0
"61",676,0,689,0,0,0,0
"62",681,58,722,79,88,28,24
"63",694,58,735,80,90,27,28
"64",693,51,714,83,89,19,18
"65",0,0,1,0,0,0,0
"66",685,56,738,83,84,29,29
"67",0,0,0,0,0,0,0
"68",678,58,716,81,72,26,29
