"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",54,80,45,12,29
"2",0,1,0,0,0
"3",57,63,29,10,32
"4",58,70,32,5,38
"5",0,0,0,0,0
"6",0,0,0,0,0
"7",0,0,0,0,0
"8",0,0,0,0,0
"9",0,1,0,0,0
"10",0,1,0,0,0
"11",0,0,0,0,0
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",0,0,0,0,0
"15",0,0,0,0,0
"16",67,74,35,7,39
"17",0,0,0,0,0
"18",62,86,29,7,38
"19",55,64,24,10,31
"20",58,67,40,7,32
"21",0,0,0,0,0
"22",46,69,33,6,24
"23",68,60,25,5,38
"24",54,78,25,5,41
"25",0,0,0,0,0
"26",66,68,37,11,30
"27",56,75,36,9,34
"28",64,81,25,8,34
"29",58,63,35,5,38
"30",49,72,35,6,33
"31",52,71,28,6,37
"32",43,59,26,7,39
"33",58,61,36,9,36
"34",0,0,0,0,0
"35",58,62,18,5,33
"36",0,0,0,0,0
"37",61,69,20,5,34
"38",0,0,0,0,0
"39",50,72,31,11,31
"40",0,0,0,0,0
"41",0,0,0,0,0
"42",55,70,26,6,31
"43",63,64,33,6,30
"44",0,0,0,0,0
"45",50,54,23,16,36
"46",48,77,33,12,30
"47",53,79,30,6,30
"48",0,1,0,0,0
"49",52,62,31,12,29
"50",0,0,0,0,0
"51",0,0,0,0,0
"52",0,1,0,0,0
"53",0,1,0,0,0
"54",0,0,0,0,0
"55",0,0,0,0,0
"56",0,0,0,0,0
"57",0,0,0,0,0
"58",0,0,0,0,1
"59",62,88,34,14,31
"60",0,0,0,0,0
"61",58,73,26,8,39
"62",64,79,22,7,28
"63",57,76,33,9,36
"64",69,68,33,5,35
"65",0,0,0,0,0
"66",0,0,0,0,0
"67",56,71,17,9,34
"68",0,0,0,0,0
"69",53,70,28,6,28
"70",61,89,25,11,34
"71",0,0,0,0,0
"72",0,0,0,0,0
"73",0,0,0,0,0
"74",0,0,0,0,0
"75",59,70,37,4,32
"76",0,0,0,0,0
"77",53,65,37,12,29
"78",0,0,0,0,0
"79",0,1,0,0,0
"80",52,78,23,9,39
"81",0,0,0,0,0
"82",62,70,33,10,36
"83",0,0,0,0,0
