"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",695,56,727,75,82,20,16
"2",696,54,731,79,77,29,19
"3",0,0,1,0,0,0,0
"4",695,56,735,79,73,22,25
"5",692,53,747,78,81,23,21
"6",688,51,735,81,83,22,29
"7",704,53,694,80,77,23,20
"8",0,0,1,0,0,0,0
"9",687,58,747,72,89,27,28
"10",0,0,1,0,0,0,0
"11",0,0,1,0,0,0,0
"12",696,55,731,75,77,31,29
"13",704,0,726,0,0,0,0
"14",701,57,744,81,86,31,19
"15",693,60,739,82,85,30,21
"16",696,1,733,0,0,1,0
"17",685,57,740,83,80,33,22
"18",684,57,744,79,83,22,25
"19",698,55,713,78,84,30,22
"20",684,59,760,79,83,30,27
"21",688,54,735,79,82,27,23
"22",697,51,743,58,59,16,16
"23",5,0,5,0,0,0,0
"24",699,55,741,75,79,27,18
"25",705,56,743,75,80,28,19
"26",689,55,734,82,70,23,18
"27",0,0,1,0,0,0,0
"28",694,58,749,80,90,22,27
"29",680,60,723,79,79,28,19
"30",0,0,1,0,0,0,0
"31",0,0,3,0,0,0,0
"32",697,55,734,77,80,25,23
"33",685,57,741,75,88,20,20
"34",3,0,2,0,0,0,0
"35",0,0,1,0,0,0,0
"36",694,57,716,82,76,26,25
"37",690,48,747,59,80,18,17
"38",689,0,728,0,0,0,0
"39",685,58,734,79,79,23,23
"40",689,57,736,83,81,23,28
"41",698,0,723,0,0,0,0
"42",694,0,739,0,0,0,0
"43",0,0,1,0,0,0,0
"44",691,1,736,1,0,1,0
"45",0,0,1,0,0,0,0
"46",700,54,736,76,76,26,24
"47",690,56,748,80,82,25,26
"48",689,58,732,76,89,26,20
"49",695,60,722,90,75,31,27
"50",1,0,1,0,0,0,0
"51",699,52,717,80,82,23,24
"52",687,60,731,75,82,24,28
"53",696,0,732,0,0,0,0
"54",701,53,741,83,85,30,22
"55",2,0,2,0,0,0,0
"56",702,57,718,75,73,18,17
"57",0,0,1,0,0,0,0
"58",694,59,715,73,78,19,21
"59",0,0,1,0,0,0,0
"60",1,0,1,0,0,0,0
"61",0,0,1,0,0,0,0
"62",0,0,1,0,0,0,0
"63",691,56,747,80,80,26,26
"64",0,0,1,0,0,0,0
"65",693,57,743,78,84,25,27
"66",695,55,747,81,83,22,27
"67",689,60,741,80,88,26,21
"68",689,56,746,82,85,31,30
"69",0,0,1,0,0,0,0
"70",688,59,734,75,76,26,18
"71",693,54,731,80,72,33,21
"72",702,57,744,73,78,32,23
"73",697,57,732,80,82,30,26
"74",0,0,1,0,0,0,0
"75",690,57,730,83,75,24,28
"76",694,0,740,0,0,0,0
"77",689,56,734,74,77,29,21
"78",701,57,738,76,79,30,26
"79",696,58,741,74,78,28,27
"80",695,57,711,81,83,30,30
"81",699,0,724,0,0,0,0
"82",1,0,1,0,0,0,0
"83",691,56,717,79,82,25,28
"84",0,0,1,0,0,0,0
"85",0,0,1,0,0,0,0
"86",0,0,1,0,0,0,0
"87",0,0,1,0,0,0,0
"88",0,0,1,0,0,0,0
"89",0,0,1,0,0,0,0
"90",0,0,1,0,0,0,0
"91",690,56,736,77,69,18,18
"92",682,57,725,78,91,21,23
"93",0,0,1,0,0,0,0
"94",2,0,2,0,0,0,0
"95",693,55,732,73,77,27,20
"96",0,0,1,0,0,0,0
"97",0,0,1,0,0,0,0
"98",694,0,720,0,0,0,0
"99",0,0,1,0,0,0,0
"100",0,0,1,0,0,0,0
"101",695,55,728,79,89,24,36
"102",705,57,730,78,80,29,20
"103",0,0,0,0,0,0,0
"104",0,0,1,0,0,0,0
"105",0,0,1,0,0,0,0
"106",693,0,731,0,0,0,0
"107",679,0,741,1,0,0,0
"108",5,0,1,0,0,0,0
"109",0,0,2,0,0,0,0
"110",685,58,731,79,91,24,24
"111",695,57,721,64,80,18,29
"112",698,54,739,76,82,30,22
"113",690,60,739,77,90,28,32
"114",0,0,1,0,0,0,0
"115",700,54,728,78,88,31,27
"116",690,55,743,69,78,18,17
"117",694,58,737,67,68,28,24
"118",1,0,2,0,0,0,0
"119",1,0,1,0,0,0,0
"120",0,0,1,0,0,0,0
"121",685,54,741,78,81,24,22
"122",0,0,1,0,0,0,0
"123",690,57,717,82,83,26,24
"124",692,56,728,79,84,26,26
"125",702,54,731,70,63,17,15
"126",688,56,724,79,86,29,22
"127",686,58,738,80,82,31,17
"128",0,0,1,0,0,0,0
"129",10,0,4,0,0,0,0
"130",2,0,4,0,0,0,0
"131",696,59,751,81,77,32,26
"132",1,0,1,0,0,0,0
"133",688,58,741,81,85,27,26
"134",3,0,2,0,0,0,0
"135",692,60,736,83,73,25,25
"136",1,0,3,0,0,0,0
"137",701,58,756,81,78,23,29
"138",681,0,715,0,0,0,0
"139",698,58,744,81,78,31,25
"140",0,0,1,0,0,0,0
"141",0,0,1,0,0,0,0
"142",688,5,727,5,1,2,0
"143",693,1,744,0,0,0,0
"144",693,0,724,0,0,0,0
"145",705,0,729,0,0,0,0
"146",11,0,5,0,0,0,0
"147",687,55,741,73,86,25,25
"148",1,0,2,0,0,0,0
"149",685,56,728,84,82,31,22
"150",693,55,718,80,85,26,29
"151",696,55,714,76,80,27,26
"152",695,54,718,84,85,25,29
"153",2,0,1,0,0,0,0
"154",697,57,726,71,65,21,22
"155",694,60,736,73,64,22,22
"156",689,57,722,80,97,24,21
"157",702,56,729,80,87,25,19
"158",695,56,712,82,84,25,22
"159",699,57,738,75,72,27,29
"160",699,52,726,72,77,24,22
"161",696,56,736,80,77,22,21
"162",0,0,1,0,0,0,0
"163",689,51,722,77,87,24,28
"164",0,0,1,0,0,0,0
"165",696,55,726,81,79,30,33
"166",684,53,736,77,75,25,22
"167",2,0,2,0,0,0,0
"168",683,58,733,82,78,28,20
"169",687,56,741,78,75,23,27
"170",0,0,1,0,0,0,0
"171",681,53,729,79,69,19,22
"172",0,0,1,0,0,0,0
"173",693,52,724,76,85,25,20
"174",702,58,738,82,86,27,26
"175",3,0,2,0,0,0,0
"176",704,59,740,81,90,25,22
"177",683,60,720,81,82,29,24
"178",690,53,727,78,73,25,27
"179",696,58,718,88,75,26,21
"180",705,0,716,0,0,0,0
"181",680,55,734,76,74,34,19
"182",695,57,715,85,78,36,24
"183",0,0,1,0,0,0,0
"184",695,59,724,76,76,31,15
"185",690,55,761,71,79,27,34
"186",689,57,730,77,81,29,20
"187",0,0,1,0,0,0,0
"188",687,0,731,0,0,0,0
"189",0,0,1,0,0,0,0
"190",698,54,720,74,83,23,23
"191",696,57,738,84,77,25,22
"192",0,0,1,0,0,0,0
"193",10,0,6,0,0,0,0
"194",689,56,729,81,80,31,18
"195",689,58,719,78,74,29,25
"196",699,53,731,77,67,25,18
"197",695,52,746,77,74,20,24
"198",693,56,732,83,79,31,26
"199",692,0,731,0,0,0,0
"200",0,0,1,0,0,0,0
"201",0,0,1,0,0,0,0
"202",697,55,730,78,80,20,23
"203",697,0,725,0,0,0,0
"204",686,60,721,75,86,26,17
"205",0,0,1,0,0,0,0
"206",0,0,1,0,0,0,0
"207",0,0,2,0,0,0,0
"208",675,56,730,74,83,23,25
"209",685,57,739,81,87,29,23
"210",0,0,1,0,0,0,0
"211",687,55,719,79,89,26,25
"212",0,0,1,0,0,0,0
"213",681,58,718,79,84,31,25
"214",689,59,740,86,84,27,29
"215",688,0,744,2,0,0,0
"216",690,53,751,82,78,29,20
"217",1,0,1,0,0,0,0
"218",687,59,738,82,84,32,23
"219",696,53,747,79,82,25,20
"220",695,59,736,77,80,37,17
"221",681,57,725,74,80,29,17
"222",1,0,1,0,0,0,0
"223",703,46,732,67,74,23,15
"224",692,55,737,79,81,30,21
"225",695,58,734,76,84,23,25
"226",708,61,749,73,77,23,19
"227",685,57,733,82,90,24,22
"228",692,58,722,72,77,23,19
"229",1,0,3,0,0,0,0
"230",0,0,1,0,0,0,0
"231",700,0,735,0,0,0,0
"232",677,57,729,77,73,22,28
"233",0,0,1,0,0,0,0
"234",0,0,1,0,0,0,0
"235",0,0,1,0,0,0,0
"236",704,55,738,80,90,28,25
"237",0,0,1,0,0,0,0
"238",0,0,1,0,0,0,0
"239",691,58,735,78,77,33,17
"240",699,55,744,77,79,34,32
"241",0,0,1,0,0,0,0
"242",691,53,741,66,64,25,18
"243",695,57,754,74,80,28,32
"244",684,54,739,72,74,25,17
"245",1,0,3,0,0,0,0
"246",8,0,3,0,0,0,0
"247",0,0,1,0,0,0,0
"248",690,51,750,81,65,24,21
"249",0,0,1,0,0,0,0
"250",696,51,725,72,87,25,21
"251",0,0,1,0,0,0,0
"252",687,55,739,69,60,19,21
"253",700,53,727,81,78,26,25
"254",687,46,731,64,62,18,16
"255",0,0,1,0,0,0,0
"256",0,0,2,0,0,0,0
"257",695,59,735,77,89,29,19
"258",681,58,735,85,76,24,23
"259",694,53,750,77,81,32,23
"260",694,58,723,82,89,26,24
"261",0,0,1,0,0,0,0
"262",698,54,732,77,79,24,23
"263",0,0,2,0,0,0,0
"264",693,50,741,76,77,26,18
"265",0,0,1,0,0,0,0
"266",688,0,719,0,0,0,0
"267",0,0,1,0,0,0,0
"268",695,59,708,82,86,21,25
"269",699,0,722,0,0,0,0
"270",688,59,717,77,80,26,23
"271",1,0,1,0,0,0,0
"272",0,0,1,0,0,0,0
"273",689,0,743,1,0,0,0
"274",0,0,1,0,0,0,0
"275",1,0,1,0,0,0,0
"276",694,58,718,68,59,23,19
"277",694,0,728,0,0,0,0
"278",702,59,737,82,86,28,27
"279",692,55,751,77,76,29,27
"280",694,56,737,78,82,24,22
"281",694,56,720,77,83,31,25
"282",692,59,739,79,77,32,28
"283",699,52,736,76,65,20,16
"284",683,50,736,85,75,20,31
"285",680,57,740,86,83,27,28
"286",698,51,746,74,78,25,26
"287",0,0,2,0,0,0,0
"288",685,55,724,75,74,24,29
"289",688,53,742,75,82,29,34
"290",695,56,728,84,81,31,20
"291",0,0,1,0,0,0,0
"292",703,53,737,83,83,25,26
"293",2,0,3,0,0,0,0
"294",705,58,725,80,82,32,22
"295",691,57,725,80,82,31,23
"296",0,0,1,0,0,0,0
"297",0,0,1,0,0,0,0
"298",685,54,731,84,79,22,29
"299",0,0,1,0,0,0,0
"300",688,61,749,79,85,25,21
"301",689,0,745,0,0,0,0
"302",0,0,1,0,0,0,0
"303",0,0,1,0,0,0,0
"304",678,55,739,72,81,24,23
"305",689,1,743,0,0,0,0
"306",701,58,730,81,89,31,22
"307",0,0,1,0,0,0,0
"308",1,0,1,0,0,0,0
"309",1,0,2,0,0,0,0
"310",0,0,1,0,0,0,0
"311",695,57,743,79,73,24,22
"312",0,0,1,0,0,0,0
"313",0,0,1,0,0,0,0
"314",0,0,1,0,0,0,0
"315",688,57,729,80,82,31,24
"316",4,0,10,0,0,0,0
"317",1,0,1,0,0,0,0
"318",5,0,3,0,0,0,0
"319",0,0,1,0,0,0,0
"320",0,0,1,0,0,0,0
"321",0,0,1,0,0,0,0
"322",698,58,744,80,76,23,25
