"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",4.52127659574468,0,4.95283018867925,0,0,0,0
"2",4.25531914893617,0,4.12735849056604,3.19829424307036,21.5654952076677,13.6363636363636,46.916890080429
"3",3.98936170212766,4.80769230769231,3.41981132075472,4.26439232409382,17.5718849840256,15.9090909090909,46.916890080429
"4",3.19148936170213,3.20512820512821,4.95283018867925,3.19829424307036,21.5654952076677,20.4545454545455,33.5120643431635
"5",2.52659574468085,0,3.77358490566038,0,0,0,0
"6",4.12234042553191,6.41025641025641,5.77830188679245,3.19829424307036,21.5654952076677,6.81818181818182,34.8525469168901
"7",3.45744680851064,0,4.00943396226415,8.52878464818763,23.1629392971246,11.3636363636364,50.9383378016086
"8",3.72340425531915,1.6025641025641,6.48584905660377,6.39658848614073,24.7603833865815,22.7272727272727,45.5764075067024
"9",5.45212765957447,4.80769230769231,5.66037735849057,1.06609808102345,17.5718849840256,13.6363636363636,44.2359249329759
"10",3.8563829787234,3.20512820512821,4.59905660377358,7.46268656716418,25.5591054313099,22.7272727272727,46.916890080429
"11",3.32446808510638,4.80769230769231,5.66037735849057,3.19829424307036,19.9680511182109,15.9090909090909,49.597855227882
"12",3.98936170212766,6.41025641025641,4.00943396226415,4.26439232409382,15.9744408945687,22.7272727272727,36.1930294906166
"13",4.52127659574468,0,5.66037735849057,6.39658848614073,24.7603833865815,18.1818181818182,48.2573726541555
"14",4.92021276595745,3.20512820512821,3.77358490566038,3.19829424307036,23.1629392971246,13.6363636363636,37.5335120643432
"15",4.25531914893617,4.80769230769231,6.95754716981132,2.13219616204691,19.9680511182109,13.6363636363636,40.2144772117963
"16",3.32446808510638,0,4.83490566037736,0,0,0,0
"17",4.25531914893617,1.6025641025641,5.42452830188679,4.26439232409382,16.7731629392971,6.81818181818182,49.597855227882
"18",4.25531914893617,0,4.12735849056604,0,0,0,0
"19",3.45744680851064,1.6025641025641,4.95283018867925,5.33049040511727,19.1693290734824,22.7272727272727,38.8739946380697
"20",0,0,0,0,0,0,0
"21",4.38829787234043,3.20512820512821,5.42452830188679,3.19829424307036,23.961661341853,20.4545454545455,32.171581769437
"22",4.52127659574468,1.6025641025641,4.83490566037736,3.19829424307036,24.7603833865815,13.6363636363636,30.8310991957105
"23",2.79255319148936,0,6.36792452830189,0,0,0,0
"24",2.79255319148936,0,6.01415094339623,0,0,0,0
"25",4.12234042553191,4.80769230769231,4.83490566037736,5.33049040511727,20.7667731629393,20.4545454545455,41.5549597855228
"26",3.98936170212766,0,5.42452830188679,5.33049040511727,19.1693290734824,9.09090909090909,38.8739946380697
"27",4.65425531914894,4.80769230769231,5.18867924528302,5.33049040511727,31.9488817891374,20.4545454545455,44.2359249329759
"28",3.98936170212766,6.41025641025641,5.77830188679245,9.59488272921109,23.961661341853,11.3636363636364,38.8739946380697
"29",3.8563829787234,1.6025641025641,5.07075471698113,9.59488272921109,22.3642172523962,15.9090909090909,45.5764075067024
"30",3.32446808510638,4.80769230769231,5.89622641509434,2.13219616204691,19.9680511182109,18.1818181818182,46.916890080429
"31",3.45744680851064,6.41025641025641,4.4811320754717,3.19829424307036,17.5718849840256,11.3636363636364,50.9383378016086
"32",3.05851063829787,1.6025641025641,5.07075471698113,2.13219616204691,23.961661341853,4.54545454545455,46.916890080429
"33",0,0,0,0,0,0,0
"34",3.8563829787234,3.20512820512821,6.25,8.52878464818763,20.7667731629393,25,49.597855227882
"35",3.05851063829787,6.41025641025641,5.42452830188679,7.46268656716418,22.3642172523962,9.09090909090909,29.4906166219839
"36",4.38829787234043,1.6025641025641,3.77358490566038,5.33049040511727,27.1565495207668,20.4545454545455,58.9812332439678
"37",0,0,0,0,0,0,0
"38",4.65425531914894,0,4.00943396226415,0,0,0,0
"39",3.59042553191489,6.41025641025641,4.12735849056604,6.39658848614073,23.1629392971246,13.6363636363636,46.916890080429
"40",3.19148936170213,1.6025641025641,5.07075471698113,5.33049040511727,23.961661341853,15.9090909090909,44.2359249329759
"41",4.52127659574468,3.20512820512821,6.13207547169811,5.33049040511727,21.5654952076677,11.3636363636364,48.2573726541555
"42",0,0,0,0,0,0,0
"43",3.32446808510638,1.6025641025641,6.01415094339623,6.39658848614073,21.5654952076677,15.9090909090909,45.5764075067024
"44",2.92553191489362,0,4.83490566037736,4.26439232409382,20.7667731629393,18.1818181818182,32.171581769437
"45",3.72340425531915,3.20512820512821,3.06603773584906,4.26439232409382,24.7603833865815,13.6363636363636,41.5549597855228
"46",3.98936170212766,1.6025641025641,5.42452830188679,7.46268656716418,31.1501597444089,18.1818181818182,38.8739946380697
"47",3.59042553191489,3.20512820512821,4.83490566037736,4.26439232409382,19.1693290734824,15.9090909090909,37.5335120643432
"48",3.45744680851064,0,4.59905660377358,5.33049040511727,22.3642172523962,13.6363636363636,42.8954423592493
"49",3.72340425531915,1.6025641025641,5.54245283018868,8.52878464818763,20.7667731629393,15.9090909090909,44.2359249329759
"50",3.19148936170213,1.6025641025641,4.95283018867925,7.46268656716418,21.5654952076677,15.9090909090909,34.8525469168901
"51",3.98936170212766,0,5.66037735849057,2.13219616204691,27.9552715654952,22.7272727272727,56.3002680965147
"52",3.59042553191489,3.20512820512821,5.07075471698113,8.52878464818763,11.1821086261981,20.4545454545455,56.3002680965147
"53",3.59042553191489,0,5.07075471698113,0,0,0,0
"54",5.31914893617021,4.80769230769231,5.54245283018868,5.33049040511727,20.7667731629393,11.3636363636364,50.9383378016086
"55",4.92021276595745,3.20512820512821,4.36320754716981,2.13219616204691,22.3642172523962,9.09090909090909,40.2144772117963
"56",4.12234042553191,0,5.18867924528302,0,0,0,0
"57",3.19148936170213,1.6025641025641,5.77830188679245,5.33049040511727,22.3642172523962,11.3636363636364,50.9383378016086
"58",4.38829787234043,3.20512820512821,4.4811320754717,0,24.7603833865815,18.1818181818182,54.9597855227882
"59",3.59042553191489,0,4.59905660377358,3.19829424307036,20.7667731629393,25,48.2573726541555
"60",3.72340425531915,6.41025641025641,5.18867924528302,3.19829424307036,28.7539936102236,25,37.5335120643432
"61",0,0,0,0,0,0,0
"62",3.8563829787234,0,6.13207547169811,0,0,0,0
"63",3.05851063829787,3.20512820512821,4.95283018867925,5.33049040511727,16.7731629392971,18.1818181818182,46.916890080429
"64",4.25531914893617,6.41025641025641,4.59905660377358,6.39658848614073,25.5591054313099,13.6363636363636,49.597855227882
"65",3.8563829787234,3.20512820512821,4.4811320754717,3.19829424307036,20.7667731629393,9.09090909090909,37.5335120643432
"66",0,0,0,0,0,0,0
"67",3.72340425531915,1.6025641025641,5.30660377358491,3.19829424307036,19.9680511182109,13.6363636363636,50.9383378016086
"68",0,0,0,0,0,0,0
"69",3.72340425531915,0,4.83490566037736,3.19829424307036,25.5591054313099,11.3636363636364,44.2359249329759
"70",0,0,0,0,0,0,0
"71",3.45744680851064,8.01282051282051,5.54245283018868,4.26439232409382,23.961661341853,13.6363636363636,52.2788203753351
"72",3.32446808510638,8.01282051282051,4.95283018867925,2.13219616204691,23.1629392971246,25,37.5335120643432
"73",3.98936170212766,4.80769230769231,4.12735849056604,5.33049040511727,16.7731629392971,11.3636363636364,44.2359249329759
"74",3.32446808510638,1.6025641025641,5.89622641509434,5.33049040511727,23.961661341853,11.3636363636364,36.1930294906166
"75",4.12234042553191,6.41025641025641,5.77830188679245,4.26439232409382,22.3642172523962,18.1818181818182,48.2573726541555
"76",0,0,0,0,0,0,0
"77",3.05851063829787,4.80769230769231,6.13207547169811,3.19829424307036,27.1565495207668,25,53.6193029490617
"78",5.31914893617021,3.20512820512821,4.59905660377358,4.26439232409382,21.5654952076677,20.4545454545455,53.6193029490617
"79",4.65425531914894,3.20512820512821,6.13207547169811,5.33049040511727,23.961661341853,18.1818181818182,50.9383378016086
"80",3.72340425531915,1.6025641025641,6.01415094339623,7.46268656716418,19.1693290734824,20.4545454545455,48.2573726541555
"81",4.52127659574468,0,4.4811320754717,0,0,0,0
"82",4.78723404255319,6.41025641025641,5.18867924528302,4.26439232409382,21.5654952076677,18.1818181818182,52.2788203753351
"83",4.92021276595745,0,5.66037735849057,3.19829424307036,18.370607028754,15.9090909090909,46.916890080429
"84",3.05851063829787,6.41025641025641,6.60377358490566,3.19829424307036,17.5718849840256,15.9090909090909,41.5549597855228
"85",4.12234042553191,1.6025641025641,4.71698113207547,6.39658848614073,25.5591054313099,15.9090909090909,42.8954423592493
"86",3.8563829787234,3.20512820512821,4.4811320754717,4.26439232409382,19.9680511182109,18.1818181818182,38.8739946380697
"87",0,0,0,0,0,0,0
"88",2.79255319148936,4.80769230769231,5.77830188679245,2.13219616204691,23.961661341853,11.3636363636364,34.8525469168901
"89",2.26063829787234,4.80769230769231,4.71698113207547,2.13219616204691,28.7539936102236,18.1818181818182,49.597855227882
"90",0,0,0,0,0,0,0
"91",5.18617021276596,1.6025641025641,5.18867924528302,6.39658848614073,22.3642172523962,18.1818181818182,48.2573726541555
"92",3.45744680851064,0,6.13207547169811,0,0,0,0
"93",3.59042553191489,6.41025641025641,4.83490566037736,3.19829424307036,23.961661341853,20.4545454545455,45.5764075067024
"94",4.52127659574468,8.01282051282051,4.83490566037736,2.13219616204691,29.5527156549521,11.3636363636364,33.5120643431635
"95",3.98936170212766,1.6025641025641,5.07075471698113,6.39658848614073,23.1629392971246,13.6363636363636,54.9597855227882
"96",3.19148936170213,0,6.13207547169811,3.19829424307036,23.961661341853,13.6363636363636,46.916890080429
"97",3.72340425531915,0,4.12735849056604,0,0,0,0
"98",4.12234042553191,3.20512820512821,5.89622641509434,3.19829424307036,23.961661341853,22.7272727272727,40.2144772117963
"99",4.78723404255319,1.6025641025641,5.54245283018868,3.19829424307036,15.9744408945687,13.6363636363636,37.5335120643432
"100",0,0,0,0,0,0,0
"101",5.45212765957447,9.61538461538462,4.4811320754717,6.39658848614073,23.961661341853,20.4545454545455,49.597855227882
"102",2.92553191489362,0,4.71698113207547,0,0,0,0
"103",2.79255319148936,1.6025641025641,5.42452830188679,3.19829424307036,23.1629392971246,18.1818181818182,57.6407506702413
"104",4.12234042553191,0,6.72169811320755,8.52878464818763,18.370607028754,9.09090909090909,40.2144772117963
"105",3.32446808510638,0,4.4811320754717,7.46268656716418,23.1629392971246,15.9090909090909,42.8954423592493
"106",3.19148936170213,0,3.30188679245283,0,0,0,0
"107",3.32446808510638,4.80769230769231,5.89622641509434,9.59488272921109,23.961661341853,9.09090909090909,48.2573726541555
"108",3.72340425531915,8.01282051282051,5.89622641509434,8.52878464818763,23.961661341853,20.4545454545455,49.597855227882
