"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",38,6,36,7,6,3,5
"2",33,0,37,0,0,0,1
"3",45,6,34,5,8,4,4
"4",0,0,1,0,0,0,0
"5",47,0,51,2,1,0,1
"6",35,5,35,6,6,4,3
"7",35,1,42,1,0,0,0
"8",47,4,39,7,9,3,4
"9",36,6,31,6,6,4,5
"10",42,0,40,0,0,0,0
"11",37,7,38,6,8,4,5
"12",38,5,36,5,6,4,4
"13",38,6,34,5,9,4,5
"14",44,3,40,4,6,3,4
"15",0,0,1,0,0,0,0
"16",43,4,34,5,8,2,6
"17",0,0,1,0,0,0,0
"18",0,0,1,0,0,0,0
"19",38,6,40,7,8,4,5
"20",39,4,43,5,5,2,4
"21",1,0,1,0,0,0,0
"22",0,0,1,0,0,0,0
"23",39,4,39,5,7,3,4
"24",46,0,41,1,0,1,1
"25",1,0,1,0,0,0,0
"26",44,6,33,6,6,3,7
"27",0,0,1,0,0,0,0
"28",41,5,39,4,7,5,5
"29",36,4,43,8,8,2,3
"30",36,5,40,5,8,6,6
"31",33,4,40,6,13,3,4
"32",43,6,39,8,6,5,5
"33",49,0,31,0,0,0,0
"34",0,0,2,0,0,0,0
"35",43,5,42,8,6,5,3
"36",39,4,31,6,8,3,4
"37",1,0,1,0,0,0,0
"38",0,0,1,0,0,0,0
"39",39,4,44,4,7,2,5
"40",39,9,37,7,9,3,5
"41",39,6,39,5,7,3,7
"42",40,1,34,1,1,1,0
"43",36,5,43,7,7,3,4
"44",42,0,38,0,0,0,0
"45",43,5,38,6,6,5,4
"46",40,0,40,0,0,0,0
"47",44,4,42,5,8,3,3
"48",48,4,43,5,5,2,4
"49",41,4,31,6,8,4,5
"50",40,0,43,0,0,0,0
"51",40,8,34,5,7,2,5
"52",40,5,39,6,6,3,4
"53",0,0,1,0,0,0,0
"54",34,5,29,4,6,2,4
"55",48,4,35,5,7,4,5
