"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",744,62,793,90,109,36,51
"2",1,0,1,0,0,0,0
"3",743,61,779,91,95,33,49
"4",743,58,787,87,108,39,46
"5",747,62,800,83,108,28,49
"6",743,62,799,89,107,28,53
"7",0,0,1,0,0,0,0
"8",737,60,774,83,105,27,49
"9",740,59,793,78,97,36,45
"10",744,59,791,80,104,26,50
"11",742,61,799,85,108,37,46
"12",741,62,796,86,96,32,46
"13",734,58,788,85,100,30,41
"14",748,59,794,83,112,37,42
"15",0,0,1,0,0,0,0
"16",736,62,781,88,103,32,48
"17",744,61,790,85,114,40,57
"18",744,59,804,88,113,40,56
"19",744,61,784,89,102,32,43
"20",737,62,782,83,105,27,50
"21",745,60,789,85,105,30,46
"22",0,0,1,0,0,0,0
"23",737,60,791,85,104,31,43
"24",746,60,785,82,109,31,44
"25",742,60,775,89,110,31,54
"26",743,62,786,89,113,34,53
"27",749,62,801,90,105,29,48
"28",735,61,805,89,109,38,56
"29",742,62,792,89,105,31,40
"30",747,60,795,85,103,32,51
"31",741,59,787,85,105,30,57
"32",741,61,793,88,96,33,43
"33",735,61,784,88,105,39,49
"34",739,60,791,83,99,35,49
"35",740,61,781,92,101,37,52
"36",737,62,769,91,97,34,45
"37",742,61,795,87,107,38,53
"38",741,61,771,87,108,34,49
"39",742,62,790,83,109,34,56
"40",747,60,785,89,108,34,40
"41",740,61,788,92,105,39,44
"42",741,62,800,88,109,34,47
"43",745,61,793,85,113,36,51
"44",740,61,790,86,108,34,52
"45",735,60,775,82,102,30,48
"46",740,60,784,81,111,31,40
"47",743,60,788,82,106,31,42
"48",736,60,797,89,108,38,49
"49",736,61,779,86,105,32,47
"50",730,61,772,84,104,30,52
"51",745,61,785,88,105,32,52
"52",740,60,782,84,107,34,49
"53",745,60,786,91,102,29,52
"54",742,62,791,84,110,35,48
"55",740,61,782,84,108,28,53
"56",742,61,800,89,105,35,41
"57",745,61,793,90,107,29,45
"58",745,62,779,87,106,33,53
"59",743,61,805,84,103,34,59
"60",746,61,787,90,105,38,54
"61",744,59,797,86,110,34,49
"62",742,62,775,88,105,30,51
"63",1,0,0,0,0,0,0
"64",740,58,786,89,112,39,51
"65",740,62,774,84,106,32,48
"66",740,62,784,87,108,35,41
"67",743,59,783,89,112,33,56
"68",735,62,789,87,108,34,49
"69",0,0,1,0,0,0,0
"70",745,60,784,79,103,34,55
"71",745,61,796,83,109,38,55
"72",741,62,786,86,105,30,49
"73",743,62,790,90,107,35,47
"74",743,61,795,88,99,28,42
"75",742,61,792,90,103,33,55
"76",745,61,793,88,105,33,48
"77",750,62,796,83,104,34,50
"78",0,0,1,0,0,0,0
"79",742,59,816,86,105,32,56
"80",740,62,785,85,107,32,61
"81",744,62,788,86,108,36,55
"82",740,62,798,87,109,32,54
"83",737,59,781,86,112,34,56
"84",743,61,788,89,99,33,54
"85",749,61,797,87,100,36,51
"86",0,0,1,0,0,0,0
"87",742,59,796,90,97,32,45
"88",736,62,783,86,105,26,47
"89",747,62,790,90,108,35,48
"90",742,60,788,92,107,35,52
"91",741,59,787,89,106,34,55
"92",746,62,790,90,108,33,40
"93",0,0,1,0,0,0,0
"94",0,0,1,0,0,0,0
