"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",3,0,16,2,7,1,10
"2",0,0,0,0,0,0,0
"3",5,0,19,0,16,0,16
"4",3,2,11,2,10,2,16
"5",4,0,19,2,7,6,14
"6",9,0,15,1,9,4,10
"7",0,0,0,0,0,0,0
"8",6,0,24,1,5,0,12
"9",9,1,11,4,13,1,9
"10",3,2,14,1,7,4,9
"11",6,0,19,2,9,3,12
"12",7,0,14,2,18,3,16
"13",6,0,18,1,8,5,13
"14",1,1,14,1,5,4,11
"15",0,0,0,0,0,0,0
"16",8,0,20,2,12,2,15
"17",5,1,21,6,8,1,14
"18",4,2,17,2,8,1,12
"19",0,1,18,0,12,3,17
"20",5,0,14,2,9,1,14
"21",3,1,19,1,13,2,13
"22",0,0,0,0,0,0,0
"23",8,1,16,1,12,2,18
"24",3,0,15,4,10,3,19
"25",4,0,15,2,11,2,9
"26",7,0,17,1,5,3,6
"27",3,0,12,1,11,5,8
"28",11,1,15,2,10,1,12
"29",9,0,17,2,11,4,21
"30",4,0,10,5,12,4,9
"31",6,2,21,3,14,4,10
"32",6,1,18,1,11,2,13
"33",9,0,20,3,9,1,14
"34",6,1,22,4,12,3,6
"35",5,1,22,0,10,1,10
"36",7,0,23,0,21,3,12
"37",8,0,11,1,11,2,15
"38",3,1,21,0,12,3,11
"39",5,0,22,2,7,1,11
"40",4,1,21,1,10,2,15
"41",6,0,22,0,10,1,15
"42",3,0,13,2,9,1,13
"43",4,1,18,2,5,1,14
"44",11,0,17,1,9,2,9
"45",9,1,19,2,13,3,11
"46",4,0,24,4,5,3,15
"47",2,0,17,2,8,0,14
"48",5,1,13,1,8,1,15
"49",4,1,19,0,11,2,15
"50",13,0,18,2,8,2,8
"51",2,0,17,1,10,4,10
"52",6,2,19,1,11,4,10
"53",4,1,20,1,19,3,14
"54",4,0,13,3,8,0,14
"55",7,1,19,1,4,5,8
"56",4,0,7,2,9,1,14
"57",4,1,12,1,10,3,14
"58",4,0,18,3,12,6,10
"59",5,0,10,2,9,4,9
"60",3,1,18,1,12,2,9
"61",2,0,19,0,10,2,13
"62",3,0,18,0,9,2,13
"63",0,0,1,0,0,0,0
"64",6,2,20,1,6,1,14
"65",5,0,16,3,7,2,11
"66",5,0,21,3,10,0,13
"67",5,1,19,2,8,2,11
"68",9,0,22,1,7,1,16
"69",0,0,0,0,0,0,0
"70",4,2,17,4,11,4,8
"71",1,1,15,0,6,3,10
"72",4,0,13,0,16,2,9
"73",1,0,17,1,15,0,13
"74",6,0,19,1,9,1,17
"75",7,1,17,1,12,3,10
"76",3,0,16,0,10,2,12
"77",2,0,20,2,10,2,6
"78",0,0,0,0,0,0,0
"79",7,1,10,4,14,4,7
"80",5,0,13,2,10,1,7
"81",2,0,12,0,13,3,10
"82",1,0,13,0,7,3,11
"83",5,1,13,1,8,1,7
"84",6,0,21,1,14,2,14
"85",2,0,11,2,17,2,15
"86",0,0,0,0,0,0,0
"87",2,1,18,1,17,5,15
"88",4,0,17,1,11,5,13
"89",2,0,20,0,11,7,16
"90",5,1,18,0,14,3,12
"91",4,1,11,0,13,1,12
"92",5,0,17,1,11,1,15
"93",0,0,0,0,0,0,0
"94",0,0,0,0,0,0,0
"95",7,0,22,2,9,0,7
"96",4,2,12,2,17,1,12
"97",5,0,16,2,9,3,10
"98",10,1,16,3,10,0,12
"99",7,0,24,1,9,2,18
"100",1,0,13,1,6,4,8
"101",0,0,0,0,0,0,0
"102",0,0,0,0,0,0,0
"103",5,1,12,1,9,2,14
"104",6,0,16,1,10,3,15
"105",5,0,16,5,13,4,13
"106",4,0,20,4,11,1,11
"107",0,0,0,0,0,0,0
"108",4,1,22,3,11,2,19
"109",7,0,26,3,15,3,18
"110",3,1,16,5,11,1,12
"111",3,2,21,0,8,1,11
"112",6,2,15,3,9,0,16
"113",8,1,26,1,10,4,12
"114",6,0,12,3,7,5,11
"115",0,0,0,0,0,0,0
"116",12,0,20,2,9,1,10
"117",8,0,16,3,9,2,12
"118",4,0,18,1,10,4,17
"119",5,0,15,1,13,2,10
"120",5,0,20,1,11,6,9
"121",1,0,14,0,4,1,12
"122",4,0,19,0,12,2,13
"123",0,0,0,0,0,0,0
"124",2,1,16,2,13,3,11
"125",0,0,0,0,0,0,0
"126",0,0,0,0,0,0,0
"127",6,1,19,3,15,4,13
"128",6,0,17,0,19,2,13
"129",4,1,10,4,13,1,10
"130",0,0,0,0,0,0,0
"131",6,0,18,0,13,1,13
"132",8,1,18,3,12,4,13
"133",0,0,0,0,0,0,0
"134",10,0,13,0,12,3,9
"135",2,0,15,0,7,2,17
"136",8,0,16,1,15,5,19
"137",3,1,17,1,11,5,20
"138",10,0,15,2,7,0,10
"139",3,0,19,2,8,2,18
"140",0,0,0,0,0,0,0
"141",6,0,17,4,12,4,15
"142",3,0,20,2,16,3,14
"143",7,0,21,1,13,1,11
"144",8,0,27,0,11,4,15
"145",6,1,20,0,14,1,9
"146",6,0,21,3,7,4,10
"147",6,0,17,2,12,3,15
"148",0,0,0,0,0,0,0
"149",0,0,0,0,0,0,0
"150",5,0,16,2,10,4,12
"151",3,0,15,3,19,2,17
"152",5,1,17,3,18,1,15
"153",4,0,19,2,14,2,9
"154",5,2,18,2,13,1,7
"155",3,0,16,1,13,2,14
"156",6,2,20,1,12,0,10
"157",5,0,21,3,18,0,17
"158",0,0,0,0,0,0,0
"159",1,0,15,2,7,5,11
"160",9,0,15,3,8,2,15
"161",1,2,11,1,14,3,15
"162",4,0,14,1,6,2,12
"163",2,0,11,0,13,1,13
"164",6,0,10,1,9,0,15
"165",0,0,0,0,0,0,0
"166",5,0,16,2,15,1,13
"167",2,1,21,1,8,2,19
"168",5,0,17,2,13,5,5
"169",3,1,15,0,10,3,19
"170",3,1,17,2,13,1,13
"171",3,0,21,0,13,1,12
"172",2,1,16,1,9,2,14
"173",0,0,0,0,0,0,0
"174",6,1,21,2,9,2,7
"175",5,0,15,5,10,1,10
"176",6,0,18,2,7,2,15
"177",1,0,22,1,10,3,8
"178",3,0,17,3,14,1,12
"179",10,0,22,0,14,3,12
"180",9,2,20,2,11,0,12
"181",4,0,16,4,15,3,13
"182",0,0,0,0,0,0,0
"183",6,1,29,0,16,1,17
"184",6,0,17,2,12,2,12
"185",5,1,17,2,14,1,18
"186",7,0,13,2,11,3,10
"187",6,1,17,2,9,3,15
"188",0,0,0,0,0,0,0
"189",3,1,10,3,15,1,13
"190",6,2,19,1,3,2,9
"191",4,0,15,2,9,1,18
"192",3,0,21,1,9,1,12
"193",4,1,23,1,8,4,15
"194",7,0,12,3,15,0,8
"195",0,0,0,0,0,0,0
"196",5,0,17,1,14,1,14
"197",7,0,14,2,7,1,13
"198",3,0,31,3,12,1,13
"199",5,2,18,1,8,5,15
"200",6,0,13,0,7,2,15
"201",6,1,17,0,14,2,21
"202",8,2,16,2,6,3,12
"203",0,0,0,0,0,0,0
"204",0,0,0,0,0,0,0
"205",3,0,23,1,11,1,9
"206",0,0,0,0,0,0,0
"207",4,0,22,1,13,1,14
"208",0,0,0,0,0,0,0
"209",3,0,14,1,7,2,10
"210",2,0,21,0,8,0,17
"211",6,0,17,0,8,5,12
"212",0,0,0,0,0,0,0
"213",0,0,0,0,0,0,0
"214",6,0,9,3,8,1,5
"215",0,0,0,0,0,0,0
"216",7,0,18,2,9,4,15
"217",5,0,9,1,12,1,14
"218",5,0,23,4,14,1,9
"219",6,1,19,4,15,1,12
"220",6,1,9,2,13,3,13
"221",4,0,18,0,13,2,12
"222",5,1,17,1,10,3,12
"223",6,0,26,1,7,4,11
"224",4,0,25,3,12,4,5
"225",9,1,18,2,9,4,14
"226",3,0,12,3,13,3,8
"227",4,1,18,1,13,1,13
"228",7,0,14,2,9,1,14
"229",0,0,0,0,0,0,0
"230",0,0,0,0,0,0,0
"231",0,0,0,0,0,0,0
"232",7,1,20,5,13,1,20
"233",2,1,22,0,13,2,5
"234",8,0,22,3,14,2,11
"235",3,0,18,2,15,0,16
"236",8,0,22,1,13,3,18
"237",2,0,20,3,9,0,10
"238",0,0,0,0,0,0,0
"239",0,0,0,0,0,0,0
"240",6,0,18,1,5,1,14
"241",4,1,14,1,15,2,13
"242",0,0,0,0,0,0,0
"243",3,0,16,0,15,2,10
"244",0,0,1,0,0,0,0
"245",5,0,11,0,12,3,10
"246",5,1,14,2,8,4,8
"247",6,0,14,1,6,4,11
"248",7,1,17,3,13,1,9
"249",0,0,0,0,0,0,0
"250",5,0,15,4,14,3,16
"251",7,0,18,1,14,3,19
"252",5,0,18,2,14,2,14
"253",4,0,23,1,9,4,14
"254",3,0,22,2,12,3,11
"255",0,0,0,0,0,0,0
"256",8,0,15,1,8,0,11
"257",7,0,18,0,12,4,13
"258",6,1,26,1,12,1,16
"259",5,0,18,1,11,2,18
"260",6,0,15,0,7,6,12
"261",3,1,16,1,11,3,16
"262",0,0,0,0,0,0,0
"263",5,1,13,1,11,2,12
"264",6,1,27,2,13,5,13
"265",5,0,15,2,13,1,13
"266",0,0,0,0,0,0,0
"267",8,0,17,0,11,2,16
"268",12,0,20,4,14,4,13
"269",3,1,16,3,17,5,11
"270",8,0,14,0,12,2,13
"271",5,0,15,1,10,4,11
"272",8,0,17,3,8,2,12
"273",8,1,18,1,6,3,10
"274",4,0,13,0,8,3,15
"275",9,1,18,2,12,2,11
"276",3,3,21,2,12,1,8
"277",3,0,15,1,12,1,14
"278",4,0,20,1,10,2,12
"279",4,0,11,3,16,2,9
"280",0,0,0,0,0,0,0
"281",6,0,7,3,11,2,13
"282",9,0,18,3,14,1,19
"283",4,0,8,2,12,1,11
"284",1,0,15,1,7,1,18
"285",7,0,16,1,10,2,12
"286",0,0,0,0,0,0,0
"287",6,1,22,2,11,0,12
"288",13,0,16,0,7,4,9
"289",0,0,0,0,0,0,0
"290",8,3,11,2,8,3,11
"291",3,1,21,3,11,6,10
"292",7,0,16,0,15,2,16
"293",8,2,15,2,12,3,10
"294",1,0,18,1,14,4,12
"295",7,0,14,1,12,1,11
"296",4,1,17,3,15,4,8
"297",0,0,0,0,0,0,0
"298",5,1,9,5,10,1,11
"299",2,0,18,0,14,2,12
"300",7,0,18,2,17,0,13
"301",3,1,17,1,10,3,7
"302",7,0,15,2,7,1,16
"303",8,0,16,3,10,1,25
"304",8,1,16,1,9,1,15
"305",4,0,16,2,10,2,15
"306",3,1,12,0,12,1,12
"307",5,2,15,1,11,2,12
"308",3,1,18,0,10,2,11
"309",4,0,22,1,11,3,4
"310",7,0,19,1,13,3,11
"311",0,0,0,0,0,0,0
"312",3,0,20,0,5,2,12
"313",3,0,17,0,10,2,11
"314",4,2,14,3,7,3,11
"315",5,0,15,3,7,0,12
"316",3,1,18,3,6,2,10
"317",4,1,21,0,4,0,16
"318",3,0,19,3,14,4,12
"319",5,0,18,3,7,1,15
"320",4,1,19,0,11,3,15
"321",9,0,13,1,14,2,13
"322",2,0,13,2,7,1,4
"323",9,1,11,0,10,3,6
"324",7,0,16,2,10,1,13
"325",0,0,0,0,0,0,0
"326",8,0,18,1,11,4,14
"327",3,0,12,1,11,3,11
"328",10,1,18,1,11,0,8
"329",5,1,15,3,10,2,12
"330",6,0,20,3,12,2,15
"331",5,0,16,2,11,4,14
"332",11,0,7,3,9,3,10
"333",5,0,15,0,13,1,17
"334",4,1,16,2,9,0,13
"335",3,0,18,1,15,4,16
"336",0,0,0,0,0,0,0
"337",7,0,16,1,6,3,15
"338",6,1,23,6,15,3,13
"339",5,1,17,1,11,1,14
"340",4,0,24,1,9,0,13
"341",0,0,0,0,0,0,0
"342",5,1,14,1,8,2,11
"343",8,1,20,3,11,1,15
"344",0,0,0,0,0,0,0
"345",0,0,0,0,0,0,0
"346",6,0,12,3,14,4,10
"347",0,0,0,0,0,0,0
"348",4,0,22,2,5,2,18
"349",6,0,10,5,10,2,18
"350",4,0,17,4,11,1,9
"351",7,1,14,1,16,0,11
"352",3,2,16,0,12,3,14
"353",3,0,21,1,10,3,13
"354",8,0,15,2,9,3,13
"355",3,0,23,0,10,0,16
"356",4,2,23,1,11,2,13
"357",3,0,23,2,9,0,14
"358",0,0,0,0,0,0,0
"359",8,0,16,4,10,2,12
"360",4,0,9,0,8,6,9
"361",5,2,12,0,10,2,14
"362",3,0,14,1,12,2,6
"363",5,0,17,1,6,6,9
"364",7,2,20,0,15,2,10
"365",0,0,0,0,0,0,0
"366",5,1,16,3,9,2,16
"367",9,0,21,1,9,1,9
"368",6,1,15,1,15,1,13
"369",4,1,19,1,10,1,8
"370",4,1,12,1,17,1,11
"371",2,1,13,3,12,1,11
"372",7,0,16,3,14,0,11
"373",8,0,13,2,14,0,13
"374",5,3,20,2,9,3,13
"375",0,0,0,0,0,0,0
"376",8,0,16,2,8,1,14
"377",7,0,11,2,15,2,15
"378",5,0,26,3,10,4,10
"379",5,0,18,1,13,0,12
"380",8,0,18,4,10,6,14
"381",0,0,0,0,0,0,0
"382",5,0,22,3,11,4,10
"383",5,0,22,3,12,3,16
"384",6,0,24,1,10,1,16
"385",1,1,14,0,12,1,12
"386",8,1,20,3,11,3,7
"387",7,1,21,1,11,4,13
"388",2,0,16,2,13,2,12
"389",0,0,0,0,0,0,0
"390",5,0,16,0,12,1,9
"391",2,0,14,0,8,1,11
"392",8,0,8,0,12,2,17
"393",8,0,24,1,11,3,17
"394",2,0,17,0,14,1,11
"395",5,1,22,2,10,1,13
"396",1,1,16,6,17,4,11
"397",0,0,0,0,0,0,0
"398",8,0,14,1,9,0,10
"399",1,3,15,2,10,2,12
"400",4,0,18,2,9,2,11
"401",8,2,16,3,14,4,16
"402",8,2,12,5,13,5,14
"403",0,0,0,0,0,0,0
"404",5,0,19,0,12,4,13
"405",2,0,12,1,12,1,7
"406",6,1,22,0,11,2,8
"407",4,0,20,0,16,4,14
"408",6,0,21,4,5,1,16
"409",3,0,10,2,6,3,10
"410",0,0,0,0,0,0,0
"411",6,1,20,1,12,8,13
"412",7,0,18,2,13,2,12
"413",0,0,0,0,0,0,0
"414",6,1,16,3,12,2,13
"415",0,0,0,0,0,0,0
"416",3,0,21,2,7,2,16
"417",2,1,15,3,13,0,15
"418",4,0,19,2,9,1,8
"419",0,0,12,1,7,1,15
"420",5,2,14,1,10,1,17
"421",3,0,11,0,13,1,11
"422",2,0,15,1,8,1,16
"423",8,1,16,2,6,1,12
"424",3,0,17,3,10,0,13
"425",2,0,21,2,14,1,11
"426",5,0,18,0,9,6,11
"427",3,0,12,1,13,6,13
"428",5,1,14,3,15,1,19
"429",6,0,17,2,9,2,13
"430",2,1,10,1,13,8,9
"431",7,1,14,5,15,1,13
"432",6,0,12,1,8,0,18
"433",5,1,16,3,8,2,6
"434",5,1,8,1,7,0,13
"435",1,1,20,5,10,1,16
"436",9,0,18,3,13,2,10
"437",7,0,17,3,8,3,17
"438",7,1,19,3,16,3,18
"439",3,0,18,0,17,2,17
"440",5,0,20,0,15,3,12
