"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",48,71,34,12,35
"2",0,0,0,0,0
"3",0,1,0,0,0
"4",0,0,0,1,0
"5",0,0,0,0,0
"6",61,71,31,10,36
"7",55,80,28,13,35
"8",60,84,37,8,36
"9",64,74,28,6,34
"10",56,79,41,10,32
"11",62,79,25,10,37
"12",53,65,30,9,36
"13",66,79,33,6,38
"14",0,0,0,0,0
"15",1,0,0,0,0
"16",0,0,0,0,0
"17",59,76,43,7,44
"18",0,0,0,0,0
"19",76,82,38,9,32
"20",59,84,27,5,38
"21",50,81,29,6,38
"22",0,0,0,0,0
"23",0,0,0,0,0
"24",0,0,0,0,0
"25",59,71,39,11,36
"26",0,0,0,0,0
"27",51,76,40,9,44
"28",0,0,0,0,0
"29",54,73,32,8,40
"30",70,72,25,15,37
"31",73,83,18,9,39
"32",0,0,0,0,0
"33",53,79,34,5,32
"34",68,87,37,10,31
"35",0,0,0,0,0
"36",60,76,27,7,34
"37",60,65,24,10,36
"38",0,0,0,0,0
"39",67,80,29,9,42
"40",0,0,0,0,0
"41",58,89,36,10,41
"42",0,0,0,0,0
"43",0,1,0,0,0
"44",0,0,0,0,0
"45",57,80,44,4,32
"46",0,0,0,0,0
"47",51,60,29,6,34
"48",69,78,30,8,36
"49",65,76,36,14,41
"50",65,80,34,9,37
"51",0,0,0,0,0
"52",65,72,36,12,33
"53",0,0,0,0,0
"54",56,81,39,11,41
"55",52,84,39,3,40
"56",53,71,32,7,38
"57",0,0,0,0,0
"58",59,81,32,8,32
"59",63,76,30,9,36
"60",50,73,39,9,36
"61",0,0,0,0,0
"62",0,0,0,0,0
"63",56,64,36,13,33
"64",0,0,0,0,0
"65",56,71,32,6,31
"66",58,78,23,10,42
"67",47,72,25,11,35
"68",47,82,37,16,39
"69",57,85,44,11,38
"70",50,87,28,8,36
"71",0,0,0,0,0
"72",50,79,37,0,33
"73",0,0,0,0,0
"74",0,1,0,0,0
"75",0,0,0,0,0
"76",0,0,0,0,0
"77",73,76,40,15,34
"78",64,68,36,6,35
"79",0,0,0,0,0
"80",59,88,37,16,29
"81",0,1,0,0,0
"82",0,0,0,0,0
"83",62,85,29,9,29
"84",0,0,0,0,0
"85",58,67,27,10,38
"86",49,79,41,4,37
"87",63,73,33,4,39
"88",0,0,0,0,0
"89",50,80,27,6,33
"90",59,77,30,8,41
"91",0,0,0,0,0
"92",0,0,0,0,0
"93",0,0,0,0,0
"94",51,75,33,7,41
"95",0,1,0,0,0
"96",70,76,30,5,30
"97",0,0,0,0,0
"98",1,0,0,0,0
"99",50,73,26,5,37
"100",0,0,0,0,0
"101",0,1,0,0,0
"102",0,0,0,0,0
"103",47,68,38,9,33
"104",0,0,0,0,0
"105",0,0,0,0,0
"106",51,79,38,8,41
"107",0,0,0,0,0
"108",57,78,28,9,36
"109",48,76,32,9,39
"110",48,74,30,9,37
"111",0,0,0,0,0
"112",56,70,24,10,38
"113",67,69,31,6,26
