"","age1.O","age2_no_comorbid.O","age2_comorbid.O","age3_no_comorbid.O","age3_comorbid.O"
"1",15,16,5,3,3
"2",0,1,0,0,0
"3",1,1,0,0,0
"4",1,1,0,1,0
"5",0,1,0,0,0
"6",20,15,5,3,4
"7",18,17,4,3,3
"8",19,18,6,3,4
"9",15,18,4,2,3
"10",18,15,4,3,3
"11",20,15,5,2,3
"12",20,18,5,2,3
"13",16,16,5,3,4
"14",1,1,0,0,0
"15",1,1,0,0,0
"16",0,1,0,0,0
"17",16,20,4,3,4
"18",0,1,0,0,0
"19",19,15,4,3,3
"20",13,16,4,2,4
"21",18,15,4,2,4
"22",0,1,0,0,0
"23",0,1,0,0,0
"24",0,1,0,0,0
"25",17,16,4,2,3
"26",0,1,0,0,0
"27",17,18,4,2,3
"28",1,1,0,0,0
"29",14,17,6,2,5
"30",21,16,4,2,4
"31",20,18,5,3,3
"32",0,1,0,0,0
"33",15,19,5,2,3
"34",18,20,3,3,3
"35",0,0,0,0,0
"36",14,14,5,2,3
"37",18,17,4,3,3
"38",0,1,0,0,0
"39",17,15,5,2,3
"40",0,1,0,0,0
"41",17,16,4,3,4
"42",0,1,0,0,0
"43",0,1,0,0,0
"44",0,1,0,0,0
"45",16,19,5,2,3
"46",0,1,0,0,0
"47",17,15,4,3,4
"48",14,17,4,2,3
"49",14,15,6,2,3
"50",18,17,4,3,3
"51",0,1,0,0,0
"52",16,15,5,3,3
"53",0,1,0,0,0
"54",18,17,5,2,4
"55",16,20,6,2,3
"56",18,18,4,4,4
"57",0,1,0,0,0
"58",17,17,5,2,3
"59",16,18,4,3,3
"60",17,16,3,2,3
"61",0,1,0,0,0
"62",0,1,0,0,0
"63",18,16,4,3,3
"64",1,1,0,0,0
"65",20,19,4,3,3
"66",16,16,4,3,3
"67",17,17,4,3,3
"68",15,17,5,3,3
"69",17,16,5,3,3
"70",18,18,6,2,4
"71",0,1,0,0,0
"72",15,19,5,3,3
"73",0,2,0,0,0
"74",0,1,0,0,0
"75",0,1,0,0,0
"76",1,0,0,0,0
"77",16,18,4,3,3
"78",18,18,5,5,3
"79",0,1,0,0,0
"80",18,16,4,2,3
"81",1,1,0,0,0
"82",0,1,0,0,0
"83",17,16,7,3,3
"84",0,1,0,0,0
"85",18,16,5,3,3
"86",16,16,5,3,5
"87",16,16,4,3,3
"88",0,1,0,0,0
"89",14,15,3,3,3
"90",18,13,5,3,3
"91",0,1,0,0,0
"92",0,1,0,0,0
"93",0,1,0,0,0
"94",17,17,5,2,4
"95",0,1,1,0,0
"96",16,15,5,2,3
"97",0,1,0,0,0
"98",1,1,0,0,0
"99",18,19,5,3,4
"100",0,1,0,0,0
"101",0,1,0,0,0
"102",0,1,0,0,0
"103",19,22,5,4,3
"104",1,1,0,0,0
"105",0,1,0,0,0
"106",15,17,6,3,4
"107",0,1,0,0,0
"108",19,17,4,2,3
"109",22,21,5,2,4
"110",14,17,4,2,6
"111",0,1,0,0,0
"112",20,18,5,2,4
"113",20,20,5,2,3
"114",0,1,0,0,0
"115",0,1,0,0,0
"116",17,16,6,3,3
"117",15,18,4,2,4
"118",0,0,0,0,0
"119",19,17,5,2,3
"120",0,1,0,0,0
"121",0,1,0,0,0
"122",18,16,6,3,4
"123",19,16,5,4,2
"124",0,1,0,0,0
"125",18,17,7,3,4
"126",17,18,4,3,4
"127",16,19,6,2,3
"128",16,19,5,4,3
"129",17,16,4,3,4
"130",18,15,5,2,3
"131",15,18,5,2,3
"132",0,1,0,0,0
"133",16,18,4,3,3
"134",18,19,5,4,2
"135",0,1,0,0,0
"136",1,1,0,0,0
"137",17,23,5,3,3
"138",19,16,5,3,4
"139",1,1,0,0,0
"140",0,0,0,0,0
"141",17,17,5,2,4
"142",16,15,5,2,5
"143",1,1,0,0,0
"144",17,16,4,2,3
"145",17,18,4,3,4
"146",17,19,4,2,5
"147",19,13,4,3,4
"148",0,1,0,0,0
"149",14,15,5,3,2
"150",14,15,3,2,3
"151",18,16,4,2,4
"152",0,1,0,0,0
"153",20,19,8,3,5
"154",16,17,5,2,3
"155",17,18,7,3,3
"156",18,18,4,2,3
"157",20,21,7,3,2
"158",1,1,0,0,0
"159",20,17,4,2,4
"160",0,1,0,0,0
"161",0,0,0,0,0
"162",16,19,4,2,4
"163",16,15,4,2,3
"164",0,1,0,0,0
"165",0,1,0,0,0
"166",0,1,0,0,0
"167",1,1,0,0,1
"168",0,1,0,0,0
"169",0,0,0,0,0
"170",17,16,4,3,3
"171",0,1,0,0,0
"172",17,20,5,2,3
"173",0,1,0,0,0
"174",1,1,0,0,0
"175",0,1,0,0,0
"176",19,17,5,4,3
"177",0,1,0,0,0
"178",18,19,5,2,3
"179",15,18,4,3,3
"180",17,19,4,2,3
"181",17,17,5,2,3
"182",18,21,4,3,2
"183",17,17,4,3,3
"184",1,1,0,0,0
"185",19,19,4,3,3
"186",0,0,0,0,0
"187",16,16,3,3,3
"188",15,20,5,2,3
"189",0,1,0,0,0
"190",14,15,5,3,3
"191",18,20,5,3,4
"192",1,1,0,1,0
"193",20,16,5,2,3
"194",16,18,4,3,3
"195",18,23,4,2,3
"196",14,17,4,3,3
"197",14,15,6,3,2
"198",16,19,5,4,4
"199",0,1,0,0,0
"200",21,18,5,2,3
"201",15,19,7,2,5
"202",17,18,5,2,4
"203",16,21,6,3,3
"204",18,16,4,3,2
"205",18,17,4,3,3
"206",0,1,0,0,0
"207",0,1,0,0,0
"208",0,0,1,0,0
"209",0,1,0,0,0
"210",15,17,4,3,4
"211",18,19,4,2,3
"212",13,15,4,2,5
"213",1,1,0,0,0
"214",15,15,4,3,3
"215",15,16,4,2,3
"216",1,1,1,0,0
"217",0,1,0,0,0
"218",15,15,5,2,3
"219",0,1,0,0,0
"220",18,18,5,3,2
"221",0,1,0,0,0
"222",17,19,5,3,4
"223",0,1,0,0,0
"224",17,19,5,2,2
"225",18,20,4,3,3
"226",17,18,4,3,3
"227",0,1,0,0,0
"228",19,17,4,2,4
"229",0,1,0,0,0
"230",19,17,5,3,3
"231",1,1,1,0,0
"232",17,19,4,3,3
"233",15,16,6,3,2
"234",0,1,0,0,0
"235",22,21,6,3,3
