"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",99,97,13,7,7
"2",0,1,0,0,0
"3",1,1,0,0,0
"4",1,1,0,1,0
"5",0,1,0,0,0
"6",91,102,13,5,8
"7",92,84,14,5,9
"8",106,96,19,7,10
"9",86,77,12,6,9
"10",97,108,14,7,10
"11",91,85,15,7,8
"12",91,98,15,7,8
"13",74,83,17,7,10
"14",1,1,0,0,0
"15",1,2,0,0,0
"16",0,1,0,0,0
"17",96,100,15,7,13
"18",0,1,0,0,0
"19",97,95,15,10,9
"20",79,93,15,6,9
"21",101,83,19,6,9
"22",0,1,0,0,0
"23",0,1,0,0,0
"24",0,1,0,0,0
"25",88,84,14,5,13
"26",0,1,0,0,0
"27",94,94,24,8,12
"28",1,1,0,0,0
"29",93,92,19,6,12
"30",88,97,18,7,11
"31",96,91,19,6,11
"32",0,1,0,0,0
"33",93,95,16,8,10
"34",83,100,17,6,10
"35",0,1,0,0,0
"36",89,96,15,5,7
"37",102,102,15,6,11
"38",0,1,0,0,0
"39",115,100,18,11,10
"40",0,1,0,0,0
"41",89,94,16,7,11
"42",0,1,0,0,0
"43",0,1,0,0,0
"44",0,1,0,0,0
"45",97,95,17,6,9
"46",0,1,0,0,0
"47",96,100,14,8,8
"48",81,93,14,6,9
"49",99,89,17,7,10
"50",93,105,16,6,13
"51",0,1,0,0,0
"52",80,91,12,6,12
"53",0,1,0,0,0
"54",105,107,15,5,10
"55",82,111,17,6,10
"56",91,91,14,7,9
"57",0,1,0,0,0
"58",100,96,20,7,10
"59",95,100,16,8,7
"60",83,73,14,7,9
"61",0,1,0,0,0
"62",0,1,0,0,0
"63",98,75,15,4,10
"64",1,1,0,0,0
"65",90,90,14,5,11
"66",99,99,17,6,10
"67",106,121,13,5,10
"68",105,100,20,6,9
"69",100,91,19,4,10
"70",87,101,19,5,11
"71",0,1,0,0,0
"72",93,97,15,4,8
"73",0,2,0,0,0
"74",0,2,0,0,0
"75",0,1,0,0,0
"76",1,1,0,0,0
"77",88,94,13,8,8
"78",98,104,17,12,9
"79",0,1,0,0,0
"80",106,116,16,8,12
"81",1,1,0,0,0
"82",0,1,0,0,0
"83",99,90,23,4,11
"84",0,1,0,0,0
"85",87,93,15,4,10
"86",96,104,21,7,8
"87",96,96,18,4,8
"88",0,1,0,0,0
"89",70,89,13,7,9
"90",87,81,22,5,8
"91",0,1,0,0,0
"92",0,1,0,0,0
"93",0,1,0,0,0
"94",95,99,16,6,10
"95",0,1,1,0,0
"96",83,98,13,4,7
"97",0,1,0,0,0
"98",1,1,0,0,0
"99",108,87,15,6,10
"100",0,1,0,0,0
"101",0,1,0,0,0
"102",0,1,0,0,0
"103",95,100,18,8,7
"104",2,1,0,0,0
"105",0,1,0,0,0
"106",80,91,17,7,14
"107",0,1,0,0,0
"108",87,86,17,6,8
"109",100,99,15,7,10
"110",64,73,10,6,13
"111",0,1,0,0,0
"112",92,92,16,5,9
"113",79,98,14,7,8
"114",0,1,0,0,0
"115",0,1,0,0,0
"116",96,101,15,7,7
"117",81,92,15,5,9
"118",0,1,0,0,0
"119",86,94,17,6,10
"120",0,1,0,0,0
"121",0,1,0,0,0
"122",95,87,18,6,10
"123",96,96,19,7,9
"124",0,1,0,0,0
"125",90,88,18,7,10
"126",98,111,15,6,11
"127",98,98,17,4,9
"128",98,104,19,8,8
"129",99,103,19,8,8
"130",86,93,19,7,13
"131",87,88,15,5,8
"132",0,1,0,0,0
"133",101,93,13,12,7
"134",99,99,19,6,9
"135",0,1,0,0,0
"136",1,1,0,0,0
"137",99,107,21,9,9
"138",99,111,18,6,9
"139",1,1,0,0,0
"140",0,1,0,0,0
"141",88,90,15,7,10
"142",76,86,15,6,12
"143",1,1,0,0,0
"144",91,93,15,5,9
"145",97,98,15,8,13
"146",86,92,17,6,13
"147",90,92,14,7,8
"148",0,1,0,0,0
"149",92,88,17,5,10
"150",86,90,18,6,7
"151",87,82,19,4,10
"152",0,1,0,0,0
"153",115,86,19,4,11
"154",90,81,17,5,10
"155",82,93,14,8,12
"156",103,106,14,6,8
"157",104,93,16,5,9
"158",1,1,0,0,0
"159",106,101,17,6,8
"160",0,1,0,0,0
"161",0,1,0,0,0
"162",87,105,17,5,11
"163",84,93,17,8,8
"164",0,1,0,0,0
"165",0,1,0,0,0
"166",0,1,0,0,0
"167",1,1,0,0,1
"168",0,1,0,0,0
"169",0,1,0,0,0
"170",85,91,15,5,7
"171",0,1,0,0,0
"172",83,86,13,4,9
"173",0,1,0,0,0
"174",1,1,0,0,0
"175",0,1,0,0,0
"176",93,88,14,5,8
"177",0,1,0,0,0
"178",92,95,15,3,11
"179",84,99,15,7,9
"180",81,109,15,6,9
"181",84,81,11,5,8
"182",98,103,15,7,8
"183",95,102,14,5,10
"184",1,1,0,0,0
"185",90,93,18,8,8
"186",0,1,0,0,0
"187",85,81,12,7,9
"188",77,117,18,6,10
"189",0,1,0,0,0
"190",84,88,16,6,10
"191",99,100,14,9,9
"192",1,2,0,1,0
"193",86,84,16,5,10
"194",84,97,15,7,10
"195",104,104,19,5,10
"196",92,87,12,6,9
"197",80,85,15,4,8
"198",103,94,15,7,7
"199",0,1,0,0,0
"200",108,89,19,4,10
"201",101,109,21,9,9
"202",89,94,15,5,10
"203",103,96,16,7,9
"204",101,98,15,5,9
"205",100,108,13,6,8
"206",0,1,0,0,0
"207",0,1,0,0,0
"208",0,1,1,0,0
"209",0,1,0,0,0
"210",95,90,13,5,8
"211",83,103,16,5,8
"212",77,83,17,5,8
"213",2,1,0,0,0
"214",84,85,12,6,9
"215",92,78,14,5,8
"216",1,1,1,0,0
"217",0,1,0,0,0
"218",68,79,16,6,8
"219",1,1,0,0,0
"220",86,88,15,8,10
"221",0,1,0,0,0
"222",90,103,17,5,9
"223",0,1,0,0,0
"224",90,87,15,6,9
"225",98,94,14,7,8
"226",87,90,21,5,9
"227",0,1,0,0,0
"228",105,84,16,5,8
"229",0,1,0,0,0
"230",101,98,17,8,9
"231",2,2,1,0,0
"232",108,94,16,8,13
"233",98,89,20,4,7
"234",0,1,0,0,0
"235",104,102,23,5,9
"236",0,1,0,0,0
"237",1,1,0,0,0
"238",80,91,14,6,9
"239",101,88,15,8,7
"240",87,81,13,7,10
"241",97,99,15,6,11
"242",82,88,14,5,7
"243",78,84,20,6,6
"244",0,1,0,0,0
"245",99,91,15,5,13
"246",92,95,16,5,12
"247",87,95,17,11,10
"248",0,1,0,0,0
"249",0,1,1,0,0
"250",87,97,16,7,9
"251",1,1,0,0,0
"252",112,100,18,7,11
"253",100,101,15,9,10
"254",96,95,15,6,10
"255",78,86,13,4,12
"256",102,85,18,7,8
"257",99,95,16,7,9
"258",99,105,14,5,8
"259",104,86,18,6,10
"260",0,1,0,0,0
"261",1,1,0,0,0
"262",102,106,18,5,11
"263",88,86,16,7,11
"264",90,89,14,5,11
