"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",47,7,50,6,16,5,7
"2",46,0,42,0,0,0,0
"3",0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0
"5",44,0,41,0,0,0,0
"6",44,7,41,8,11,7,11
"7",41,0,49,0,0,0,0
"8",54,9,50,3,11,4,6
"9",44,6,43,3,15,4,6
"10",0,0,0,0,0,0,0
"11",50,0,44,0,0,0,0
"12",44,0,36,0,1,0,0
"13",0,0,0,0,0,0,0
"14",55,0,45,0,0,0,0
"15",59,5,59,3,13,4,8
"16",48,6,43,4,11,5,11
"17",0,0,0,0,0,0,0
"18",49,0,53,0,0,0,0
"19",57,6,42,4,11,4,6
"20",43,0,50,0,0,0,1
"21",0,0,0,0,0,0,0
"22",50,0,49,0,0,0,0
"23",0,0,1,0,0,0,0
"24",53,4,55,6,14,7,8
"25",58,0,46,0,0,0,0
"26",0,0,0,0,0,0,0
"27",47,0,49,0,0,0,0
"28",37,0,47,1,0,0,0
"29",0,0,0,0,0,0,0
"30",52,5,53,7,20,5,8
"31",0,0,1,0,0,0,0
"32",45,0,48,0,0,0,0
"33",49,4,48,6,10,7,6
"34",49,0,60,0,0,0,0
"35",50,0,56,0,0,0,0
"36",45,0,47,0,0,0,0
"37",63,0,51,0,0,0,0
"38",43,5,44,8,17,5,12
"39",0,0,0,0,0,0,0
"40",43,0,53,0,0,0,0
"41",0,0,0,0,0,0,0
"42",49,5,48,6,10,4,8
"43",47,0,44,0,0,0,0
"44",50,0,50,0,0,0,0
"45",47,3,58,8,12,4,7
"46",55,0,69,0,0,0,0
"47",45,0,45,0,0,0,0
"48",51,4,39,5,8,4,9
"49",42,0,36,0,0,0,0
"50",46,0,43,0,0,0,0
"51",50,0,48,0,0,0,0
"52",40,5,44,5,15,3,8
"53",41,0,45,1,0,0,0
"54",41,0,54,0,1,0,0
"55",0,0,0,0,0,0,0
"56",41,0,45,0,0,0,0
"57",49,0,46,0,0,0,0
"58",46,3,50,5,8,3,5
"59",49,0,48,0,0,0,0
"60",53,0,45,0,0,0,0
"61",43,7,51,4,10,6,6
"62",43,6,51,4,14,3,7
"63",50,0,46,0,0,0,0
"64",44,0,42,0,0,0,0
"65",43,0,59,0,0,0,0
"66",39,0,56,0,0,0,0
"67",60,0,49,0,0,0,0
"68",40,0,53,0,0,0,0
"69",60,0,58,0,0,0,0
"70",47,0,49,0,0,0,0
"71",53,4,50,6,11,3,4
"72",46,0,49,1,0,1,0
"73",52,0,47,0,0,0,0
"74",60,0,51,0,0,0,0
"75",40,0,53,0,0,0,0
"76",0,0,0,0,0,0,0
"77",50,5,48,8,8,2,6
"78",46,0,46,0,0,0,0
"79",57,0,59,0,0,0,0
"80",48,6,47,4,10,5,10
"81",47,5,52,4,17,4,8
"82",35,0,55,0,0,0,0
"83",44,0,47,0,0,0,0
"84",47,0,55,0,0,0,0
"85",51,0,45,0,0,0,0
"86",56,4,55,3,8,3,5
"87",58,0,52,0,0,0,0
"88",46,0,52,0,0,0,0
