"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",179,0,159,0,0,0,0
"2",194,11,178,14,14,7,8
"3",160,11,152,20,15,7,4
"4",162,19,171,18,18,6,10
"5",176,20,175,16,16,6,6
"6",186,13,171,17,14,6,10
"7",172,14,178,20,16,4,8
"8",201,0,179,0,0,0,0
"9",156,11,156,20,15,8,9
"10",192,16,147,17,22,5,6
"11",0,0,1,0,0,0,0
"12",175,15,164,19,15,10,8
"13",198,15,171,17,18,10,9
"14",0,0,1,0,0,0,0
"15",165,16,181,18,15,5,8
"16",177,14,157,14,20,7,7
"17",174,15,170,19,21,6,7
"18",164,13,153,21,16,6,7
"19",0,0,1,0,0,0,0
"20",192,15,182,15,21,7,8
"21",160,17,173,20,17,6,10
"22",189,17,175,17,15,5,7
"23",178,14,187,15,14,7,7
"24",179,12,157,17,14,6,7
"25",0,0,1,0,0,0,0
"26",167,0,170,0,0,0,0
"27",173,1,171,0,0,0,0
"28",180,18,173,20,18,9,7
"29",178,16,167,22,18,8,8
"30",0,0,1,0,0,0,0
"31",198,14,194,19,10,5,6
"32",182,26,159,23,17,5,6
"33",154,0,147,0,0,0,1
"34",0,0,1,0,0,0,0
"35",187,13,160,16,19,7,7
"36",177,16,171,14,19,6,7
"37",155,0,180,0,0,0,1
"38",175,13,199,21,19,6,7
"39",158,0,168,0,1,0,1
"40",153,10,147,16,13,3,6
"41",175,14,184,17,16,6,8
"42",186,12,177,21,13,5,6
"43",199,10,187,15,17,10,6
"44",165,16,143,21,17,8,12
"45",162,0,147,0,0,0,0
"46",0,0,0,0,0,0,0
"47",179,13,145,20,16,7,9
"48",190,10,184,13,15,4,6
"49",198,16,197,16,18,10,8
"50",190,13,190,16,16,6,11
"51",148,21,161,15,15,6,8
"52",0,0,0,0,0,0,0
"53",173,20,144,22,18,6,10
"54",177,13,174,11,15,7,8
"55",186,11,172,19,18,8,6
"56",179,14,174,19,16,6,8
"57",176,17,143,16,21,8,8
"58",0,0,1,0,0,0,0
"59",174,13,179,16,20,7,6
"60",180,0,163,0,0,0,0
"61",0,0,1,0,0,0,0
"62",168,13,157,14,14,5,8
"63",195,15,174,18,16,7,5
"64",169,13,170,15,19,5,8
"65",185,17,174,21,18,5,7
"66",175,15,162,15,22,8,10
"67",181,18,166,27,19,11,7
"68",0,0,0,0,0,0,0
"69",0,0,0,0,0,0,0
"70",160,13,155,19,19,7,9
"71",170,1,187,0,0,0,0
"72",172,10,167,17,19,6,6
"73",168,16,160,17,12,7,5
"74",178,15,189,19,15,5,6
"75",169,17,175,20,21,7,9
"76",170,16,171,19,15,6,6
"77",145,14,141,15,14,8,8
"78",0,0,1,0,0,0,0
"79",161,13,132,26,16,7,7
"80",150,9,158,17,14,6,7
"81",177,15,183,15,17,6,8
"82",184,14,180,18,19,5,7
"83",0,0,1,0,0,0,0
"84",174,10,159,18,14,5,5
"85",185,0,160,0,0,0,0
