"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",6.78191489361702,4.80769230769231,4.24528301886792,6.39658848614073,4.79233226837061,4.54545454545455,4.02144772117963
"2",6.38297872340426,0,5.54245283018868,0,0,0,0
"3",5.31914893617021,8.01282051282051,5.30660377358491,3.19829424307036,7.98722044728434,2.27272727272727,2.68096514745308
"4",6.51595744680851,8.01282051282051,4.59905660377358,6.39658848614073,5.59105431309904,6.81818181818182,4.02144772117963
"5",6.38297872340426,4.80769230769231,5.54245283018868,4.26439232409382,4.79233226837061,4.54545454545455,5.36193029490617
"6",0,0,0.117924528301887,0,0,0,0
"7",5.31914893617021,8.01282051282051,5.66037735849057,5.33049040511727,5.59105431309904,4.54545454545455,6.70241286863271
"8",6.11702127659574,6.41025641025641,5.89622641509434,4.26439232409382,6.38977635782748,6.81818181818182,4.02144772117963
"9",6.38297872340426,8.01282051282051,4.36320754716981,4.26439232409382,7.18849840255591,4.54545454545455,5.36193029490617
"10",6.51595744680851,4.80769230769231,6.36792452830189,4.26439232409382,4.79233226837061,9.09090909090909,2.68096514745308
"11",6.11702127659574,8.01282051282051,5.66037735849057,6.39658848614073,3.99361022364217,4.54545454545455,8.04289544235925
"12",6.38297872340426,8.01282051282051,4.4811320754717,5.33049040511727,6.38977635782748,4.54545454545455,4.02144772117963
"13",5.58510638297872,6.41025641025641,4.4811320754717,8.52878464818763,4.79233226837061,4.54545454545455,5.36193029490617
"14",6.51595744680851,4.80769230769231,5.30660377358491,3.19829424307036,3.99361022364217,4.54545454545455,4.02144772117963
"15",5.45212765957447,4.80769230769231,4.95283018867925,6.39658848614073,3.99361022364217,4.54545454545455,4.02144772117963
"16",0,0,0,0,0,0,0
"17",6.11702127659574,3.20512820512821,6.60377358490566,5.33049040511727,9.58466453674121,6.81818181818182,5.36193029490617
"18",6.11702127659574,6.41025641025641,5.89622641509434,3.19829424307036,3.99361022364217,2.27272727272727,6.70241286863271
"19",5.85106382978723,9.61538461538462,6.36792452830189,9.59488272921109,5.59105431309904,9.09090909090909,4.02144772117963
"20",0,0,0.117924528301887,0,0,0,0
