"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",1,3,0,0,0
"2",0,2,0,0,0
"3",6,3,1,0,0
"4",0,1,0,0,0
"5",265,206,18,7,5
"6",0,1,0,0,0
"7",0,1,0,0,0
"8",0,1,0,0,0
"9",3,1,0,0,0
"10",79,50,9,1,1
"11",288,197,18,6,4
"12",0,1,0,0,0
"13",2,3,0,0,0
"14",0,1,0,0,0
"15",63,55,7,1,1
"16",0,1,0,0,0
"17",0,1,0,0,0
"18",0,2,0,0,0
"19",0,1,0,0,0
"20",0,1,0,0,0
"21",0,1,0,0,0
"22",1,1,0,0,0
"23",3,5,0,0,0
"24",1,1,0,0,0
"25",273,182,27,3,8
"26",10,12,1,0,0
"27",1,1,1,0,0
"28",4,2,1,0,0
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",0,1,0,0,0
"32",0,1,0,0,0
"33",1,1,0,0,0
"34",1,2,0,0,0
"35",0,1,0,0,0
"36",13,11,0,0,1
"37",0,1,0,0,0
"38",0,1,0,0,0
"39",6,3,0,0,0
"40",0,1,0,0,0
"41",3,3,1,0,0
"42",5,6,2,0,0
"43",172,102,8,5,2
"44",16,13,2,0,0
"45",360,280,25,8,8
"46",0,1,0,0,0
"47",117,72,3,2,0
"48",254,231,24,9,6
"49",3,4,0,0,0
"50",343,251,31,6,9
"51",1,0,0,0,0
"52",3,1,0,0,0
"53",93,73,4,0,3
"54",201,133,10,1,3
"55",140,91,11,2,1
"56",0,1,0,0,0
"57",0,2,0,0,0
"58",2,2,0,0,0
"59",0,1,0,0,0
"60",0,1,0,0,0
"61",0,1,0,0,0
"62",339,272,20,13,4
"63",1,1,0,0,0
"64",346,242,33,9,4
"65",2,1,0,0,0
"66",1,1,0,0,0
"67",0,1,0,0,0
"68",1,2,0,0,0
"69",1,1,0,0,0
"70",38,26,1,0,2
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",0,1,0,0,0
"74",24,18,0,0,1
"75",1,3,0,0,0
"76",1,1,0,0,0
"77",0,1,0,0,0
"78",1,2,0,0,0
"79",0,1,0,0,0
"80",150,116,15,4,3
"81",0,2,0,0,0
"82",152,122,9,4,1
"83",0,0,0,0,0
"84",229,153,15,5,4
"85",0,1,0,0,0
"86",2,2,0,0,1
"87",169,98,16,0,2
"88",13,9,3,0,1
"89",6,6,1,0,0
"90",227,180,11,6,4
"91",275,197,13,5,4
"92",0,1,0,0,0
"93",0,1,0,0,0
"94",0,1,0,0,0
"95",148,110,10,7,2
"96",20,12,2,1,0
"97",260,208,13,9,2
"98",12,16,1,0,0
"99",0,2,0,0,0
"100",1,1,0,0,0
"101",11,5,0,0,0
"102",0,1,0,0,0
"103",12,6,2,0,0
"104",80,61,3,0,3
"105",50,43,5,2,0
"106",2,1,0,0,0
"107",0,1,0,0,0
"108",2,1,0,0,0
"109",3,3,0,0,0
"110",3,5,0,0,0
"111",0,1,0,0,0
"112",264,199,22,7,4
"113",2,5,0,0,0
"114",281,199,18,4,6
"115",0,0,0,0,0
"116",0,1,0,0,0
"117",157,121,13,3,2
"118",0,1,0,0,0
"119",273,204,23,7,4
"120",10,8,1,0,0
"121",224,157,12,7,7
"122",0,2,0,0,0
"123",3,0,0,0,0
"124",0,1,0,0,0
"125",5,4,0,0,0
"126",292,232,24,8,6
"127",0,1,0,0,0
"128",1,1,0,0,0
"129",0,1,0,0,0
"130",0,1,0,0,0
"131",1,3,0,0,0
"132",0,1,0,0,0
"133",3,1,0,0,0
"134",0,1,0,0,0
"135",172,127,13,2,6
"136",1,0,0,0,0
"137",259,209,24,5,7
"138",1,2,0,0,0
"139",1,1,0,0,0
"140",303,205,20,3,9
"141",10,6,0,0,0
"142",13,6,0,0,0
"143",0,1,0,0,0
"144",67,50,7,3,1
"145",1,2,0,0,0
"146",0,0,0,0,0
"147",0,1,0,0,0
"148",1,1,0,0,0
"149",0,1,0,0,0
"150",0,1,0,0,0
"151",2,1,0,0,0
"152",4,4,1,0,0
"153",0,1,0,0,0
"154",239,203,25,4,6
"155",168,126,9,5,4
"156",77,43,10,0,1
"157",1,1,0,0,0
"158",0,1,0,0,0
"159",2,2,0,0,0
"160",4,4,0,0,0
"161",0,1,0,0,0
"162",48,47,2,0,1
"163",4,5,1,0,0
"164",1,1,0,0,0
"165",247,197,17,9,7
"166",1,1,0,0,0
"167",0,1,0,0,0
"168",1,2,0,0,0
"169",29,18,5,0,0
"170",0,1,0,0,0
"171",1,1,0,0,0
