"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",743,0,775,0,0,1,0
"2",734,61,773,88,104,35,58
"3",739,0,762,0,0,0,0
"4",737,0,765,0,0,0,0
"5",744,62,784,87,111,37,56
"6",743,0,778,0,0,0,0
"7",0,0,1,0,0,0,0
"8",741,59,781,87,109,33,51
"9",729,0,765,0,0,0,0
"10",742,61,771,78,113,38,60
"11",741,0,782,0,0,1,0
"12",730,61,761,84,105,34,50
"13",738,61,790,89,111,31,48
"14",0,0,1,0,0,0,0
"15",742,61,779,87,112,34,54
"16",742,62,767,90,111,34,53
"17",0,0,1,0,0,0,0
"18",0,0,1,0,0,0,0
"19",734,0,751,0,0,0,0
"20",740,62,769,83,105,32,55
"21",0,0,1,0,0,0,0
"22",738,61,772,86,108,37,55
"23",0,0,1,0,0,0,0
"24",0,0,1,0,0,0,0
"25",737,62,779,88,111,33,57
"26",0,0,1,0,0,0,0
"27",737,0,762,0,0,0,0
"28",737,59,772,81,105,30,43
"29",0,0,1,0,0,0,0
"30",743,60,778,87,100,34,48
"31",731,62,760,79,108,30,45
"32",738,62,784,87,116,36,51
"33",742,0,779,1,1,1,1
"34",739,0,773,0,0,0,0
"35",738,62,768,93,114,39,60
"36",0,0,1,0,0,0,0
"37",740,0,780,0,0,0,0
"38",743,62,785,82,108,37,49
"39",741,0,792,0,0,0,0
"40",738,0,763,0,0,0,0
"41",735,0,758,0,0,0,0
"42",737,62,789,84,109,31,59
"43",742,62,782,87,111,34,50
"44",0,0,1,0,0,0,0
"45",731,60,762,82,99,36,47
"46",740,0,764,0,0,0,0
"47",737,61,771,89,105,37,50
"48",747,0,801,2,0,0,0
"49",731,0,771,0,0,0,0
"50",743,0,806,0,0,0,0
"51",1,0,2,0,0,0,0
"52",740,0,783,0,0,0,0
"53",0,0,1,0,0,0,0
"54",0,0,1,0,0,0,0
"55",739,60,774,84,106,36,49
"56",739,62,773,83,113,31,54
"57",741,61,780,86,105,32,55
"58",737,0,782,0,0,0,0
"59",746,62,778,90,111,42,53
"60",0,0,1,0,0,0,0
"61",743,0,760,0,0,0,0
"62",735,0,783,0,0,0,0
"63",735,61,765,83,108,33,46
"64",740,2,767,1,2,0,2
"65",735,58,782,81,103,36,60
"66",741,0,787,0,0,0,0
"67",742,0,799,0,0,0,1
"68",741,61,782,80,110,34,48
"69",734,2,757,0,1,0,1
"70",740,60,780,87,104,37,54
"71",745,0,778,0,0,0,0
"72",738,0,771,0,0,0,0
"73",742,0,759,0,0,0,0
"74",739,62,772,88,105,30,53
"75",741,59,775,86,105,38,54
"76",0,0,1,0,0,0,0
"77",744,0,783,0,0,0,0
"78",743,60,785,86,104,35,55
"79",746,1,785,0,0,0,0
"80",0,0,1,0,0,0,0
"81",735,60,782,86,113,37,53
"82",738,61,770,89,100,38,44
"83",740,62,763,89,116,36,59
"84",738,62,778,85,105,36,46
"85",734,2,770,2,3,0,1
"86",740,62,772,89,97,33,52
"87",739,60,777,88,105,36,52
"88",0,0,1,0,0,0,0
"89",742,60,784,84,108,35,49
"90",738,59,776,87,110,38,54
"91",739,61,764,88,108,37,55
"92",0,0,1,0,0,0,0
"93",741,0,764,0,0,0,0
"94",735,61,777,85,105,32,50
"95",737,60,778,85,110,33,51
"96",0,0,1,0,0,0,0
"97",737,0,757,0,0,0,0
"98",0,0,1,0,0,0,0
"99",744,0,776,0,0,0,0
"100",739,62,778,87,107,31,51
"101",734,1,742,0,0,0,0
"102",741,62,778,85,110,33,57
"103",731,62,780,88,111,30,54
"104",736,60,779,87,111,38,50
"105",737,0,781,0,0,0,0
"106",744,0,781,1,0,0,0
"107",738,62,754,90,110,42,58
"108",731,0,768,0,0,0,0
"109",736,62,777,89,113,34,51
"110",738,62,793,87,108,35,50
"111",737,61,773,81,109,40,53
"112",728,61,785,89,112,35,52
"113",746,4,777,1,1,1,0
"114",741,60,775,82,104,31,52
"115",741,1,782,0,0,0,0
"116",734,61,797,86,110,35,46
"117",731,61,785,84,105,32,50
"118",742,0,785,0,0,0,0
"119",738,62,778,84,109,36,55
"120",741,62,790,86,105,34,54
"121",729,61,763,87,110,33,55
"122",738,0,753,0,0,0,0
"123",744,62,786,89,107,34,54
"124",0,0,1,0,0,0,0
"125",738,61,785,85,113,36,54
"126",741,2,790,0,1,0,0
"127",744,0,772,0,1,0,0
"128",737,60,781,90,112,39,54
"129",729,61,770,80,106,35,48
"130",738,61,776,87,111,35,47
"131",742,0,789,0,0,0,0
"132",736,0,771,0,0,0,0
"133",740,0,760,0,0,0,0
"134",738,62,761,85,105,35,47
"135",744,62,780,84,110,33,61
"136",740,2,774,0,0,0,0
"137",743,0,778,1,2,1,1
"138",745,0,790,0,0,0,0
"139",743,61,763,86,106,33,48
"140",744,59,783,84,108,33,46
"141",738,0,772,0,0,0,0
"142",740,60,773,77,104,33,48
"143",741,60,782,83,103,31,53
"144",739,0,779,0,1,0,0
"145",736,61,765,81,107,32,55
"146",745,62,775,86,98,33,55
"147",740,0,768,0,0,0,0
"148",735,0,771,0,0,0,0
"149",744,62,773,83,109,33,58
"150",744,0,771,0,0,0,0
"151",742,0,787,0,0,0,0
"152",742,62,781,88,115,36,56
"153",741,0,783,0,0,0,0
"154",739,62,786,84,116,36,56
"155",738,1,787,0,1,1,0
"156",739,0,780,0,0,0,0
"157",742,58,777,89,104,33,60
"158",0,0,1,0,0,0,0
"159",741,0,769,0,0,0,0
"160",740,62,758,84,112,37,51
"161",740,60,757,81,108,34,49
"162",740,62,788,85,104,34,54
"163",0,0,1,0,0,0,0
"164",739,61,775,84,110,37,53
"165",0,0,1,0,0,0,0
"166",741,0,780,0,0,0,1
"167",744,61,785,86,112,36,49
"168",739,0,772,0,0,0,0
"169",741,61,786,88,110,36,49
"170",741,62,773,86,111,31,55
"171",742,62,778,86,112,35,63
"172",2,0,2,0,0,0,0
"173",743,58,780,90,114,31,55
"174",0,0,1,0,0,0,0
"175",740,61,786,86,111,36,48
"176",738,61,777,88,108,34,54
"177",0,0,1,0,0,0,0
"178",747,62,776,88,111,36,57
"179",736,59,774,80,107,33,55
"180",0,0,1,0,0,0,0
"181",741,60,768,76,101,37,54
"182",728,0,772,0,0,0,1
"183",733,62,768,87,106,34,51
"184",737,0,782,0,0,0,0
"185",740,0,782,0,0,0,0
"186",741,61,786,89,109,36,58
"187",743,60,788,86,112,34,50
"188",0,0,1,0,0,0,0
"189",743,61,781,88,109,37,57
"190",740,62,766,83,107,32,55
"191",0,0,1,0,0,0,0
"192",736,60,768,85,108,34,51
"193",737,62,738,84,111,30,42
"194",734,61,785,87,112,39,50
"195",735,60,783,90,104,32,46
"196",740,60,766,86,107,33,52
"197",0,0,1,0,0,0,0
"198",736,61,776,88,116,36,51
"199",737,62,783,84,109,35,52
"200",743,62,778,87,110,40,48
"201",744,0,775,0,0,0,0
"202",743,60,782,89,113,37,58
"203",742,62,781,89,110,35,62
"204",736,62,783,85,111,35,58
"205",741,60,780,83,112,34,45
"206",733,61,757,80,101,37,48
"207",736,61,777,87,114,35,54
"208",740,61,774,86,105,36,53
"209",0,0,1,0,0,0,0
"210",0,0,1,0,0,0,0
"211",1,0,1,0,0,0,0
"212",739,57,787,85,110,33,46
"213",738,60,761,90,111,35,56
"214",741,62,786,91,110,31,51
"215",743,0,787,0,0,0,0
"216",737,60,778,83,110,37,54
"217",0,0,2,0,0,0,0
"218",736,61,768,87,108,34,51
"219",0,0,1,0,0,0,0
"220",736,59,773,84,105,26,53
"221",0,0,1,0,0,0,0
"222",742,60,776,87,113,39,54
"223",741,0,775,0,0,0,0
"224",746,0,772,0,1,0,0
"225",0,0,1,0,0,0,0
"226",0,0,1,0,0,0,0
"227",738,0,757,0,0,0,0
"228",736,0,786,0,0,0,0
"229",743,0,786,0,0,0,0
"230",732,62,766,86,106,24,54
"231",744,60,794,81,105,28,48
"232",744,60,765,89,105,37,49
"233",742,0,774,0,0,0,0
"234",0,0,0,0,0,0,0
"235",2,0,3,0,0,0,0
"236",0,0,1,0,0,0,0
"237",0,0,2,0,0,0,0
"238",736,62,776,87,103,35,53
"239",737,62,798,87,108,37,50
"240",737,62,776,89,98,35,57
"241",738,61,786,85,105,34,45
"242",740,0,774,0,0,0,0
"243",742,1,771,0,0,0,0
"244",2,0,1,0,0,0,0
"245",733,0,778,0,0,0,0
"246",0,0,1,0,0,0,0
"247",743,58,760,83,102,35,49
"248",742,61,774,84,112,36,52
"249",741,61,771,85,107,37,41
"250",0,0,1,0,0,0,0
"251",733,0,767,0,0,0,1
"252",742,62,765,89,113,34,52
"253",738,60,789,87,108,35,63
"254",741,0,788,0,0,0,0
"255",739,0,781,0,0,0,0
"256",743,61,769,83,107,33,47
"257",739,0,775,1,0,0,0
"258",743,59,772,86,114,34,55
"259",733,4,770,1,0,0,1
"260",738,0,796,0,0,0,0
"261",0,0,1,0,0,0,0
"262",733,62,759,87,108,40,55
"263",741,0,782,0,0,0,0
"264",734,61,778,86,110,38,51
"265",736,1,766,3,0,1,1
"266",734,0,773,0,0,0,0
"267",730,0,769,1,0,0,0
"268",733,60,762,91,115,40,58
"269",738,61,757,81,108,28,35
"270",730,60,766,89,108,35,62
"271",0,0,2,0,0,0,0
"272",0,0,1,0,0,0,0
"273",738,0,773,0,1,0,0
"274",745,59,780,86,107,34,52
"275",744,0,768,0,0,0,0
"276",741,62,782,88,114,34,55
"277",739,0,747,0,0,0,0
"278",740,59,777,85,114,33,61
"279",742,62,786,81,112,32,55
"280",743,61,780,87,103,36,52
"281",742,62,770,84,110,31,67
"282",1,0,1,0,0,0,0
"283",735,0,774,0,0,0,0
"284",0,0,1,0,0,0,0
"285",730,60,775,85,108,34,50
"286",740,62,761,86,107,38,49
"287",743,60,765,84,101,33,48
"288",742,0,771,0,0,0,0
"289",734,61,770,86,111,37,53
"290",0,0,2,0,0,0,0
"291",735,62,775,86,110,37,43
"292",739,62,772,86,104,37,52
"293",731,0,784,0,0,0,0
"294",738,61,769,87,110,38,54
"295",740,61,780,84,107,36,53
"296",740,60,777,84,114,36,53
"297",735,58,763,80,106,28,49
"298",0,0,1,0,0,0,0
"299",746,61,793,87,104,32,48
"300",737,0,773,0,0,0,1
"301",742,61,801,82,105,38,44
"302",735,61,771,84,120,33,55
"303",0,0,0,0,0,0,0
"304",0,0,1,0,0,0,0
"305",738,61,781,83,101,33,51
"306",740,0,772,1,0,0,0
"307",0,0,1,0,0,0,0
"308",735,62,781,85,111,30,53
"309",740,0,781,1,0,0,0
"310",742,0,778,0,0,0,0
"311",742,61,780,86,105,33,52
"312",736,0,759,0,0,0,0
"313",734,61,767,85,106,35,58
"314",730,0,779,0,0,0,0
"315",741,61,758,86,105,35,50
"316",729,1,765,0,0,0,0
"317",741,62,769,87,105,36,56
"318",737,0,765,0,0,0,0
"319",742,61,784,86,103,37,49
"320",735,62,767,90,113,38,57
"321",738,59,790,87,107,33,57
"322",736,59,774,86,105,36,49
"323",737,62,769,86,103,30,51
"324",742,62,785,86,112,36,51
"325",742,0,786,0,0,0,0
"326",744,0,752,0,0,0,0
"327",1,0,2,0,0,0,0
"328",737,0,789,0,0,0,0
"329",743,61,761,87,106,29,53
"330",0,0,1,0,0,0,0
"331",737,61,775,88,112,31,55
"332",0,0,1,0,0,0,0
"333",742,0,781,0,0,0,1
"334",736,0,772,0,0,0,0
"335",747,0,775,0,0,0,0
"336",740,62,788,86,112,39,47
"337",736,0,782,0,1,0,0
"338",739,0,771,0,0,0,0
"339",743,61,785,86,106,33,51
"340",739,0,766,0,0,0,0
"341",737,61,783,90,112,36,52
"342",742,62,775,86,113,37,55
"343",733,0,779,0,0,0,0
"344",741,0,782,0,0,0,0
"345",740,58,789,82,116,35,51
"346",744,59,778,83,108,36,52
"347",0,0,1,0,0,0,0
"348",739,0,770,0,0,0,0
"349",740,0,777,0,2,0,0
"350",741,0,773,0,0,0,0
"351",740,62,778,87,103,36,55
"352",736,0,769,0,0,0,0
"353",1,0,1,0,0,0,0
"354",739,61,769,86,116,36,54
"355",733,0,761,0,0,0,0
"356",736,61,783,88,102,32,62
"357",734,58,763,81,109,32,50
"358",735,62,768,88,104,42,58
"359",736,61,752,87,100,35,50
"360",0,0,1,0,0,0,0
"361",0,0,1,0,0,0,0
"362",737,61,766,89,102,34,57
"363",736,61,774,89,114,36,55
"364",740,60,758,85,107,32,51
"365",742,60,784,82,114,37,56
"366",732,62,775,82,108,34,50
"367",745,61,766,87,97,33,50
"368",738,0,769,0,0,0,0
"369",734,60,764,87,109,38,54
"370",742,60,779,87,108,39,57
"371",740,0,773,0,0,1,0
"372",743,0,772,1,0,0,0
"373",738,61,784,80,105,38,53
"374",741,61,771,84,106,26,62
"375",739,0,771,0,0,0,0
