"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",2,0,8,0,0,0,0
"2",2,0,9,3,7,3,9
"3",5,0,10,0,0,0,0
"4",7,0,15,0,0,0,0
"5",3,0,15,1,9,2,10
"6",3,0,10,0,0,0,0
"7",0,0,0,0,0,0,0
"8",3,0,12,1,7,2,11
"9",6,0,14,0,0,0,0
"10",1,0,16,2,6,0,8
"11",2,0,18,0,0,0,0
"12",3,1,12,2,7,0,11
"13",7,0,9,1,4,3,8
"14",0,0,0,0,0,0,0
"15",3,0,13,1,7,4,12
"16",2,0,23,1,7,2,12
"17",0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0
"19",6,0,14,0,0,0,0
"20",4,0,16,1,5,2,8
"21",0,0,0,0,0,0,0
"22",1,0,9,0,8,1,10
"23",0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0
"25",4,0,7,1,7,0,9
"26",0,0,0,0,0,0,0
"27",4,0,11,0,0,0,0
"28",2,0,5,3,7,2,12
"29",0,0,0,0,0,0,0
"30",3,0,13,1,11,1,9
"31",4,0,11,1,11,5,14
"32",4,0,11,1,6,0,11
"33",2,0,9,0,0,0,0
"34",2,0,12,0,0,0,0
"35",2,0,9,0,8,0,7
"36",0,0,0,0,0,0,0
"37",3,0,15,0,0,0,0
"38",2,0,9,6,8,1,10
"39",3,0,8,0,0,0,0
"40",4,0,7,0,0,0,0
"41",4,0,13,0,0,0,0
"42",3,0,7,2,9,1,9
"43",4,0,13,1,5,5,13
"44",0,0,0,0,0,0,0
"45",8,1,19,0,15,1,10
"46",1,0,15,0,0,0,0
"47",6,0,15,0,7,0,10
"48",0,0,7,0,0,0,0
"49",7,0,18,0,0,0,0
"50",1,0,4,0,0,0,0
"51",0,0,0,0,0,0,0
"52",1,0,10,0,0,0,0
"53",0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0
"55",3,0,16,1,10,0,14
"56",5,0,11,2,4,4,7
"57",1,0,6,3,10,1,5
"58",4,0,15,0,0,0,0
"59",3,0,7,1,11,1,7
"60",0,0,0,0,0,0,0
"61",1,0,16,0,0,0,0
"62",4,0,12,0,0,0,0
"63",5,0,10,1,9,3,14
"64",6,0,15,0,0,0,0
"65",4,1,6,4,8,2,7
"66",5,0,9,0,0,0,0
"67",5,0,13,0,0,0,0
"68",2,0,11,4,9,2,12
"69",4,0,7,0,1,0,0
"70",4,0,16,1,9,0,8
"71",2,0,10,0,0,0,0
