"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",7,62,65,94,125,43,75
"2",16,1,66,3,14,6,8
"3",8,62,76,94,125,44,75
"4",8,62,68,94,125,44,75
"5",5,0,49,6,5,5,9
"6",6,62,60,94,125,44,75
"7",752,62,847,94,125,44,75
"8",8,3,55,6,9,9,13
"9",17,62,69,94,125,44,75
"10",9,1,61,14,6,6,7
"11",9,62,48,94,125,43,75
"12",19,0,75,8,13,10,14
"13",7,1,49,4,10,10,19
"14",752,62,847,94,125,44,75
"15",7,1,56,6,6,6,9
"16",8,0,58,3,7,8,10
"17",752,62,847,94,125,44,75
"18",752,62,847,94,125,44,75
"19",12,62,83,94,125,44,75
"20",8,0,63,10,15,10,12
"21",752,62,847,94,125,44,75
"22",13,1,67,8,9,6,10
"23",752,62,847,94,125,44,75
"24",752,62,847,94,125,44,75
"25",11,0,62,5,7,11,9
"26",752,62,847,94,125,44,75
"27",11,62,75,94,125,44,75
"28",13,3,71,10,13,12,20
"29",752,62,847,94,125,44,75
"30",6,2,57,6,14,9,18
"31",17,0,77,14,6,9,16
"32",10,0,53,6,3,8,13
"33",8,62,60,93,124,43,74
"34",11,62,63,94,125,44,75
"35",12,0,71,1,3,5,8
"36",752,62,847,94,125,44,75
"37",9,62,53,94,125,44,75
"38",7,0,54,6,9,6,16
"39",8,62,48,94,125,44,75
"40",10,62,78,94,125,44,75
"41",13,62,77,94,125,44,75
"42",12,0,52,8,7,12,7
"43",6,0,53,6,9,5,12
"44",752,62,847,94,125,44,75
"45",13,1,67,12,11,7,18
"46",11,62,69,94,125,44,75
"47",9,1,62,5,13,7,15
"48",5,62,40,92,125,44,75
"49",14,62,59,94,125,44,75
"50",8,62,38,94,125,44,75
"51",751,62,846,94,125,44,75
"52",11,62,55,94,125,44,75
"53",752,62,847,94,125,44,75
"54",752,62,847,94,125,44,75
"55",10,2,58,9,9,8,12
"56",8,0,64,9,8,9,14
"57",10,1,62,5,10,11,15
"58",11,62,51,94,125,44,75
"59",3,0,63,3,3,1,15
"60",752,62,847,94,125,44,75
"61",8,62,72,94,125,44,75
"62",13,62,53,94,125,44,75
"63",12,1,73,10,8,8,15
"64",6,60,66,93,123,44,73
"65",13,3,60,9,14,6,8
"66",6,62,52,94,125,44,75
"67",5,62,36,94,125,44,74
"68",9,1,55,10,6,8,15
"69",14,60,84,94,123,44,74
"70",8,2,52,6,12,7,13
"71",5,62,60,94,125,44,75
"72",10,62,64,94,125,44,75
"73",7,62,76,94,125,44,75
"74",9,0,58,5,6,12,16
"75",8,1,62,5,12,4,13
"76",752,62,847,94,125,44,75
"77",6,62,59,94,125,44,75
"78",5,1,55,8,8,8,10
"79",5,61,48,94,125,44,75
"80",752,62,847,94,125,44,75
"81",12,1,55,7,6,5,12
"82",10,1,62,5,16,5,15
"83",5,0,77,2,4,5,9
"84",9,0,61,9,15,6,20
"85",9,60,61,92,122,44,74
"86",9,0,61,4,16,7,7
"87",10,1,57,5,6,6,13
"88",752,62,847,94,125,44,75
"89",8,1,54,9,11,8,19
"90",7,2,63,5,6,5,14
"91",9,1,74,4,10,6,8
