"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",129,7,116,9,10,3,4
"2",127,12,131,10,11,3,5
"3",106,0,106,0,0,0,0
"4",116,0,115,0,0,0,0
"5",0,0,0,0,0,0,0
"6",123,0,114,0,0,0,0
"7",131,5,124,7,9,3,3
"8",117,0,104,0,0,0,0
"9",111,0,127,0,0,0,0
"10",0,0,0,0,0,0,0
"11",117,0,114,0,0,0,0
"12",110,0,102,0,0,0,0
"13",116,1,99,0,1,1,1
"14",124,0,112,0,0,0,0
"15",138,1,116,2,1,0,1
"16",118,7,109,7,7,2,4
"17",105,7,110,10,8,3,5
"18",120,11,106,10,10,5,4
"19",108,8,96,8,9,3,4
"20",104,7,103,10,9,4,4
"21",136,0,130,0,0,0,0
"22",126,10,121,13,10,3,7
"23",101,0,113,0,0,0,0
"24",121,10,116,16,7,3,5
"25",128,6,124,7,6,3,4
"26",109,0,109,0,1,0,0
"27",121,0,126,0,0,0,1
"28",112,9,122,7,7,4,4
"29",121,0,117,0,0,0,0
"30",113,7,101,13,9,3,3
"31",110,0,104,0,0,0,0
"32",120,8,113,10,10,6,4
"33",120,11,121,11,10,6,4
"34",109,6,101,5,8,3,4
"35",0,0,1,0,0,0,0
"36",117,0,107,1,1,0,0
"37",0,0,1,0,0,0,0
"38",111,0,108,1,0,0,1
"39",0,0,1,0,0,0,0
"40",110,0,110,0,0,0,0
"41",113,0,95,0,0,0,0
"42",120,8,122,7,11,3,4
"43",129,0,109,0,0,0,0
"44",111,1,120,0,0,0,0
"45",2,0,1,0,0,0,0
"46",114,0,112,0,0,0,0
"47",105,7,101,7,8,2,6
"48",127,9,104,11,9,4,4
"49",123,11,126,9,11,3,7
"50",109,0,108,0,0,0,0
"51",1,0,1,0,0,0,0
"52",99,0,106,0,0,0,0
"53",122,10,112,13,14,5,4
"54",111,0,108,0,0,0,1
"55",111,14,109,11,11,6,4
"56",0,0,1,0,0,0,0
"57",0,0,1,0,0,0,0
"58",93,8,97,8,8,3,6
"59",0,0,1,0,0,0,0
"60",0,0,1,0,0,0,0
"61",150,0,122,0,0,0,0
"62",116,0,122,0,0,1,0
"63",0,0,0,0,0,0,0
"64",127,8,104,10,8,4,4
"65",0,0,1,0,0,0,0
"66",104,0,115,0,0,0,0
"67",113,13,90,16,12,5,5
"68",0,0,1,0,0,0,0
"69",119,0,104,0,0,0,0
"70",127,0,107,0,1,1,0
"71",0,0,1,0,0,0,0
"72",113,11,103,8,11,5,3
"73",121,1,101,0,0,0,1
"74",112,0,127,0,0,0,0
"75",105,0,108,0,0,0,0
"76",117,0,127,0,0,0,0
"77",112,0,95,0,1,0,0
"78",0,0,1,0,0,0,0
"79",123,6,101,12,8,3,5
"80",131,0,106,0,0,0,0
"81",115,7,113,6,8,3,3
"82",127,0,118,0,0,0,0
"83",92,0,85,0,0,0,0
"84",140,9,122,11,9,4,3
"85",119,0,117,0,0,0,0
"86",132,11,104,12,12,3,4
"87",107,0,107,0,1,0,0
"88",123,1,116,1,1,0,0
"89",115,0,120,0,0,0,0
"90",111,9,100,10,8,4,5
"91",122,1,108,0,1,0,0
"92",119,9,114,11,13,5,4
"93",0,0,1,0,0,0,0
"94",119,0,105,0,0,0,0
"95",118,0,107,0,1,0,1
"96",114,8,109,8,10,3,3
"97",119,8,114,8,8,3,2
"98",0,0,0,0,0,0,0
"99",116,9,119,9,10,3,3
"100",115,8,110,7,6,3,4
"101",111,0,108,0,0,0,0
"102",102,8,111,14,10,3,5
"103",110,9,108,12,11,4,6
"104",105,4,132,5,5,2,3
"105",109,4,114,4,4,2,3
"106",121,7,99,8,7,4,3
"107",1,0,1,0,0,0,0
"108",107,0,112,0,1,0,0
"109",122,0,109,0,0,0,0
"110",108,10,103,9,8,4,5
"111",131,0,120,0,0,0,0
"112",0,0,1,0,0,0,0
"113",110,7,107,5,9,3,4
"114",126,11,121,13,12,4,5
"115",0,0,1,0,0,0,0
"116",127,7,116,9,8,3,4
"117",119,11,116,8,11,3,4
"118",123,10,87,10,10,4,6
"119",123,9,119,9,11,5,3
"120",128,8,110,10,11,4,5
"121",113,0,114,0,0,0,0
"122",117,0,117,0,0,0,0
"123",115,10,118,13,10,5,4
"124",107,0,97,1,0,0,0
"125",131,8,97,12,10,5,4
"126",108,0,100,0,0,0,0
"127",102,0,101,0,0,0,0
"128",112,5,108,7,5,3,3
"129",113,8,118,9,11,5,4
"130",0,0,1,0,0,0,0
"131",114,1,108,0,0,0,1
"132",128,0,106,0,0,0,0
"133",0,0,1,0,0,0,0
"134",107,0,115,0,0,0,0
"135",108,5,119,11,10,3,3
"136",119,0,106,0,1,0,0
"137",132,0,117,0,0,0,0
"138",131,7,125,11,12,2,5
"139",108,0,105,0,0,1,2
"140",111,8,94,14,10,3,6
"141",1,0,1,0,0,0,0
"142",119,4,99,6,5,4,4
"143",116,10,105,12,10,3,5
"144",122,2,117,1,3,0,1
"145",110,12,107,10,12,3,4
"146",110,9,104,7,11,3,4
"147",0,0,1,0,0,0,0
"148",126,9,119,12,10,5,5
"149",117,0,116,0,1,0,1
"150",126,9,127,11,8,4,5
"151",109,0,102,0,1,0,0
"152",128,0,110,0,0,0,0
"153",0,0,1,0,0,0,0
"154",0,0,1,0,0,0,0
"155",123,2,125,0,1,1,1
"156",125,7,107,8,7,2,3
"157",112,10,112,15,13,6,4
"158",108,0,103,0,0,0,0
"159",103,7,115,9,7,3,4
"160",124,12,113,10,11,5,4
"161",118,8,103,6,8,3,4
"162",1,0,1,0,0,0,0
"163",134,0,125,0,0,0,0
"164",107,0,113,0,0,0,0
"165",122,8,105,8,7,3,3
"166",117,9,106,12,9,7,4
"167",0,0,1,0,0,0,0
"168",0,0,1,0,0,0,0
"169",0,0,0,0,0,0,0
"170",1,0,1,0,0,0,0
"171",133,0,108,0,0,0,0
"172",129,0,124,1,0,1,0
"173",0,0,1,0,0,0,0
"174",0,0,1,0,0,0,0
"175",122,12,93,16,13,6,5
"176",123,7,111,10,8,3,3
"177",108,12,94,8,12,6,5
"178",115,1,98,0,1,0,1
"179",117,7,112,6,6,2,3
"180",130,0,101,0,0,0,0
"181",0,0,1,0,0,0,0
"182",0,0,1,0,0,0,0
"183",129,0,107,0,0,0,0
"184",1,0,0,0,0,0,0
"185",124,0,118,0,0,0,0
"186",120,6,123,5,7,2,3
"187",0,0,1,0,0,0,0
"188",117,0,124,0,1,0,0
"189",109,0,101,0,0,0,0
"190",106,6,94,9,9,4,4
"191",0,0,1,0,0,0,0
"192",116,0,106,0,0,0,0
"193",133,0,153,0,0,0,1
"194",111,0,96,0,0,0,0
"195",109,0,120,0,0,0,0
"196",0,0,1,0,0,0,0
"197",121,9,126,13,10,3,7
"198",0,0,1,0,0,0,0
"199",122,8,118,10,11,5,4
"200",117,10,98,11,12,4,4
"201",138,8,133,11,9,3,2
"202",115,8,111,9,8,4,4
"203",105,0,112,0,0,0,0
"204",124,9,103,11,9,3,4
"205",118,0,108,0,0,0,0
"206",132,7,130,9,10,5,3
"207",107,10,96,14,8,3,5
"208",0,0,0,0,0,0,0
"209",105,0,101,0,0,0,0
"210",119,5,122,5,6,4,2
"211",106,9,85,11,8,3,4
"212",114,5,113,8,9,3,2
"213",117,7,117,15,9,5,4
"214",0,0,1,0,0,0,0
"215",114,10,102,8,10,3,3
"216",125,9,109,12,8,4,4
"217",109,6,104,5,6,2,2
"218",109,1,88,1,0,1,0
"219",115,0,109,0,0,0,0
"220",102,0,114,0,0,0,1
"221",115,0,103,0,0,0,0
"222",112,0,113,0,0,0,0
"223",112,8,97,8,7,3,4
"224",105,0,108,0,0,0,0
"225",120,11,113,8,8,2,4
"226",121,13,93,11,10,5,6
"227",114,8,103,11,8,4,5
"228",123,0,114,1,1,0,1
"229",103,0,112,0,0,0,0
"230",129,0,111,0,0,0,0
"231",0,0,1,0,0,0,0
"232",110,0,112,0,0,0,0
"233",112,6,97,7,7,3,5
"234",123,7,109,8,7,3,4
"235",126,0,109,0,0,0,0
"236",105,10,104,10,9,2,6
"237",128,12,126,13,12,4,5
"238",0,0,1,0,0,0,0
"239",110,1,123,1,0,1,1
"240",107,0,105,0,0,0,0
"241",117,9,115,10,16,5,4
"242",0,0,1,0,0,0,0
"243",127,3,115,4,2,1,3
"244",110,10,106,11,11,6,5
"245",102,7,113,10,7,3,4
"246",117,0,116,0,0,0,0
"247",120,11,122,7,6,4,4
"248",120,0,110,0,0,0,0
"249",120,7,102,9,9,3,4
"250",116,0,105,0,1,0,1
"251",0,0,1,0,0,0,0
"252",104,10,101,11,10,4,5
"253",99,0,117,0,0,0,0
"254",116,9,122,10,10,8,5
"255",116,0,104,0,0,0,0
"256",107,0,112,0,0,0,0
"257",109,10,106,13,9,5,3
"258",119,0,124,0,0,0,0
"259",104,0,109,0,0,0,0
"260",112,8,133,11,10,6,5
"261",119,0,122,1,1,1,1
"262",119,0,112,0,0,0,0
"263",123,8,118,14,12,5,7
"264",118,0,110,0,0,0,0
"265",0,0,0,0,0,0,0
"266",117,1,128,1,0,0,0
"267",109,1,103,1,2,1,1
"268",115,8,102,6,9,3,4
"269",112,0,109,1,0,0,0
"270",110,8,111,8,11,4,5
"271",0,0,1,0,0,0,0
"272",120,0,113,0,0,0,0
"273",133,0,113,0,0,0,1
"274",111,8,109,8,6,4,5
"275",122,9,118,11,12,4,3
"276",0,0,1,0,0,0,0
"277",102,0,108,1,0,1,0
"278",112,0,98,0,0,0,0
"279",115,8,115,10,13,4,4
"280",126,0,126,1,1,0,0
"281",118,9,117,16,12,5,5
"282",128,11,106,14,10,5,5
"283",114,0,111,0,0,0,0
"284",126,7,105,10,9,5,4
"285",124,0,109,1,1,0,0
"286",126,0,112,0,0,0,1
"287",120,0,120,0,0,0,0
"288",120,0,118,0,1,0,0
"289",117,0,109,0,0,0,0
"290",112,10,102,8,10,3,5
"291",112,7,109,13,8,4,5
"292",0,0,1,0,0,0,0
"293",114,0,97,0,0,0,0
"294",0,0,1,0,0,0,0
"295",0,0,1,0,0,0,0
"296",115,11,112,10,8,3,4
"297",126,0,108,0,0,0,0
"298",96,0,103,0,0,0,0
"299",127,9,111,8,7,4,5
"300",120,9,115,8,7,4,5
"301",123,13,118,13,15,3,6
"302",110,7,111,10,7,3,3
"303",112,0,92,0,0,0,0
"304",121,10,99,6,8,3,3
"305",125,10,111,8,9,3,5
"306",101,0,105,1,0,0,0
"307",107,0,100,0,0,0,0
"308",113,0,101,0,0,0,0
"309",123,8,112,10,10,4,4
"310",0,0,1,0,0,0,0
"311",0,0,1,0,0,0,0
"312",119,0,113,0,0,0,0
"313",113,7,113,9,6,3,2
"314",1,0,1,0,0,0,0
"315",0,0,1,0,0,0,0
"316",111,12,104,9,8,3,6
"317",125,8,111,10,11,3,4
"318",0,0,1,0,0,0,0
"319",0,0,1,0,0,0,0
"320",102,0,99,0,0,0,0
"321",119,8,118,12,9,5,6
"322",107,9,107,9,9,3,4
"323",117,0,117,1,1,0,0
"324",0,0,1,0,0,0,0
"325",0,0,0,0,0,0,0
"326",117,11,125,14,11,4,5
"327",113,7,91,10,7,3,5
"328",110,0,117,0,0,0,0
"329",132,0,104,0,0,0,0
"330",0,0,1,0,0,0,0
"331",118,1,101,0,0,0,1
"332",123,10,119,11,10,5,4
"333",118,0,104,0,0,0,0
"334",127,11,106,13,13,4,4
"335",99,12,114,12,8,3,3
"336",120,5,113,8,7,4,5
"337",109,8,110,16,7,4,5
"338",112,5,107,7,6,4,3
"339",128,0,124,0,0,0,0
"340",110,7,115,11,13,4,5
"341",0,0,1,0,0,0,0
"342",0,0,1,0,0,0,0
"343",123,0,103,0,0,0,0
"344",118,6,122,7,8,3,3
"345",0,0,1,0,0,0,0
"346",110,9,104,14,10,6,4
"347",114,9,107,11,11,5,6
"348",113,0,99,0,0,0,0
"349",88,0,104,0,1,0,1
"350",0,0,1,0,0,0,0
"351",121,8,108,7,8,3,4
"352",108,0,99,0,0,0,0
"353",0,0,1,0,0,0,0
"354",120,0,131,0,0,0,0
"355",125,9,108,15,12,5,6
"356",109,0,86,0,0,0,0
"357",120,1,127,0,1,1,0
"358",108,1,100,0,0,0,0
"359",0,0,0,0,0,0,0
"360",120,8,105,8,7,3,3
"361",107,11,109,16,11,5,4
"362",126,8,108,7,8,5,4
"363",122,5,117,10,8,3,3
"364",101,1,121,0,0,0,0
"365",0,0,0,0,0,0,0
"366",106,0,111,0,0,0,0
"367",131,5,118,7,11,4,4
"368",116,2,114,1,1,0,2
"369",108,0,114,0,0,0,0
"370",107,8,114,9,9,4,4
"371",119,0,103,0,0,0,0
"372",99,0,109,0,0,0,0
"373",124,0,112,0,0,0,0
"374",0,0,1,0,0,0,0
"375",107,1,106,0,1,0,0
"376",133,8,114,9,10,6,3
"377",119,6,116,6,8,3,6
"378",128,9,114,13,13,7,4
"379",123,0,115,0,0,0,0
"380",107,0,96,0,0,0,0
"381",115,6,122,8,7,3,4
"382",124,0,124,0,0,0,0
"383",0,0,1,0,0,0,0
"384",111,0,97,0,0,0,0
"385",113,0,101,0,0,0,0
"386",0,0,1,0,0,0,0
"387",96,0,98,0,0,0,0
"388",1,0,1,0,0,0,0
"389",110,10,110,13,13,7,5
"390",116,8,106,9,13,5,5
"391",116,0,110,0,0,0,0
"392",0,0,1,0,0,0,0
"393",0,0,1,0,0,0,0
"394",113,0,112,0,0,0,0
"395",135,0,130,0,0,0,0
"396",103,9,116,9,10,4,4
"397",0,0,1,0,0,0,0
"398",114,0,104,0,0,0,0
"399",111,0,102,0,0,0,0
"400",119,11,124,14,10,5,3
"401",128,0,111,0,0,0,0
"402",0,0,1,0,0,0,0
"403",106,0,97,1,0,0,0
"404",120,6,115,6,7,3,4
"405",113,7,114,10,8,3,4
"406",101,10,91,8,11,6,4
"407",120,9,126,10,10,3,4
"408",122,0,100,0,1,0,1
"409",131,11,113,9,10,3,3
"410",1,0,1,0,0,0,0
"411",108,9,119,11,11,6,5
"412",129,0,116,0,0,0,0
"413",126,1,111,0,1,0,0
"414",0,0,1,0,0,0,0
"415",113,8,106,16,11,7,4
"416",0,0,1,0,0,0,0
"417",117,1,117,2,1,0,0
"418",94,8,111,7,10,3,4
"419",114,1,117,0,0,0,0
"420",112,0,109,0,0,0,0
"421",113,8,101,9,8,4,4
"422",106,12,96,9,10,3,4
"423",0,0,1,0,0,0,0
"424",108,1,110,1,2,0,1
"425",110,0,104,0,0,0,0
"426",120,0,111,0,0,0,0
"427",107,0,106,0,0,0,0
"428",120,8,119,9,10,4,3
"429",137,11,124,10,11,5,3
"430",1,0,1,0,0,0,0
"431",0,0,1,0,0,0,0
"432",0,0,0,0,0,0,0
"433",0,0,0,0,0,0,0
"434",0,0,1,0,0,0,0
"435",0,0,1,0,0,0,0
"436",124,0,116,0,0,0,0
"437",118,9,106,9,7,3,5
"438",114,4,107,6,9,3,4
"439",111,7,105,11,6,4,3
"440",104,11,117,14,10,3,5
"441",1,0,2,0,0,0,0
"442",1,0,0,0,0,0,0
"443",119,0,122,0,0,0,0
"444",139,1,109,1,0,1,0
"445",112,12,111,12,11,4,5
"446",113,9,113,9,11,4,4
"447",119,8,115,8,9,4,5
"448",0,0,1,0,0,0,0
"449",115,9,111,10,11,3,3
"450",106,0,103,1,0,0,0
"451",0,0,1,0,0,0,0
"452",121,0,98,0,0,0,0
"453",138,0,126,1,0,0,0
"454",118,10,111,12,12,7,5
"455",119,7,101,11,7,4,5
"456",116,11,110,10,9,3,3
"457",0,0,1,0,0,0,0
"458",128,12,108,11,12,5,5
"459",105,10,105,6,7,4,3
"460",107,0,103,0,0,0,0
"461",105,8,100,8,10,4,6
"462",110,7,96,11,13,4,4
"463",0,0,1,0,0,0,0
"464",108,8,99,9,12,3,5
"465",121,11,114,10,8,4,5
"466",114,0,112,0,0,0,0
"467",0,0,1,0,0,0,0
"468",130,0,95,0,0,0,0
"469",121,0,110,0,1,0,0
"470",111,0,119,0,0,0,0
"471",131,6,88,5,12,4,4
