"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",21,0,48,0,0,0,0
"2",31,3,47,2,29,7,29
"3",25,0,44,0,0,0,1
"4",25,2,39,5,28,8,41
"5",21,2,42,6,25,7,27
"6",24,2,40,6,19,6,43
"7",0,0,0,0,0,0,0
"8",26,0,37,0,0,0,0
"9",22,4,36,2,25,8,36
"10",0,0,0,0,0,0,0
"11",21,3,47,5,20,6,24
"12",26,2,47,1,27,9,36
"13",30,3,44,2,31,7,31
"14",30,1,41,5,24,5,38
"15",38,1,40,8,21,9,22
"16",28,4,42,4,41,11,31
"17",43,1,41,4,38,7,40
"18",30,2,63,6,26,6,31
"19",0,0,0,0,0,0,0
"20",24,2,47,7,25,9,29
"21",25,3,43,5,27,9,33
"22",31,2,38,2,34,10,33
"23",31,1,56,4,32,9,35
"24",25,3,45,2,30,9,27
"25",27,3,41,3,22,8,36
"26",27,0,52,0,0,0,0
"27",20,0,41,8,26,5,35
"28",0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0
"30",32,2,45,4,23,13,29
"31",20,4,46,3,31,6,39
"32",34,4,39,3,29,7,26
"33",26,3,40,3,30,7,30
"34",36,0,39,0,1,1,0
"35",28,0,37,7,16,9,37
"36",25,2,43,9,31,5,29
"37",21,1,47,6,24,6,33
"38",24,1,32,6,29,11,44
"39",25,1,35,5,27,10,37
"40",29,5,33,4,31,7,31
"41",33,0,32,0,0,0,0
"42",25,0,31,6,35,7,37
"43",0,0,0,0,0,0,0
"44",34,3,42,3,22,5,37
"45",35,3,27,4,34,5,35
"46",29,0,52,0,0,0,0
"47",32,2,36,7,35,6,27
"48",27,3,62,5,30,7,34
"49",28,1,32,7,29,11,38
"50",26,2,48,6,26,8,40
"51",24,1,40,4,23,5,41
"52",35,0,54,0,0,0,0
"53",35,1,47,2,25,10,41
"54",21,2,44,3,24,7,35
"55",25,0,39,4,26,8,34
"56",38,2,31,5,39,7,28
"57",24,3,40,2,24,12,41
"58",30,2,39,4,35,6,38
"59",30,5,48,6,32,4,38
"60",20,7,47,4,32,9,30
"61",22,3,35,5,23,5,31
"62",21,4,44,5,24,6,43
"63",26,2,42,6,26,7,36
"64",26,1,42,4,33,4,27
"65",24,2,50,2,31,4,44
"66",0,0,0,0,0,0,0
"67",23,1,39,4,24,6,33
"68",25,1,50,3,36,6,34
"69",33,2,55,9,26,7,39
"70",28,2,43,3,24,9,38
"71",0,0,0,0,0,0,0
"72",25,2,46,6,24,5,36
"73",26,5,44,5,25,4,41
"74",32,2,50,6,29,7,38
"75",37,1,40,2,26,4,30
"76",28,0,52,0,1,0,0
"77",27,0,47,3,18,9,29
"78",0,0,0,0,0,0,0
