"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",51.7453951181119,92.3357687096687,48.4342230799165,65.4556736436018,94.6926970973709,78.6253090523029,91.6548379151271
"2",48.94410016507,0,52.230325525815,77.2042807651628,92.9185361170838,81.7368844126128,90.5643370046891
"3",37.0830573756894,76.3818477716081,33.5719996093686,0,81.8678404119169,77.9849346706338,79.3033457585861
"4",47.2791025824038,65.0956604535381,56.709040123471,60.7685229112902,66.4124078488405,77.2406218520286,68.6837980298122
"5",39.6909625235379,51.0916354794459,44.5371050185596,53.9967500299732,65.536920459612,58.3246295032435,54.248511918483
"6",42.2589541080954,61.3948199622247,46.2407226003014,53.2847016473788,67.8073417724909,53.4798419218156,56.6479131016578
"7",51.0942679681594,0,50.9879934524644,0,0,0,0
"8",46.1968107346404,62.5202342982452,51.3986840784376,47.6608539730572,47.068532270454,55.8306140444949,54.8254021726296
"9",52.7847763746974,0,36.4252820201577,0,0,0,65.979622714601
"10",46.0147876580323,68.9689772744527,49.3521533983612,60.2545268798378,65.8399997682605,76.4047783961484,61.444329613669
"11",39.3141701962693,23.9499394128933,41.530893931198,94.6166911988338,82.7570840308914,88.7270021680961,85.3723174768535
"12",40.0767122193565,76.2394658784136,48.3087551674277,78.8511438285367,76.6649869059107,90.8817726595325,91.8371387855713
"13",34.4801576651871,54.8127253633192,54.5062750907924,54.129285819276,51.7775638325637,49.7938629395198,62.7051426274912
"14",37.3768377561536,81.1714635114031,40.7358506955373,69.1244056576991,69.0876917242729,78.0998575980488,66.6256105004096
"15",53.5011547938551,0,46.2647879832523,86.8576149235541,93.6726480380598,97.8900167417067,89.2540412753158
"16",65.0131718998025,65.0317103424374,53.5709030773608,78.8408739485293,68.4534434519326,75.8462638333361,75.9060147441626
"17",46.2040623517968,101.518655676617,45.1463113355437,91.3489899024184,87.8214946503088,90.3389619601778,94.3467208546684
"18",33.0511950087272,39.6498411749504,36.5672503698703,55.1371402519857,53.9767736346813,58.2857692415281,50.868607314405
"19",41.8106610413191,81.8657221778423,34.5499223839654,56.9161560715536,63.4744821257863,68.0802123313531,68.1955866626759
"20",49.3466442245568,0,49.1392415094356,0,28.9033683489098,0,0
"21",45.4207059329456,67.5189266595025,50.0934018721096,82.0717789830494,79.3661941602244,77.0337426663186,83.9775479558293
