"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",168,130,24,12,10
"2",180,168,28,9,12
"3",0,1,0,0,0
"4",176,175,23,7,13
"5",184,165,17,10,11
"6",177,167,21,6,9
"7",171,157,25,8,14
"8",0,1,0,0,0
"9",147,146,21,8,17
"10",154,158,21,9,10
"11",0,1,0,0,0
"12",156,157,23,9,10
"13",2,1,1,0,0
"14",150,161,26,7,13
"15",0,1,0,0,0
"16",183,177,24,9,14
"17",162,171,27,6,8
"18",160,134,24,4,17
"19",5,5,1,1,0
"20",0,1,0,0,0
"21",143,125,29,8,8
"22",1,1,0,0,0
"23",152,152,26,9,9
"24",0,1,0,0,0
"25",176,167,20,8,14
"26",159,152,22,8,13
"27",152,151,23,8,10
"28",169,162,25,9,11
"29",0,1,0,0,0
"30",0,2,0,0,0
"31",0,1,0,0,0
"32",165,166,20,10,12
"33",1,1,0,0,0
"34",180,174,24,6,11
"35",173,169,25,5,13
"36",168,182,21,10,12
"37",0,1,0,0,0
"38",174,155,27,10,15
"39",167,165,23,7,8
"40",0,2,0,0,0
"41",160,126,27,6,10
"42",191,179,28,8,13
"43",160,141,18,7,11
"44",163,147,24,12,9
"45",153,174,27,7,10
"46",0,1,0,0,0
"47",176,163,20,10,12
"48",170,151,20,8,13
"49",0,2,0,0,0
"50",167,162,26,9,11
