"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",38,34,4,5,3
"2",33,28,3,4,6
"3",0,0,0,0,0
"4",32,34,7,2,4
"5",29,40,5,2,4
"6",43,38,6,2,2
"7",31,28,4,3,2
"8",0,0,0,0,0
"9",33,30,2,2,3
"10",34,39,6,4,2
"11",0,0,0,0,0
"12",32,25,5,2,3
"13",0,0,0,0,0
"14",31,31,7,1,2
"15",0,0,0,0,0
"16",42,32,6,1,4
"17",44,40,4,5,3
"18",32,32,5,3,5
"19",0,0,0,0,0
"20",0,0,0,0,0
"21",34,33,6,3,3
"22",0,0,0,0,0
"23",33,34,7,1,3
"24",0,0,0,0,0
"25",28,35,4,1,5
"26",39,34,9,2,5
"27",38,30,6,2,4
"28",40,30,7,2,4
"29",0,0,0,0,0
"30",0,0,0,0,0
"31",0,0,0,0,0
"32",38,30,9,2,3
"33",0,0,0,0,0
"34",39,34,6,1,3
"35",32,33,5,2,3
"36",35,36,4,1,3
"37",0,0,0,0,0
"38",32,41,4,2,3
"39",33,32,6,3,2
"40",0,0,0,0,0
"41",32,33,6,2,5
"42",34,35,6,1,5
"43",36,29,5,3,3
"44",33,39,5,1,2
"45",35,32,10,2,2
"46",0,0,0,0,0
"47",41,44,6,2,5
"48",48,29,5,2,2
"49",0,0,0,0,0
"50",36,36,4,2,4
