"","age1.ID","age2_no_comorbid.ID","age2_comorbid.ID","age3_no_comorbid.ID","age3_comorbid.ID"
"1",0.122850122850123,0.636942675159236,3.19488817891374,2.27272727272727,6.70241286863271
"2",0.368550368550369,0.849256900212314,3.99361022364217,2.27272727272727,5.36193029490617
"3",0,0,0,0,0
"4",0.122850122850123,0.849256900212314,3.99361022364217,0,4.02144772117963
"5",0.368550368550369,0.743099787685775,1.59744408945687,2.27272727272727,8.04289544235925
"6",0.122850122850123,0.955414012738854,3.99361022364217,2.27272727272727,1.34048257372654
"7",0.245700245700246,0.424628450106157,2.3961661341853,2.27272727272727,4.02144772117963
"8",0,0,0,0,0
"9",0.245700245700246,0.424628450106157,2.3961661341853,0,5.36193029490617
"10",0.245700245700246,0.424628450106157,3.19488817891374,0,4.02144772117963
"11",0,0,0,0,0
"12",0.245700245700246,0.318471337579618,2.3961661341853,2.27272727272727,9.38337801608579
"13",0,0,0,0,0
"14",0.245700245700246,1.06157112526539,2.3961661341853,2.27272727272727,5.36193029490617
"15",0,0,0,0,0
"16",0.737100737100737,0.424628450106157,1.59744408945687,2.27272727272727,4.02144772117963
"17",0.245700245700246,0.424628450106157,3.19488817891374,0,4.02144772117963
"18",0.491400491400491,0.318471337579618,2.3961661341853,2.27272727272727,6.70241286863271
"19",0,0.106157112526539,0,0,0
"20",0,0,0,0,0
"21",0.491400491400491,0.530785562632696,2.3961661341853,2.27272727272727,9.38337801608579
"22",0,0,0,0,0
"23",0.245700245700246,0.424628450106157,1.59744408945687,2.27272727272727,4.02144772117963
"24",0,0,0,0,0
"25",0.122850122850123,0.318471337579618,2.3961661341853,4.54545454545455,6.70241286863271
"26",0.245700245700246,0.424628450106157,1.59744408945687,2.27272727272727,5.36193029490617
"27",0.122850122850123,0.530785562632696,5.59105431309904,2.27272727272727,2.68096514745308
"28",0.245700245700246,0.424628450106157,3.19488817891374,4.54545454545455,8.04289544235925
"29",0,0,0,0,0
"30",0,0,0,0,0
"31",0,0,0,0,0
"32",0.122850122850123,0.530785562632696,1.59744408945687,4.54545454545455,2.68096514745308
"33",0,0,0,0,0
"34",0.122850122850123,0.530785562632696,2.3961661341853,0,2.68096514745308
"35",0.368550368550369,0.318471337579618,2.3961661341853,2.27272727272727,5.36193029490617
"36",0.245700245700246,0.424628450106157,2.3961661341853,4.54545454545455,4.02144772117963
"37",0,0,0,0,0
"38",0.122850122850123,0.530785562632696,1.59744408945687,0,6.70241286863271
"39",0.122850122850123,0.530785562632696,3.19488817891374,2.27272727272727,8.04289544235925
"40",0,0,0,0,0
"41",0.122850122850123,0.424628450106157,3.99361022364217,0,5.36193029490617
"42",0.245700245700246,0.530785562632696,3.19488817891374,4.54545454545455,6.70241286863271
"43",0.245700245700246,0.849256900212314,3.19488817891374,4.54545454545455,4.02144772117963
"44",0.245700245700246,0.424628450106157,3.19488817891374,2.27272727272727,5.36193029490617
"45",0,0.636942675159236,3.99361022364217,2.27272727272727,5.36193029490617
"46",0,0,0,0,0
"47",0.245700245700246,0.424628450106157,3.19488817891374,4.54545454545455,8.04289544235925
"48",0.368550368550369,0.318471337579618,1.59744408945687,2.27272727272727,8.04289544235925
"49",0,0,0,0,0
"50",0.368550368550369,0.318471337579618,4.79233226837061,4.54545454545455,8.04289544235925
