"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",14,11,6,3,8
"2",13,13,6,2,4
"3",0,0,0,0,0
"4",14,14,3,2,8
"5",11,14,6,3,4
"6",19,19,6,3,5
"7",18,14,6,2,8
"8",0,0,0,0,0
"9",12,14,4,1,8
"10",13,16,8,1,10
"11",0,0,0,0,0
"12",9,13,9,2,4
"13",0,0,0,0,0
"14",12,14,7,2,7
"15",0,0,0,0,0
"16",15,10,5,2,6
"17",8,13,8,2,6
"18",14,10,6,2,6
"19",0,0,0,0,0
"20",0,0,0,0,0
"21",13,9,5,2,4
"22",0,0,0,0,0
"23",14,16,9,1,8
"24",0,0,0,0,0
"25",20,15,7,2,5
"26",9,15,6,2,5
"27",10,11,5,1,7
"28",15,14,5,3,8
"29",0,0,0,0,0
"30",0,0,0,0,0
"31",0,0,0,0,0
"32",11,14,6,1,7
"33",0,0,0,0,0
"34",16,16,7,1,10
"35",13,16,4,3,8
"36",14,9,5,2,7
"37",0,0,0,0,0
"38",15,12,7,5,9
"39",13,15,5,2,5
"40",0,0,0,0,0
"41",10,10,6,3,4
"42",11,12,6,1,7
"43",16,12,5,1,7
"44",11,13,6,3,5
"45",11,10,7,2,8
"46",0,0,0,0,0
"47",12,13,8,3,6
"48",11,14,4,2,5
"49",0,0,0,0,0
"50",13,10,7,2,9
