"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",91,94,14,8,8
"2",98,104,16,5,9
"3",0,1,0,0,0
"4",101,109,16,7,11
"5",103,110,13,7,10
"6",110,109,18,5,5
"7",109,92,17,6,13
"8",0,1,0,0,0
"9",92,86,13,7,12
"10",90,90,14,6,9
"11",0,1,0,0,0
"12",98,90,16,5,11
"13",1,1,1,0,0
"14",92,101,17,5,14
"15",0,1,0,0,0
"16",123,99,16,5,8
"17",101,99,13,10,9
"18",94,86,19,4,12
"19",5,3,1,1,0
"20",0,1,0,0,0
"21",87,93,13,8,7
"22",1,1,0,0,0
"23",103,91,14,7,7
"24",0,1,0,0,0
"25",94,94,15,6,10
"26",92,87,16,6,9
"27",93,89,15,5,8
"28",106,96,14,6,9
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",0,1,0,0,0
"32",107,96,15,5,8
"33",1,1,0,0,0
"34",118,119,17,5,9
"35",116,95,21,4,10
"36",86,100,19,5,8
"37",0,1,0,0,0
"38",99,89,16,6,10
"39",87,97,18,7,7
"40",0,1,0,0,0
"41",97,83,16,6,12
"42",110,107,21,7,8
"43",110,82,13,7,9
"44",107,88,13,6,8
"45",120,101,16,6,11
"46",0,1,0,0,0
"47",112,102,17,7,11
"48",105,96,13,6,7
"49",0,1,0,0,0
"50",107,104,12,7,7
