"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",58.4200959956982,59.0000691457292,48.9335817156569,64.40847637079,68.8629765658087
"2",45.2514189719728,51.3777982222042,59.7752095589113,45.0105770160108,46.6281459321256
"3",0,0,0,0,0
"4",53.5266451702674,60.8859857764678,46.341373160947,46.1809929049709,47.2235904420531
"5",57.5396744377782,66.5193488472935,54.0484620508093,50.594495669656,43.9875861406345
"6",38.2261885133792,32.0847367006853,34.0116269142536,44.8220978487496,38.9964929382159
"7",48.520982662981,43.9223345909597,33.9723683322271,53.4077961032129,44.6478652700555
"8",0,0,0,0,0
"9",49.1345572607356,53.2287594468773,35.1445495142052,35.2192201763892,61.6221733245312
"10",70.7931857006457,69.7028202675358,66.0498295238354,68.0219958760985,70.9119227245729
"11",0,0,0,0,0
"12",70.8987162919605,79.2433402331666,79.2589475250773,66.6135791903113,74.2609905853524
"13",0,0,0,0,0
"14",50.9895659716913,50.1049075769647,40.904890691051,63.025659190213,60.8687645814499
"15",0,0,0,0,0
"16",47.9282939980253,56.9601607584548,41.8356873593336,52.5185243856087,45.710927958554
"17",65.8789301481914,68.0683091491401,82.5858433337883,64.5571693451268,76.2349583125475
"18",37.3214189880597,45.6386882383692,44.2922321587068,45.5543870359163,48.1128758538595
"19",0,0,0,0,0
"20",0,0,0,0,0
"21",101.959947510315,120.698141727079,107.548036992615,89.440572320066,105.864923063236
"22",0,0,0,0,0
"23",64.009444705184,76.4736123428243,72.2461578897524,80.290589951246,71.3965029024099
"24",0,0,0,0,0
"25",74.137261794489,72.286841503081,58.9200598211093,89.0344119295532,70.5520506942532
"26",62.7976811616378,64.6176310476716,61.2900603172258,51.8156296410298,55.7090434121408
"27",52.551560797192,52.525249164124,45.1187701471161,43.4837644990875,48.5926829631397
"28",56.5452834421072,66.8731636575125,48.8218863930596,68.6722265231294,70.1907150664946
"29",0,0,0,0,0
"30",0,0,0,0,0
"31",0,0,0,0,0
"32",40.5175496981034,49.5631622912381,30.0464345112201,62.9567972351316,54.3027865427124
"33",0,0,0,0,0
"34",47.9004707294134,40.6167247661177,45.0345602189496,17.4270711847195,43.031496378025
"35",49.5567342548081,44.9508742497769,47.6196601253632,42.2569043136029,47.6965987831593
"36",60.036357904244,69.9843553606837,65.5953363244322,48.5870760978235,54.4994919892823
"37",0,0,0,0,0
"38",57.8758020310625,62.0264433795633,60.0837194474369,67.5008057957941,64.1998660829893
"39",57.1052321521049,52.8052031785895,47.9956122776401,41.8280529161257,65.9256812906033
"40",0,0,0,0,0
"41",55.1500448595715,49.7193791347843,49.9950476218165,41.7009221471076,47.2385043537047
"42",46.0267656891563,59.1495513031459,49.7353889297291,53.7017145420209,59.6719141825653
"43",52.6955245986768,56.91246588614,64.6591208049754,44.8072907230988,60.3988195292886
"44",38.3343941984627,50.8871266266738,35.9016846377678,49.0414120974556,41.9518066930233
"45",35.964023206704,41.5593730256352,43.4402581841869,42.5286016118494,51.6119020471653
"46",0,0,0,0,0
"47",67.3145818445952,69.4713158167681,68.4608645955082,70.2679113396929,69.2686225688448
"48",61.0148509238252,74.8890227678003,64.6332111810811,74.5496664718648,67.9382446585862
"49",0,0,0,0,0
"50",42.6439750921086,54.8433826047664,58.0250857036874,47.9684813053866,52.8449642288136
