"time" "age1.S" "age2_no_comorbid.S" "age2_comorbid.S" "age3_no_comorbid.S" "age3_comorbid.S" "age1.E" "age2_no_comorbid.E" "age2_comorbid.E" "age3_no_comorbid.E" "age3_comorbid.E" "age1.P" "age2_no_comorbid.P" "age2_comorbid.P" "age3_no_comorbid.P" "age3_comorbid.P" "age1.A" "age2_no_comorbid.A" "age2_comorbid.A" "age3_no_comorbid.A" "age3_comorbid.A" "age1.I" "age2_no_comorbid.I" "age2_comorbid.I" "age3_no_comorbid.I" "age3_comorbid.I" "age1.H" "age2_no_comorbid.H" "age2_comorbid.H" "age3_no_comorbid.H" "age3_comorbid.H" "age1.R" "age2_no_comorbid.R" "age2_comorbid.R" "age3_no_comorbid.R" "age3_comorbid.R" "age1.D" "age2_no_comorbid.D" "age2_comorbid.D" "age3_no_comorbid.D" "age3_comorbid.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.973154854848 940.981379767906 125.197522579109 43.9994195586864 74.5990158881365 0.0239715888420679 0.728043299853723 0.00221223362307192 0.000518309983854174 0.000878771018080032 0.00254624890914284 0.227256008012644 0.000234981614998938 5.50543830090414e-05 9.33422039198747e-05 5.29703067098936e-05 0.0100357161937915 4.88837930811109e-06 1.14530881478316e-06 1.94181903597326e-06 0.00026486008633246 0.0501992070661066 2.44726657520223e-05 5.73106429852842e-06 9.73826747200993e-06 5.13608130942063e-07 0.000174192931791962 1.47529710460822e-07 3.17735501621329e-08 1.31237763164262e-07 8.93968347817793e-06 0.0028879019443219 6.65394340477376e-07 1.63826853604192e-07 1.57550549769861e-07 2.37162987091361e-08 2.3906092081883e-05 3.16836008703387e-08 4.97320074178161e-09 2.97666597496912e-08
2 813.902045864577 940.9320562211 125.190960083827 43.9978819962806 74.5964090209667 0.0782452437182316 0.560386196478674 0.00722105276803971 0.00169185564794277 0.00286846434855752 0.0154980332832337 0.309928137692911 0.00143026007322173 0.000335101004365043 0.000568148521037096 0.000660715506260879 0.0296319945346326 6.09748108055078e-05 1.42859769110876e-05 2.42212244901621e-05 0.00330379430585494 0.148286604518986 0.000305654729186216 7.15445262965683e-05 0.000121847376827805 1.30555324157748e-05 0.00107429468551237 3.75400426681133e-06 8.08183530109412e-07 3.34438291838964e-06 0.000232676584273703 0.0184838505318792 1.73953385542516e-05 4.27902165275607e-06 4.17747795309971e-06 6.16492418724247e-07 0.000152700457633317 8.24448411031955e-07 1.29358686829998e-07 7.75701537143597e-07
3 813.796017510084 940.858508247405 125.181174529835 43.9955892361716 74.5925217504183 0.146293191159852 0.461533323480799 0.0135014365361287 0.00316336579086652 0.00536334290906007 0.0403666429238435 0.32623130253125 0.00372537427937296 0.000872840828118633 0.00147986194949205 0.00263151711442073 0.0499446751728981 0.000242855496553892 5.68997434149575e-05 9.64709286080872e-05 0.0131588989010154 0.250054379559571 0.00121901226988859 0.00028519373888988 0.000486857171723241 7.93326134506029e-05 0.00282136288925044 2.28357767834645e-05 4.91424692244469e-06 2.03748622302346e-05 0.00144907272439483 0.0504904541420442 0.000108822491610174 2.67443632842382e-05 2.65047704335085e-05 3.83447889611615e-06 0.000416254819029204 5.13331424689428e-06 8.05116891210768e-07 4.83699021955954e-06
4 813.659647450818 940.763907712476 125.16858793369 43.9926401026661 74.5875216286112 0.220354305714607 0.409005658236941 0.0203374016798238 0.00476512097450051 0.0080790460158577 0.07500707590177 0.316743498647865 0.00692248327932669 0.00162193429635912 0.0027499158751907 0.00660951945536012 0.067611013731062 0.00060998565228924 0.000142917690253121 0.000242310447565519 0.0330520432331399 0.338668572360277 0.00306597420626021 0.000716942887591582 0.00122683465270149 0.000269374171369654 0.00525473910039565 7.76232157362425e-05 1.66977150749596e-05 6.93647882695577e-05 0.00504689313903514 0.0980025369330258 0.000380724026902604 9.34814511651631e-05 9.40318712481005e-05 1.33375669663041e-05 0.000806268514920523 1.78742500392986e-05 2.8023189422634e-06 1.68677379839906e-05
5 813.494261148463 940.649169966578 125.153322082694 43.9890630670754 74.5814569273597 0.297633807162511 0.388703013213342 0.0274712970951275 0.00643678674433932 0.0109132793438117 0.116795280898405 0.301677578629081 0.0107795637509376 0.00252569341638428 0.00428219838323334 0.0129608852841338 0.081909727639736 0.00119617500635885 0.000280263314631382 0.000475173710715934 0.0648154063786745 0.410495062769996 0.0060205465911439 0.00140713524490926 0.00241371141829208 0.000667292522334024 0.00814645307073254 0.000192498990961446 4.13921062809042e-05 0.000172286460357517 0.0128323110369647 0.158596145009581 0.000972399403689666 0.000238541379667687 0.000243480931791043 3.38682541995521e-05 0.0013020530901565 4.54364673203927e-05 7.12071835172999e-06 4.29423920828799e-05
6 813.298932868143 940.513647774553 125.135290862247 43.9848378733827 74.574293303508 0.378032624872897 0.391905648439368 0.0348942975320798 0.00817633263773929 0.0138626003358034 0.163793185787268 0.29050521118451 0.0151179233286035 0.0035422710943328 0.0060057596281188 0.0218280909625325 0.0932812776930781 0.00201459923264945 0.000472026760856576 0.000800299917270468 0.109162734135618 0.46771187902408 0.0101535825219622 0.00237194868915302 0.00407849192477956 0.00135814578022507 0.0112932825274787 0.000392226659227869 8.43044372292023e-05 0.000351590889856139 0.0268216515843928 0.229772404084141 0.00204156135039254 0.000500368831880518 0.000518084158744811 7.06987340565925e-05 0.0018825224945693 9.4947128530534e-05 1.48741660809365e-05 8.98696374385531e-05
7 813.071107399898 940.3555620131 125.114257560085 43.9799089557909 74.5659365477728 0.462850009222808 0.413361677622884 0.0427267198732832 0.0100119966419868 0.0169748852157322 0.215006363321397 0.28724226751349 0.0198459902480405 0.00465023614086839 0.00788426400247233 0.0332248385144325 0.102587156491654 0.00306656000436472 0.000718517357578253 0.00121821351989404 0.166163769892394 0.514609254718753 0.0154761132649911 0.00361358969431132 0.00622820386061889 0.00241999641997108 0.0145483890085983 0.000699653465804656 0.000150321965551855 0.000628144385461162 0.0490983705725333 0.309558111585469 0.00375363835651133 0.000919171247065559 0.000965025583670086 0.000129252158797862 0.00253112995880429 0.000173764701814777 2.72111617075087e-05 0.00016471565934676
8 812.806956519919 940.17224823702 125.089867671918 43.9741931142007 74.5562455981677 0.554083166642219 0.450080980888584 0.0511534387785735 0.0119871593420881 0.0203236837936313 0.27028576906452 0.293293817844731 0.0249502647265017 0.00584645554193974 0.00991239962337966 0.047121786678186 0.11076357996565 0.00434939880786341 0.00101911800870594 0.00172786826021507 0.235672865845443 0.555858368288186 0.0219787538337242 0.00512954157620143 0.00886145649044339 0.00392102466550605 0.017825005328477 0.00113485771630062 0.000243730687004443 0.00102044025811733 0.0817439451790236 0.396692653039555 0.00627637934452011 0.00153560389264192 0.00163398225290477 0.000214922006616276 0.00323735762501609 0.000289234874472763 4.52767506605179e-05 0.000274571153659975
9 812.501555575814 939.960278294327 125.061665082306 43.9675832917205 74.545038944599 0.654079653114636 0.500581940787733 0.0603918638193057 0.014152847805851 0.0239955101435565 0.330134595578094 0.308950709124317 0.0304775205918063 0.00714192750991706 0.0121088134599957 0.0635086520236745 0.11867851593457 0.00586223151711916 0.00137362917654952 0.00232892583114987 0.317639505097239 0.595795463601609 0.0296604305375286 0.00691929274085802 0.0119798792355657 0.00592028747692178 0.0210889336946097 0.00171534434351265 0.000368259557497778 0.00154474354387635 0.126828679987927 0.490629471544603 0.00977886779844937 0.00239054365567478 0.00257666581287904 0.000333050907916863 0.00399667098593877 0.000448659086547298 7.02078331038891e-05 0.00042651737404778
