"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",42,44,44,46,46
"2",54,57,57,59,59
"3",57,60,60,63,63
"4",58,61,61,63,63
"5",35,37,37,39,39
"6",56,60,60,62,62
"7",47,49,49,51,51
"8",48,51,51,53,53
"9",70,73,73,76,76
"10",39,42,42,43,43
"11",46,49,49,51,51
"12",41,44,44,46,46
"13",59,62,62,64,64
"14",58,61,61,63,63
"15",46,49,49,51,51
"16",48,51,51,53,53
"17",62,65,65,68,68
"18",48,51,51,53,53
"19",39,41,41,43,43
"20",40,42,42,44,44
"21",43,46,46,48,48
"22",53,57,57,59,59
"23",49,51,51,53,53
"24",52,56,56,58,58
"25",58,61,61,64,64
"26",80,84,84,87,87
"27",39,41,41,43,43
"28",64,68,68,71,71
"29",60,63,63,66,66
"30",52,55,55,57,57
"31",44,46,46,48,48
"32",80,85,85,87,87
"33",30,32,32,33,33
"34",40,43,43,45,45
"35",55,58,58,60,60
"36",68,72,72,75,75
"37",64,68,68,70,70
"38",47,50,50,52,52
"39",67,70,70,73,73
"40",47,50,50,52,52
"41",56,59,59,61,61
"42",49,52,52,53,53
"43",38,40,40,42,42
"44",49,52,52,54,54
"45",40,43,43,44,44
"46",38,40,40,42,42
"47",44,47,47,49,49
"48",58,61,61,64,64
"49",60,63,63,66,66
"50",72,77,77,80,80
"51",44,47,47,49,49
"52",60,63,63,66,66
"53",47,50,50,52,52
"54",59,63,63,65,65
"55",42,44,44,46,46
"56",58,62,62,64,64
"57",54,57,57,59,59
"58",32,34,34,35,35
"59",52,55,55,57,57
"60",53,56,56,58,58
"61",69,73,73,75,75
"62",47,50,50,52,52
"63",61,65,65,67,67
"64",50,53,53,55,55
"65",79,83,83,85,85
"66",50,52,52,54,54
"67",38,40,40,42,42
"68",37,39,39,41,41
"69",36,39,39,40,40
"70",58,62,62,64,64
"71",47,50,50,52,52
"72",60,64,64,66,66
"73",53,56,56,58,58
"74",37,39,39,41,41
"75",69,73,73,76,76
"76",55,58,58,61,61
"77",39,42,42,44,44
"78",50,53,53,55,55
"79",68,72,72,74,74
"80",42,45,45,47,47
"81",41,44,44,46,46
"82",35,37,37,39,39
"83",53,56,56,58,58
"84",43,46,46,48,48
"85",46,48,48,50,50
"86",55,58,58,60,60
"87",53,56,56,59,59
"88",59,62,62,65,65
"89",68,72,72,75,75
"90",82,86,86,88,88
"91",37,39,39,40,40
"92",49,52,52,55,55
"93",35,37,37,39,39
"94",76,80,80,83,83
"95",57,60,60,63,63
"96",42,44,44,46,46
"97",45,47,47,49,49
"98",57,60,60,62,62
"99",51,54,54,56,56
"100",53,56,56,58,58
"101",37,39,39,41,41
"102",60,64,64,67,67
"103",43,46,46,47,47
"104",81,85,85,87,87
"105",39,42,42,44,44
"106",49,51,51,53,53
"107",61,64,64,66,66
"108",57,60,60,62,62
"109",38,40,40,42,42
"110",104,110,110,113,113
"111",41,44,44,45,45
"112",43,46,46,48,48
"113",26,28,28,29,29
"114",49,52,52,54,54
"115",29,31,31,32,32
"116",61,65,65,67,67
"117",46,49,49,51,51
"118",38,40,40,42,42
"119",55,58,58,60,60
"120",29,31,31,32,32
"121",71,75,75,77,77
"122",42,44,44,46,46
"123",47,50,50,52,52
"124",44,47,47,49,49
"125",65,69,69,71,71
"126",77,82,82,85,85
"127",35,37,37,38,38
"128",59,62,62,64,64
"129",44,46,46,48,48
"130",51,54,54,56,56
"131",49,52,52,55,55
"132",64,68,68,71,71
"133",36,38,38,39,39
"134",82,87,87,90,90
"135",39,41,41,43,43
"136",79,83,83,86,86
"137",57,60,60,62,62
"138",45,48,48,49,49
"139",53,56,56,58,58
"140",68,72,72,75,75
"141",38,40,40,42,42
"142",62,66,66,68,68
"143",54,57,57,58,58
"144",36,38,38,40,40
"145",45,48,48,50,50
"146",39,41,41,43,43
"147",55,58,58,60,60
"148",60,64,64,66,66
"149",51,54,54,56,56
"150",66,70,70,72,72
"151",53,56,56,58,58
"152",68,71,71,74,74
"153",38,40,40,42,42
"154",48,51,51,53,53
"155",29,31,31,32,32
"156",67,71,71,73,73
"157",49,52,52,54,54
"158",49,52,52,54,54
"159",37,39,39,40,40
"160",71,75,75,78,78
"161",48,51,51,53,53
"162",71,75,75,78,78
"163",49,52,52,53,53
"164",73,77,77,79,79
"165",54,57,57,59,59
"166",50,53,53,55,55
"167",45,48,48,50,50
"168",55,58,58,61,61
"169",44,47,47,49,49
"170",45,48,48,50,50
"171",57,61,61,63,63
"172",48,51,51,53,53
"173",40,42,42,44,44
"174",42,45,45,47,47
"175",37,40,40,41,41
"176",46,49,49,51,51
"177",49,52,52,54,54
"178",60,64,64,66,66
"179",48,51,51,53,53
"180",57,60,60,62,62
"181",116,121,121,124,124
"182",46,49,49,50,50
"183",45,48,48,50,50
"184",46,49,49,51,51
"185",37,40,40,41,41
"186",40,42,42,44,44
"187",83,87,87,90,90
"188",61,65,65,67,67
"189",39,42,42,43,43
"190",65,69,69,71,71
"191",44,46,46,48,48
"192",36,38,38,39,39
"193",49,52,52,54,54
"194",36,38,38,40,40
"195",73,77,77,79,79
"196",58,61,61,63,63
"197",52,56,56,58,58
"198",48,51,51,53,53
"199",46,49,49,51,51
"200",47,50,50,52,52
"201",39,41,41,43,43
"202",66,70,70,72,72
"203",54,57,57,59,59
"204",66,69,69,72,72
"205",51,54,54,56,56
"206",38,41,41,42,42
"207",64,68,68,71,71
"208",49,52,52,54,54
"209",32,34,34,36,36
"210",44,47,47,49,49
"211",38,40,40,42,42
"212",51,54,54,56,56
"213",50,54,54,56,56
"214",29,31,31,32,32
"215",66,70,70,73,73
"216",51,54,54,56,56
"217",59,62,62,65,65
"218",48,51,51,53,53
"219",56,59,59,61,61
"220",52,55,55,58,58
"221",47,50,50,52,52
"222",42,45,45,47,47
"223",48,51,51,53,53
"224",47,49,49,51,51
"225",58,61,61,63,63
"226",41,43,43,45,45
"227",39,41,41,43,43
"228",30,32,32,33,33
"229",69,73,73,76,76
"230",43,46,46,48,48
"231",51,54,54,56,56
"232",37,39,39,40,40
"233",49,52,52,54,54
"234",56,59,59,61,61
"235",62,65,65,67,67
"236",47,49,49,51,51
"237",76,80,80,83,83
"238",43,45,45,47,47
"239",52,55,55,57,57
"240",49,52,52,54,54
"241",50,52,52,55,55
"242",54,57,57,59,59
"243",51,55,55,57,57
"244",43,46,46,48,48
"245",36,38,38,40,40
"246",59,62,62,64,64
"247",43,45,45,47,47
"248",70,74,74,77,77
"249",44,47,47,49,49
"250",48,51,51,53,53
"251",57,61,61,63,63
"252",45,48,48,50,50
"253",41,44,44,46,46
"254",58,61,61,64,64
"255",41,43,43,45,45
"256",49,52,52,55,55
"257",37,39,39,41,41
"258",44,47,47,49,49
"259",55,58,58,60,60
"260",48,51,51,53,53
"261",44,47,47,49,49
"262",60,63,63,66,66
"263",47,50,50,52,52
"264",71,75,75,78,78
"265",36,38,38,39,39
"266",61,65,65,67,67
"267",47,49,49,51,51
"268",53,55,55,57,57
"269",31,32,32,34,34
"270",69,73,73,75,75
"271",62,65,65,68,68
"272",66,69,69,72,72
"273",43,45,45,47,47
"274",37,39,39,41,41
"275",34,37,37,38,38
"276",35,37,37,38,38
"277",79,83,83,86,86
"278",68,72,72,75,75
"279",51,54,54,56,56
"280",45,48,48,50,50
"281",51,54,54,55,55
"282",67,70,70,72,72
"283",51,54,54,57,57
"284",45,47,47,49,49
"285",40,42,42,44,44
"286",54,57,57,59,59
"287",46,49,49,50,50
"288",42,45,45,47,47
"289",58,62,62,64,64
"290",55,58,58,60,60
"291",52,55,55,57,57
"292",44,47,47,49,49
"293",44,47,47,49,49
"294",57,60,60,62,62
"295",43,46,46,48,48
"296",77,81,81,84,84
"297",47,50,50,51,51
"298",74,78,78,81,81
"299",42,45,45,46,46
"300",45,48,48,50,50
"301",41,44,44,45,45
"302",40,42,42,44,44
"303",42,45,45,46,46
"304",52,55,55,57,57
"305",61,64,64,67,67
"306",42,44,44,46,46
"307",103,108,108,111,111
"308",58,61,61,63,63
"309",44,47,47,49,49
"310",40,42,42,43,43
"311",60,63,63,66,66
"312",51,54,54,56,56
"313",54,57,57,59,59
"314",53,56,56,58,58
"315",63,67,67,70,70
"316",59,62,62,64,64
"317",50,53,53,56,56
"318",44,47,47,48,48
"319",48,51,51,53,53
"320",45,48,48,50,50
"321",36,38,38,40,40
"322",43,46,46,47,47
"323",56,60,60,62,62
"324",45,47,47,49,49
"325",59,63,63,65,65
"326",31,33,33,34,34
"327",42,45,45,46,46
"328",84,88,88,91,91
"329",69,73,73,75,75
"330",59,62,62,65,65
"331",63,66,66,68,68
"332",48,51,51,53,53
"333",56,59,59,61,61
"334",77,81,81,84,84
"335",59,62,62,64,64
"336",46,49,49,51,51
"337",49,52,52,54,54
"338",57,60,60,63,63
"339",52,55,55,58,58
"340",32,34,34,36,36
"341",36,38,38,40,40
"342",47,49,49,51,51
"343",63,67,67,70,70
"344",72,76,76,79,79
"345",58,61,61,63,63
"346",38,40,40,42,42
"347",42,45,45,47,47
"348",46,49,49,51,51
"349",48,51,51,53,53
"350",74,78,78,80,80
"351",53,56,56,58,58
"352",37,40,40,41,41
"353",40,42,42,44,44
"354",46,49,49,51,51
"355",45,48,48,50,50
"356",31,33,33,34,34
"357",46,48,48,50,50
"358",40,43,43,45,45
"359",42,45,45,46,46
"360",52,55,55,57,57
"361",51,53,53,56,56
"362",47,50,50,52,52
"363",59,62,62,64,64
"364",46,49,49,51,51
"365",59,63,63,65,65
"366",48,51,51,52,52
"367",38,40,40,41,41
"368",49,52,52,54,54
"369",40,43,43,45,45
"370",66,70,70,72,72
"371",45,47,47,49,49
"372",28,29,29,30,30
"373",35,37,37,39,39
"374",58,62,62,64,64
"375",48,51,51,53,53
"376",56,60,60,63,63
"377",45,48,48,50,50
"378",70,74,74,76,76
"379",83,87,87,90,90
"380",45,48,48,50,50
"381",48,51,51,53,53
"382",38,40,40,42,42
"383",66,70,70,73,73
"384",36,38,38,39,39
"385",34,36,36,37,37
"386",59,62,62,64,64
"387",50,53,53,55,55
"388",48,51,51,53,53
"389",49,52,52,54,54
"390",45,48,48,50,50
"391",55,58,58,60,60
"392",80,84,84,87,87
"393",47,50,50,52,52
"394",49,52,52,54,54
"395",51,54,54,57,57
"396",41,44,44,45,45
"397",55,59,59,61,61
"398",51,54,54,56,56
"399",82,87,87,89,89
"400",70,73,73,76,76
"401",53,56,56,59,59
