"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",52,55,55,57,58
"2",70,74,74,77,77
"3",74,78,77,80,79
"4",68,72,72,74,74
"5",47,50,51,53,53
"6",66,69,69,71,71
"7",63,67,67,70,71
"8",62,65,65,68,67
"9",83,87,87,90,91
"10",50,53,53,55,54
"11",62,66,66,69,68
"12",54,58,58,60,61
"13",74,78,79,81,82
"14",74,79,79,81,82
"15",61,64,64,67,67
"16",62,66,66,68,69
"17",78,82,82,85,84
"18",67,71,71,74,74
"19",54,57,57,59,59
"20",58,62,62,65,65
"21",60,63,63,65,65
"22",66,70,70,73,73
"23",65,69,69,71,72
"24",69,73,73,76,76
"25",73,77,77,80,80
"26",92,97,96,99,99
"27",52,55,55,58,59
"28",78,82,82,85,86
"29",76,80,80,83,83
"30",64,68,68,71,71
"31",62,66,65,68,68
"32",93,98,99,102,102
"33",42,45,45,47,47
"34",52,56,55,58,57
"35",66,70,70,72,72
"36",85,90,91,94,96
"37",79,84,84,86,87
"38",60,64,63,66,65
"39",78,82,82,85,86
"40",61,64,63,66,65
"41",73,77,77,80,80
"42",65,69,69,71,71
"43",51,54,54,56,56
"44",67,71,71,74,74
"45",56,60,60,62,62
"46",52,55,55,57,58
"47",62,65,65,68,67
"48",71,75,73,76,75
"49",74,79,79,81,81
"50",87,92,93,96,97
"51",58,62,62,64,64
"52",70,74,74,77,76
"53",61,64,64,66,65
"54",78,82,82,85,85
"55",59,63,63,66,67
"56",73,77,77,80,80
"57",72,76,76,79,78
"58",46,49,49,51,52
"59",62,65,66,68,69
"60",68,72,72,75,75
"61",82,87,87,90,90
"62",64,68,68,71,71
"63",74,78,77,80,78
"64",60,64,63,65,65
"65",94,99,99,102,102
"66",60,63,63,65,64
"67",50,53,53,55,55
"68",52,55,55,57,56
"69",54,57,57,60,59
"70",77,82,82,85,86
"71",62,66,66,69,70
"72",76,81,81,83,83
"73",70,74,74,77,75
"74",54,58,58,61,62
"75",84,89,89,92,93
"76",69,73,73,76,77
"77",54,57,58,60,60
"78",66,69,69,72,72
"79",83,88,88,91,92
"80",59,62,62,64,64
"81",55,59,58,61,60
"82",51,54,54,56,57
"83",62,65,64,67,66
"84",62,66,66,69,70
"85",57,60,61,63,63
"86",73,78,78,81,81
"87",69,73,73,75,75
"88",73,77,77,79,80
"89",79,83,84,86,87
"90",93,97,97,100,100
"91",51,54,53,55,54
"92",62,66,65,68,68
"93",49,52,52,54,54
"94",90,94,94,97,96
"95",77,82,81,85,84
"96",57,60,60,63,62
"97",59,62,62,64,64
"98",69,73,73,76,76
"99",65,69,68,71,70
"100",67,71,71,73,74
"101",50,53,53,55,55
"102",74,78,78,81,80
"103",54,57,57,59,60
"104",93,97,97,99,98
"105",54,57,57,59,59
"106",62,65,66,68,69
"107",72,76,76,78,78
"108",69,73,72,75,75
"109",54,57,57,60,59
"110",125,132,131,135,133
"111",54,57,57,59,60
"112",57,60,60,62,63
"113",36,39,38,40,39
"114",66,70,70,72,72
"115",41,44,44,46,45
"116",82,87,87,90,91
"117",59,62,62,65,65
"118",50,53,53,55,55
"119",67,71,70,72,71
"120",43,46,46,48,48
"121",83,88,87,90,89
"122",52,55,55,57,57
"123",61,65,64,67,67
"124",63,67,67,70,70
"125",79,83,82,85,84
"126",94,99,99,103,103
"127",49,52,53,55,57
"128",73,77,78,80,82
"129",61,64,64,67,67
"130",64,68,67,70,69
"131",64,67,67,70,69
"132",77,82,82,85,84
"133",49,52,52,54,55
"134",102,108,109,112,113
"135",50,53,53,55,56
"136",89,93,93,96,95
"137",70,74,74,76,76
"138",55,58,58,60,59
"139",64,67,67,70,69
"140",84,89,89,92,91
"141",55,58,58,60,59
"142",79,83,83,86,86
"143",70,74,74,76,76
"144",51,54,55,57,58
"145",59,63,62,65,64
"146",53,57,57,59,60
"147",70,74,74,77,77
"148",75,79,79,82,82
"149",69,74,74,77,78
"150",81,86,85,88,88
"151",65,69,69,71,70
"152",87,92,92,95,96
"153",48,51,51,53,54
"154",61,64,64,67,67
"155",43,46,44,47,45
"156",84,89,89,92,92
"157",64,68,68,71,71
"158",65,69,70,72,74
"159",50,53,52,55,54
"160",87,92,92,95,95
"161",65,69,69,72,72
"162",89,93,94,97,98
"163",63,67,67,69,70
"164",89,94,94,97,97
"165",65,69,69,72,72
"166",69,73,73,76,75
"167",59,63,63,65,65
"168",70,74,74,77,78
"169",57,60,60,63,63
"170",60,64,64,67,67
"171",74,78,78,81,82
"172",63,67,67,70,70
"173",57,61,62,64,66
"174",56,60,60,62,62
"175",55,59,59,62,64
"176",62,66,66,69,70
"177",67,71,72,74,75
"178",74,78,78,81,81
"179",64,68,68,70,70
"180",71,75,75,78,77
"181",129,134,135,137,139
"182",62,66,66,68,70
"183",58,61,62,64,65
"184",64,67,66,69,68
"185",51,54,55,57,58
"186",58,62,62,64,64
"187",96,101,101,104,104
"188",78,82,81,84,83
"189",55,58,58,60,59
"190",75,79,79,82,81
"191",54,57,57,59,60
"192",51,54,54,57,58
"193",66,70,70,73,72
"194",52,56,56,58,60
"195",87,92,91,94,94
"196",70,73,74,76,77
"197",65,69,69,71,70
"198",61,65,64,67,66
"199",63,67,67,70,69
"200",61,65,65,67,68
"201",55,59,58,61,59
"202",82,86,86,89,89
"203",64,68,67,70,70
"204",80,84,84,86,86
"205",63,67,67,69,69
"206",56,59,59,62,62
"207",78,83,82,85,85
"208",67,71,71,74,74
"209",44,46,46,48,48
"210",55,58,58,60,59
"211",52,55,55,57,58
"212",67,71,71,74,75
"213",66,69,70,73,74
"214",43,46,45,47,47
"215",78,82,82,85,85
"216",64,68,68,70,69
"217",80,85,84,88,86
"218",62,66,65,67,66
"219",71,75,75,78,78
"220",64,68,67,70,69
"221",64,68,68,71,71
"222",51,54,53,55,54
"223",61,64,64,66,66
"224",62,66,66,69,70
"225",74,78,78,81,81
"226",54,58,58,60,60
"227",54,57,57,59,59
"228",45,48,48,50,49
"229",80,84,85,87,88
