"time" "age1.S" "age2_no_comorbid.S" "age2_comorbid.S" "age3_no_comorbid.S" "age3_comorbid.S" "age1.E" "age2_no_comorbid.E" "age2_comorbid.E" "age3_no_comorbid.E" "age3_comorbid.E" "age1.P" "age2_no_comorbid.P" "age2_comorbid.P" "age3_no_comorbid.P" "age3_comorbid.P" "age1.A" "age2_no_comorbid.A" "age2_comorbid.A" "age3_no_comorbid.A" "age3_comorbid.A" "age1.O" "age2_no_comorbid.O" "age2_comorbid.O" "age3_no_comorbid.O" "age3_comorbid.O" "age1.I" "age2_no_comorbid.I" "age2_comorbid.I" "age3_no_comorbid.I" "age3_comorbid.I" "age1.H" "age2_no_comorbid.H" "age2_comorbid.H" "age3_no_comorbid.H" "age3_comorbid.H" "age1.R" "age2_no_comorbid.R" "age2_comorbid.R" "age3_no_comorbid.R" "age3_comorbid.R" "age1.D" "age2_no_comorbid.D" "age2_comorbid.D" "age3_no_comorbid.D" "age3_comorbid.D"
0 814 941 125 44 75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.1392141486513 814 941 125 44 75 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.40141915318383 813 941 125 44 75 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.10293668924043 812 941 125 44 75 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.41206728900546 812 941 125 44 75 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.55401005597273 812 941 125 44 75 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5.17315424770905 812 941 125 44 75 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.01720533207776 811 941 125 44 75 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.15850702847814 811 941 125 44 75 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.66366940164074 810 941 125 44 75 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.81744610229754 810 941 125 44 75 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.02637160000267 810 941 125 44 75 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.76973899888267 810 941 125 44 75 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.77825064376394 809 941 125 44 75 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.82058740007962 809 941 125 44 75 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.95317833792557 809 941 125 44 75 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11.4136147760394 809 941 125 44 75 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11.6995936944927 809 941 125 44 75 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
11.7323696710374 809 941 125 44 75 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
11.8681348769297 808 941 125 44 75 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
11.8981920659131 808 941 125 44 75 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
12.1302313851733 808 941 125 44 75 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
13.221784136029 807 941 125 44 75 1 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
13.4909483488334 807 940 125 44 75 1 1 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
13.510107016856 806 940 125 44 75 2 1 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
13.529736043344 806 940 125 44 75 1 1 0 0 0 3 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
13.5727307267916 806 940 125 44 75 1 0 0 0 0 3 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
13.6288210076581 805 940 125 44 75 2 0 0 0 0 3 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
14.211567986979 805 940 125 44 75 2 0 0 0 0 3 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
14.2504681181104 805 940 125 44 75 2 0 0 0 0 3 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
14.2598255409116 805 940 125 44 75 2 0 0 0 0 2 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
14.3107070799733 805 939 125 44 75 2 1 0 0 0 2 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
14.4128058610597 805 939 125 44 75 2 1 0 0 0 1 0 0 0 0 1 0 0 0 0 3 0 0 0 0 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
14.4485925208201 804 939 125 44 75 3 1 0 0 0 1 0 0 0 0 1 0 0 0 0 3 0 0 0 0 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
14.5579539866203 804 939 125 44 75 3 1 0 0 0 1 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
14.638663399153 804 939 125 44 75 2 1 0 0 0 2 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
14.872465948828 804 939 125 44 75 1 1 0 0 0 3 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
15.0150728328816 804 939 125 44 75 1 0 0 0 0 3 1 0 0 0 1 0 0 0 0 2 0 0 0 0 1 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
15.4362706920796 804 939 125 44 75 1 0 0 0 0 3 1 0 0 0 1 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
15.945289783729 804 939 125 44 74 1 0 0 0 1 3 1 0 0 0 1 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
15.9899258330146 803 939 125 44 74 2 0 0 0 1 3 1 0 0 0 1 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
16.6719871922061 803 939 125 44 73 2 0 0 0 2 3 1 0 0 0 1 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
16.746471212726 803 939 125 44 73 2 0 0 0 2 2 1 0 0 0 1 0 0 0 0 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
16.7647923961884 803 939 125 44 73 1 0 0 0 2 3 1 0 0 0 1 0 0 0 0 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
16.8284847373495 803 939 125 44 73 1 0 0 0 2 2 1 0 0 0 2 0 0 0 0 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
16.9432957543093 802 939 125 44 73 2 0 0 0 2 2 1 0 0 0 2 0 0 0 0 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
16.9730721529528 802 939 125 44 73 2 0 0 0 2 1 1 0 0 0 2 0 0 0 0 4 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
17.1057657408979 802 938 125 44 73 2 1 0 0 2 1 1 0 0 0 2 0 0 0 0 4 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
17.1067218013104 802 938 125 44 73 2 1 0 0 2 0 1 0 0 0 2 0 0 0 0 5 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
17.4564868575784 802 938 125 44 73 2 1 0 0 1 0 1 0 0 1 2 0 0 0 0 5 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
17.4708033762738 802 938 125 44 73 2 1 0 0 1 0 1 0 0 1 1 0 0 0 0 5 0 0 0 0 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
17.8592896384812 802 938 125 44 73 2 1 0 0 1 0 0 0 0 1 1 0 0 0 0 5 1 0 0 0 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
17.8721624054109 801 938 125 44 73 3 1 0 0 1 0 0 0 0 1 1 0 0 0 0 5 1 0 0 0 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
18.1520508557016 801 938 125 44 73 3 1 0 0 0 0 0 0 0 2 1 0 0 0 0 5 1 0 0 0 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
18.6635353056856 801 938 125 44 73 3 1 0 0 0 0 0 0 0 1 1 0 0 0 0 5 1 0 0 1 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
18.751309273073 801 938 125 44 73 3 1 0 0 0 0 0 0 0 1 1 0 0 0 0 5 0 0 0 1 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0
18.7693227662963 800 938 125 44 73 4 1 0 0 0 0 0 0 0 1 1 0 0 0 0 5 0 0 0 1 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0
18.8697876789237 799 938 125 44 73 5 1 0 0 0 0 0 0 0 1 1 0 0 0 0 5 0 0 0 1 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0
18.8996927035787 799 938 125 44 73 4 1 0 0 0 1 0 0 0 1 1 0 0 0 0 5 0 0 0 1 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0
