"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",33,21,6,2,3
"2",33,27,7,2,3
"3",25,25,5,2,3
"4",33,29,7,2,5
"5",0,1,0,0,0
"6",36,28,6,4,5
"7",29,25,6,2,3
"8",34,31,10,2,4
"9",31,33,6,4,6
"10",3,2,1,0,0
"11",28,26,7,2,3
"12",0,1,0,0,0
"13",0,1,0,0,0
"14",26,24,6,3,4
"15",27,25,4,3,4
"16",36,28,8,4,4
"17",37,29,6,4,4
"18",36,31,6,2,7
"19",35,30,5,2,4
"20",37,35,7,3,4
"21",0,1,0,0,0
"22",36,34,7,2,3
"23",0,1,0,0,0
"24",33,27,8,3,5
"25",0,1,0,0,0
"26",0,1,0,0,0
"27",1,1,0,0,0
"28",0,1,0,0,0
"29",1,1,0,0,0
"30",38,37,10,4,4
"31",30,27,6,3,4
"32",21,21,4,2,4
"33",34,21,4,2,2
"34",0,1,0,0,0
"35",0,1,0,0,0
"36",1,1,0,0,0
"37",0,1,0,0,0
"38",32,24,7,4,5
"39",35,28,6,3,5
"40",41,32,6,3,4
"41",1,1,0,0,0
"42",0,1,0,0,0
"43",0,1,0,0,0
"44",1,1,0,0,0
"45",31,23,5,4,5
"46",32,27,6,4,4
"47",0,1,0,0,0
"48",0,1,0,0,0
"49",2,1,0,0,0
"50",25,22,7,3,4
"51",0,1,0,0,0
"52",1,2,0,0,0
"53",0,1,0,0,0
"54",0,1,0,0,0
"55",0,1,0,0,0
"56",28,23,5,2,3
"57",0,1,0,0,0
"58",33,26,7,3,4
"59",1,1,0,0,0
"60",41,35,7,3,5
"61",31,26,8,3,3
"62",30,24,4,3,4
"63",0,1,0,0,0
"64",38,34,7,3,4
"65",42,28,6,2,3
"66",31,29,5,3,4
"67",0,1,0,0,0
"68",0,1,0,0,0
"69",25,23,3,2,4
"70",0,1,0,0,0
"71",1,1,0,0,0
"72",0,1,0,0,0
"73",37,28,7,3,4
"74",28,31,5,3,3
"75",33,28,7,2,2
"76",1,1,0,0,0
"77",29,30,6,2,3
"78",0,1,0,0,0
"79",51,42,8,3,4
"80",32,23,5,2,4
"81",0,1,0,0,0
"82",0,1,0,0,0
"83",33,27,5,2,3
"84",37,35,7,3,5
"85",35,29,7,2,4
"86",29,25,5,2,5
"87",1,1,1,0,0
"88",1,1,0,0,0
"89",27,26,6,2,3
"90",36,34,7,3,7
"91",0,1,0,0,0
"92",1,1,0,0,0
"93",0,1,0,0,0
"94",38,34,7,3,4
"95",1,1,0,0,0
"96",0,1,0,0,0
"97",28,25,7,3,3
"98",0,1,0,0,0
"99",0,1,1,0,0
"100",33,31,8,3,3
"101",29,31,7,3,3
"102",32,30,6,3,3
"103",40,35,7,4,4
"104",0,1,0,0,0
"105",30,29,8,2,3
"106",40,38,8,3,4
"107",34,26,6,2,3
"108",0,1,0,0,0
"109",1,1,0,0,0
"110",0,1,0,0,0
"111",0,1,0,0,0
"112",0,1,0,0,0
"113",1,1,0,0,0
"114",0,1,0,0,0
"115",37,38,6,4,5
"116",33,31,7,4,6
"117",32,31,8,2,3
"118",35,34,9,4,5
"119",0,1,0,0,0
"120",0,1,0,0,0
"121",0,1,0,0,0
"122",0,1,0,0,0
"123",27,24,5,3,4
"124",32,34,6,3,4
"125",1,1,0,0,0
"126",36,24,7,5,3
"127",1,1,0,0,0
"128",1,1,0,0,0
"129",1,1,0,1,0
"130",32,30,6,3,3
"131",27,28,6,2,5
"132",0,1,0,0,0
"133",31,34,4,2,3
"134",43,37,7,4,4
"135",27,19,6,3,3
"136",28,22,5,2,4
"137",0,1,0,0,0
"138",1,1,0,0,0
"139",0,1,0,0,0
"140",1,1,0,0,0
"141",34,28,7,3,4
"142",0,1,0,0,0
"143",0,1,0,0,0
"144",1,1,0,0,0
"145",35,33,7,3,6
"146",1,1,1,0,0
"147",1,1,0,0,0
"148",32,24,6,2,5
"149",33,25,5,3,6
"150",0,1,0,0,0
"151",0,1,0,0,0
"152",0,1,0,0,0
"153",38,40,8,3,4
"154",39,39,6,5,4
"155",0,1,0,0,0
"156",0,1,0,0,0
"157",1,1,0,0,0
"158",0,1,1,0,0
"159",30,28,6,2,5
"160",0,1,0,0,0
"161",0,1,0,0,0
"162",25,20,5,2,3
"163",1,2,0,0,0
"164",37,37,6,3,4
"165",29,29,8,3,3
"166",29,27,5,3,4
"167",27,22,5,3,3
"168",2,2,1,0,0
"169",0,1,0,0,0
"170",1,2,0,0,0
"171",41,32,8,4,5
"172",36,29,5,2,3
"173",34,33,10,3,5
"174",32,25,6,3,4
"175",1,1,1,0,0
"176",0,1,0,0,0
"177",33,28,5,3,4
"178",32,27,6,2,5
"179",1,1,0,0,0
"180",0,1,0,0,0
"181",0,1,0,0,0
"182",1,1,0,0,1
"183",1,1,1,0,0
"184",41,35,7,3,4
"185",28,23,6,3,3
"186",0,1,0,0,0
"187",46,34,11,3,4
"188",27,21,8,2,5
"189",0,1,0,0,0
"190",33,28,6,4,4
"191",0,1,0,0,0
"192",32,27,6,3,4
"193",1,2,0,0,0
"194",41,29,7,4,4
"195",0,1,0,0,0
"196",35,32,7,5,5
"197",27,34,4,3,7
"198",0,1,0,0,0
"199",1,1,0,0,0
"200",36,30,6,3,3
"201",31,33,8,3,3
"202",36,33,7,3,5
"203",1,1,0,1,0
"204",0,1,0,0,0
"205",1,2,0,0,0
"206",32,28,7,3,4
"207",0,1,0,0,0
"208",1,1,1,0,0
"209",0,1,0,0,0
"210",0,1,0,0,0
"211",0,1,0,0,0
"212",37,32,7,3,2
"213",0,1,0,0,0
"214",0,1,0,0,0
"215",46,31,7,3,4
"216",27,30,7,3,4
"217",42,38,10,5,4
"218",31,21,7,2,4
"219",0,1,0,0,0
"220",30,21,4,2,4
"221",28,26,5,3,3
"222",1,1,0,0,0
"223",35,25,4,4,7
"224",39,37,8,3,4
"225",38,33,9,4,5
"226",1,1,0,1,0
"227",34,41,7,3,4
"228",33,24,7,3,4
"229",0,1,0,0,0
"230",35,33,6,3,4
"231",0,1,0,0,0
"232",32,20,8,2,3
"233",27,28,6,2,3
"234",0,1,0,0,0
"235",41,36,8,3,7
"236",34,31,5,3,4
"237",0,1,0,0,0
"238",0,1,0,0,0
"239",23,23,5,2,3
"240",1,1,0,0,0
"241",0,1,0,0,0
"242",0,1,0,0,0
"243",0,1,0,0,0
"244",39,32,8,2,4
"245",37,25,9,4,4
"246",37,32,6,4,3
"247",1,1,0,0,0
"248",0,1,0,0,0
"249",1,1,0,0,0
"250",1,1,0,0,0
"251",0,1,0,0,0
"252",34,27,5,2,4
"253",1,1,0,0,0
"254",0,2,0,0,0
"255",33,31,7,4,5
"256",0,1,0,0,0
"257",34,29,7,2,4
"258",0,1,0,0,0
"259",35,26,6,2,3
"260",30,30,6,3,4
"261",31,25,6,4,4
"262",0,1,0,0,0
"263",0,1,0,0,0
"264",35,26,5,2,3
"265",42,42,9,5,3
"266",29,28,7,3,5
"267",29,18,5,2,4
"268",0,1,0,0,0
"269",0,1,0,0,0
"270",37,30,6,3,5
"271",33,31,5,3,4
"272",32,26,5,2,3
"273",0,1,0,0,0
"274",1,1,0,0,0
"275",33,27,5,2,4
"276",24,28,5,2,4
"277",0,1,0,0,0
"278",0,1,0,0,0
"279",0,1,0,0,0
"280",0,1,0,0,0
"281",1,2,0,0,0
"282",0,1,0,0,0
"283",29,26,5,2,2
"284",0,1,0,0,0
"285",26,21,6,2,3
"286",30,30,4,3,4
"287",42,37,7,2,3
"288",1,1,0,0,0
"289",0,1,0,0,0
"290",0,1,0,0,0
"291",0,1,0,0,0
"292",0,1,0,0,0
"293",32,31,6,3,4
"294",1,1,0,0,0
"295",41,39,7,3,5
"296",40,32,6,3,3
"297",0,1,0,0,0
"298",0,1,0,0,0
"299",32,30,5,2,4
"300",30,28,8,2,4
"301",39,33,7,2,4
"302",0,1,0,0,0
"303",38,32,5,2,3
"304",27,24,7,2,3
"305",1,1,0,0,0
"306",0,1,0,0,0
"307",0,1,0,0,0
"308",32,32,6,4,4
"309",3,2,1,0,0
"310",32,30,8,3,5
"311",37,29,6,2,2
"312",0,1,0,0,0
"313",29,32,6,3,5
"314",32,22,6,3,3
"315",0,1,0,1,0
"316",0,1,0,0,0
"317",34,35,8,4,3
"318",24,23,6,3,3
"319",1,1,0,0,0
"320",1,1,0,0,0
"321",0,1,0,0,0
"322",38,38,8,3,4
"323",0,1,0,0,0
"324",0,1,0,0,0
"325",31,24,6,2,5
"326",0,1,0,0,0
