"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",581,514,49,15,14
"2",579,503,57,13,14
"3",545,450,53,4,11
"4",615,512,61,16,12
"5",0,2,0,0,0
"6",599,498,51,11,14
"7",609,530,52,18,15
"8",609,532,61,5,14
"9",551,474,55,14,10
"10",19,12,2,0,0
"11",592,520,53,12,8
"12",0,1,0,0,0
"13",0,1,0,0,0
"14",574,506,39,13,12
"15",581,503,55,21,12
"16",575,504,54,13,15
"17",604,526,60,13,17
"18",590,498,46,15,18
"19",581,496,51,12,14
"20",584,517,53,12,17
"21",0,1,0,0,0
"22",576,501,55,13,9
"23",0,1,0,0,0
"24",580,486,44,10,13
"25",0,1,0,0,0
"26",0,1,0,0,0
"27",3,2,0,0,0
"28",0,0,0,0,0
"29",1,2,0,0,0
"30",617,547,50,21,17
"31",593,529,67,13,7
"32",520,441,48,9,12
"33",544,455,41,13,9
"34",0,1,0,0,0
"35",0,1,0,0,0
"36",1,1,0,0,0
"37",0,1,0,0,0
"38",567,499,56,11,12
"39",596,480,53,20,12
"40",573,506,51,9,13
"41",2,1,0,0,0
"42",0,1,0,0,0
"43",0,1,0,0,0
"44",1,1,0,0,0
"45",561,477,60,17,18
"46",532,428,49,20,11
"47",0,1,0,0,0
"48",0,2,0,0,0
"49",5,2,0,0,0
"50",586,517,61,15,9
"51",0,1,0,0,0
"52",1,1,0,0,0
"53",0,1,0,0,0
"54",0,1,0,0,0
"55",0,1,0,0,0
"56",558,500,48,15,15
"57",0,0,0,0,0
"58",546,478,50,15,14
"59",1,1,0,0,0
"60",630,583,60,17,9
"61",583,527,51,18,8
"62",574,444,37,17,13
"63",0,1,0,0,0
"64",618,546,53,21,11
"65",567,491,46,15,15
"66",542,471,57,10,16
"67",0,1,0,0,0
"68",0,1,0,0,0
"69",550,461,45,13,12
"70",0,1,0,0,0
"71",1,1,0,0,0
"72",0,1,0,0,0
"73",613,499,52,13,16
"74",554,489,53,15,8
"75",569,485,57,13,15
"76",1,1,0,0,0
"77",570,523,52,9,16
"78",0,1,0,0,0
"79",654,571,54,20,16
"80",563,479,53,14,11
"81",0,0,0,0,0
"82",0,1,0,0,0
"83",563,438,42,13,10
"84",591,546,63,15,13
"85",596,491,53,12,14
"86",569,522,52,18,13
"87",2,2,1,0,0
"88",1,1,0,0,0
"89",553,494,60,15,14
"90",602,554,59,19,16
"91",0,1,0,0,0
"92",2,1,0,0,0
"93",0,1,0,0,0
"94",596,491,48,12,8
"95",1,1,0,0,0
"96",0,1,0,0,0
"97",614,502,52,13,11
"98",0,1,0,0,0
"99",0,1,1,0,0
"100",574,497,68,10,9
"101",560,477,45,12,7
"102",573,444,49,16,13
"103",599,521,51,19,17
"104",0,1,0,0,0
"105",568,483,50,16,12
"106",571,482,46,11,15
"107",568,504,48,12,11
"108",0,1,0,0,0
"109",1,1,0,0,0
"110",0,1,0,0,0
"111",0,1,0,0,0
"112",0,1,0,0,0
"113",1,3,0,0,0
"114",0,1,0,0,0
"115",604,544,58,12,14
"116",619,540,48,20,13
"117",580,494,46,7,11
"118",603,552,54,23,15
"119",0,1,0,0,0
"120",0,2,0,0,0
"121",0,2,0,0,0
"122",0,1,0,0,0
"123",532,466,46,18,9
"124",638,513,65,11,12
"125",2,1,0,0,0
"126",568,523,46,22,13
"127",1,2,0,0,0
"128",1,2,0,0,0
"129",2,2,0,1,0
"130",523,468,45,14,14
"131",561,491,51,14,19
"132",0,1,0,0,0
"133",557,507,38,11,11
"134",638,577,50,19,12
"135",554,464,40,13,14
"136",583,468,53,14,11
"137",0,1,0,0,0
"138",1,1,0,0,0
"139",0,1,0,0,0
"140",2,1,0,0,0
"141",591,496,58,16,18
"142",0,1,0,0,0
"143",0,1,0,0,0
"144",2,2,0,0,0
"145",580,506,57,12,13
"146",2,2,1,0,0
"147",1,2,0,0,0
"148",567,472,42,10,12
"149",563,518,56,15,10
"150",0,0,0,0,0
"151",0,1,0,0,0
"152",0,2,0,0,0
"153",593,534,53,17,13
"154",617,574,69,17,19
"155",0,1,0,0,0
"156",0,1,0,0,0
"157",1,2,0,0,0
"158",0,1,0,0,0
"159",577,486,50,14,18
"160",0,1,0,0,0
"161",0,1,0,0,0
"162",552,479,44,8,8
"163",5,5,0,0,0
"164",574,514,52,12,13
"165",543,448,56,13,10
"166",612,552,52,16,11
"167",584,463,44,13,12
"168",3,3,2,0,0
"169",0,1,0,0,0
"170",1,3,0,0,0
"171",595,501,63,14,11
"172",567,478,57,8,14
"173",595,506,59,21,21
"174",567,474,41,17,11
"175",3,3,0,0,0
"176",0,1,0,0,0
"177",588,491,48,13,12
"178",590,496,52,11,12
"179",1,1,0,0,0
"180",0,1,0,0,0
"181",0,1,0,0,0
"182",1,1,0,0,0
"183",3,1,1,0,0
"184",625,547,48,17,13
