"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",29,22,21,3,18
"2",21,28,16,4,15
"3",19,32,13,5,24
"4",25,25,19,1,24
"5",0,0,0,0,0
"6",24,27,22,4,22
"7",13,30,19,1,11
"8",26,33,20,4,17
"9",23,35,13,2,20
"10",1,1,0,0,0
"11",19,30,14,2,17
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",17,29,24,6,22
"15",23,28,17,8,20
"16",35,43,21,5,17
"17",27,30,25,10,18
"18",20,40,19,5,20
"19",19,32,16,1,14
"20",24,27,14,4,22
"21",0,0,0,0,0
"22",24,29,21,4,22
"23",0,0,0,0,0
"24",22,20,20,5,24
"25",0,0,0,0,0
"26",0,0,0,0,0
"27",0,0,0,0,0
"28",0,1,0,0,0
"29",0,0,0,0,0
"30",25,32,23,4,16
"31",23,31,14,3,25
"32",29,29,15,8,17
"33",24,26,11,5,17
"34",0,0,0,0,0
"35",0,0,0,0,0
"36",0,0,0,0,0
"37",0,0,0,0,0
"38",20,30,15,6,17
"39",28,33,17,4,28
"40",27,31,18,4,20
"41",0,0,0,0,0
"42",0,0,0,0,0
"43",0,0,0,0,0
"44",0,0,0,0,0
"45",23,31,14,4,13
"46",24,28,15,1,24
"47",0,0,0,0,0
"48",0,0,0,0,0
"49",0,0,0,0,0
"50",20,24,23,4,20
"51",0,1,0,0,0
"52",0,1,0,0,0
"53",0,0,0,0,0
"54",0,0,0,0,0
"55",0,0,0,0,0
"56",21,32,15,1,21
"57",0,1,0,0,0
"58",26,39,23,3,21
"59",0,0,0,0,0
"60",27,23,24,4,26
"61",32,34,18,6,20
"62",21,25,19,1,17
"63",0,0,0,0,0
"64",20,37,18,4,16
"65",15,20,20,2,14
"66",30,19,17,8,19
"67",0,0,0,0,0
"68",0,0,0,0,0
"69",16,20,16,4,17
"70",0,0,0,0,0
"71",0,0,0,0,0
"72",0,0,0,0,0
"73",18,42,20,5,15
"74",28,26,18,6,23
"75",30,18,16,4,12
"76",0,0,0,0,0
"77",22,22,23,4,18
"78",0,0,0,0,0
"79",25,27,29,3,17
"80",29,28,14,5,21
"81",0,1,0,0,0
"82",0,0,0,0,0
"83",20,37,13,6,17
"84",31,28,17,4,21
"85",23,36,17,4,18
"86",23,34,15,1,18
"87",0,0,0,0,0
"88",0,0,0,0,0
"89",29,25,11,5,16
"90",27,34,20,4,21
"91",0,0,0,0,0
"92",0,0,0,0,0
"93",0,0,0,0,0
"94",28,27,23,6,22
"95",0,0,0,0,0
"96",0,0,0,0,0
"97",23,33,21,3,17
"98",0,0,0,0,0
"99",0,0,0,0,0
"100",25,28,15,3,22
"101",25,27,19,4,14
"102",13,34,19,2,15
"103",24,31,19,4,21
"104",0,0,0,0,0
"105",26,23,19,3,19
"106",25,30,25,3,18
"107",20,22,18,2,16
"108",0,0,0,0,0
"109",0,0,0,0,0
"110",0,0,0,0,0
"111",0,0,0,0,0
"112",0,0,0,0,0
"113",0,1,0,0,0
"114",0,0,0,0,0
"115",19,28,23,4,21
"116",17,25,18,5,18
"117",19,23,26,7,13
"118",30,29,17,3,17
"119",0,0,0,0,0
"120",0,0,0,0,0
"121",0,0,0,0,0
"122",0,0,0,0,0
"123",22,29,17,1,16
"124",25,26,15,4,19
"125",0,0,0,0,0
"126",30,36,18,3,21
"127",0,0,0,0,0
"128",0,0,0,0,0
"129",0,0,0,0,0
"130",20,29,22,3,20
"131",20,30,14,1,18
"132",0,0,0,0,0
"133",32,24,21,6,18
"134",21,29,20,5,29
"135",23,40,24,7,14
"136",22,36,25,2,18
"137",0,0,0,0,0
"138",0,0,0,0,0
"139",0,0,0,0,0
"140",0,0,0,0,0
"141",15,35,17,4,24
"142",0,0,0,0,0
"143",0,0,0,0,0
"144",0,0,0,0,0
"145",27,32,14,5,24
"146",0,0,0,0,0
"147",0,0,0,0,0
"148",16,23,18,4,23
"149",32,36,18,3,22
"150",0,1,0,0,0
"151",0,0,0,0,0
"152",0,0,0,0,0
"153",37,25,19,4,23
"154",24,34,14,5,20
"155",0,0,0,0,0
"156",0,0,0,0,0
"157",1,0,0,0,0
"158",0,0,1,0,0
"159",21,38,19,6,23
"160",0,0,0,0,0
