"","age1.O","age2_no_comorbid.O","age2_comorbid.O","age3_no_comorbid.O","age3_comorbid.O"
"1",7.24815724815725,5.20169851380042,7.98722044728434,9.09090909090909,4.02144772117963
"2",6.38820638820639,5.20169851380042,4.79233226837061,6.81818181818182,4.02144772117963
"3",6.87960687960688,4.56475583864119,4.79233226837061,6.81818181818182,4.02144772117963
"4",9.82800982800983,6.90021231422505,7.18849840255591,6.81818181818182,6.70241286863271
"5",7.37100737100737,6.05095541401274,6.38977635782748,9.09090909090909,5.36193029490617
"6",7.98525798525798,4.88322717622081,5.59105431309904,4.54545454545455,4.02144772117963
"7",0.122850122850123,0.106157112526539,0,0,0
"8",7.12530712530713,5.52016985138004,7.98722044728434,9.09090909090909,4.02144772117963
"9",7.002457002457,4.77707006369427,5.59105431309904,4.54545454545455,6.70241286863271
"10",7.98525798525798,6.79405520169851,8.78594249201278,6.81818181818182,4.02144772117963
"11",7.24815724815725,5.9447983014862,7.18849840255591,11.3636363636364,4.02144772117963
"12",7.12530712530713,4.98938428874735,4.79233226837061,6.81818181818182,5.36193029490617
"13",7.98525798525798,5.52016985138004,7.18849840255591,6.81818181818182,4.02144772117963
"14",0.122850122850123,0.106157112526539,0,0,0
"15",0.122850122850123,0.106157112526539,0,0,0
"16",6.87960687960688,5.30785562632696,5.59105431309904,9.09090909090909,4.02144772117963
"17",0,0.106157112526539,0,0,0
"18",6.63390663390663,4.98938428874735,6.38977635782748,6.81818181818182,5.36193029490617
"19",7.49385749385749,5.9447983014862,4.79233226837061,4.54545454545455,4.02144772117963
"20",7.24815724815725,5.9447983014862,5.59105431309904,6.81818181818182,5.36193029490617
"21",6.26535626535627,4.03397027600849,6.38977635782748,6.81818181818182,4.02144772117963
"22",0.122850122850123,0.106157112526539,0,0,0
"23",0,0,0,0,0
"24",0,0.106157112526539,0,0,0
"25",7.73955773955774,5.30785562632696,7.18849840255591,6.81818181818182,4.02144772117963
"26",7.86240786240786,5.62632696390658,5.59105431309904,9.09090909090909,4.02144772117963
"27",7.61670761670762,5.52016985138004,5.59105431309904,9.09090909090909,2.68096514745308
"28",8.35380835380835,4.88322717622081,3.99361022364217,6.81818181818182,5.36193029490617
"29",11.3022113022113,7.74946921443737,7.98722044728434,9.09090909090909,5.36193029490617
"30",7.12530712530713,5.4140127388535,6.38977635782748,4.54545454545455,4.02144772117963
"31",7.49385749385749,6.58174097664544,7.98722044728434,6.81818181818182,5.36193029490617
"32",6.51105651105651,4.67091295116773,7.18849840255591,9.09090909090909,4.02144772117963
"33",7.37100737100737,5.4140127388535,6.38977635782748,9.09090909090909,4.02144772117963
"34",7.86240786240786,5.73248407643312,6.38977635782748,9.09090909090909,5.36193029490617
"35",0,0,0,0,0
"36",7.86240786240786,5.62632696390658,5.59105431309904,9.09090909090909,2.68096514745308
"37",0,0,0,0,0
"38",8.23095823095823,6.4755838641189,7.98722044728434,9.09090909090909,5.36193029490617
"39",0.122850122850123,0.212314225053079,0,0,0
"40",0.122850122850123,0.106157112526539,0,0,0
"41",0.122850122850123,0.106157112526539,0,0,0
"42",0.122850122850123,0.106157112526539,0,0,0
"43",8.47665847665848,7.53715498938429,11.9808306709265,9.09090909090909,4.02144772117963
"44",0,0.106157112526539,0,0,0
"45",6.14250614250614,5.83864118895966,7.18849840255591,4.54545454545455,4.02144772117963
"46",8.84520884520884,6.36942675159236,6.38977635782748,6.81818181818182,6.70241286863271
"47",6.75675675675676,6.15711252653928,7.18849840255591,9.09090909090909,2.68096514745308
"48",0,0.106157112526539,0,0,0
"49",6.63390663390663,4.77707006369427,6.38977635782748,6.81818181818182,2.68096514745308
"50",8.5995085995086,5.83864118895966,6.38977635782748,11.3636363636364,5.36193029490617
"51",0,0.106157112526539,0.798722044728434,0,0
"52",5.8968058968059,4.03397027600849,7.18849840255591,6.81818181818182,4.02144772117963
"53",0.122850122850123,0.106157112526539,0,0,1.34048257372654
"54",8.47665847665848,7.00636942675159,7.18849840255591,11.3636363636364,5.36193029490617
"55",7.002457002457,4.56475583864119,3.99361022364217,9.09090909090909,4.02144772117963
"56",0.245700245700246,0.106157112526539,0,0,0
"57",0.245700245700246,0.212314225053079,0,0,0
"58",0.122850122850123,0.106157112526539,0,0,0
"59",8.10810810810811,5.9447983014862,5.59105431309904,9.09090909090909,5.36193029490617
"60",8.72235872235872,5.62632696390658,4.79233226837061,6.81818181818182,5.36193029490617
"61",6.26535626535627,5.9447983014862,5.59105431309904,6.81818181818182,4.02144772117963
"62",6.51105651105651,5.30785562632696,6.38977635782748,11.3636363636364,5.36193029490617
"63",0,0,0,0,0
"64",0,0.106157112526539,0,0,0
"65",6.51105651105651,5.20169851380042,5.59105431309904,6.81818181818182,4.02144772117963
"66",6.87960687960688,6.15711252653928,5.59105431309904,4.54545454545455,4.02144772117963
"67",9.09090909090909,6.26326963906582,5.59105431309904,9.09090909090909,5.36193029490617
"68",7.37100737100737,5.09554140127389,6.38977635782748,6.81818181818182,5.36193029490617
"69",7.49385749385749,5.20169851380042,6.38977635782748,6.81818181818182,5.36193029490617
"70",0,0,0,0,0
"71",0.368550368550369,0.106157112526539,0,0,0
"72",10.0737100737101,6.79405520169851,4.79233226837061,4.54545454545455,4.02144772117963
"73",7.61670761670762,5.62632696390658,7.18849840255591,6.81818181818182,5.36193029490617
"74",10.8108108108108,8.17409766454352,7.18849840255591,11.3636363636364,8.04289544235925
"75",0,0.106157112526539,0,0,0
"76",7.73955773955774,5.30785562632696,6.38977635782748,9.09090909090909,5.36193029490617
"77",6.26535626535627,4.67091295116773,6.38977635782748,6.81818181818182,5.36193029490617
"78",0.122850122850123,0,0,0,0
"79",8.72235872235872,5.83864118895966,7.18849840255591,6.81818181818182,6.70241286863271
"80",0,0.212314225053079,0,0,0
"81",0,0.212314225053079,0,0,0
"82",0,0.106157112526539,0,0,0
"83",8.72235872235872,6.15711252653928,6.38977635782748,4.54545454545455,4.02144772117963
"84",0,0.106157112526539,0,0,0
"85",0,0.106157112526539,0,0,0
"86",0,0.106157112526539,0,0,0
"87",0,0.106157112526539,0,0,0
"88",0,0.106157112526539,0,0,0
"89",0,0,0,0,0
"90",7.49385749385749,4.98938428874735,5.59105431309904,6.81818181818182,4.02144772117963
"91",8.84520884520884,5.30785562632696,6.38977635782748,6.81818181818182,5.36193029490617
"92",8.5995085995086,4.98938428874735,5.59105431309904,9.09090909090909,5.36193029490617
"93",9.45945945945946,6.68789808917197,6.38977635782748,11.3636363636364,9.38337801608579
"94",10.6879606879607,6.68789808917197,7.18849840255591,9.09090909090909,4.02144772117963
"95",0,0.106157112526539,0,0,0
