"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",20,13,4,2,2
"2",17,22,4,2,2
"3",15,15,5,1,2
"4",21,19,3,1,2
"5",0,0,0,0,0
"6",19,16,3,2,3
"7",19,16,4,2,3
"8",20,14,6,1,2
"9",18,19,4,1,1
"10",2,2,0,0,0
"11",14,14,4,1,3
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",13,14,3,1,1
"15",16,13,4,1,3
"16",18,11,5,1,3
"17",15,19,3,2,4
"18",18,14,3,2,3
"19",17,12,3,0,2
"20",17,16,2,0,2
"21",0,0,0,0,0
"22",22,19,4,0,2
"23",0,1,0,0,0
"24",20,13,3,1,2
"25",0,1,0,0,0
"26",0,0,0,0,0
"27",1,0,0,0,0
"28",0,0,0,0,0
"29",0,1,0,0,0
"30",25,19,5,1,2
"31",16,15,4,1,1
"32",9,12,2,1,2
"33",17,13,2,1,1
"34",0,0,0,0,0
"35",0,0,0,0,0
"36",0,0,0,0,0
"37",0,0,0,0,0
"38",13,14,3,1,2
"39",15,16,2,1,3
"40",19,16,2,1,2
"41",0,0,0,0,0
"42",0,0,0,0,0
"43",0,1,0,0,0
"44",0,0,0,0,0
"45",14,13,3,1,2
"46",15,17,2,1,3
"47",0,0,0,0,0
"48",0,0,0,0,0
"49",1,1,0,0,0
"50",15,13,6,1,1
"51",0,0,0,0,0
"52",1,0,0,0,0
"53",0,0,0,0,0
"54",0,0,0,0,0
"55",0,0,0,0,0
"56",13,15,2,2,2
"57",0,0,0,0,0
"58",18,18,4,2,3
"59",0,1,0,0,0
"60",21,14,6,3,1
"61",11,15,5,1,2
"62",15,12,4,1,3
"63",0,0,0,0,0
"64",26,11,2,2,1
"65",22,13,4,2,3
"66",18,14,4,1,2
"67",0,0,0,0,0
"68",0,0,0,0,0
"69",19,15,2,2,1
"70",0,0,0,0,0
"71",1,0,0,0,0
"72",0,0,0,0,0
"73",19,13,3,1,2
"74",18,20,1,2,1
"75",20,19,2,0,2
"76",0,0,0,0,0
"77",17,12,4,0,1
"78",0,0,0,0,0
"79",22,22,4,3,5
"80",14,14,3,1,2
"81",0,0,0,0,0
"82",0,0,0,0,0
"83",19,19,3,1,4
"84",19,15,5,1,2
"85",15,18,3,0,3
"86",16,15,4,1,2
"87",0,0,0,0,0
"88",0,0,0,0,0
"89",14,14,3,1,3
"90",19,19,3,1,3
"91",0,1,0,0,0
"92",1,0,0,0,0
"93",0,0,0,0,0
"94",21,18,3,1,2
"95",0,0,0,0,0
"96",0,1,0,0,0
"97",10,13,4,1,1
"98",0,0,0,0,0
"99",0,0,1,0,0
"100",19,16,4,1,1
"101",17,12,3,1,1
"102",16,11,3,2,3
"103",23,22,3,3,3
"104",0,0,0,0,0
"105",16,11,5,1,1
"106",17,17,3,1,1
"107",20,15,4,1,1
"108",0,0,0,0,0
"109",0,0,0,0,0
"110",0,0,0,0,0
"111",0,0,0,0,0
"112",0,0,0,0,0
"113",0,0,0,0,0
"114",0,0,0,0,0
"115",14,11,7,1,2
"116",16,19,2,1,2
"117",15,16,6,0,2
"118",15,16,5,2,5
"119",0,0,0,0,0
"120",0,1,0,0,0
"121",0,0,0,0,0
"122",0,0,0,0,0
"123",14,12,3,3,2
"124",18,17,5,2,2
"125",0,0,0,0,0
"126",20,18,3,2,3
"127",0,0,0,0,0
"128",1,0,0,0,0
"129",0,0,0,0,0
"130",17,16,3,1,2
"131",13,12,4,2,2
"132",0,1,0,0,0
"133",20,21,1,1,1
"134",22,18,4,1,1
"135",16,13,2,1,2
"136",19,15,3,1,3
"137",0,1,0,0,0
"138",0,0,0,0,0
"139",0,0,0,0,0
"140",0,1,0,0,0
"141",18,14,3,1,4
"142",0,0,0,0,0
"143",0,0,0,0,0
"144",0,1,0,0,0
"145",21,15,6,1,2
"146",0,1,1,0,0
"147",1,0,0,0,0
"148",21,12,5,1,2
"149",15,19,2,2,3
"150",0,0,0,0,0
"151",0,0,0,0,0
"152",0,1,0,0,0
"153",21,20,3,0,3
"154",16,19,5,2,3
"155",0,0,0,0,0
"156",0,0,0,0,0
"157",0,0,0,0,0
"158",0,0,0,0,0
"159",21,19,2,2,3
"160",0,0,0,0,0
"161",0,0,0,0,0
"162",14,10,2,2,1
"163",1,1,0,0,0
