"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",29,22,8,2,3
"2",29,32,9,4,4
"3",24,25,6,2,5
"4",27,25,9,2,8
"5",0,0,0,0,0
"6",33,25,7,3,5
"7",27,21,5,3,4
"8",31,31,7,2,5
"9",25,23,11,2,5
"10",3,1,0,0,0
"11",23,33,10,2,5
"12",0,1,0,0,0
"13",0,0,0,0,0
"14",26,18,6,4,4
"15",24,17,7,5,8
"16",26,23,13,3,5
"17",30,27,9,2,5
"18",24,24,9,2,6
"19",27,20,6,4,5
"20",25,25,8,3,8
"21",0,1,0,0,0
"22",38,28,7,3,6
"23",0,0,0,0,0
"24",28,22,4,3,6
"25",0,0,0,0,0
"26",0,1,0,0,0
"27",1,0,0,0,0
"28",0,1,0,0,0
"29",1,0,0,0,0
"30",31,29,7,2,4
"31",20,35,8,2,4
"32",23,19,5,2,5
"33",28,20,6,4,3
"34",0,0,0,0,0
"35",0,0,0,0,0
"36",0,0,0,0,0
"37",0,0,0,0,0
"38",29,30,7,4,4
"39",31,29,8,3,6
"40",27,25,6,3,8
"41",0,0,0,0,0
"42",0,1,0,0,0
"43",0,0,0,0,0
"44",1,0,0,0,0
"45",23,23,8,2,5
"46",27,25,9,5,5
"47",0,1,0,0,0
"48",0,0,0,0,0
"49",1,1,0,0,0
"50",22,22,9,2,5
"51",0,0,0,0,0
"52",0,2,0,0,0
"53",0,1,0,0,0
"54",0,0,0,0,0
"55",0,1,0,0,0
"56",18,18,7,2,5
"57",0,0,0,0,0
"58",24,21,7,3,6
"59",1,0,0,0,0
"60",37,26,11,2,5
"61",33,26,6,3,7
"62",26,21,6,1,5
"63",0,1,0,0,0
"64",35,30,12,3,6
"65",32,29,10,2,5
"66",28,24,10,3,5
"67",0,1,0,0,0
"68",0,0,0,0,0
"69",21,23,9,2,4
"70",0,0,0,0,0
"71",0,1,0,0,0
"72",0,0,0,0,0
"73",21,29,9,3,3
"74",23,25,7,3,6
"75",24,20,5,3,3
"76",1,0,0,0,0
"77",26,23,7,3,5
"78",0,0,0,0,0
"79",43,26,14,5,5
"80",23,23,7,2,5
"81",0,0,0,0,0
"82",0,0,0,0,0
"83",23,20,5,3,4
"84",32,29,11,4,5
"85",27,30,9,3,6
"86",23,24,6,4,5
"87",1,1,0,0,0
"88",0,1,0,0,0
"89",22,23,5,4,4
"90",31,25,7,4,7
"91",0,0,0,0,0
"92",0,0,0,0,0
"93",0,0,0,0,0
"94",35,19,9,3,4
"95",1,0,0,0,0
"96",0,0,0,0,0
"97",26,19,6,2,3
"98",0,1,0,0,0
"99",0,0,0,0,0
"100",38,21,11,3,5
