age1,age2_no_comorbid,age2_comorbid,age3_no_comorbid,age3_comorbid
0.200000000244,0.17282377915,1.3024,3.6999999996299997,2.170666666938
0.231449631732,0.19999999995,1.5072,4.28181818139,2.5120000003140004
0.03071253075,0.026539278125,0.2,0.568181818125,0.33333333337500004
0.010810810824,0.0093418259,0.0704,0.19999999998,0.11733333334800002
0.01842751845,0.015923566875,0.12,0.340909090875,0.200000000025
