"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"724",8.20735280755297,0.228167203445083,0,0,0
"725",62.7500164167881,71.4612563982252,90.31850134431,60.4103978339471,92.6831464748699
"726",0,6.3122673369272,0,0,0
"727",0,0.317588768615257,0,0,0
"728",0,2.13997158507926,0,5.51853132576663,0
"729",165.255490453524,161.920575730396,131.421387641581,170.158468110788,185.018128908046
"730",0,1.2780135257056,0,0,0
"731",11.5559075054632,6.1288685347313,0,0,0
"732",0,0.898603254698782,0,0,0
"733",0,2.3781307978458,0,0,0
"734",221.520017366176,273.334907569044,219.536829995536,95.2133781329398,97.4493613662526
"735",0,4.92873888995409,0,0,0
"736",0,11.7625396831161,16.1785192757523,18.0736979423271,0
"737",10.3612830867671,7.269784556141,0,0,0
"738",93.327862825196,66.9875185727013,17.9304831005828,60.8636790422349,78.5799340970207
"739",18.8420571807817,5.84476246564777,0,0,0
"740",0,4.84797899321937,0,0,0
"741",0,1.43274597781954,0,0,0
"742",0,0.442933246176002,0,0,0
"743",87.9730444318623,95.0476117822243,116.303195723784,151.54636945512,89.6486970701011
"744",1.94371298730316,1.41565320677518,0,0,0
"745",163.54367416971,171.708066738076,147.599169965808,127.86947480982,109.107326401217
"746",0,13.9715079558822,0,0,0
"747",104.47685065731,101.662729416765,118.081969641567,94.8866283296333,98.9105608401145
"748",8.22833797053094,16.8801687439583,26.0089493255924,0,0
"749",82.5911081070557,89.426989275136,95.0117718347898,107.441443088492,51.9412860868113
"750",0,7.15071752078551,0,0,0
"751",0,9.48564243689022,0,0,0
"752",107.42759007305,108.346789528389,118.165009959008,85.0052853288119,84.393912863964
"753",75.9423143254944,71.3248460032005,79.9080644425533,80.9149016484019,122.427677756158
"754",140.227415397962,153.827141883332,136.867410870314,121.495494675036,137.207917821822
"755",71.2239520624756,82.3689162931334,68.0685775140849,89.3199451955074,30.9607397597012
"756",0,11.4033915236375,0,0,14.0824291822509
"757",10.4732081076751,0.715014678317839,0,0,0
"758",18.9990253017201,13.3419286215324,0,0,0
"759",66.8402628375326,73.7480837649741,60.9270794776318,34.821726114125,45.471721475559
"760",6.89669239776929,1.64327997896574,0,11.0351682303652,0
"761",0,1.02364756593933,0,0,0
"762",0,2.21804682245886,9.61364680265016,0,0
"763",112.724166150246,124.641906219606,101.046752977577,58.6925562902774,128.422634659062
"764",0,4.97167044290583,0,0,0
"765",0,1.6784539933362,0,0,0
"766",0,0.173264353452265,0,0,0
"767",0,0.960617931730972,0,0,0
"768",34.4892580283902,13.6347435525909,19.0339076900047,0,10.620386528227
"769",154.59363321713,154.765883995303,138.889822374051,28.2657381503114,130.613459416505
"770",0,1.79261739079661,0,0,0
"771",79.1185471982324,76.8971517613339,80.5245121004575,51.2596783026419,31.2538497929852
"772",17.684622695372,13.8888327616671,4.39465668907824,0,0
"773",77.7259715939004,51.1960089597165,40.9772565083946,14.5106108466463,51.3805639893064
"774",14.2696986624605,0.151237142116776,1.32074540915131,0,0
"775",81.8773314491145,91.7236863351163,76.1790929447841,90.2749126849293,86.5767697340963
"776",6.17823086490987,2.46055898223443,0,0,0
"777",128.813862954197,106.873909323349,163.721177098679,70.8326539796415,123.109155613665
"778",0,0.541089403189015,0,0,0
"779",0,2.82984411511264,0,0,0
"780",0,0.38396579454817,0,0,0
"781",0,0.911341335212812,0,0,0
"782",0,0.575005727577358,0,0,0
"783",84.3823009328072,79.9250591442599,115.681663539519,66.6971115458376,97.1099385106975
"784",44.264516610973,18.909697351762,40.3311393380684,0,26.3143274854936
"785",148.900602024116,85.9434271379236,160.75324890223,40.4323535951576,159.068117860917
"786",0,4.03741494779529,0,0,0
"787",0,0.983043018444815,0,0,0
"788",0,0.100886265568464,0,0,0
"789",0,0.563343076444442,0,0,0
"790",10.6618031526666,2.64177440212501,0,0,0
"791",7.24574137124735,2.00552069793922,0,0,0
"792",0,0.00799530870127402,0,0,0
"793",0,0.98256350518167,0,0,0
"794",0,0.632970775357282,0,0,0
"795",74.7560163328764,70.3481246653458,74.8982923688537,74.0577018829332,72.2189884021866
"796",20.0944406180189,3.84155543810438,0,0,0
"797",0,2.81235199123073,0,0,0
"798",10.5883954672319,4.44391878594358,0,0,0
"799",111.368208426223,116.431151051634,123.844202068957,18.7859970735965,135.717282470635
"800",119.418818187149,111.747256371849,76.1552960548933,56.1223616494621,74.6857246937549
"801",0,1.52480822754949,0,0,0
"802",0,0.94312347788678,0,0,0
"803",114.858385890099,122.362463573286,149.113810644123,97.1777219154496,78.3244217139483
"804",0,1.99791838629051,0,0,0
"805",62.5516508878833,90.5012970158716,86.9796454445018,124.447785167511,103.20052358397
"806",69.9435773708708,131.801030818987,127.510004476299,39.5186090733398,75.1997226845371
"807",0,13.679720444605,0,0,0
"808",0,2.86044130928188,0,0,0
"809",0,0.587115409635805,0,0,0
"810",110.790899286271,109.442909938135,73.3666784384823,90.8410192072454,128.359931427403
"811",38.5530155902962,49.7679996321767,54.2310590807362,70.4594787231193,143.698293166811
"812",72.2646874054073,73.7122542749987,81.0233158345983,29.0286900278913,58.4438472655843
"813",0,0.168487518185146,2.70854461403886,0,0
"814",60.2157228189779,70.5299400931984,81.3034810204248,52.3308565220146,72.2863743896674
"815",0,2.63258342081465,0,0,0
"816",0,0.0763220889437699,0,0,0
"817",0,6.92625263551275,0,0,0
"818",4.78366543989272,1.51866798329764,0,0,3.16349186054821
"819",0,2.31521671991349,0,0,0
"820",92.3177432804892,115.395890081719,80.1976339182568,94.0061669378453,99.8185066020168
"821",107.367221026288,114.108322759898,82.0129053984557,60.1639788964387,81.1528831442182
"822",0,3.74484716769257,0,0,0
"823",152.129128336271,127.512548652863,157.54632111499,134.974355883349,139.069588128138
"824",0,1.16228996076117,0,0,0
"825",117.426353640535,102.485150185762,94.2071096070814,83.8797779116928,114.584274334676
"826",12.7264110440299,14.7707529801665,22.9569038248784,0,0
"827",0,8.6143766261526,0,0,0
"828",23.8955805026415,36.1323933922749,41.4776373860606,0,54.479293760005
"829",52.4699880054468,147.12295562179,65.6896003812811,41.413513640297,9.3122216347255
"830",0,5.23099869986503,0,0,0
"831",0,0.206936806030098,0,0,0
"832",161.459925306621,138.385480765499,141.971156839807,58.9914440139478,119.958453444865
"833",13.4359664294719,0.393193729830292,0,0,0
