"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",23.5714689522139,25.2836836934756,26.1421047882317,28.188543751199,27.5548294604222
"2",40.8041102167086,42.2722094305604,41.9085744067454,42.0122873069127,40.191998672332
"3",28.6558762702396,28.8332634679531,29.8555022294404,29.8555022294404,30.2915020232845
"4",23.0030850726434,26.1943811870668,25.9388505844668,23.8434870270409,28.4413531184085
"5",32.4841394542963,34.7212799117331,32.2392863905489,28.3180717504639,29.7946738932554
"6",31.6110819104937,31.893652548708,33.2038162102402,34.4725140546557,33.7385881285436
"7",39.6513441913082,38.5494123737881,38.9117948968574,38.3963452049487,34.6498643696108
"8",25.1767785134788,25.3205812433834,26.6187473787074,29.1998928042443,27.0776642436253
"9",30.9242525173522,30.6762200004589,34.3571790161457,29.1627259946106,30.5746392135657
"10",0,0,0,0,0
"11",30.404222447191,34.0255181524741,34.0255181524741,40.1235308144658,31.2587844527144
"12",0,0,0,0,0
"13",28.3109446285702,31.0924179374221,32.636568427464,31.7116271923559,29.84919039958
"14",28.994517287345,29.342356696834,28.3971729794945,27.4374157953829,24.5699144928445
"15",25.7755605944081,27.745071023263,23.5590104746456,30.3673653010857,30.170826480695
"16",33.8139732685843,33.6783065826131,34.6573978784461,33.2218637381427,35.37804972689
"17",31.19356291281,31.3542894571838,30.2659653024025,36.098279352589,39.6417349111203
"18",35.4986336393369,38.0422287847073,40.4439736228803,38.2737952675189,40.0900254269422
"19",22.9278893001275,24.8883843983995,28.099985465999,22.1622044548804,24.8711811286169
"20",0,0,0,0,0
"21",38.2733069075901,40.5845671877367,41.7446886977153,42.612413234058,41.976869863012
"22",34.3794605489201,34.8520300048354,32.6864436873581,37.919149009306,32.7738075579365
"23",20.4655713495422,24.8600856536537,26.2755298369757,28.2221575050972,30.0607585444632
"24",30.8291132033323,32.9130029141423,32.8411748490738,31.468889664339,32.2315705938307
"25",25.2629897001717,25.4545768718368,28.4678351937607,34.5325705715144,32.0126247905297
"26",31.0438608648878,31.123291878161,31.7346417478472,30.6448836271198,28.8563986474446
"27",25.0998723488325,26.1637051017095,28.6718081148707,28.8082896958544,26.3067982782498
"28",27.2266712268843,29.1886314104286,28.6160029503532,34.3548619390462,31.9891433854937
"29",26.8101244604886,30.589591463538,30.589591463538,26.0714059761505,31.4187726391393
"30",23.9728114719297,25.6701432765672,28.3090283001491,30.1279660720403,24.376170344054
"31",20.891989708499,22.2267832245968,22.1266387069596,23.0979702740869,28.255703428281
"32",25.4786019044321,27.8315552983656,24.8982593494684,33.2115594271186,24.5211041787673
"33",36.8453460866547,38.2441090104795,36.9753898243232,39.9379582700111,39.4405504826621
"34",68.9033472919952,67.9481856203441,70.0114282979086,74.052808803541,72.4236718742169
"35",0,0,0,0,0
"36",0,0,0,0,0
"37",42.4362118429603,45.6802864964582,45.3477144686654,43.4705281525854,45.4438796687763
"38",27.7776263524106,29.6449940468273,29.8221121195397,34.2703177816609,33.8621604082392
"39",35.1500187998676,35.1814076603231,36.9142923378979,36.4604989990137,33.6333922279721
"40",35.9073208326597,35.6209366483854,39.1152562698492,39.5742299115181,34.3488150144394
"41",28.0559825347485,31.4946727756327,32.25954979729,29.7040258197797,33.5349274330691
"42",26.4533676552712,28.8471620332393,29.5433279724912,24.6926648777502,30.8707859516498
"43",20.4491253815349,23.9470089809743,25.0769840447685,20.7581454370722,22.0958310034907
