"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",32,41,4,2,3
"2",0,1,0,0,0
"3",50,39,8,1,5
"4",42,43,9,2,3
"5",37,45,10,3,5
"6",35,39,6,3,3
"7",48,36,6,3,4
"8",0,0,0,0,0
"9",41,38,5,2,3
"10",36,43,6,1,5
"11",0,0,0,0,0
"12",45,42,6,2,6
"13",0,0,0,0,0
"14",41,39,8,1,4
"15",39,34,7,2,5
"16",40,37,8,2,4
"17",0,0,0,0,0
"18",41,53,8,2,2
"19",38,40,9,3,5
"20",37,31,7,2,3
"21",31,38,7,3,5
"22",40,39,8,4,2
"23",0,0,0,0,0
"24",36,38,10,2,6
"25",42,46,5,4,4
"26",0,0,0,0,0
"27",0,0,0,0,0
"28",39,42,8,4,4
"29",29,34,6,0,3
"30",44,34,8,5,4
"31",0,1,0,0,0
"32",0,0,0,0,0
"33",0,0,0,0,0
"34",34,37,6,2,6
"35",0,0,0,0,0
"36",38,40,10,5,4
"37",43,46,7,2,5
"38",0,0,0,0,0
"39",45,30,5,3,6
"40",41,44,9,6,3
"41",46,48,8,3,2
"42",40,40,8,1,3
"43",0,1,0,0,0
"44",38,35,8,3,2
"45",0,0,0,0,0
"46",41,30,4,4,4
"47",43,40,6,4,4
"48",40,42,5,4,2
"49",0,0,0,0,0
"50",0,0,0,0,0
"51",43,31,3,2,5
"52",35,34,3,4,2
"53",37,40,8,3,3
"54",36,42,6,2,4
"55",0,0,0,0,0
"56",0,1,0,0,0
"57",0,0,0,0,0
"58",37,29,10,1,4
"59",32,27,8,1,2
"60",34,39,4,3,7
"61",42,41,8,3,3
"62",44,32,10,5,4
"63",0,0,0,0,0
"64",38,48,4,4,5
"65",40,35,9,3,5
"66",1,0,1,0,0
"67",49,43,5,2,5
"68",34,41,4,2,5
"69",43,37,6,2,4
"70",31,33,5,3,7
"71",42,55,6,2,3
"72",0,0,0,0,0
"73",37,31,6,3,3
"74",39,38,8,1,4
"75",36,34,3,2,3
"76",36,32,3,3,4
"77",35,36,7,4,2
"78",31,43,8,1,5
"79",42,27,8,2,2
"80",0,0,0,0,0
"81",42,42,7,1,4
