"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",86,75,16,6,7
"2",0,1,0,0,0
"3",101,78,13,5,11
"4",107,124,14,7,12
"5",87,80,14,6,9
"6",76,83,13,5,6
"7",88,77,13,6,9
"8",1,1,0,0,0
"9",88,78,13,6,9
"10",89,92,14,6,9
"11",0,1,0,0,0
"12",106,95,17,6,8
"13",1,1,0,0,0
"14",86,92,16,6,9
"15",85,86,15,6,9
"16",79,78,14,5,9
"17",0,1,0,0,0
"18",88,76,15,8,9
"19",99,101,17,6,9
"20",77,65,13,5,8
"21",94,86,21,6,10
"22",112,102,12,7,10
"23",0,1,0,0,0
"24",95,96,17,6,11
"25",83,74,16,6,8
"26",0,1,0,0,0
"27",0,1,0,0,0
"28",104,99,17,8,9
"29",86,81,10,4,7
"30",84,88,13,5,8
"31",0,1,0,0,0
"32",1,1,0,0,0
"33",0,2,0,0,0
"34",108,82,12,4,6
"35",0,1,0,0,0
"36",97,78,14,6,6
"37",115,96,20,5,8
"38",0,1,1,0,0
"39",83,81,16,5,9
"40",84,81,12,6,7
"41",109,97,17,9,8
"42",92,80,12,5,8
"43",0,1,0,0,0
"44",94,103,16,7,10
"45",0,1,0,0,0
"46",92,71,11,6,7
"47",87,100,16,6,10
"48",90,81,15,5,8
"49",0,1,0,0,0
"50",0,1,0,0,0
"51",70,70,15,6,8
"52",78,90,11,6,9
"53",94,89,18,3,8
"54",88,104,19,9,10
"55",0,1,0,0,0
"56",0,1,0,0,0
"57",0,1,0,0,0
"58",79,76,13,7,7
"59",85,74,11,4,6
"60",80,86,15,6,9
"61",97,108,19,7,9
"62",75,82,16,6,10
"63",0,1,0,0,0
"64",88,90,15,5,9
"65",92,90,12,6,11
"66",2,1,1,0,0
"67",74,78,15,5,7
"68",99,82,14,7,7
"69",90,92,14,5,10
"70",89,88,15,5,10
"71",105,87,15,6,9
"72",0,1,0,0,0
"73",106,102,11,6,9
"74",93,95,13,6,11
"75",85,68,14,4,7
"76",87,97,14,5,7
"77",79,80,13,6,9
"78",99,91,12,7,7
"79",89,78,16,6,8
"80",0,1,0,1,0
"81",99,92,18,6,8
"82",89,86,13,8,9
"83",80,90,14,6,8
"84",96,92,14,4,11
"85",89,94,14,3,8
"86",0,1,0,0,0
"87",70,65,16,7,7
"88",77,93,16,6,7
"89",122,112,17,7,9
"90",1,2,0,0,0
"91",79,86,17,5,6
"92",88,77,19,9,9
"93",88,84,16,7,8
"94",95,85,14,6,7
"95",77,76,12,5,13
"96",93,88,17,7,9
"97",83,76,16,5,9
"98",111,101,19,6,11
"99",95,87,15,7,9
"100",0,1,0,0,0
"101",90,85,15,6,11
"102",107,108,20,6,8
"103",89,94,12,6,8
"104",0,1,0,0,0
"105",89,87,14,7,9
"106",0,1,0,0,0
"107",0,1,0,0,0
"108",104,100,14,6,8
"109",95,94,18,7,8
"110",79,87,16,4,7
"111",101,101,16,4,13
"112",1,1,0,0,0
"113",0,1,0,0,0
"114",84,79,15,6,10
"115",74,80,15,5,9
"116",0,1,0,0,0
"117",0,1,0,0,0
"118",0,1,0,0,0
"119",97,88,13,6,10
"120",0,1,0,0,0
"121",0,1,0,0,0
"122",1,1,0,0,0
"123",93,101,15,6,7
"124",91,85,14,4,7
"125",0,1,0,0,0
"126",0,1,0,0,0
"127",86,90,13,6,11
"128",81,95,11,7,9
"129",93,74,16,6,8
"130",101,85,19,6,9
"131",105,75,16,7,8
"132",0,1,0,0,0
"133",79,76,13,7,6
"134",77,70,15,7,8
"135",1,1,1,0,0
"136",93,99,17,8,10
"137",117,93,13,4,10
"138",0,1,0,0,0
"139",0,1,0,0,0
"140",0,1,0,0,0
"141",76,76,12,4,7
"142",0,1,0,0,0
"143",89,90,18,6,8
"144",88,78,20,7,8
"145",68,89,18,6,9
"146",109,103,17,6,11
"147",0,1,0,0,0
"148",0,1,0,0,0
"149",0,1,0,0,0
"150",97,108,18,8,9
"151",1,1,0,0,0
"152",88,76,16,7,9
"153",72,80,14,7,9
"154",0,1,0,0,0
"155",81,74,14,4,7
"156",89,84,18,7,8
"157",84,76,11,5,8
"158",0,1,0,0,0
"159",90,81,16,5,11
"160",83,91,13,5,12
"161",0,1,0,0,0
"162",0,1,0,0,0
"163",83,68,10,5,8
"164",1,1,0,0,0
"165",100,93,14,6,9
"166",80,85,18,4,8
"167",0,1,0,0,0
"168",93,87,16,5,10
"169",81,80,14,5,8
"170",0,1,0,0,0
"171",90,91,18,7,9
"172",0,1,0,0,0
"173",98,99,13,7,8
"174",102,94,16,7,9
"175",98,84,15,7,7
"176",0,1,0,0,0
"177",93,91,15,6,6
"178",1,1,0,0,0
"179",88,79,14,7,11
"180",0,1,0,0,0
"181",0,1,0,0,0
"182",1,1,0,0,0
"183",83,84,17,5,8
"184",89,83,20,5,10
"185",87,87,13,7,9
"186",87,89,14,6,9
"187",66,78,12,6,7
"188",0,1,0,0,0
"189",82,73,15,5,9
"190",92,99,16,5,12
"191",0,1,0,0,0
"192",73,82,12,7,7
"193",0,1,0,0,0
"194",0,1,0,0,0
"195",83,86,11,6,7
"196",82,79,14,5,7
"197",0,1,0,0,0
"198",0,1,0,0,0
"199",84,83,17,5,8
"200",83,69,13,6,10
"201",0,1,0,0,0
"202",103,78,18,9,9
"203",125,112,16,6,12
"204",0,1,0,0,0
"205",0,1,0,0,0
"206",0,1,0,0,0
"207",0,1,0,0,0
"208",84,96,15,5,9
"209",1,1,0,0,0
"210",81,82,16,6,11
"211",0,1,0,0,0
"212",0,1,0,0,0
"213",116,101,14,6,8
"214",96,89,17,5,10
"215",68,70,11,5,6
"216",1,1,0,0,0
"217",0,1,0,0,0
"218",0,1,0,0,0
"219",102,96,15,7,10
"220",91,98,14,8,9
"221",0,1,0,0,0
"222",113,96,14,5,7
"223",106,109,15,6,14
"224",89,99,15,5,10
"225",80,85,14,6,10
"226",0,2,0,0,0
"227",68,77,15,4,8
"228",106,94,21,9,7
"229",85,85,14,4,9
"230",1,1,0,0,0
"231",0,1,0,0,0
"232",76,76,13,5,7
"233",101,125,16,8,7
"234",96,89,14,8,11
"235",104,88,17,6,14
"236",82,85,12,7,7
"237",63,72,13,5,8
"238",84,80,12,6,9
"239",95,87,15,7,6
"240",84,81,15,6,9
"241",101,96,19,8,11
"242",93,89,18,6,10
"243",96,102,15,6,9
"244",0,2,0,0,0
"245",95,100,17,6,7
"246",98,97,16,6,11
"247",77,82,12,6,5
"248",82,75,12,6,7
