"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",53,80,32,7,29
"2",57,74,32,7,25
"3",0,0,0,0,0
"4",56,66,27,8,31
"5",65,70,31,7,34
"6",66,86,28,8,28
"7",0,0,0,0,0
"8",73,71,32,10,34
"9",39,71,26,10,34
"10",0,1,0,0,0
"11",54,85,34,10,33
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",49,70,41,7,26
"15",1,0,0,0,0
"16",0,0,0,0,0
"17",0,0,0,0,0
"18",63,65,19,9,24
"19",52,61,34,7,28
"20",0,0,0,0,0
"21",0,0,0,0,0
"22",49,71,28,7,29
"23",54,69,34,11,32
"24",0,0,0,0,0
"25",52,64,29,4,25
"26",0,1,0,0,0
"27",73,77,33,5,32
"28",61,65,29,12,26
"29",62,59,31,6,39
"30",0,0,0,0,0
"31",0,1,0,0,0
"32",0,1,0,0,0
"33",52,74,26,5,25
"34",0,0,0,0,0
"35",54,71,32,9,36
"36",49,96,23,9,35
"37",59,66,30,9,23
"38",56,64,24,6,28
"39",0,0,0,0,0
"40",50,69,35,5,36
"41",0,0,0,0,0
"42",0,0,0,0,0
"43",58,73,27,7,35
"44",0,1,0,0,0
"45",57,80,37,7,28
"46",0,0,0,0,0
"47",68,72,22,4,27
"48",54,82,32,8,39
"49",66,70,27,9,23
"50",65,79,33,5,27
"51",0,0,0,0,0
"52",58,66,27,12,26
"53",0,0,0,0,0
"54",0,0,0,0,0
"55",55,80,30,11,30
"56",53,74,27,11,34
"57",56,79,35,10,29
"58",60,81,34,7,36
"59",0,0,0,0,0
"60",0,1,0,0,0
"61",65,72,32,7,29
"62",52,70,33,10,27
"63",0,0,0,0,0
"64",62,69,29,5,32
"65",72,83,30,7,30
"66",0,0,0,0,0
"67",0,0,0,0,0
"68",0,0,0,0,0
"69",61,64,29,8,29
"70",0,0,0,0,0
"71",0,0,0,0,0
"72",0,0,0,0,0
"73",65,64,39,9,34
"74",71,74,31,5,33
"75",0,0,0,0,0
"76",68,62,37,6,40
"77",0,0,0,0,0
"78",0,0,0,0,0
"79",50,82,30,13,29
"80",64,78,27,8,37
"81",56,64,39,5,40
"82",66,50,28,6,24
"83",0,0,0,0,0
"84",56,66,35,9,28
"85",0,0,0,0,0
"86",0,0,0,0,0
"87",56,73,31,6,22
"88",45,75,21,5,34
"89",0,0,0,0,0
"90",0,0,0,0,0
"91",0,0,0,0,0
"92",0,0,0,0,0
"93",50,70,31,6,28
"94",0,0,0,0,0
"95",68,66,35,10,38
"96",0,0,0,0,0
"97",0,0,0,0,0
"98",0,0,0,0,0
"99",0,0,0,0,0
"100",56,60,29,8,31
"101",0,2,0,0,0
"102",56,60,30,4,30
"103",53,78,27,9,26
"104",55,69,23,3,27
"105",52,70,30,7,29
"106",49,64,30,7,28
"107",64,79,37,10,36
"108",56,80,25,7,30
"109",46,71,25,6,26
"110",56,82,33,7,38
"111",58,73,33,7,31
"112",60,67,39,12,34
"113",0,0,0,0,0
"114",0,0,0,0,0
"115",50,62,28,6,32
"116",69,85,23,12,38
"117",0,0,0,0,0
"118",0,0,0,0,0
"119",66,74,34,5,35
"120",55,85,38,13,34
"121",50,64,30,9,27
"122",54,64,27,11,37
"123",68,58,32,6,30
"124",0,0,0,0,0
"125",0,0,0,0,0
"126",58,78,30,5,26
"127",0,0,0,0,0
"128",0,0,0,0,0
"129",47,90,32,7,28
"130",63,75,27,8,25
"131",0,0,0,0,0
"132",0,0,0,0,0
"133",51,60,40,7,28
"134",0,0,0,0,0
"135",48,67,35,10,30
"136",0,0,0,0,0
"137",58,70,33,10,29
"138",65,60,37,6,33
"139",0,0,0,0,0
"140",58,78,24,6,28
"141",54,85,31,9,30
"142",57,72,33,6,30
"143",53,67,27,9,34
"144",0,0,0,0,0
"145",0,0,0,0,0
"146",56,75,29,4,31
"147",59,55,27,7,33
"148",0,0,0,0,0
"149",0,0,0,0,0
"150",66,80,32,6,29
"151",32,78,30,6,23
"152",47,68,43,8,36
"153",50,60,34,5,37
"154",0,0,0,0,0
"155",0,0,0,0,0
"156",0,1,0,0,0
"157",0,0,0,0,0
"158",49,72,27,9,28
"159",55,69,25,7,25
"160",62,77,32,8,29
"161",55,75,31,7,31
"162",48,60,32,9,29
"163",1,1,1,0,0
"164",50,76,32,3,30
"165",58,60,32,5,30
"166",0,0,0,0,0
"167",62,74,34,7,24
"168",49,74,27,7,35
"169",69,66,30,9,32
"170",65,57,34,9,22
"171",52,82,39,9,34
"172",0,0,0,0,0
"173",0,0,0,0,0
"174",63,65,38,12,26
"175",0,1,0,0,0
"176",68,71,26,11,29
"177",64,89,33,9,41
"178",0,0,0,0,0
"179",0,0,0,0,0
"180",44,68,28,8,34
"181",49,69,30,7,30
"182",0,0,0,0,0
"183",0,0,0,0,0
"184",0,0,0,0,0
"185",61,68,29,8,28
"186",59,78,31,8,37
"187",69,65,34,2,33
"188",57,66,31,6,23
"189",0,0,0,0,0
"190",1,0,0,0,0
"191",0,0,0,0,0
"192",0,0,0,0,0
"193",0,0,0,0,0
"194",47,74,33,7,31
"195",51,64,32,5,34
"196",65,73,24,4,32
"197",0,0,0,0,0
"198",0,0,0,0,0
"199",64,87,36,6,35
"200",50,76,31,8,31
"201",64,79,41,5,30
"202",0,0,0,0,0
"203",56,88,28,10,34
"204",0,0,0,0,0
"205",59,85,30,7,29
"206",0,0,0,0,0
"207",48,70,30,7,40
"208",0,1,0,0,0
"209",57,72,33,8,31
"210",68,85,27,10,26
"211",56,68,39,8,32
"212",61,74,37,6,38
"213",0,0,0,0,0
"214",0,0,0,0,0
"215",41,74,32,8,28
"216",58,68,24,5,28
"217",63,65,22,6,26
"218",56,74,35,7,29
"219",62,74,27,9,33
"220",53,73,24,6,33
"221",61,69,29,6,33
"222",48,68,28,11,27
"223",0,0,0,0,0
"224",0,0,0,0,0
"225",43,67,31,7,30
"226",0,0,0,0,0
"227",0,0,0,0,0
"228",54,70,32,5,28
"229",59,66,37,3,35
"230",59,76,33,8,28
"231",55,65,29,7,33
"232",53,82,27,7,26
"233",53,91,32,11,29
"234",60,62,31,7,36
"235",59,73,29,8,29
"236",58,66,33,7,30
"237",71,71,24,7,31
"238",48,63,30,13,27
"239",57,86,32,6,25
"240",66,73,42,6,37
"241",63,69,36,8,34
"242",61,68,30,10,35
"243",0,1,0,0,0
"244",0,0,0,0,0
"245",63,64,25,3,35
"246",0,0,0,0,0
"247",62,60,30,5,27
"248",0,0,0,0,0
"249",0,0,0,0,0
"250",54,72,23,10,37
"251",60,71,24,7,29
"252",0,0,0,0,0
"253",0,0,0,0,0
"254",62,70,28,7,35
"255",52,56,26,5,26
"256",0,0,0,0,0
"257",56,68,32,8,29
"258",0,0,0,0,0
"259",59,82,24,6,28
"260",56,78,36,11,22
"261",0,0,0,0,0
"262",0,0,0,0,0
"263",0,1,0,0,0
"264",56,69,33,2,29
"265",57,62,23,10,28
"266",80,82,30,6,30
"267",59,70,33,10,33
"268",52,75,28,8,30
"269",0,0,0,0,0
"270",53,77,31,7,38
"271",54,86,30,10,30
"272",0,0,0,0,0
"273",54,62,39,8,33
"274",63,70,30,4,31
"275",53,70,27,7,29
"276",0,0,0,0,0
"277",0,0,0,0,0
"278",51,68,31,5,26
"279",0,0,0,0,0
"280",0,0,0,0,0
"281",1,0,0,0,0
"282",0,0,0,0,0
"283",65,76,22,8,33
"284",62,61,26,2,24
"285",52,75,34,8,33
"286",0,0,0,0,0
"287",0,0,0,0,0
"288",0,0,0,0,0
"289",60,76,26,11,37
"290",60,67,39,6,33
"291",51,65,27,10,26
"292",52,65,40,7,34
"293",69,78,36,10,38
"294",60,66,38,9,28
"295",54,79,29,9,26
"296",0,0,0,0,0
"297",0,0,0,0,0
"298",62,78,33,9,29
"299",62,62,32,5,26
"300",0,0,0,0,0
"301",68,71,27,13,32
