"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",97,91,16,5,9
"2",2,1,1,0,0
"3",71,90,15,4,9
"4",99,85,12,6,7
"5",95,98,13,6,9
"6",83,90,13,4,10
"7",82,72,11,5,8
"8",87,97,16,5,9
"9",75,80,10,5,8
"10",0,1,0,0,0
"11",0,1,0,0,0
"12",72,80,14,5,7
"13",80,97,12,7,9
"14",0,1,0,0,0
"15",86,83,12,5,7
"16",98,92,17,3,10
"17",75,88,11,7,10
"18",87,90,13,5,8
"19",0,1,0,0,0
"20",81,66,13,7,7
"21",1,1,0,0,0
"22",77,76,16,4,7
"23",73,84,13,4,7
"24",73,74,12,5,5
"25",94,89,16,5,8
"26",80,103,17,8,10
"27",92,68,17,7,10
"28",97,88,18,7,8
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",92,85,16,5,7
"32",0,1,0,0,0
"33",72,70,10,5,7
"34",0,1,0,0,0
"35",79,88,14,5,7
"36",80,79,13,5,8
"37",92,99,14,5,10
"38",94,86,18,7,9
"39",89,101,18,7,10
"40",0,1,0,0,0
"41",86,83,14,4,7
"42",76,75,14,4,9
"43",97,83,17,8,8
"44",104,93,15,8,6
"45",78,93,14,7,8
"46",98,98,16,8,10
"47",75,91,14,5,8
"48",79,81,12,5,10
"49",0,1,0,0,0
"50",96,88,14,7,9
"51",86,68,16,6,8
"52",0,1,0,0,0
"53",98,91,14,7,10
"54",1,1,1,0,0
"55",0,1,0,0,0
"56",89,103,12,7,10
"57",74,79,16,5,10
"58",0,1,0,0,0
"59",0,1,0,0,0
"60",79,79,15,7,6
"61",85,77,14,6,8
"62",97,85,15,5,9
"63",0,1,0,0,0
"64",86,84,14,8,8
"65",77,67,12,5,10
"66",0,1,0,0,0
"67",0,1,0,0,0
"68",83,78,11,6,7
"69",0,1,0,0,0
"70",79,70,14,6,7
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",99,91,18,8,8
"74",0,1,0,0,0
"75",79,77,12,4,9
"76",1,1,0,0,0
"77",83,73,13,6,8
"78",84,102,13,7,9
"79",84,77,17,8,6
"80",0,2,0,0,0
"81",73,79,12,7,8
"82",77,83,11,5,7
"83",88,84,13,4,10
"84",85,85,14,5,6
"85",86,78,14,6,8
"86",81,92,15,6,10
"87",73,86,15,5,12
"88",0,1,1,0,0
"89",85,90,17,5,10
"90",96,77,17,6,10
"91",85,84,14,8,7
"92",82,85,13,5,14
"93",87,71,12,7,10
"94",1,1,1,0,0
"95",0,1,1,0,0
"96",79,89,12,6,8
"97",91,84,17,5,10
"98",0,1,0,0,0
"99",82,90,17,7,8
"100",85,92,16,6,9
"101",89,74,9,4,7
"102",86,76,20,8,10
"103",0,1,0,0,0
"104",95,87,17,5,9
"105",85,73,17,6,8
"106",73,64,15,6,5
"107",72,69,13,6,7
"108",88,74,16,5,10
"109",89,86,17,8,8
"110",74,91,16,4,13
"111",86,72,14,6,11
"112",88,79,18,7,8
"113",86,74,13,5,6
"114",106,78,13,5,7
"115",86,79,18,5,9
"116",95,98,15,6,11
"117",104,87,15,5,6
"118",0,1,0,0,0
"119",0,1,0,0,0
"120",80,87,17,5,12
"121",93,85,16,6,7
"122",92,90,12,8,10
"123",0,1,0,0,0
"124",96,85,12,7,8
"125",91,89,12,7,13
"126",96,84,14,6,8
"127",70,66,11,4,9
"128",76,90,13,5,7
"129",70,88,15,7,8
"130",0,1,0,0,0
"131",75,76,12,5,6
"132",80,77,17,5,9
"133",85,82,15,5,9
"134",79,88,10,6,9
"135",82,75,17,4,8
"136",0,1,0,0,0
"137",85,87,18,6,13
"138",1,1,0,0,0
"139",82,88,15,8,7
"140",89,84,13,4,9
"141",86,73,18,9,9
"142",2,1,0,0,0
"143",0,1,0,0,0
"144",90,97,16,6,6
"145",94,105,16,5,13
"146",91,85,14,4,7
"147",85,93,10,5,9
"148",0,1,0,0,0
"149",1,1,0,0,0
"150",0,1,0,0,0
"151",72,79,15,5,7
"152",83,78,14,6,6
"153",75,80,11,3,10
"154",93,91,12,10,11
"155",80,85,15,6,8
"156",78,78,12,7,9
"157",84,97,12,5,10
"158",0,1,0,0,0
"159",71,87,14,6,8
"160",79,84,11,4,7
"161",77,85,20,5,9
"162",90,79,14,7,10
"163",91,83,13,5,9
"164",71,70,13,5,9
"165",90,74,13,4,9
"166",89,91,23,7,10
"167",86,90,14,6,8
"168",84,86,14,5,9
"169",0,1,0,0,0
"170",84,80,12,5,6
"171",88,68,11,6,9
"172",96,85,15,7,7
"173",89,88,11,6,9
"174",76,79,14,5,6
"175",0,1,0,0,0
"176",0,1,1,0,0
"177",86,82,19,7,11
"178",96,109,16,5,8
"179",81,87,16,5,10
"180",66,73,14,4,8
"181",104,95,15,6,9
"182",101,82,15,6,11
"183",85,81,18,9,6
