"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",15.7796615313087,2.65356956882602,10.6914208132432,0,0
"2",0,1.80928209602905,0,2.92877642958471,0
"3",0,0.771379664026808,0,0,0
"4",0,0.500888940105124,0,0,0
"5",0,0.224965267472032,0,0,0
"6",6.49707640272998,0.60654355275606,0,0,0
"7",130.979505964787,109.871779445487,90.8760341972864,169.029970169993,36.7100108017337
"8",0,1.54376934134902,0,0,0
"9",0,1.89786567177097,0,0,0
"10",0,5.43542417334559,0,0,0
"11",22.6001689552286,1.79435555293273,18.2301492920446,0,0
"12",20.0759806220215,14.5580423969751,0,0,48.1293387912436
"13",67.3638452037407,83.4218171213576,74.1581202189742,75.1612871284706,47.4017094769593
"14",0,5.80483494713778,0,0,0
"15",9.06368239235361,0.987703553231985,0,0,0
"16",13.2061463779814,0.855473750352087,0,0,0
"17",8.41578897762447,1.65260373205592,0,0,0
"18",0,4.37452765215403,0,0,0
"19",12.6578126646282,13.8875154801312,0,0,13.3945706843998
"20",5.44508839591781,2.44690154980136,0,0,0
"21",17.0623938615447,1.65755943842007,0,0,0
"22",74.7801647248978,65.1028902752203,88.9081688980098,74.8238427971742,52.4750192518659
"23",14.4583922420737,2.95283799030887,0,0,0
"24",14.7065174978517,9.29274588451265,21.2006599724086,0,0
"25",98.6639717834095,91.7484369979289,8.11764075795818,91.8752172023693,39.6994884350195
"26",0,0.0635853305243804,0,0,0
"27",158.261259654707,111.017781435574,57.6216338660138,47.1171754528572,51.2291125458851
"28",1.60556031104599,0.298098710787025,0,0,6.60819085127727
"29",0,3.23348885562564,0,0,0
"30",0,11.9898136177178,0,13.8363470566202,0
"31",12.0716879313144,0.568178760138121,5.73212511512628,0,0
"32",38.3045482151018,8.25411694438428,0,0,0
"33",7.3628375639086,8.79901643031509,9.08421431488668,0,0
"34",27.1334692755068,2.42760232378063,17.3576839440777,0,0
"35",138.405951898227,125.650097802065,121.13507255741,114.494852983999,102.883357868262
"36",14.7560533903252,0.199875532310727,0,4.80075302500599,0
"37",0,0.936314802763994,0,0,0
"38",15.6615672565434,5.28802986127469,0,0,0
"39",20.1543250314379,13.2562330676505,0,0,0
"40",21.2061031591963,23.3241642832477,0,0,0
"41",0,0.121844262075765,0,0,0
"42",0,0.506373185300058,0,0,0
"43",0,1.01124545332683,0,0,0
"44",0,0.411436341262583,0,0,0
"45",0,0.00675409099139823,0,0,0
"46",54.7535732810843,79.0933050720575,84.4151705793041,77.3571161722729,45.5363419434853
"47",19.9662534471252,50.5115160899774,50.1393049930821,7.19662241557797,20.1456279122049
"48",48.201532386277,22.4703670659467,0,37.8170284173861,56.160663165761
"49",19.433407532176,29.2473973088124,56.6406652164009,0,62.2527553544083
"50",0,4.15811380749857,0,0,0
"51",6.14520623451703,0.171707358481731,0,0,0
"52",0,0.579751473716561,0,0,0
"53",5.81071803617514,0.202456743186164,0,0,0
"54",0,1.61143100048765,0,0,0
"55",0,1.69296771420737,0,0,0
"56",0,7.015573024071,0,0,0
"57",0,5.87067845349462,0,0,0
"58",0,3.4554663279403,0,0,4.99464506393976
"59",0,0.368589299307889,0,0,0
"60",12.5559291160418,1.03306855988322,1.93107971537008,0,0
"61",44.9163840549337,45.9592119167313,12.4898863096869,18.8341515829625,49.2953110644929
"62",0,5.45781809735454,0,0,0
"63",0,1.13035123523354,0,0,0
"64",12.1072752896341,15.4225095496323,18.8771285268732,0,0
"65",6.83409339968106,4.74619029251541,0,0,0
"66",12.8697823768378,7.64286676350295,0,0,0
"67",0,7.4885518719917,0,0,0
"68",27.6054015494585,16.6970973619975,33.2161145566341,0,0
"69",0,0.216920825626983,0,0,0
"70",6.6681330827866,4.34015856870121,0,0,0
"71",13.9603106169958,0.354858961349137,0,0,0
"72",10.3211502614679,4.25461056547569,0,12.4404331060797,0
"73",1.39263076654618,0.445178164264773,0,0,0
"74",0,3.20522212028753,0,0,0
"75",6.19756605132255,1.76335233472587,0,0,0
"76",0,8.42881241272165,0,0,0
"77",0,10.6062219045164,0,0,0
"78",63.9620528411492,44.592443966311,47.5096222616622,175.727508097606,156.025520762454
"79",2.88330259397232,0.245996186638764,0,0,0
"80",34.4922389487257,0.356497831806585,34.1812404545767,0,0
"81",0,3.03905040957762,0,0,0
"82",0,1.05652527067155,0,0,0
"83",0,7.97703694631333,0,0,0
"84",0,1.75591443533301,0,0,0
"85",25.4639663947162,15.497764663846,47.0171807627831,0,26.7430505423732
"86",17.5643785642916,3.81848871942038,22.5100265919269,0,0
"87",13.0270620313155,2.44326093206091,16.9072719513222,0,0
"88",4.20628300602386,2.12001559504962,7.38996590538175,0,0
"89",17.6694444525405,4.26491276612956,0,0,0
"90",0,3.2394472207564,0,0,0
"91",16.6378120541004,18.19329815895,0,0,0
"92",0,0.710514090989959,0,0,0
"93",13.6184025939745,5.07061024933848,0,0,0
"94",18.0521948915976,15.3431354388178,12.9630869482488,0,0
"95",0,3.82482606499938,0,0,0
"96",0,5.11948081051068,0,0,0
"97",0,6.58203406859524,0,0,0
"98",16.6998942904507,10.9498272444914,14.2392585794566,30.1265420601502,6.37528715797463
"99",77.6408308325346,118.310515390073,45.5011513885652,80.9452019932854,111.540688868096
"100",97.1840486752306,37.6705544062727,89.9992706410831,56.362200731311,31.9903882055022
"101",25.2265952013313,0.0377094110975912,28.08814485384,0,0
"102",22.2973183076744,32.91948357717,67.1402978541355,67.1856894689028,24.5078561941623
"103",0,1.76066989657576,0,0,0
"104",5.56961547635813,2.00326438734208,0,0,0
