"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",55,59,15,6,16
"2",1,2,0,0,0
"3",53,56,19,5,12
"4",55,51,15,8,12
"5",54,51,24,7,12
"6",56,50,15,6,13
"7",52,50,15,7,11
"8",66,56,15,4,17
"9",44,55,15,5,11
"10",0,1,0,0,0
"11",0,1,0,0,0
"12",54,51,20,6,9
"13",58,53,20,5,13
"14",0,0,0,0,0
"15",48,47,15,5,12
"16",47,69,12,6,11
"17",60,48,13,7,10
"18",56,63,17,9,11
"19",0,0,0,0,0
"20",56,52,15,10,14
"21",0,0,0,0,0
"22",54,56,14,6,13
"23",61,59,15,6,13
"24",49,64,14,8,10
"25",56,69,17,7,9
"26",70,57,24,6,14
"27",50,53,18,3,12
"28",66,59,14,5,13
"29",0,0,0,0,0
"30",0,1,0,0,0
"31",61,45,18,10,9
"32",0,0,0,0,0
"33",51,50,14,5,8
"34",0,0,0,0,0
"35",53,45,12,5,8
"36",58,57,11,4,12
"37",58,71,20,5,10
"38",54,65,16,5,8
"39",51,57,20,10,15
"40",0,1,0,0,0
"41",48,66,18,7,15
"42",63,67,16,4,11
"43",63,59,20,8,10
"44",58,84,14,7,10
"45",49,66,14,5,10
"46",63,54,15,9,13
"47",66,65,18,4,11
"48",57,70,14,5,13
"49",0,0,0,0,0
"50",57,58,17,6,11
"51",66,64,15,4,9
"52",0,1,0,0,0
"53",60,68,18,9,11
"54",0,0,1,0,0
"55",0,0,0,0,0
"56",61,65,18,8,11
"57",67,62,18,6,13
"58",0,0,0,0,0
"59",0,0,0,0,0
"60",48,63,17,8,15
"61",62,55,14,7,10
"62",66,62,14,6,9
"63",0,1,0,0,0
"64",62,57,20,8,10
"65",60,53,16,6,6
"66",0,0,0,0,0
"67",0,0,0,0,0
"68",53,65,16,7,11
"69",0,0,0,0,0
"70",45,59,17,4,12
"71",0,0,0,0,0
"72",0,0,0,0,0
"73",68,61,19,6,11
"74",0,0,0,0,0
"75",67,63,13,3,12
"76",0,0,0,0,0
"77",54,54,16,4,10
"78",61,61,18,6,11
"79",50,63,14,7,12
"80",0,0,0,0,0
"81",49,57,16,7,12
"82",67,68,16,5,7
"83",58,63,16,7,9
"84",64,57,15,6,9
"85",53,63,18,7,12
"86",60,62,13,7,12
"87",50,54,20,5,19
"88",0,0,1,0,0
"89",58,59,17,7,16
"90",56,61,15,10,7
"91",65,70,17,5,11
"92",58,59,15,7,16
"93",59,65,17,6,12
"94",0,0,0,0,0
"95",0,1,1,0,0
"96",60,50,16,6,15
"97",54,61,14,7,13
"98",0,0,0,0,0
"99",51,57,15,4,14
"100",62,62,16,5,11
"101",56,62,16,5,16
"102",63,63,15,8,12
"103",0,0,0,0,0
"104",63,69,16,7,11
"105",58,52,17,7,10
"106",52,48,17,5,9
"107",58,50,14,5,12
"108",58,64,16,7,17
"109",56,59,23,11,14
"110",62,74,13,5,14
"111",49,44,15,6,11
"112",58,53,17,7,12
"113",60,63,15,4,11
"114",52,61,17,7,12
"115",58,63,13,5,14
"116",53,63,21,5,10
"117",62,67,14,9,8
"118",0,0,0,0,0
"119",0,0,0,0,0
"120",62,72,19,4,13
"121",54,53,20,8,9
"122",56,76,17,4,9
"123",0,0,0,0,0
"124",47,63,19,8,11
"125",59,67,13,5,12
"126",59,61,14,5,13
"127",49,64,19,6,9
"128",62,57,14,7,15
"129",55,51,19,6,9
"130",0,0,0,0,0
"131",64,56,15,11,10
"132",55,48,16,7,13
"133",58,60,17,6,12
"134",62,69,18,5,12
"135",64,47,19,7,10
"136",0,1,0,0,0
"137",60,61,24,7,13
"138",0,0,0,0,0
"139",51,55,16,9,13
"140",46,59,15,6,9
"141",53,54,19,7,12
"142",0,0,0,0,0
"143",0,0,0,0,0
"144",57,65,16,7,9
"145",48,72,14,6,12
"146",66,51,12,4,8
"147",58,62,13,5,10
"148",0,1,0,0,0
"149",0,0,0,0,0
"150",0,0,0,0,0
"151",60,50,21,4,9
"152",59,62,17,6,11
"153",59,47,21,3,9
"154",63,60,18,11,16
"155",56,57,22,7,12
"156",54,46,15,7,12
"157",55,56,14,7,14
"158",0,0,0,0,0
"159",58,54,14,6,11
"160",49,73,16,5,11
"161",54,53,16,5,8
"162",70,59,16,8,10
"163",59,64,16,8,9
"164",56,58,14,5,7
"165",62,51,10,5,13
"166",63,60,14,9,14
"167",51,56,15,6,8
"168",55,50,13,6,10
"169",0,0,0,0,0
"170",61,54,14,6,9
"171",44,61,14,6,8
"172",77,61,18,8,10
"173",71,67,11,6,11
"174",52,51,18,3,14
"175",0,1,0,0,0
"176",0,0,1,0,0
"177",63,57,17,8,10
"178",49,69,21,6,11
"179",62,64,17,12,10
"180",58,45,12,5,9
"181",60,72,17,5,11
"182",57,60,15,6,12
"183",66,50,16,8,11
"184",0,0,0,0,0
"185",56,62,22,5,9
"186",51,58,14,6,14
"187",59,58,10,4,11
"188",0,0,0,0,0
"189",57,59,15,6,10
"190",57,51,16,5,12
"191",0,0,0,0,0
"192",59,62,25,6,10
"193",53,56,18,9,9
"194",44,50,19,5,12
"195",56,52,12,7,9
"196",70,63,20,7,12
"197",0,0,0,0,0
"198",61,63,14,8,10
