"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",116,109,17,6,8
"2",2,1,1,0,0
"3",90,109,17,7,8
"4",105,107,16,7,11
"5",129,121,24,9,11
"6",102,107,15,5,9
"7",109,87,16,7,9
"8",112,119,20,5,12
"9",97,89,16,7,7
"10",0,1,0,0,0
"11",0,1,0,0,0
"12",102,105,15,8,8
"13",101,120,12,6,10
"14",0,1,0,0,0
"15",117,99,16,7,11
"16",123,118,17,5,11
"17",90,102,21,7,10
"18",119,127,16,7,12
"19",0,1,0,0,0
"20",108,85,18,9,9
"21",1,1,0,0,0
"22",112,92,18,4,9
"23",93,96,14,6,8
"24",115,100,14,6,8
"25",129,104,17,7,10
"26",112,124,24,9,12
"27",119,91,20,10,11
"28",112,107,17,10,11
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",109,103,22,6,12
"32",0,1,0,0,0
"33",95,96,14,5,9
"34",0,1,0,0,0
"35",110,99,13,4,8
"36",106,102,17,8,9
"37",116,124,15,7,9
"38",116,112,18,5,8
"39",106,131,22,9,8
"40",0,1,0,0,0
"41",105,97,16,5,11
"42",117,99,15,8,10
"43",123,114,20,7,10
"44",136,121,21,9,13
"45",102,96,20,7,7
"46",134,115,20,7,12
"47",123,123,15,6,7
"48",108,98,16,6,8
"49",0,1,0,0,0
"50",117,95,15,7,9
"51",97,107,18,7,8
"52",0,1,0,0,0
"53",113,129,16,9,12
"54",1,1,1,0,0
"55",0,1,0,0,0
"56",101,102,18,8,9
"57",111,105,20,5,14
"58",0,1,0,0,0
"59",0,1,0,0,0
"60",108,104,15,10,9
"61",115,130,18,6,7
"62",123,117,18,6,10
"63",0,1,0,0,0
"64",106,111,15,11,11
"65",113,105,15,5,13
"66",0,1,0,0,0
"67",0,1,0,0,0
"68",116,106,18,6,7
"69",0,1,0,0,0
"70",113,93,16,8,10
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",123,116,21,6,11
"74",0,1,0,0,0
"75",118,99,16,5,13
"76",1,1,0,0,0
"77",107,107,19,5,8
"78",108,124,17,7,10
"79",126,106,21,9,9
"80",0,1,0,0,0
"81",109,98,13,6,8
"82",121,98,19,6,8
"83",108,111,15,5,12
"84",129,104,20,6,8
"85",112,112,15,6,14
"86",101,104,19,8,10
"87",100,107,19,6,11
"88",0,1,1,0,0
"89",113,105,19,5,10
"90",114,113,24,8,13
"91",103,109,18,10,10
"92",102,116,19,7,14
"93",94,105,17,8,9
"94",1,1,1,0,0
"95",0,1,1,0,0
"96",104,98,15,6,8
"97",97,106,18,6,12
"98",0,1,0,0,0
"99",115,114,21,8,15
"100",108,115,18,5,14
"101",100,92,15,5,9
"102",120,99,20,8,11
"103",0,1,0,0,0
"104",100,122,18,8,9
"105",104,86,19,7,12
"106",91,99,15,7,10
"107",95,91,15,7,7
"108",105,109,23,7,8
"109",99,106,15,8,10
"110",104,114,14,6,10
"111",92,93,16,7,10
"112",93,97,20,5,11
"113",102,101,20,6,8
"114",119,94,13,6,10
"115",103,99,23,6,13
"116",110,97,20,5,10
"117",119,97,22,6,8
"118",0,1,0,0,0
"119",0,1,0,0,0
"120",105,121,19,5,11
"121",115,104,16,7,9
"122",103,121,17,8,7
"123",0,1,0,0,0
"124",128,95,18,6,9
"125",104,118,17,6,8
"126",109,94,14,8,8
"127",93,108,16,6,10
"128",102,109,16,7,10
"129",97,106,18,7,10
"130",0,1,0,0,0
"131",113,102,14,8,8
"132",95,98,18,6,8
"133",107,113,18,6,10
"134",114,124,16,6,10
"135",97,100,20,5,8
"136",0,1,0,0,0
"137",112,120,20,6,12
"138",2,1,0,0,0
"139",101,114,14,8,10
"140",101,97,16,5,9
"141",112,101,18,11,13
"142",2,1,0,0,0
"143",0,1,0,0,0
"144",97,95,15,5,7
"145",111,93,15,7,9
"146",92,107,15,7,8
"147",100,102,16,7,12
"148",0,1,0,0,0
"149",1,1,0,0,0
"150",0,1,0,0,0
"151",106,97,17,4,8
"152",110,101,17,9,10
"153",106,103,18,7,9
"154",114,110,18,12,14
"155",107,95,15,6,12
"156",109,98,16,8,9
"157",106,104,15,8,15
"158",0,1,0,0,0
"159",102,107,22,7,11
"160",109,92,14,5,8
"161",105,115,23,6,9
"162",108,110,13,7,11
"163",100,115,15,8,8
"164",101,98,22,6,11
"165",122,107,17,5,11
"166",123,107,27,7,10
"167",106,103,15,7,10
"168",98,127,17,8,10
"169",0,1,0,0,0
"170",89,98,20,6,10
"171",92,87,14,4,11
"172",111,90,21,7,8
"173",113,98,13,6,11
"174",104,100,19,5,9
"175",0,1,0,0,0
"176",0,1,1,0,0
"177",102,91,18,9,8
"178",104,100,14,5,10
"179",116,120,21,11,12
"180",85,95,17,8,7
"181",115,113,15,6,9
"182",108,99,16,6,12
"183",106,103,19,6,11
"184",0,1,0,0,0
"185",108,111,22,8,10
"186",90,91,19,6,11
"187",107,103,20,5,9
"188",0,1,0,0,0
"189",113,112,17,9,8
"190",112,98,18,7,10
"191",0,1,0,0,0
"192",107,88,21,6,9
"193",105,104,17,9,10
"194",111,124,19,5,11
"195",79,108,19,6,8
"196",115,96,19,8,10
"197",0,1,0,0,0
"198",98,106,19,6,8
"199",113,99,21,7,11
"200",110,94,18,6,9
"201",0,1,0,0,0
"202",102,102,16,7,8
"203",0,1,0,0,0
"204",100,94,15,7,12
"205",106,102,15,6,11
"206",93,114,14,6,9
"207",0,1,0,0,0
"208",1,1,0,0,0
"209",0,1,0,0,0
"210",104,104,20,6,9
"211",1,1,0,0,0
"212",0,1,0,0,0
"213",99,110,19,5,9
"214",116,113,21,5,9
"215",120,108,13,8,8
"216",107,107,17,6,12
"217",1,1,0,0,0
"218",101,104,18,5,12
"219",111,96,18,6,9
"220",99,105,17,7,9
"221",123,111,17,8,11
"222",118,104,17,8,12
"223",109,101,18,6,8
"224",102,86,18,6,12
"225",108,112,21,6,10
"226",120,95,14,7,10
"227",107,116,17,5,11
"228",107,108,14,6,9
"229",112,102,16,7,6
"230",0,1,0,0,0
"231",1,1,0,0,0
"232",0,1,0,0,0
"233",0,1,0,0,0
"234",97,108,13,5,10
"235",101,112,19,6,11
"236",117,104,22,10,11
"237",104,126,20,7,8
"238",104,96,18,7,7
"239",85,104,16,6,9
"240",114,98,14,6,6
"241",1,1,0,0,0
"242",0,1,0,0,0
"243",1,1,0,0,0
"244",0,1,0,0,0
"245",0,1,0,0,0
"246",0,1,0,0,0
"247",128,121,16,5,10
"248",111,96,14,6,8
"249",101,102,22,7,10
"250",96,105,16,9,7
"251",99,95,16,8,6
"252",119,99,17,7,12
"253",119,104,21,9,9
"254",103,98,19,6,12
"255",104,110,16,6,11
"256",120,105,18,5,10
"257",106,96,13,5,9
"258",110,124,16,6,11
"259",112,125,15,8,11
"260",0,1,0,0,0
"261",123,109,16,7,13
"262",110,103,19,5,9
"263",101,97,19,6,10
"264",107,111,18,7,8
"265",100,106,17,5,11
"266",92,107,14,5,11
"267",0,1,0,0,0
"268",0,1,0,0,0
"269",112,106,21,5,11
"270",0,1,0,0,0
"271",97,101,16,8,12
"272",96,100,17,6,9
"273",91,92,16,4,8
"274",93,83,16,8,9
"275",96,92,18,6,9
"276",132,107,17,5,7
"277",110,94,15,6,11
"278",0,1,0,0,0
"279",107,83,16,8,8
"280",1,1,0,0,0
"281",105,111,15,7,9
"282",0,1,0,0,0
"283",0,1,0,0,0
"284",0,1,0,0,0
"285",116,101,17,9,11
"286",114,107,16,6,10
"287",108,103,19,6,12
"288",109,89,15,9,10
"289",110,100,17,8,17
"290",0,1,0,0,0
"291",128,119,14,7,9
"292",0,1,0,0,0
"293",0,3,0,0,0
"294",116,103,17,10,9
"295",101,97,17,6,11
"296",101,103,12,9,9
"297",127,101,18,5,12
"298",2,1,0,0,0
"299",109,114,21,7,8
"300",109,95,17,7,9
"301",105,107,16,7,10
"302",117,99,18,7,8
"303",106,82,13,3,7
"304",0,1,0,0,0
"305",1,1,0,0,0
"306",136,110,16,9,9
"307",107,105,18,9,13
"308",94,91,25,5,9
"309",124,102,17,6,13
"310",119,97,20,9,12
"311",111,117,15,8,14
"312",0,1,0,0,0
"313",107,109,19,5,13
"314",0,1,0,0,0
"315",107,85,16,6,13
"316",121,101,17,6,10
"317",0,1,0,0,0
"318",0,1,0,0,0
"319",112,102,13,5,8
"320",0,1,0,0,0
"321",96,111,17,5,8
"322",85,103,15,5,8
"323",1,1,0,0,0
"324",111,107,20,6,9
"325",97,107,17,8,12
"326",0,1,0,0,0
"327",128,116,14,6,7
"328",119,93,16,4,9
"329",0,1,0,0,0
"330",89,101,16,5,10
"331",115,115,16,5,10
"332",106,105,26,6,14
"333",121,114,19,7,10
"334",115,106,16,7,7
"335",96,103,22,6,11
"336",106,105,15,8,6
"337",99,102,17,8,7
"338",0,1,0,0,0
"339",95,85,20,6,8
"340",1,1,0,0,0
"341",105,104,15,5,10
"342",107,97,16,6,7
"343",92,113,16,10,8
"344",103,96,19,3,10
"345",0,1,0,0,0
"346",130,101,20,8,13
"347",113,101,21,8,10
"348",91,92,16,4,10
"349",117,95,19,8,8
"350",1,1,0,0,1
"351",101,99,22,6,10
"352",128,121,17,5,9
"353",0,1,0,0,0
"354",108,125,16,5,11
"355",117,104,14,6,8
"356",116,103,14,7,10
"357",1,1,0,0,0
"358",101,99,18,9,13
"359",0,1,0,0,0
"360",111,115,14,6,11
"361",110,88,16,6,7
"362",102,111,19,7,9
"363",0,1,0,0,0
"364",107,93,16,7,10
"365",111,99,22,7,16
"366",0,1,0,0,0
"367",110,103,18,8,8
"368",108,115,18,7,11
"369",0,1,0,0,0
"370",0,1,1,0,0
"371",106,114,18,5,9
"372",103,110,18,7,8
"373",103,98,19,8,8
"374",81,88,14,6,9
"375",104,113,15,9,10
"376",98,101,16,5,15
"377",117,101,15,8,9
"378",0,1,0,0,0
"379",111,123,15,4,10
"380",87,93,19,6,7
"381",129,100,14,8,10
"382",113,108,16,7,8
"383",0,1,0,0,0
"384",104,102,15,8,13
"385",103,114,16,7,9
"386",1,1,0,0,0
"387",123,126,19,10,9
"388",113,130,14,6,12
"389",0,1,0,1,0
"390",122,114,18,7,10
"391",119,120,19,8,12
"392",107,109,19,8,8
"393",119,103,18,10,12
"394",0,1,0,0,0
"395",88,98,16,6,7
"396",97,106,19,10,14
"397",1,2,0,0,0
"398",1,1,0,0,0
"399",0,1,0,0,0
"400",124,107,16,7,9
"401",132,103,17,7,14
"402",103,99,19,7,8
"403",0,1,0,0,0
"404",0,1,0,0,0
"405",116,100,16,9,10
"406",96,95,16,7,13
"407",104,90,13,6,10
"408",112,101,18,9,7
"409",99,98,20,6,9
"410",93,92,17,6,8
"411",99,108,21,6,9
"412",98,99,14,6,9
"413",0,1,0,0,0
"414",108,108,18,5,9
"415",107,125,13,6,9
"416",101,103,13,5,12
"417",108,128,17,9,13
"418",99,118,15,9,10
"419",103,94,16,6,8
"420",98,91,15,6,12
"421",106,96,18,6,10
"422",107,101,22,7,9
"423",99,111,19,6,10
"424",107,92,15,8,9
"425",125,113,18,8,13
"426",108,120,15,6,8
"427",0,1,0,0,0
"428",100,106,18,10,9
"429",0,1,0,0,0
"430",0,1,0,0,0
"431",0,1,0,0,0
"432",109,121,21,8,11
"433",0,1,0,0,0
"434",0,1,0,1,0
"435",109,101,15,7,12
"436",109,116,16,8,8
"437",113,102,16,8,10
"438",129,116,19,6,10
"439",0,1,0,0,0
"440",1,1,0,0,0
"441",109,107,20,6,11
"442",117,105,18,7,11
"443",117,124,19,6,11
"444",122,102,15,8,12
"445",113,115,13,8,9
"446",0,1,0,0,0
"447",0,1,0,0,0
"448",107,94,18,5,10
"449",126,136,16,6,12
"450",0,1,0,0,0
"451",0,1,0,0,0
"452",99,99,16,7,10
"453",0,1,0,0,0
"454",91,97,18,5,12
"455",0,1,0,0,0
"456",1,1,0,0,0
"457",0,1,0,0,0
"458",103,96,21,7,10
"459",111,114,20,7,12
"460",0,1,0,0,0
"461",0,1,0,0,0
"462",119,112,16,8,9
"463",120,113,19,5,10
"464",108,112,18,5,10
"465",85,99,18,7,8
"466",0,1,0,0,0
"467",0,2,0,0,1
"468",87,98,17,5,9
"469",91,101,16,6,8
"470",113,120,19,7,11
"471",107,103,16,5,9
"472",126,115,17,11,12
"473",97,114,20,8,13
"474",108,103,19,7,9
"475",0,1,0,0,0
"476",115,91,17,4,10
"477",1,2,0,0,0
"478",115,115,13,6,9
"479",0,1,0,0,0
"480",1,1,0,0,0
"481",119,112,13,5,8
"482",0,1,0,0,0
"483",109,102,19,6,11
"484",109,110,20,7,7
"485",1,1,0,0,0
"486",2,1,0,0,0
"487",102,110,18,6,10
"488",140,110,18,12,11
"489",116,119,19,9,8
"490",100,115,21,8,9
"491",106,109,13,7,13
"492",121,100,16,10,16
"493",122,127,19,9,11
"494",108,109,18,7,8
"495",117,117,19,5,6
"496",107,93,19,6,11
"497",108,104,14,8,8
"498",122,99,16,8,10
"499",0,1,0,0,0
"500",89,128,17,8,8
"501",110,125,16,7,11
"502",123,100,21,7,11
"503",117,104,21,6,9
"504",110,108,15,10,11
"505",100,105,16,8,11
"506",117,114,15,5,9
"507",104,106,16,7,8
"508",97,104,21,7,10
"509",120,112,16,7,9
"510",108,114,20,7,8
"511",102,105,15,5,9
"512",106,108,17,7,9
"513",91,104,19,5,8
"514",0,1,0,0,0
"515",2,2,1,0,0
"516",104,120,17,5,12
"517",0,1,0,0,0
"518",0,1,0,0,0
"519",107,118,20,6,14
"520",112,111,17,8,10
"521",109,113,22,9,12
"522",0,1,0,0,0
"523",110,107,20,5,12
"524",98,107,22,9,10
"525",2,1,0,0,0
"526",114,112,19,7,10
"527",109,119,21,5,12
"528",91,112,15,5,8
"529",107,110,21,4,11
"530",96,110,13,9,7
"531",112,103,22,8,11
"532",0,1,0,0,0
"533",98,111,19,6,9
"534",111,101,11,8,10
"535",125,113,17,6,17
"536",0,1,0,0,0
"537",106,91,21,7,9
"538",122,126,20,6,9
"539",116,106,13,5,9
"540",116,117,19,8,8
"541",0,1,0,0,0
"542",104,107,17,6,14
"543",111,126,19,10,13
"544",1,1,0,0,0
"545",112,108,14,8,11
"546",114,109,18,7,14
"547",0,1,0,0,0
"548",110,104,16,7,10
"549",114,120,19,8,9
"550",113,104,19,5,11
"551",106,109,17,9,10
"552",1,1,0,0,0
"553",0,1,0,0,0
"554",111,115,14,8,8
"555",104,115,12,10,11
"556",97,104,16,8,9
"557",115,96,21,6,11
"558",99,97,19,8,10
"559",106,110,21,8,8
"560",109,107,17,8,8
"561",0,1,0,0,0
"562",0,1,0,0,0
"563",118,122,21,7,12
