"","age1.O","age2_no_comorbid.O","age2_comorbid.O","age3_no_comorbid.O","age3_comorbid.O"
"323",0,1,0,0,0
"324",145,151,16,7,6
"325",163,152,16,5,8
"326",128,139,16,6,5
"327",151,143,15,5,11
"328",0,1,0,0,0
"329",141,135,13,7,8
"330",142,127,15,6,6
"331",0,1,0,0,0
"332",139,153,20,6,11
"333",142,135,15,6,8
"334",151,157,17,9,7
"335",184,149,22,4,8
"336",120,152,21,6,8
"337",173,176,15,6,7
"338",172,162,16,8,7
"339",3,1,0,0,1
"340",0,1,0,0,0
"341",0,1,0,0,0
"342",144,140,16,7,8
"343",154,139,13,6,13
"344",149,153,15,10,7
"345",0,1,0,0,0
"346",149,162,16,5,8
"347",149,137,18,7,7
"348",137,141,17,6,8
"349",154,157,19,7,8
"350",140,135,20,8,8
"351",140,136,15,5,5
"352",165,156,16,8,6
"353",138,138,20,9,7
"354",139,149,23,6,6
"355",163,117,13,7,9
"356",0,1,0,0,0
"357",126,135,15,4,7
"358",150,161,18,6,8
"359",154,138,15,4,7
"360",156,179,25,7,6
"361",145,155,15,9,9
"362",158,142,16,7,7
"363",152,160,18,6,9
"364",158,167,21,7,7
"365",156,167,18,5,8
"366",155,153,19,8,8
"367",148,136,19,8,5
"368",136,143,14,5,4
"369",142,143,15,6,6
"370",0,1,0,0,0
"371",156,153,17,8,8
"372",142,140,18,6,6
"373",159,157,22,7,8
"374",138,140,12,7,6
"375",132,141,25,4,8
"376",149,140,16,7,12
"377",158,153,12,5,10
"378",156,138,16,6,9
"379",164,153,13,4,8
"380",126,131,24,4,8
"381",0,1,0,0,0
"382",144,132,15,6,7
"383",139,131,15,8,6
"384",154,137,17,5,6
"385",165,160,19,6,6
"386",150,146,15,7,6
"387",159,159,18,9,9
"388",154,153,18,5,10
"389",134,120,13,5,6
"390",151,185,19,7,8
"391",140,144,19,4,8
"392",146,142,21,7,8
"393",166,165,13,7,6
"394",171,143,23,6,5
"395",136,151,14,5,7
"396",132,140,15,5,7
"397",0,1,0,0,0
"398",165,147,21,7,8
"399",162,145,19,6,9
"400",147,160,21,7,7
"401",138,150,15,6,7
"402",135,149,17,9,6
"403",158,161,14,7,8
"404",146,143,14,7,8
"405",157,156,13,8,8
"406",166,160,19,8,6
"407",136,134,15,8,7
"408",158,134,19,7,9
"409",163,133,21,6,8
"410",152,159,18,5,9
"411",136,135,19,6,7
"412",148,140,17,9,8
"413",146,149,15,7,7
"414",149,174,16,6,7
"415",167,168,21,7,8
"416",0,2,0,0,0
"417",0,1,0,0,0
"418",145,141,16,6,6
"419",156,161,13,7,7
"420",173,172,23,4,7
"421",0,1,0,0,0
"422",153,136,21,7,7
"423",148,152,17,6,8
"424",1,1,0,0,0
"425",155,141,16,7,7
"426",151,141,17,7,7
"427",126,126,15,8,10
"428",136,140,16,5,5
"429",151,173,15,5,9
"430",126,131,18,6,6
"431",0,1,0,0,0
"432",0,1,0,0,0
"433",159,148,19,9,9
"434",146,157,16,12,6
"435",156,151,18,6,6
"436",1,2,0,0,0
"437",0,0,0,0,0
"438",155,148,14,5,6
"439",148,153,18,9,9
"440",153,168,15,5,8
"441",150,161,19,7,6
"442",0,1,0,0,0
"443",150,161,15,6,6
"444",0,1,0,0,0
"445",161,164,17,7,9
"446",132,148,17,6,8
"447",138,164,22,6,5
"448",1,1,0,0,0
"449",148,147,16,5,5
"450",145,138,19,8,5
"451",174,154,17,10,9
"452",150,144,14,6,11
"453",150,138,18,5,6
"454",0,1,0,0,0
"455",141,134,14,5,4
"456",150,165,16,7,6
"457",156,133,15,6,8
"458",0,1,0,0,0
"459",149,153,17,7,5
"460",139,125,20,5,5
"461",137,137,20,7,9
"462",159,154,13,6,10
"463",156,140,17,9,12
"464",0,1,0,0,0
"465",134,136,20,5,7
"466",0,1,0,0,0
"467",159,160,19,7,11
"468",124,129,14,7,7
"469",173,153,22,6,6
"470",0,1,0,0,0
"471",176,139,14,6,10
"472",147,155,19,7,8
"473",127,113,21,6,7
"474",163,175,19,5,7
"475",158,138,15,5,6
"476",0,1,0,0,0
"477",153,154,17,6,6
"478",163,142,16,6,9
"479",145,139,19,7,8
"480",137,128,14,7,6
"481",145,148,12,7,8
"482",144,138,18,6,6
"483",144,153,16,5,7
"484",153,147,14,6,8
"485",0,1,0,0,0
"486",0,0,0,0,0
"487",139,127,19,9,5
"488",140,140,14,7,7
"489",165,155,18,7,8
"490",160,168,18,6,6
"491",139,128,17,7,7
"492",155,160,15,4,6
"493",141,133,21,8,7
"494",150,135,20,7,5
"495",0,0,0,0,0
"496",171,144,25,7,8
"497",0,0,0,0,0
"498",0,1,0,0,0
"499",0,1,0,0,0
"500",139,154,21,7,11
"501",153,138,20,7,10
"502",158,145,19,6,8
"503",157,164,15,8,8
"504",0,2,0,0,0
"505",150,132,16,8,9
"506",148,152,20,6,7
"507",132,122,14,6,5
"508",139,148,18,7,6
"509",170,172,20,5,6
"510",144,144,14,7,7
"511",163,155,21,5,8
"512",147,161,15,5,6
"513",147,157,17,6,6
"514",166,146,17,8,8
"515",146,143,15,9,9
"516",0,1,0,0,0
"517",151,139,17,6,9
"518",139,154,16,4,6
"519",141,123,14,7,7
"520",144,146,16,9,5
"521",131,143,16,6,7
"522",134,138,16,6,9
"523",0,1,0,0,0
"524",157,138,21,6,7
"525",155,139,20,9,8
"526",138,160,15,7,7
"527",144,148,17,6,5
"528",156,148,15,6,4
"529",0,1,0,0,0
"530",161,161,20,7,11
"531",0,1,0,0,0
"532",139,146,10,6,7
"533",137,145,13,6,10
"534",0,1,0,0,0
"535",151,148,16,7,5
"536",147,161,23,6,5
"537",134,132,12,8,9
"538",171,157,20,7,9
"539",136,141,18,6,9
"540",0,0,0,0,0
"541",134,150,16,5,10
"542",150,147,15,7,13
"543",149,157,17,5,8
"544",168,173,18,6,7
"545",162,138,23,5,7
"546",138,132,13,9,7
"547",149,137,14,7,9
"548",159,169,18,7,8
"549",161,134,15,9,7
"550",0,1,0,0,0
"551",145,141,16,9,9
"552",145,150,18,6,6
"553",138,131,13,7,9
"554",158,162,14,7,8
"555",167,157,17,6,8
"556",144,138,21,8,6
"557",137,131,18,7,9
"558",167,138,23,4,5
"559",0,0,0,0,0
"560",156,190,18,8,9
"561",0,0,0,0,0
"562",166,141,14,7,6
"563",0,1,0,0,0
"564",0,1,0,0,0
"565",152,137,18,6,9
"566",145,155,22,6,6
"567",184,180,22,10,7
"568",154,152,17,7,7
"569",147,138,15,7,8
"570",0,1,0,0,0
"571",167,149,17,6,6
"572",157,154,19,7,11
"573",156,162,17,5,8
"574",130,133,17,5,8
"575",149,148,15,7,8
"576",165,169,20,10,7
"577",0,1,0,0,0
"578",0,1,0,0,0
"579",153,147,18,7,10
"580",145,132,16,8,6
"581",0,1,0,0,0
"582",148,150,20,7,6
"583",157,137,13,6,6
"584",159,146,17,6,7
"585",134,150,16,6,7
"586",170,149,16,5,8
"587",0,1,0,0,0
"588",156,149,14,5,8
"589",0,1,0,0,0
"590",1,1,0,0,0
"591",153,146,22,4,8
"592",173,166,22,8,10
"593",125,129,18,6,8
"594",139,138,14,5,12
"595",147,148,23,5,10
"596",131,146,14,6,8
"597",158,164,15,7,7
"598",165,147,22,8,6
"599",2,1,0,0,1
"600",152,145,13,7,6
"601",153,149,22,6,8
"602",152,142,13,8,9
"603",153,155,16,6,7
"604",0,0,0,0,0
"605",0,1,0,0,0
"606",156,140,16,4,7
"607",143,141,19,7,6
"608",145,141,18,7,9
"609",150,128,16,3,5
"610",155,140,19,8,11
"611",141,128,14,5,7
"612",136,146,15,7,7
"613",174,164,20,9,5
"614",150,165,16,8,9
"615",153,143,13,6,6
"616",0,1,0,0,0
"617",141,148,14,6,10
"618",0,1,0,0,0
"619",0,1,0,0,0
"620",0,1,0,0,0
"621",0,1,0,0,0
"622",136,122,14,4,5
"623",142,147,17,6,7
"624",147,140,17,5,7
"625",160,133,13,5,8
"626",152,170,16,4,8
"627",0,1,0,0,0
"628",0,1,0,0,0
"629",138,131,14,5,9
"630",150,151,18,11,6
"631",0,0,0,0,0
"632",159,149,18,4,7
"633",148,140,12,7,9
"634",133,141,14,7,8
"635",151,165,18,6,7
"636",131,139,17,7,7
"637",136,128,20,7,8
"638",179,162,23,6,7
"639",0,1,0,0,0
"640",139,129,15,10,8
"641",162,159,21,8,9
"642",160,171,12,9,7
"643",161,151,20,7,7
"644",150,159,18,5,7
"645",167,132,15,7,7
"646",147,169,16,6,6
"647",148,145,21,8,8
"648",167,147,21,5,7
"649",158,147,17,7,11
"650",0,0,0,0,0
"651",151,140,20,3,6
"652",139,142,15,4,8
"653",157,154,16,5,10
"654",0,1,0,0,0
"655",152,148,18,5,7
"656",169,153,19,5,11
"657",0,1,0,0,0
"658",168,150,19,5,6
"659",152,137,15,6,8
"660",163,158,23,8,9
"661",0,1,0,0,0
"662",133,134,17,7,6
"663",0,1,0,0,0
"664",0,1,0,0,0
"665",150,149,17,8,6
"666",149,143,14,6,6
"667",164,159,21,10,11
"668",143,144,19,5,6
"669",137,130,16,8,6
"670",165,152,22,7,6
"671",134,144,16,5,7
"672",153,157,17,5,10
"673",152,148,15,6,7
"674",164,151,17,8,7
"675",168,162,16,11,7
"676",157,149,18,6,7
"677",150,158,18,7,8
"678",153,144,19,7,9
"679",0,1,0,0,0
"680",172,138,17,5,8
"681",155,136,13,7,8
"682",158,161,14,9,7
"683",0,1,0,0,0
"684",155,156,19,12,10
"685",143,160,19,6,8
"686",143,138,14,6,6
"687",152,152,12,4,12
"688",152,145,14,7,7
"689",1,1,0,0,0
"690",145,138,20,8,8
"691",119,137,15,6,8
"692",0,1,0,0,0
"693",0,1,0,0,0
"694",128,121,16,4,5
"695",0,1,0,0,0
"696",0,1,0,0,0
"697",158,171,14,8,9
"698",164,147,22,9,7
"699",147,148,18,5,7
"700",0,0,0,0,0
"701",155,132,23,7,9
"702",134,158,20,8,6
"703",0,1,0,0,0
"704",148,149,20,10,7
"705",160,144,18,6,7
"706",150,155,17,6,7
"707",0,1,0,0,0
"708",0,0,0,0,0
"709",157,185,23,7,6
"710",0,1,0,0,0
"711",156,132,18,7,9
"712",140,130,12,5,5
"713",0,1,0,0,0
"714",135,145,17,8,6
"715",0,1,0,0,0
"716",157,163,19,6,8
"717",145,138,14,8,10
"718",0,1,0,0,0
"719",164,142,20,5,13
"720",144,153,18,6,8
"721",163,154,19,9,7
"722",148,144,18,6,9
"723",0,1,0,0,0
"724",163,152,15,6,8
"725",147,132,19,7,5
"726",161,159,17,5,7
"727",142,148,14,7,12
"728",0,1,0,0,0
"729",150,136,16,7,7
"730",156,158,22,8,9
"731",156,129,15,4,5
"732",156,148,13,8,10
"733",0,1,0,0,0
"734",143,125,19,7,6
"735",152,151,22,7,7
"736",0,1,0,0,0
"737",153,135,13,6,8
"738",0,1,0,0,0
"739",151,148,17,10,9
"740",129,135,16,6,9
"741",157,143,15,10,7
"742",0,0,0,0,0
"743",140,154,15,4,9
"744",0,1,0,0,0
"745",165,154,18,7,6
"746",0,1,0,0,0
"747",0,1,0,0,0
"748",153,151,16,7,7
"749",146,143,16,10,9
"750",150,122,12,6,7
"751",157,139,19,7,7
"752",143,138,18,7,10
"753",146,142,16,8,7
"754",142,155,17,5,7
"755",169,159,13,10,7
"756",0,1,0,0,0
"757",145,144,21,5,10
"758",136,131,14,5,8
"759",144,122,24,7,8
"760",177,158,20,4,8
"761",184,170,17,9,9
"762",149,136,16,6,5
"763",0,1,0,0,0
"764",138,154,21,4,8
"765",129,134,18,6,7
"766",0,1,0,0,0
"767",0,1,0,0,0
"768",143,141,16,11,8
"769",112,122,11,5,5
"770",146,155,25,9,6
"771",139,128,15,7,6
"772",160,162,16,6,9
"773",0,1,1,0,0
"774",158,152,31,8,10
"775",141,153,15,8,8
"776",151,135,18,8,8
"777",149,137,15,5,8
"778",140,150,17,11,7
"779",128,118,15,4,9
"780",155,148,23,8,6
"781",142,169,21,7,8
"782",142,123,13,6,8
"783",133,118,16,8,7
"784",149,150,16,5,8
"785",0,1,0,0,0
"786",147,145,17,4,7
"787",142,146,20,6,8
"788",133,158,21,6,8
"789",158,126,14,9,7
"790",158,163,21,8,7
"791",0,1,0,0,0
"792",165,158,19,5,10
"793",147,147,15,8,7
"794",189,168,16,10,8
"795",0,0,0,0,0
"796",152,150,23,6,9
"797",160,140,15,6,7
"798",137,144,18,9,7
"799",138,162,16,6,7
"800",152,153,23,9,7
"801",153,144,15,7,10
"802",0,1,0,0,0
"803",151,133,17,5,7
"804",150,126,11,7,6
"805",149,149,18,6,7
"806",160,142,17,10,5
"807",144,131,16,8,8
"808",130,135,19,8,9
"809",166,145,15,6,9
"810",135,134,19,6,7
"811",0,1,0,0,0
"812",133,126,15,4,10
"813",140,152,17,5,6
"814",147,154,21,7,11
"815",122,131,12,5,5
"816",157,142,22,4,7
"817",0,1,0,0,0
"818",187,170,20,6,9
"819",151,129,16,7,8
"820",147,124,14,8,5
"821",147,142,21,8,8
"822",135,141,19,6,6
"823",137,144,13,7,7
"824",156,152,16,7,8
"825",143,153,18,6,8
"826",137,160,13,6,9
"827",131,130,14,8,9
"828",0,1,0,0,0
"829",131,151,19,6,9
"830",136,128,17,5,8
"831",142,133,16,8,7
"832",160,157,17,7,7
"833",144,159,14,7,9
"834",174,161,21,6,7
"835",145,165,17,8,10
"836",0,1,0,0,0
"837",132,136,13,7,6
"838",159,151,16,8,7
"839",0,1,0,0,0
"840",160,144,19,5,8
"841",142,149,16,10,8
"842",0,2,0,0,0
"843",167,151,16,5,8
"844",135,140,17,4,6
"845",154,135,19,8,6
"846",164,158,23,6,9
"847",147,149,17,7,7
"848",151,143,20,5,7
"849",148,138,11,7,6
"850",136,140,14,7,7
"851",142,148,14,7,6
"852",138,134,18,6,6
"853",141,134,19,5,7
"854",153,161,16,7,8
"855",150,164,18,8,7
"856",152,143,16,6,8
"857",157,140,18,5,6
"858",154,148,20,9,7
"859",146,132,15,10,5
"860",140,150,20,8,7
"861",0,1,0,0,0
"862",165,141,25,6,8
"863",142,140,15,7,7
"864",138,163,16,6,8
"865",0,1,0,0,0
"866",0,1,0,0,0
"867",163,150,21,5,12
"868",155,154,14,7,7
"869",134,140,15,6,5
"870",146,142,14,7,11
"871",140,140,19,5,7
"872",142,129,18,5,8
"873",146,131,18,8,12
"874",0,1,0,0,0
"875",148,153,18,8,7
"876",118,150,15,5,7
"877",125,123,23,5,8
"878",181,170,17,10,10
"879",164,143,17,7,8
"880",2,2,0,0,0
"881",143,142,16,8,7
"882",155,145,16,4,7
"883",0,1,0,0,0
"884",147,141,17,10,8
"885",0,0,0,0,0
"886",145,133,15,6,7
"887",0,0,0,0,0
"888",154,132,19,5,6
"889",149,162,18,9,6
"890",168,154,16,5,8
"891",167,139,18,5,11
"892",0,1,1,0,0
"893",141,126,20,7,7
"894",0,1,0,0,0
"895",155,161,16,6,7
"896",169,141,18,4,6
"897",168,151,15,6,8
"898",131,156,19,4,6
"899",0,1,0,0,0
"900",152,166,17,4,6
"901",0,1,0,0,0
"902",0,1,0,0,0
"903",152,143,15,6,9
"904",0,1,0,0,0
"905",0,1,0,0,0
"906",160,134,16,6,6
"907",0,1,0,0,0
"908",156,136,16,8,8
"909",136,137,17,6,10
"910",0,1,0,0,0
"911",150,156,12,5,7
"912",0,1,0,0,0
"913",158,143,17,7,8
"914",151,146,22,5,7
"915",141,130,13,5,5
"916",173,147,14,6,6
"917",0,1,0,0,0
"918",153,141,15,6,8
"919",125,126,19,7,7
"920",179,163,18,9,7
"921",0,0,0,0,0
"922",1,1,0,0,0
"923",157,165,16,7,9
"924",141,165,19,9,9
"925",133,138,15,7,8
"926",140,130,18,5,7
"927",162,169,18,5,7
"928",149,148,14,4,8
"929",147,167,14,8,9
"930",153,167,15,5,7
"931",144,143,18,8,9
"932",127,121,15,7,11
"933",139,157,18,6,7
"934",149,136,24,5,7
"935",169,154,15,11,8
"936",159,146,22,6,8
"937",150,167,19,11,7
"938",158,150,17,4,6
"939",164,149,17,5,11
"940",145,142,15,9,8
"941",146,133,16,6,10
"942",155,124,21,6,11
"943",156,135,20,6,10
"944",0,1,0,0,0
"945",0,1,0,0,0
"946",126,134,16,6,8
"947",148,149,14,9,12
"948",159,157,20,7,9
"949",131,136,13,7,8
"950",0,1,0,0,0
"951",146,154,16,5,7
"952",154,144,20,6,8
"953",1,1,0,0,0
"954",162,151,19,7,7
"955",148,129,14,7,9
"956",142,140,18,9,6
"957",158,133,14,6,6
"958",155,131,17,7,8
"959",138,125,17,6,8
"960",0,0,0,0,0
"961",133,130,15,6,8
"962",0,0,0,0,0
"963",0,1,0,0,0
"964",145,152,15,10,7
"965",152,143,21,8,8
"966",161,140,14,6,12
"967",175,145,18,7,8
"968",146,146,18,6,8
"969",149,138,17,7,8
"970",157,145,14,4,6
"971",0,1,0,0,0
"972",163,156,24,5,5
"973",149,176,17,6,6
"974",165,152,17,6,8
"975",3,1,0,0,0
"976",158,145,16,8,7
"977",146,146,20,8,10
"978",0,1,0,0,0
"979",0,1,0,0,0
"980",139,140,13,5,7
"981",147,161,24,6,6
"982",131,126,19,6,7
"983",135,140,15,6,6
"984",162,164,16,5,7
"985",159,149,16,6,8
"986",141,132,17,4,6
"987",0,0,0,0,0
"988",0,1,0,0,0
"989",150,150,17,5,8
"990",172,150,20,9,8
"991",0,0,0,0,0
"992",0,1,0,0,0
"993",166,158,16,6,6
"994",152,163,16,4,8
"995",1,2,0,0,0
"996",1,1,0,0,0
"997",172,160,20,7,8
"998",163,160,19,6,8
"999",122,127,16,7,7
"1000",161,143,17,8,10
"1001",0,1,0,0,0
"1002",154,157,19,8,7
"1003",149,141,19,6,6
"1004",139,121,16,3,8
"1005",138,138,18,6,9
"1006",162,148,17,7,6
"1007",148,149,19,10,8
"1008",155,143,16,6,7
"1009",148,125,16,7,7
"1010",140,134,24,6,6
"1011",148,148,15,9,7
"1012",140,136,14,6,10
"1013",174,132,13,8,10
"1014",146,145,18,5,7
"1015",0,1,0,0,0
"1016",166,148,16,8,7
"1017",147,132,16,5,8
"1018",155,161,20,6,7
"1019",129,147,17,7,8
"1020",150,165,18,8,6
"1021",173,154,15,7,13
"1022",0,1,0,0,0
"1023",0,0,0,0,0
"1024",172,148,18,6,7
"1025",175,158,18,8,7
"1026",181,166,18,9,7
"1027",137,113,15,4,6
"1028",140,124,13,6,8
"1029",0,1,0,0,0
"1030",147,147,16,6,10
"1031",137,137,16,5,6
"1032",152,141,17,5,6
"1033",144,133,24,7,9
"1034",147,177,19,6,9
"1035",138,154,19,5,9
"1036",1,1,1,0,0
"1037",144,152,17,7,6
"1038",151,146,17,6,4
"1039",156,145,17,8,6
"1040",150,141,21,10,7
"1041",158,133,18,5,10
"1042",135,130,18,6,5
"1043",1,1,0,0,0
"1044",132,143,15,6,8
"1045",132,148,17,7,9
"1046",170,143,17,5,7
"1047",135,148,19,6,7
"1048",153,174,18,9,7
"1049",140,140,14,6,7
"1050",167,189,19,6,9
"1051",134,135,14,6,7
"1052",148,132,11,7,7
"1053",147,136,16,5,8
"1054",162,152,19,6,9
"1055",140,137,18,7,10
"1056",129,143,19,7,7
"1057",151,147,19,8,6
"1058",157,143,20,6,7
"1059",147,155,17,6,10
"1060",152,140,18,7,6
"1061",151,148,21,7,7
"1062",158,141,22,7,9
"1063",155,151,16,7,9
