"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",135,115,17,8,10
"2",102,122,24,7,9
"3",117,103,14,5,10
"4",0,1,0,0,0
"5",1,1,0,0,0
"6",1,1,0,0,0
"7",103,131,19,9,15
"8",120,105,21,6,11
"9",0,1,0,0,0
"10",1,1,0,0,0
"11",123,129,19,8,9
"12",103,110,20,7,10
"13",100,121,20,7,13
"14",97,94,18,8,11
"15",0,1,0,0,0
"16",98,116,15,7,7
"17",2,1,0,0,0
"18",114,112,16,7,13
"19",113,119,26,9,11
"20",98,126,23,7,10
"21",97,115,20,7,7
"22",0,1,0,0,0
"23",103,118,19,6,9
"24",103,97,16,12,7
"25",0,1,0,0,0
"26",120,103,22,8,10
"27",0,1,0,0,0
"28",116,122,20,6,11
"29",1,1,0,0,0
"30",128,127,23,6,9
"31",1,1,0,0,0
"32",100,122,21,7,13
"33",0,1,0,0,0
"34",116,128,18,12,16
"35",103,95,16,7,12
"36",0,1,0,0,0
"37",0,1,0,0,0
"38",0,1,0,0,0
"39",0,1,0,0,0
"40",0,1,0,0,0
"41",115,106,17,7,8
"42",111,109,13,5,11
"43",1,1,0,0,0
"44",0,1,0,0,0
"45",126,109,15,7,11
"46",91,104,16,6,7
"47",113,130,20,8,8
"48",105,119,19,6,8
"49",0,1,0,0,0
"50",108,113,15,7,9
"51",0,1,0,0,1
"52",0,1,0,0,0
"53",0,1,0,0,0
"54",0,1,0,0,0
"55",1,1,0,0,0
"56",120,117,15,8,10
"57",103,129,18,7,10
"58",0,1,0,0,0
"59",105,117,17,6,11
"60",1,1,0,0,0
"61",105,92,19,10,11
"62",117,120,21,8,10
"63",103,117,19,6,9
"64",1,1,0,0,0
"65",95,116,20,6,13
"66",110,101,14,6,10
"67",105,103,19,8,10
"68",0,1,0,0,0
"69",0,1,0,0,0
"70",136,114,19,7,11
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",103,93,16,7,8
"74",97,109,20,6,12
"75",102,115,16,7,9
"76",110,112,16,5,11
"77",0,1,0,0,0
"78",98,103,21,5,9
"79",1,1,0,0,0
"80",101,109,18,11,10
"81",102,108,18,5,9
"82",95,90,15,5,8
"83",99,122,17,6,12
"84",101,92,21,5,9
"85",130,131,20,7,11
"86",107,122,21,7,11
"87",0,1,0,0,0
"88",97,112,16,9,16
"89",2,1,0,0,1
"90",0,1,0,0,0
"91",119,100,18,6,9
"92",112,133,22,6,12
"93",104,99,13,7,15
"94",1,1,0,0,0
"95",0,1,0,0,0
"96",94,112,17,4,10
"97",1,1,0,0,0
"98",1,1,0,0,0
"99",1,2,0,0,0
"100",0,1,0,0,0
"101",85,116,13,8,11
"102",110,112,26,10,9
"103",0,1,0,0,0
"104",1,1,0,0,0
"105",0,1,0,0,0
"106",93,130,19,6,11
"107",1,2,0,0,0
"108",111,114,19,9,13
"109",86,93,13,6,8
"110",1,1,0,0,0
"111",111,101,17,9,9
"112",0,1,0,0,0
"113",112,129,14,8,13
"114",2,1,1,0,0
"115",0,1,0,0,0
"116",95,119,20,8,10
"117",116,120,14,6,12
"118",99,111,15,7,11
"119",0,1,0,0,0
"120",104,111,13,9,9
"121",114,95,21,7,8
"122",109,99,13,6,9
"123",104,114,16,6,10
"124",126,109,19,9,13
"125",0,1,0,0,0
"126",0,1,0,0,0
"127",103,113,17,7,10
"128",113,101,20,5,12
"129",1,1,0,0,0
"130",0,1,0,0,0
"131",99,112,14,5,10
"132",0,1,0,0,0
"133",0,1,0,0,0
"134",100,120,18,6,11
"135",101,96,18,8,11
"136",1,1,0,0,0
"137",121,122,19,7,12
"138",0,1,0,0,0
"139",110,110,17,6,16
"140",0,1,0,0,0
"141",0,1,0,0,0
"142",118,115,20,8,12
"143",119,113,17,6,14
"144",114,102,15,6,8
"145",0,1,0,0,0
"146",0,1,0,0,0
"147",110,129,20,8,10
"148",135,122,18,8,12
"149",113,109,18,8,11
"150",0,1,0,0,0
"151",106,106,22,6,12
"152",107,100,21,7,10
"153",108,117,27,7,10
"154",0,1,0,0,0
"155",109,104,17,8,10
"156",121,113,17,8,8
"157",0,1,0,0,0
"158",103,107,22,6,12
"159",1,1,0,0,0
"160",0,1,0,0,0
"161",0,1,0,0,0
"162",103,100,21,5,12
"163",122,113,18,7,12
"164",99,99,16,8,5
"165",113,110,17,6,13
"166",112,103,19,6,8
"167",115,112,16,7,11
"168",1,1,0,0,0
"169",105,102,17,8,8
"170",115,114,21,5,7
"171",111,116,17,7,12
"172",118,117,21,6,12
"173",108,102,18,5,9
"174",0,1,0,0,0
"175",116,123,17,7,9
"176",99,104,13,8,8
"177",109,96,17,5,13
"178",0,1,0,0,0
"179",1,1,0,0,0
"180",125,121,15,10,9
"181",80,89,17,6,9
"182",0,1,0,0,0
"183",0,1,0,0,0
"184",116,109,18,8,10
"185",117,118,18,11,13
"186",108,135,15,6,8
"187",0,1,0,0,0
"188",0,1,0,0,0
"189",102,110,17,10,9
"190",1,1,0,0,0
"191",117,110,19,6,13
"192",107,120,17,6,11
"193",0,1,0,0,0
"194",1,2,0,0,0
"195",103,125,17,6,11
"196",1,1,0,0,0
"197",0,1,0,0,0
"198",0,1,0,0,0
"199",113,112,16,4,10
"200",80,87,17,6,6
"201",0,1,0,0,0
"202",98,109,15,6,10
"203",153,139,21,6,9
"204",0,1,0,0,0
"205",0,1,0,0,0
"206",0,1,0,0,0
"207",88,114,16,8,10
"208",1,1,0,0,0
"209",0,1,0,0,0
"210",134,125,18,6,12
"211",118,109,20,5,10
"212",1,1,1,0,0
"213",92,108,16,6,10
"214",0,1,0,0,0
"215",0,1,0,0,0
"216",105,112,16,7,11
"217",106,112,16,6,14
"218",92,96,16,6,11
"219",0,1,0,0,0
"220",118,117,18,7,10
"221",109,113,15,6,9
"222",0,1,0,0,0
"223",0,1,0,0,0
"224",0,1,0,0,0
"225",0,1,0,0,0
"226",97,109,19,8,7
"227",97,93,19,9,10
"228",114,128,18,9,9
"229",95,109,16,9,10
"230",1,1,0,0,0
"231",0,1,0,0,0
"232",1,1,0,0,0
"233",109,137,20,7,15
"234",114,100,19,8,9
"235",117,110,17,7,10
"236",115,92,15,11,10
"237",111,128,20,6,10
"238",0,2,0,0,0
"239",0,1,0,0,0
"240",114,111,15,9,11
"241",110,114,13,9,12
"242",89,104,15,8,14
"243",100,93,17,6,9
"244",100,110,17,8,9
"245",0,1,0,0,0
"246",100,129,17,6,12
"247",0,1,0,0,0
"248",0,1,0,0,0
"249",1,1,0,0,0
"250",89,101,17,4,9
"251",94,99,20,9,11
"252",0,1,0,0,0
"253",103,113,20,7,14
"254",92,104,17,8,9
"255",91,111,18,7,12
"256",0,1,0,0,0
"257",100,95,19,7,14
"258",0,1,0,0,0
"259",119,101,16,9,11
"260",0,1,0,0,0
"261",0,1,0,0,0
"262",0,1,1,0,0
"263",0,1,0,0,0
"264",1,1,0,0,0
"265",93,89,15,7,10
"266",0,1,0,0,0
"267",112,113,17,11,11
"268",104,101,15,6,13
"269",107,110,18,8,14
"270",0,1,0,0,0
"271",0,1,0,0,0
"272",0,1,0,0,0
"273",0,1,0,0,0
"274",101,117,15,8,10
"275",1,1,0,0,0
"276",1,2,0,0,0
"277",126,126,26,9,9
"278",0,1,0,0,0
"279",0,1,0,0,0
"280",79,88,16,7,9
"281",113,105,22,6,13
"282",110,116,22,6,8
"283",105,113,21,7,9
"284",117,119,18,7,10
"285",120,102,24,6,12
"286",111,101,20,4,8
"287",0,1,0,0,0
"288",0,1,0,0,0
"289",99,95,14,6,12
"290",117,106,16,10,10
"291",0,1,0,0,0
"292",0,1,0,0,0
"293",100,97,17,7,11
"294",1,1,0,0,0
"295",0,1,0,0,0
"296",114,107,21,10,10
"297",110,104,20,7,6
"298",97,94,15,7,10
"299",107,113,17,7,11
"300",102,127,19,6,10
"301",0,1,1,0,0
"302",110,104,16,8,12
"303",0,1,0,0,0
"304",0,1,0,0,0
"305",97,101,18,6,12
"306",1,1,0,0,0
"307",1,1,0,0,0
"308",1,1,0,0,0
"309",108,108,22,7,6
"310",1,1,0,0,0
"311",97,90,22,7,13
"312",114,109,15,6,11
"313",0,1,0,0,0
"314",114,111,13,8,9
"315",113,113,14,7,12
"316",0,1,0,0,0
"317",0,1,0,0,0
"318",0,1,0,0,0
"319",98,114,17,7,10
"320",127,130,21,8,10
"321",0,1,0,0,0
"322",105,123,17,8,11
"323",0,1,0,0,0
"324",100,96,15,5,12
"325",98,94,19,6,8
"326",99,108,21,8,10
"327",95,108,17,6,12
"328",90,118,16,7,13
"329",96,106,15,5,10
"330",102,113,16,6,11
"331",103,111,14,5,12
"332",0,1,0,0,0
"333",0,1,0,0,0
"334",109,107,16,8,11
"335",105,103,22,6,10
"336",116,129,24,9,11
"337",103,91,20,6,10
"338",101,94,15,12,8
"339",0,1,0,0,0
"340",106,117,15,8,12
"341",101,102,17,7,11
"342",0,1,0,0,0
"343",1,1,0,0,0
"344",0,1,0,0,0
"345",104,107,18,5,8
"346",0,1,0,0,0
"347",97,116,20,8,11
"348",0,1,0,0,0
"349",0,1,0,0,0
"350",134,145,24,8,8
"351",1,1,0,0,0
"352",97,84,19,6,10
"353",109,96,20,9,14
"354",103,128,17,7,11
"355",118,127,27,7,12
"356",107,127,18,8,10
"357",0,1,0,0,0
"358",90,110,19,5,10
"359",0,1,0,0,0
"360",0,1,0,0,0
"361",2,1,0,0,0
"362",116,111,18,7,12
"363",114,114,20,6,15
"364",0,1,0,0,0
"365",1,1,0,0,0
"366",1,1,0,0,0
"367",118,122,16,7,10
"368",104,121,16,7,13
"369",106,98,13,5,10
"370",106,105,15,7,11
