"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",17,22,8,5,6
"2",14,17,7,3,9
"3",21,22,8,4,9
"4",0,0,0,0,0
"5",0,1,0,0,0
"6",0,0,0,0,0
"7",16,25,10,4,9
"8",17,29,5,3,8
"9",0,0,0,0,0
"10",0,0,0,0,0
"11",21,24,13,6,9
"12",21,22,12,2,10
"13",14,26,10,3,11
"14",18,20,12,3,10
"15",0,0,0,0,0
"16",13,13,6,2,6
"17",0,0,0,0,0
"18",15,19,10,2,10
"19",16,18,8,5,10
"20",18,17,7,3,6
"21",21,19,10,3,11
"22",0,0,0,0,0
"23",12,18,11,2,6
"24",15,21,10,3,7
"25",0,0,0,0,0
"26",14,22,9,3,10
"27",0,0,0,0,0
"28",18,21,11,5,9
"29",0,0,0,0,0
"30",14,18,5,3,7
"31",0,0,0,0,0
"32",24,23,6,4,10
"33",0,0,0,0,0
"34",11,20,6,3,11
"35",16,17,8,4,9
"36",0,0,0,0,0
"37",0,0,0,0,0
"38",0,0,0,0,0
"39",0,0,0,0,0
"40",0,0,0,0,0
"41",14,18,8,2,7
"42",23,17,7,4,9
"43",0,0,0,0,0
"44",0,0,0,0,0
"45",18,16,5,4,10
"46",18,15,7,3,10
"47",17,24,13,4,9
"48",17,21,12,3,12
"49",0,0,0,0,0
"50",12,16,5,4,8
"51",0,0,0,0,0
"52",0,0,0,0,0
"53",0,0,0,0,0
"54",0,0,0,0,0
"55",0,0,0,0,0
"56",17,20,11,4,10
"57",18,18,9,4,6
"58",0,0,0,0,0
"59",18,20,12,3,8
"60",0,0,0,0,0
"61",11,17,5,6,9
"62",13,23,7,4,8
"63",15,25,7,3,7
"64",0,0,0,0,0
"65",19,18,16,5,9
"66",12,16,10,5,11
"67",17,25,9,5,11
"68",0,0,0,0,0
"69",0,0,0,0,0
"70",16,16,8,2,11
"71",0,1,0,0,0
"72",0,0,0,0,0
"73",18,17,8,3,8
"74",16,18,7,4,7
