"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",140,165,20,9,15
"2",143,155,23,7,14
"3",143,123,17,8,10
"4",0,1,0,0,0
"5",1,1,0,0,0
"6",1,1,0,0,0
"7",154,138,21,10,10
"8",156,125,25,7,14
"9",0,1,0,0,0
"10",1,1,0,0,0
"11",156,147,24,13,12
"12",161,146,34,9,12
"13",145,154,26,7,11
"14",142,135,22,8,14
"15",0,1,0,0,0
"16",130,142,17,8,11
"17",2,2,0,0,0
"18",150,151,23,7,13
"19",135,142,24,9,11
"20",129,159,23,8,11
"21",140,143,26,10,14
"22",0,1,0,0,0
"23",135,130,21,10,9
"24",140,133,22,9,13
"25",0,1,0,0,0
"26",131,150,21,10,13
"27",0,1,0,0,0
"28",140,153,20,9,8
"29",1,1,0,0,0
"30",133,135,21,7,10
"31",1,1,0,0,0
"32",134,160,21,7,16
"33",0,1,0,0,0
"34",124,156,28,10,13
"35",137,132,26,7,14
"36",0,1,0,0,0
"37",0,1,0,0,0
"38",0,1,0,0,0
"39",0,1,0,0,0
"40",0,1,0,0,0
"41",128,153,16,10,9
"42",151,144,19,6,17
"43",1,1,0,0,0
"44",0,1,0,0,0
"45",127,121,17,8,12
"46",115,128,19,8,11
"47",151,156,26,7,12
"48",127,127,20,6,11
"49",0,1,0,0,0
"50",147,128,19,14,12
"51",0,1,0,0,1
"52",0,1,0,0,0
"53",0,1,0,0,0
"54",0,1,0,0,0
"55",2,2,0,0,0
"56",144,140,21,9,12
"57",153,142,17,8,9
"58",0,1,0,0,0
"59",130,123,18,8,10
"60",2,1,0,0,0
"61",142,127,21,8,13
"62",151,152,25,11,11
"63",137,143,21,9,11
"64",1,1,0,0,0
"65",129,146,24,5,14
"66",163,130,17,9,13
"67",135,137,17,11,12
"68",0,1,0,0,0
"69",0,1,0,0,0
"70",153,135,22,6,10
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",124,108,20,9,12
"74",133,151,24,8,10
"75",126,147,26,10,9
"76",135,125,22,6,14
"77",0,1,0,0,0
"78",120,131,24,8,10
"79",1,1,0,0,0
"80",144,133,19,9,11
"81",131,138,25,7,10
"82",118,113,25,7,11
"83",119,150,26,8,12
"84",136,142,28,8,11
"85",143,165,21,10,13
"86",127,121,20,10,14
"87",0,1,0,0,0
"88",136,143,18,8,13
"89",2,2,0,0,1
"90",0,1,0,0,0
"91",148,140,26,8,12
"92",141,152,26,10,16
"93",116,123,17,7,15
"94",2,1,0,0,0
"95",0,1,0,0,0
"96",122,140,23,7,16
"97",2,1,0,0,0
"98",1,2,0,0,0
"99",1,1,0,0,0
"100",0,1,0,0,0
"101",138,133,22,8,12
"102",134,146,31,8,11
"103",0,1,0,0,0
"104",2,1,0,0,0
"105",0,1,0,0,0
"106",149,149,22,6,11
"107",1,1,0,0,0
"108",159,146,17,8,11
"109",123,131,23,5,7
"110",1,1,0,0,0
"111",136,154,16,8,12
"112",0,1,0,0,0
"113",128,139,23,9,13
"114",2,1,1,0,0
"115",0,1,0,0,0
"116",117,147,22,9,13
"117",145,145,19,7,10
"118",127,140,25,7,14
"119",0,1,0,0,0
"120",159,151,21,7,10
"121",155,151,25,10,13
"122",123,113,21,10,12
"123",116,135,21,9,16
"124",140,130,17,8,12
"125",0,1,0,0,0
"126",0,1,0,0,0
"127",155,139,24,6,9
"128",146,136,26,8,16
"129",1,2,0,0,0
"130",0,1,0,0,0
"131",150,138,23,7,13
"132",0,1,0,0,0
"133",0,1,0,0,0
"134",142,139,25,5,13
"135",145,146,18,8,11
"136",1,1,0,0,0
"137",143,139,20,10,16
"138",0,1,0,0,0
"139",146,130,22,10,14
"140",0,1,0,0,0
"141",0,1,0,0,0
"142",145,143,18,11,12
"143",151,137,18,8,15
"144",130,119,20,8,9
"145",0,1,0,0,0
"146",0,1,0,0,0
"147",143,164,24,10,14
"148",148,125,26,9,9
"149",125,143,24,7,16
"150",0,1,0,0,0
"151",144,134,25,9,13
"152",141,133,21,9,14
"153",136,168,29,9,12
"154",0,1,0,0,0
"155",136,140,20,10,12
"156",125,143,18,9,12
"157",0,1,0,0,0
"158",131,139,25,6,13
"159",1,1,0,0,0
"160",0,1,0,0,0
"161",0,1,0,0,0
