"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",25,0,17,0,0,0,0
"2",19,0,16,0,0,0,0
"3",0,0,0,0,0,0,0
"4",27,0,18,0,0,0,0
"5",22,0,16,0,0,0,0
"6",0,0,0,0,0,0,0
"7",15,0,22,0,0,0,0
"8",0,0,0,0,0,0,0
"9",0,0,1,0,0,0,0
"10",3,0,1,0,0,0,0
"11",0,0,0,0,0,0,0
"12",17,0,12,0,0,0,0
"13",18,0,16,0,0,0,0
"14",0,0,0,0,0,0,0
"15",17,0,16,0,0,0,0
"16",27,0,23,1,0,1,1
"17",17,0,16,0,0,0,0
"18",11,0,12,0,0,0,0
"19",0,0,1,0,0,0,0
"20",0,0,1,0,0,0,0
"21",17,0,17,0,0,0,0
"22",0,0,0,0,0,0,0
"23",22,0,17,0,0,0,0
"24",0,0,0,0,0,0,0
"25",0,0,1,0,0,0,0
"26",27,0,18,0,0,0,0
"27",0,0,0,0,0,0,0
"28",20,0,16,0,0,0,0
"29",14,0,13,0,0,0,0
"30",21,0,13,0,0,0,0
"31",0,0,0,0,0,0,0
"32",12,0,12,0,0,0,0
"33",15,0,19,0,0,0,0
"34",22,0,18,0,0,0,0
"35",0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0
"37",19,0,20,0,0,0,0
"38",15,0,13,0,0,0,0
"39",0,0,0,0,0,0,0
"40",26,0,15,0,0,0,0
"41",14,0,20,0,0,0,0
"42",11,0,12,0,0,0,0
"43",0,0,1,0,0,0,0
"44",0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0
"46",0,0,0,0,0,0,0
"47",15,0,15,0,0,0,0
"48",22,0,13,0,0,0,0
"49",0,0,0,0,0,0,0
"50",0,0,0,0,0,0,0
"51",16,0,15,0,0,0,0
"52",20,0,19,0,0,0,0
"53",18,0,13,0,0,0,0
"54",16,0,17,0,0,0,0
"55",0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0
"57",20,0,17,0,0,0,0
"58",0,0,0,0,0,0,0
"59",0,0,1,0,0,0,0
"60",25,0,13,0,0,0,0
"61",17,0,20,0,0,0,0
"62",0,0,1,0,0,0,0
"63",2,0,1,0,0,0,0
"64",0,0,0,0,0,0,0
"65",0,0,1,0,0,0,0
"66",0,0,0,0,0,0,0
"67",0,0,0,0,0,0,0
"68",21,0,16,0,0,0,0
"69",16,0,20,0,0,0,0
"70",17,0,17,0,0,0,0
"71",25,0,16,0,0,0,0
"72",16,0,21,0,0,0,0
"73",0,0,0,0,0,0,0
"74",20,1,18,0,0,0,0
"75",20,0,19,0,0,0,0
"76",16,0,13,0,0,0,0
"77",0,0,0,0,0,0,0
"78",21,0,19,0,0,0,0
"79",0,0,0,0,0,0,0
"80",22,0,15,0,0,0,0
"81",17,0,19,0,0,0,0
"82",23,0,19,0,0,0,0
"83",30,0,17,0,0,0,0
"84",0,0,0,0,0,0,0
"85",14,0,20,0,0,0,0
"86",0,0,0,0,0,0,0
"87",19,0,15,0,0,0,0
"88",0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0
"90",24,0,20,0,0,0,0
"91",0,0,1,0,0,0,0
"92",18,0,12,0,0,0,0
