"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",40,43,10,3,6
"2",58,49,10,3,4
"3",0,0,0,0,0
"4",56,44,7,3,5
"5",49,53,10,3,2
"6",46,47,7,3,4
"7",0,0,0,0,0
"8",0,0,0,0,0
"9",49,43,8,3,6
"10",52,46,9,2,4
"11",45,51,8,4,4
"12",42,46,7,6,5
"13",51,47,7,3,7
"14",0,1,0,0,0
"15",0,0,0,0,0
"16",44,39,7,1,5
"17",0,0,0,0,0
"18",48,42,10,6,4
"19",40,61,5,2,4
"20",49,42,8,2,4
"21",43,53,7,3,4
"22",0,0,0,0,0
"23",44,54,12,4,4
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",54,43,4,2,5
"27",36,46,8,5,5
"28",47,53,7,3,3
"29",0,0,0,0,0
"30",48,41,11,3,5
"31",44,42,12,3,6
"32",42,44,7,4,6
"33",43,53,8,3,4
"34",44,46,7,2,3
"35",43,51,7,4,3
"36",45,47,8,6,3
"37",0,0,0,0,0
"38",46,50,10,4,7
"39",0,0,0,0,0
"40",47,60,7,5,3
"41",41,46,5,4,4
"42",0,0,0,0,0
"43",37,48,9,3,5
"44",0,0,0,0,0
"45",0,0,0,0,0
"46",44,50,6,5,9
"47",0,1,0,0,0
"48",0,0,0,0,0
"49",0,0,0,0,0
"50",0,0,0,0,0
"51",41,50,8,2,3
"52",57,48,9,2,2
"53",58,47,5,2,6
"54",0,0,0,0,0
"55",42,50,6,4,7
"56",0,0,0,0,0
"57",0,0,0,0,0
"58",1,1,0,0,0
"59",44,47,9,3,5
"60",0,0,0,0,0
"61",0,1,0,0,0
"62",36,53,9,0,3
"63",51,39,10,3,4
"64",37,50,8,3,6
"65",0,0,0,0,0
"66",42,33,9,3,4
"67",0,1,0,0,0
"68",0,0,0,0,0
"69",47,54,9,4,5
"70",52,52,8,3,3
"71",0,1,0,0,0
"72",0,0,0,0,0
"73",50,47,8,3,4
"74",46,44,8,1,4
"75",0,0,0,0,0
"76",0,0,0,0,0
"77",45,55,8,4,2
"78",0,0,0,0,0
"79",0,0,0,0,0
"80",49,46,6,2,2
"81",48,49,8,2,4
"82",47,45,11,2,4
"83",45,39,7,4,3
"84",0,1,0,0,0
"85",0,0,0,0,0
"86",37,44,5,3,2
"87",47,61,10,3,4
"88",41,49,8,4,5
"89",38,52,10,4,3
"90",0,0,0,0,0
"91",43,41,6,3,4
"92",48,53,10,3,5
"93",49,39,10,3,6
"94",49,56,7,4,8
"95",42,46,10,2,2
"96",0,0,0,0,0
"97",55,53,8,4,4
"98",0,0,0,0,0
"99",49,59,6,3,4
"100",38,49,12,3,2
"101",45,51,9,3,5
"102",53,56,6,2,5
"103",33,41,7,2,4
"104",53,55,9,3,4
"105",49,46,7,2,5
"106",0,0,0,0,0
"107",46,60,7,3,3
"108",44,54,9,2,3
"109",0,0,0,0,0
"110",38,45,8,3,4
"111",41,50,5,4,2
"112",0,0,0,0,0
"113",38,46,9,6,3
"114",42,47,10,3,3
"115",48,48,8,4,5
"116",0,0,0,0,0
"117",0,0,0,0,0
"118",0,0,0,0,0
"119",55,41,7,3,6
"120",45,36,8,3,4
"121",0,0,0,0,0
"122",42,53,12,2,4
"123",42,40,9,3,3
"124",40,46,7,2,5
"125",48,48,10,2,2
"126",48,57,7,3,6
"127",49,55,7,4,10
"128",47,52,7,4,6
"129",43,52,8,4,9
"130",0,0,0,0,0
"131",45,49,7,2,5
"132",43,45,7,3,4
"133",41,46,7,4,6
"134",0,0,0,0,0
"135",42,50,8,2,3
"136",0,0,0,0,0
"137",46,49,10,2,5
"138",0,0,0,0,0
"139",46,43,8,3,3
"140",0,1,0,0,0
"141",44,46,8,5,6
"142",44,42,7,3,3
"143",36,45,8,2,5
"144",0,0,0,0,0
"145",50,40,7,7,5
"146",50,66,6,2,7
"147",49,40,9,2,7
"148",51,49,9,3,6
"149",44,56,5,4,6
"150",0,0,0,0,0
"151",53,47,10,4,6
"152",0,0,0,0,0
"153",43,47,8,4,5
"154",60,35,7,4,3
"155",50,51,6,3,8
"156",45,44,12,1,5
"157",49,47,5,3,7
"158",50,53,7,2,4
"159",55,41,11,3,6
"160",49,49,4,3,5
"161",0,0,0,0,0
"162",43,50,6,3,5
"163",0,0,0,0,0
"164",46,44,6,3,3
"165",53,46,7,3,3
"166",51,50,4,4,4
"167",0,0,0,0,0
"168",49,44,5,3,5
"169",35,49,8,5,3
"170",44,47,8,4,6
"171",1,1,0,0,0
"172",0,0,0,0,0
"173",0,0,0,0,0
"174",43,50,7,3,6
"175",47,44,6,2,9
"176",0,0,0,0,0
"177",0,0,0,0,0
"178",46,46,5,5,4
"179",0,0,0,0,0
"180",49,51,7,2,5
"181",51,47,8,5,5
"182",0,0,0,0,0
"183",36,40,10,3,5
"184",54,53,11,4,5
"185",57,57,5,2,6
"186",40,47,7,3,2
"187",47,44,13,3,5
