"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",725,788,88,22,30
"2",738,805,83,26,25
"3",0,1,0,0,0
"4",734,804,82,30,25
"5",733,806,81,30,15
"6",738,783,87,27,24
"7",0,1,0,0,0
"8",0,1,0,0,0
"9",727,781,80,27,24
"10",740,799,83,27,30
"11",733,815,89,23,27
"12",739,808,75,31,20
"13",748,803,75,20,32
"14",0,1,0,0,0
"15",0,1,0,0,0
"16",734,791,75,30,26
"17",0,1,0,0,0
"18",744,805,72,31,23
"19",730,824,79,24,28
"20",739,774,73,30,27
"21",733,796,87,22,23
"22",0,0,0,0,0
"23",749,813,83,28,25
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",742,792,81,26,24
"27",738,778,82,21,23
"28",715,795,78,34,19
"29",0,1,0,0,0
"30",735,798,68,28,27
"31",740,789,90,24,33
"32",749,822,84,29,22
"33",747,797,84,27,16
"34",724,801,79,24,17
"35",728,796,88,29,19
"36",738,777,69,31,25
"37",0,1,0,0,0
"38",743,804,70,28,20
"39",0,1,0,0,0
"40",750,806,79,30,33
"41",743,785,87,28,19
"42",0,1,0,0,0
"43",720,803,83,30,25
"44",0,2,0,0,1
"45",0,1,0,0,0
"46",741,807,77,26,25
"47",4,3,1,0,0
"48",0,1,0,0,0
"49",0,1,0,0,0
"50",0,1,0,0,0
"51",732,792,86,29,21
"52",727,802,85,27,16
"53",739,803,80,30,25
"54",1,1,0,0,0
"55",746,822,80,25,23
"56",0,2,0,0,0
"57",0,1,0,0,0
"58",3,1,0,0,0
"59",734,819,84,26,23
"60",1,2,0,0,0
"61",0,1,0,0,0
"62",729,814,82,26,25
"63",720,804,87,33,24
"64",748,776,76,24,20
"65",0,1,0,0,0
"66",737,785,85,26,19
"67",0,1,0,0,0
"68",0,1,0,0,0
"69",737,820,75,28,24
"70",743,804,82,28,24
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",750,818,89,31,30
"74",739,801,96,28,19
"75",0,1,0,0,0
"76",0,1,0,0,0
"77",729,803,82,29,25
"78",0,1,0,0,0
"79",0,1,0,0,0
"80",740,792,79,29,20
"81",758,797,82,23,17
"82",741,807,90,26,22
"83",728,806,83,26,21
"84",0,1,0,0,0
"85",0,2,0,0,0
"86",753,798,84,27,22
"87",749,819,86,30,23
"88",753,783,87,26,25
"89",731,798,80,24,27
"90",0,1,0,0,0
"91",726,804,75,28,24
"92",731,827,70,29,23
"93",755,803,88,27,24
"94",746,811,74,20,28
"95",728,786,79,28,17
"96",0,1,0,0,0
"97",751,793,83,28,25
"98",0,1,0,0,0
"99",757,803,78,29,21
"100",729,821,75,26,19
"101",725,810,81,32,19
