"","age1.O","age2_no_comorbid.O","age2_comorbid.O","age3_no_comorbid.O","age3_comorbid.O"
"1",51,53,7,4,6
"2",49,50,10,6,8
"3",0,1,0,0,0
"4",47,57,8,6,7
"5",55,56,9,5,7
"6",47,47,10,3,8
"7",0,1,0,0,0
"8",0,1,0,0,0
"9",44,44,10,4,5
"10",47,50,10,3,6
"11",51,45,11,3,7
"12",59,49,8,5,9
"13",47,45,11,4,6
"14",0,0,0,0,0
"15",0,1,0,0,0
"16",51,49,10,3,9
"17",0,1,0,0,0
"18",55,61,10,5,6
"19",55,54,11,5,5
"20",48,60,10,6,7
"21",57,44,8,6,6
"22",0,1,0,0,0
"23",48,43,8,5,5
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",50,52,8,3,6
"27",50,50,11,6,6
"28",49,48,11,5,6
"29",0,1,0,0,0
"30",48,52,10,4,7
"31",49,52,11,4,6
"32",47,58,9,4,6
"33",47,52,15,5,5
"34",60,54,12,5,9
"35",48,51,9,4,8
"36",55,56,14,4,5
"37",0,1,0,0,0
"38",52,59,7,5,6
"39",0,1,0,0,0
"40",60,50,9,4,8
"41",50,61,13,4,8
"42",0,1,0,0,0
"43",65,57,9,5,5
"44",0,1,0,0,1
"45",0,1,0,0,0
"46",52,60,11,3,7
"47",1,1,1,0,0
"48",0,1,0,0,0
"49",0,1,0,0,0
"50",0,1,0,0,0
"51",48,59,12,4,6
"52",54,64,10,5,5
"53",50,65,9,4,6
"54",1,1,0,0,0
"55",54,52,10,5,6
"56",0,1,0,0,0
"57",0,1,0,0,0
"58",2,0,0,0,0
"59",52,66,9,5,7
"60",1,2,0,0,0
"61",0,0,0,0,0
"62",55,54,12,4,6
"63",48,45,8,4,8
"64",56,50,8,4,6
"65",0,1,0,0,0
"66",41,57,9,6,6
"67",0,0,0,0,0
"68",0,1,0,0,0
"69",52,51,13,4,7
"70",60,52,9,3,5
"71",0,0,0,0,0
"72",0,1,0,0,0
"73",53,58,8,7,5
"74",47,43,10,5,9
"75",0,1,0,0,0
"76",0,1,0,0,0
"77",50,51,8,4,8
"78",0,1,0,0,0
"79",0,1,0,0,0
"80",44,47,10,4,6
"81",50,56,11,4,5
"82",51,51,7,4,6
"83",56,54,9,3,6
"84",0,0,0,0,0
"85",0,1,0,0,0
"86",49,49,10,6,6
"87",58,50,12,5,5
"88",47,63,11,4,6
"89",53,61,8,3,9
"90",0,1,0,0,0
"91",48,54,8,4,5
"92",53,49,11,4,5
"93",41,55,13,4,6
"94",56,57,15,5,6
"95",56,52,7,5,6
"96",0,1,0,0,0
"97",50,52,10,5,7
"98",0,1,0,0,0
"99",53,49,13,3,5
"100",47,47,9,4,8
"101",53,49,11,6,5
"102",52,52,10,5,5
"103",48,53,11,5,7
"104",55,59,9,5,8
"105",48,53,9,5,6
"106",0,1,0,0,0
"107",55,51,11,3,7
"108",52,54,11,6,6
"109",0,1,0,0,0
"110",50,50,11,5,5
"111",44,57,11,6,7
"112",0,1,0,0,0
"113",49,58,11,4,7
"114",47,47,9,6,6
"115",51,50,9,4,7
"116",1,1,0,0,0
"117",0,1,0,0,0
"118",1,1,0,0,0
"119",45,44,8,5,6
"120",47,56,10,4,6
"121",2,1,0,0,0
"122",57,53,9,5,11
"123",47,60,10,5,6
"124",51,52,8,4,6
"125",61,46,9,6,7
"126",43,45,9,4,5
"127",40,54,9,7,7
"128",53,52,11,7,6
"129",52,48,11,7,6
"130",0,1,0,0,0
"131",42,52,15,4,6
"132",47,46,9,3,7
"133",53,52,10,4,6
"134",0,1,0,0,0
"135",48,58,10,5,7
"136",0,1,0,0,0
"137",55,51,10,4,8
"138",0,1,0,0,0
"139",47,56,8,4,6
"140",1,1,0,0,0
"141",54,58,9,4,8
"142",51,50,11,4,6
"143",52,48,11,5,6
"144",0,1,0,0,0
"145",50,49,8,3,7
"146",61,60,12,5,5
"147",48,57,9,4,5
"148",52,61,9,5,7
"149",58,47,8,4,5
"150",1,1,0,0,0
"151",56,48,9,4,7
"152",0,1,0,0,0
"153",54,49,9,6,6
"154",50,42,8,5,6
"155",53,53,9,6,5
"156",48,47,10,4,6
"157",48,50,10,4,6
"158",48,55,8,6,5
"159",49,56,13,4,7
"160",51,56,10,3,7
"161",0,1,0,0,0
"162",62,54,11,4,7
"163",0,1,0,0,0
"164",46,53,10,4,6
"165",46,55,10,6,6
"166",46,52,11,5,8
"167",0,1,0,0,0
"168",46,49,9,4,6
