"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",31,0,33,0,0,0,0
"2",34,0,34,0,0,0,0
"3",40,0,34,0,0,0,0
"4",36,0,30,0,0,0,0
"5",48,0,37,0,0,0,0
"6",29,0,37,0,0,0,0
"7",38,0,30,0,0,0,0
"8",32,0,36,0,0,0,0
"9",30,0,32,0,0,0,0
"10",41,1,36,0,1,1,0
"11",40,2,31,1,2,1,1
"12",38,0,35,0,0,0,0
"13",33,0,32,0,0,0,0
"14",35,0,42,0,0,0,0
"15",40,6,34,4,8,2,4
"16",32,0,35,0,0,0,0
"17",44,3,38,4,3,2,4
"18",37,0,38,0,0,0,0
"19",33,0,33,0,0,0,0
"20",38,0,33,0,0,0,0
"21",46,5,30,7,6,3,5
"22",44,0,39,0,0,0,0
"23",33,0,29,0,0,0,0
"24",37,0,45,0,0,0,0
"25",32,0,35,0,0,0,0
"26",32,0,32,0,0,0,0
"27",0,0,1,0,0,0,0
"28",33,0,39,0,0,0,0
"29",43,0,37,0,0,0,0
"30",33,0,35,0,0,0,0
"31",33,0,35,0,1,0,0
"32",0,0,1,0,0,0,0
"33",36,0,35,0,0,0,0
"34",27,0,32,0,0,0,0
"35",36,2,33,3,5,2,3
"36",0,0,1,0,0,0,0
"37",38,0,33,0,0,0,0
"38",36,0,36,0,0,0,0
"39",0,0,1,0,0,0,0
"40",37,0,36,0,0,0,0
"41",35,0,43,0,0,0,0
"42",32,0,32,0,0,0,0
"43",41,0,38,0,0,0,0
"44",34,3,37,4,6,2,4
"45",32,3,27,4,7,1,3
"46",36,0,30,0,0,0,0
"47",33,0,46,0,0,0,0
"48",33,0,37,0,0,0,0
"49",39,0,27,0,0,0,0
"50",35,0,35,0,0,0,0
"51",0,0,1,0,0,0,0
"52",0,0,1,0,0,0,0
"53",34,0,28,0,0,0,0
"54",39,0,32,0,0,0,0
"55",33,0,36,0,0,0,0
"56",0,0,1,0,0,0,0
"57",38,0,32,0,0,0,0
"58",38,0,36,0,0,0,0
"59",0,0,1,0,0,0,0
"60",39,0,35,0,0,0,0
"61",35,2,38,4,6,2,3
"62",39,0,33,0,0,0,0
"63",0,0,1,0,0,0,0
"64",0,0,1,0,0,0,0
"65",39,0,34,0,0,0,0
"66",33,5,39,3,7,2,5
"67",0,0,1,0,0,0,0
"68",2,0,1,0,0,0,0
"69",31,0,38,1,0,0,0
"70",38,0,28,0,0,0,0
"71",41,0,37,1,0,0,0
"72",35,0,47,0,0,0,0
"73",34,3,38,3,7,2,5
"74",37,0,40,0,0,0,0
"75",37,1,26,0,1,0,0
"76",33,0,30,0,0,0,0
"77",46,4,27,5,5,3,2
"78",31,0,31,0,0,0,0
"79",35,0,36,0,0,0,0
"80",38,0,35,0,0,0,0
"81",30,0,33,1,0,0,1
"82",39,0,35,0,0,0,0
"83",32,0,36,0,0,0,0
"84",33,0,30,0,0,0,0
"85",34,4,34,3,4,2,3
"86",35,0,33,0,0,0,0
"87",0,0,1,0,0,0,0
"88",36,0,33,1,0,0,0
"89",42,4,42,5,6,4,3
"90",35,0,36,0,0,0,0
"91",34,0,31,0,0,0,0
"92",35,0,33,0,1,0,1
"93",34,0,31,0,0,0,0
"94",32,0,36,0,0,0,0
"95",0,0,1,0,0,0,0
"96",31,0,34,0,0,0,0
"97",1,0,1,0,0,0,0
"98",36,4,41,5,3,3,4
"99",33,1,29,0,0,1,0
"100",1,0,1,0,0,0,0
"101",35,0,32,0,0,0,0
"102",40,0,37,0,0,0,0
"103",29,0,30,0,0,0,0
"104",0,0,1,0,0,0,0
"105",33,0,41,0,0,0,0
"106",37,0,39,0,0,0,0
"107",33,4,33,5,6,2,4
"108",33,0,36,0,0,0,0
"109",27,0,30,0,0,0,0
"110",31,0,35,0,0,0,0
"111",37,0,36,0,0,0,0
"112",38,0,35,0,0,0,0
"113",39,0,28,0,0,0,0
"114",31,0,39,0,0,0,0
"115",36,0,34,0,0,0,0
"116",43,4,43,5,7,1,5
"117",32,0,38,0,0,0,0
"118",0,0,1,0,0,0,0
"119",37,0,38,0,0,0,0
"120",38,0,38,0,0,0,0
"121",36,0,35,0,0,0,0
"122",31,4,34,6,6,3,5
"123",0,0,1,0,0,0,0
"124",40,0,38,0,0,0,0
"125",50,0,43,0,0,0,0
"126",32,0,36,0,0,0,1
"127",31,0,40,0,0,0,0
"128",37,0,34,1,0,0,0
"129",37,5,34,6,7,2,3
"130",37,0,39,0,0,0,0
"131",45,0,40,0,0,0,0
"132",40,3,32,5,6,2,3
"133",33,5,34,6,7,3,3
"134",34,0,41,0,0,0,0
"135",38,0,40,0,0,0,0
"136",40,0,36,0,0,0,0
"137",33,0,26,0,0,0,0
"138",36,0,37,0,0,0,0
"139",34,5,42,5,6,2,3
"140",37,3,35,4,4,2,4
"141",0,0,1,0,0,0,0
"142",33,0,41,0,0,0,0
"143",36,0,32,0,0,0,0
"144",1,0,1,0,0,0,0
"145",35,0,32,0,0,0,0
"146",1,0,1,0,0,0,0
"147",1,0,1,0,0,0,0
"148",30,5,34,4,5,2,3
"149",0,0,1,0,0,0,0
"150",38,0,38,0,0,0,0
"151",41,0,30,0,0,0,0
"152",44,0,34,0,0,0,0
"153",34,0,28,0,0,0,0
"154",44,0,36,0,0,0,0
"155",32,0,39,0,0,0,0
"156",46,0,34,0,0,0,0
"157",36,0,35,0,0,0,0
"158",34,0,32,0,0,0,0
"159",32,0,32,0,0,0,0
"160",31,0,37,0,0,0,0
"161",43,0,37,0,0,0,0
"162",40,0,41,0,0,0,0
"163",0,0,1,0,0,0,0
"164",39,2,40,5,6,2,3
"165",0,0,1,0,0,0,0
"166",43,0,37,0,0,0,0
"167",0,0,1,0,0,0,0
"168",46,3,39,5,6,2,3
"169",36,0,33,0,0,0,0
"170",41,0,33,0,0,0,0
"171",40,0,37,0,0,0,0
"172",39,0,37,0,0,0,0
"173",34,0,30,0,0,0,0
"174",0,0,1,0,0,0,0
"175",0,0,1,0,0,0,0
"176",33,3,28,3,4,2,2
"177",32,0,32,0,0,0,0
"178",40,0,32,0,0,0,0
"179",35,0,29,0,0,0,0
"180",37,0,34,0,0,0,0
"181",0,0,1,0,0,0,0
"182",33,0,32,0,0,0,0
"183",43,0,37,0,0,0,0
"184",41,0,34,0,0,0,0
"185",34,0,35,0,0,0,0
"186",35,0,39,0,0,0,0
"187",34,0,32,0,0,0,0
"188",39,0,52,0,0,0,0
"189",33,0,25,0,0,0,0
"190",43,0,38,0,1,0,0
"191",34,0,36,0,0,0,0
"192",34,0,33,0,0,0,0
"193",41,3,33,4,6,4,4
"194",36,0,39,0,0,0,0
"195",0,0,1,0,0,0,0
"196",34,0,31,0,0,0,0
"197",0,0,1,0,0,0,0
"198",33,0,37,0,0,0,0
"199",43,3,41,7,6,1,3
"200",49,0,40,1,0,0,0
"201",33,0,43,0,0,0,0
"202",38,0,31,0,0,0,0
"203",0,0,1,0,0,0,0
"204",41,0,41,0,0,0,0
"205",32,0,36,0,0,0,0
"206",37,0,28,0,0,0,0
"207",40,0,34,0,0,0,0
"208",31,0,37,0,0,0,0
"209",42,0,32,0,0,0,0
"210",27,0,35,0,0,0,0
"211",40,0,39,0,0,0,0
"212",41,0,41,0,0,0,0
"213",39,0,32,0,0,0,0
"214",0,0,1,0,0,0,0
"215",33,0,36,1,0,0,0
"216",37,0,39,0,1,0,0
"217",37,0,34,0,0,0,0
"218",28,4,28,4,6,3,3
"219",36,0,29,0,0,0,0
"220",33,0,28,0,0,0,0
"221",39,0,30,0,0,0,0
"222",35,0,34,0,0,0,0
"223",37,0,29,0,0,0,0
"224",0,0,1,0,0,0,0
"225",36,0,34,0,1,0,0
"226",47,0,36,0,0,0,0
"227",0,0,1,0,0,0,0
"228",0,0,1,0,0,0,0
"229",0,0,1,0,0,0,0
"230",0,0,1,0,0,0,0
"231",44,1,34,1,0,0,1
"232",37,3,39,5,5,3,3
"233",38,0,31,0,0,0,0
"234",37,0,35,1,0,0,1
"235",35,5,37,3,5,2,4
"236",35,0,32,0,0,0,0
"237",41,0,38,0,0,0,0
"238",34,0,27,0,0,0,0
"239",0,0,1,0,0,0,0
"240",34,0,31,0,0,0,0
"241",35,0,35,0,0,0,0
"242",0,0,1,0,0,0,0
"243",0,0,1,0,0,0,0
"244",39,0,33,0,0,0,0
"245",41,0,37,0,0,0,0
"246",27,0,29,0,0,0,0
"247",29,0,31,0,0,0,0
"248",37,0,34,0,0,0,0
"249",40,0,34,0,0,0,0
"250",36,0,28,0,0,0,0
"251",34,0,33,0,0,0,0
"252",35,4,34,4,6,3,3
"253",28,0,34,0,0,0,0
"254",39,0,31,0,0,0,0
"255",35,0,33,0,0,0,0
"256",38,0,32,0,0,0,0
"257",39,0,31,0,0,0,0
"258",0,0,1,0,0,0,0
"259",32,3,37,4,9,2,5
"260",34,0,31,0,0,0,0
"261",28,0,34,0,0,0,0
"262",33,0,39,0,0,0,0
"263",37,0,37,0,0,0,0
"264",35,0,32,0,0,0,0
"265",39,0,39,0,0,0,0
"266",36,0,38,0,0,0,0
"267",34,0,40,0,0,0,0
"268",0,0,1,0,0,0,0
"269",0,0,1,0,0,0,0
"270",38,4,35,7,7,2,4
"271",0,0,1,0,0,0,0
"272",43,0,41,0,0,0,0
"273",30,0,31,0,0,0,0
"274",1,0,1,0,0,0,0
"275",37,0,28,0,0,0,0
"276",0,0,1,0,0,0,0
"277",34,0,33,0,0,0,0
"278",31,2,32,3,3,2,3
"279",30,0,26,0,0,0,0
"280",42,0,33,0,0,0,0
"281",36,0,28,0,0,0,0
"282",34,4,36,5,5,2,3
"283",0,0,1,0,0,0,0
"284",31,1,34,1,1,0,0
"285",25,0,26,0,0,0,0
"286",32,6,44,4,6,3,3
"287",36,0,30,0,0,0,0
"288",37,0,42,0,0,0,0
"289",39,5,34,6,6,3,3
"290",0,0,1,0,0,0,0
"291",38,0,34,0,0,0,0
"292",36,0,35,0,0,0,0
"293",41,0,37,0,0,0,0
"294",36,0,28,0,0,0,0
"295",36,3,30,5,6,2,3
"296",33,0,32,0,1,0,0
"297",0,0,1,0,0,0,0
"298",35,0,34,0,0,0,0
"299",0,0,1,0,0,0,0
"300",35,0,35,0,0,0,0
"301",0,0,1,0,0,0,0
"302",31,0,39,0,0,0,0
"303",35,0,32,0,0,0,0
"304",30,0,34,0,0,0,0
"305",39,0,31,0,0,0,0
"306",27,0,40,0,0,0,0
"307",39,0,32,0,0,0,0
"308",42,0,42,0,0,0,0
"309",0,0,1,0,0,0,0
"310",39,0,36,0,0,0,0
"311",36,0,35,0,0,0,0
"312",33,0,32,0,0,0,0
"313",37,0,31,0,0,0,0
"314",35,0,38,0,0,0,0
"315",37,0,36,0,0,0,0
"316",38,0,34,0,0,0,0
"317",43,0,37,0,0,0,0
"318",40,0,37,0,0,0,0
"319",0,0,1,0,0,0,0
"320",35,0,35,0,0,0,0
"321",0,0,1,0,0,0,0
"322",38,3,31,3,6,3,2
"323",46,3,36,5,3,2,3
"324",0,0,1,0,0,0,0
"325",34,0,41,1,0,0,0
"326",0,0,1,0,0,0,0
"327",40,0,36,0,0,0,0
"328",29,0,27,0,0,0,0
"329",39,0,32,0,0,0,0
"330",37,0,42,0,0,0,0
"331",0,0,1,0,0,0,0
"332",28,0,23,0,0,0,0
"333",33,0,42,0,0,0,0
"334",37,0,41,0,0,0,0
"335",0,0,1,0,0,0,0
"336",34,0,36,0,0,0,0
"337",44,0,37,0,0,0,0
"338",37,0,41,0,0,0,0
"339",38,0,34,0,0,0,0
"340",0,0,1,0,0,0,0
"341",37,0,35,0,0,0,0
"342",37,0,36,0,0,0,0
"343",32,0,34,0,0,0,0
"344",32,0,36,0,0,0,0
"345",37,0,30,0,0,0,0
"346",40,0,35,0,0,0,0
"347",42,0,35,0,0,0,0
"348",0,0,1,0,0,0,0
"349",37,0,39,0,0,0,0
"350",0,0,1,0,0,0,0
"351",36,0,25,0,0,0,0
"352",39,0,39,0,0,0,0
"353",36,0,37,0,0,0,0
"354",0,0,1,0,0,0,0
"355",0,0,1,0,0,0,0
"356",31,1,32,0,0,0,0
"357",34,0,46,0,0,0,0
"358",1,0,1,0,0,0,0
"359",45,0,38,0,0,0,0
