"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",49,0,50,0,0,0,0
"2",0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0
"4",43,0,51,0,0,0,0
"5",45,0,33,0,0,0,0
"6",49,0,53,0,0,0,0
"7",1,0,1,0,0,0,0
"8",0,0,1,0,0,0,0
"9",41,0,34,0,0,0,0
"10",48,0,46,0,0,0,0
"11",0,0,1,0,0,0,0
"12",48,0,53,0,0,0,0
"13",49,0,45,0,0,0,0
"14",49,0,38,0,0,0,0
"15",55,0,55,0,0,0,0
"16",1,0,1,0,0,0,0
"17",1,0,1,0,0,0,0
"18",41,3,40,5,5,2,3
"19",0,0,0,0,0,0,0
"20",39,0,50,0,0,0,0
"21",0,0,1,0,0,0,0
"22",40,0,36,0,0,0,0
"23",41,4,42,7,6,1,3
"24",40,6,43,7,7,2,3
"25",43,0,35,0,0,0,0
"26",0,0,1,0,0,0,0
"27",48,0,46,0,0,0,0
"28",47,0,43,0,0,0,0
"29",0,0,1,0,0,0,0
"30",30,0,42,0,0,0,0
"31",50,0,47,0,0,0,0
"32",36,0,36,0,0,0,0
"33",40,0,37,0,0,0,0
"34",52,0,49,0,0,0,0
"35",59,0,49,0,0,0,0
"36",0,0,1,0,0,0,0
"37",39,0,36,0,0,0,0
"38",0,0,1,0,0,0,0
"39",42,5,51,6,4,2,3
"40",50,0,48,0,0,0,1
"41",0,0,1,0,0,0,0
"42",42,0,50,0,0,0,0
"43",49,0,48,0,0,0,0
"44",41,0,39,0,0,0,0
"45",0,0,1,0,0,0,0
"46",1,0,1,0,0,0,0
"47",0,0,1,0,0,0,0
"48",35,0,30,0,0,0,0
"49",1,0,1,0,0,0,0
"50",44,0,48,0,0,0,0
"51",45,0,53,0,0,0,0
"52",44,0,49,0,0,0,0
"53",35,1,37,0,1,0,1
"54",1,0,1,0,0,0,0
"55",0,0,0,0,0,0,0
"56",43,0,38,0,0,0,0
"57",45,0,36,0,0,0,0
"58",39,0,49,0,0,0,0
"59",0,0,1,0,0,0,0
"60",41,1,40,0,0,0,0
"61",48,4,48,7,5,3,3
"62",47,0,44,0,0,0,0
"63",40,4,35,3,5,2,2
"64",0,0,1,0,0,0,0
"65",47,5,51,6,7,2,3
"66",51,8,45,7,7,2,2
"67",48,0,46,0,0,0,0
"68",53,0,39,0,0,0,0
"69",44,0,39,0,0,0,0
"70",1,0,1,0,0,0,0
"71",38,5,42,3,4,3,2
"72",38,0,37,0,0,0,0
"73",48,0,49,0,0,0,0
"74",43,5,42,5,4,2,2
"75",44,0,43,0,0,0,0
"76",54,0,55,0,0,0,0
"77",35,0,39,0,0,0,0
"78",49,4,39,8,5,2,3
"79",48,0,48,0,0,0,0
"80",46,0,46,0,0,0,0
"81",0,0,1,0,0,0,0
"82",40,0,42,0,0,0,0
"83",0,0,1,0,0,0,0
"84",49,0,44,0,0,0,0
"85",46,0,59,0,0,0,0
"86",41,0,41,0,0,0,0
"87",0,0,1,0,0,0,0
"88",0,0,0,0,0,0,0
"89",44,0,44,0,0,0,0
"90",0,0,1,0,0,0,0
"91",0,0,1,0,0,0,0
"92",49,0,38,0,0,0,0
"93",46,0,46,0,0,0,0
"94",62,0,44,0,0,0,0
"95",47,0,38,0,0,0,0
"96",50,0,57,0,0,0,0
"97",45,0,46,0,0,0,0
"98",40,5,34,3,5,3,3
"99",0,0,1,0,0,0,0
"100",0,0,1,0,0,0,0
"101",42,0,45,0,0,0,0
"102",60,0,47,0,0,0,0
"103",0,0,1,0,0,0,0
"104",43,0,46,0,0,0,0
"105",45,0,44,0,0,0,0
"106",44,0,33,0,1,0,0
"107",42,0,50,0,0,0,0
"108",41,0,40,0,0,0,0
"109",0,0,0,0,0,0,0
"110",0,0,1,0,0,0,0
"111",46,0,47,0,0,0,0
"112",43,0,43,0,0,0,0
"113",41,0,34,0,0,0,0
"114",55,0,42,0,0,0,0
"115",43,5,47,4,4,2,3
"116",36,0,41,0,0,0,0
"117",44,0,48,0,0,0,0
"118",57,0,43,0,0,0,0
"119",41,4,43,6,5,3,3
"120",47,0,49,0,0,0,0
"121",0,0,1,0,0,0,0
"122",38,4,41,5,4,2,2
"123",37,0,42,0,0,0,0
"124",41,0,53,0,0,0,0
"125",41,0,43,0,0,0,0
"126",0,0,1,0,0,0,0
"127",45,0,43,0,0,0,0
"128",45,0,38,0,0,0,0
"129",0,0,1,0,0,0,0
"130",37,0,49,0,0,0,0
"131",45,0,41,0,0,0,0
"132",42,0,46,0,0,0,0
"133",40,0,39,0,0,0,0
"134",0,0,1,0,0,0,0
"135",0,0,1,0,0,0,0
"136",46,0,53,0,0,0,0
"137",0,0,0,0,0,0,0
"138",48,0,44,0,0,0,0
"139",41,0,44,0,0,0,0
"140",0,0,1,0,0,0,0
"141",0,0,1,0,0,0,0
"142",49,0,38,0,0,0,0
"143",37,0,41,0,0,0,0
"144",45,0,41,0,0,0,0
"145",0,0,1,0,0,0,0
"146",50,0,44,0,0,0,0
