"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",13,0,16,0,0,0,0
"2",9,0,15,0,0,0,0
"3",10,0,14,0,0,0,0
"4",11,0,11,0,0,0,0
"5",10,0,11,0,0,0,0
"6",16,0,11,0,0,0,0
"7",11,0,18,0,0,0,0
"8",0,0,1,0,0,0,0
"9",0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0
"11",13,0,13,0,0,0,0
"12",15,0,14,0,0,0,0
"13",17,0,12,0,0,0,0
"14",10,0,7,0,0,0,0
"15",10,0,15,0,0,0,0
"16",0,0,0,0,0,0,0
"17",13,0,11,0,0,0,0
"18",16,0,12,0,0,0,0
"19",16,0,17,0,0,0,0
"20",8,0,11,0,0,0,0
"21",15,1,15,1,2,1,2
"22",13,0,10,0,0,0,0
"23",13,1,15,2,3,1,1
"24",14,0,15,0,0,0,0
"25",11,0,16,0,0,0,0
"26",9,0,13,0,0,0,0
"27",17,0,11,0,0,0,0
"28",0,0,0,0,0,0,0
"29",11,0,13,0,0,0,0
"30",9,0,12,0,0,0,0
"31",0,0,0,0,0,0,0
"32",13,0,13,0,0,0,0
"33",0,0,0,0,0,0,0
"34",0,0,0,0,0,0,0
"35",13,0,18,0,0,0,0
"36",12,1,12,1,2,1,2
"37",0,0,0,0,0,0,0
"38",14,1,17,1,2,1,0
"39",0,0,1,0,0,0,0
"40",10,0,11,0,0,0,0
"41",11,2,9,1,2,2,4
"42",11,0,15,0,0,0,0
"43",13,0,11,0,0,0,0
"44",10,0,12,0,0,0,0
"45",0,0,1,0,0,0,0
"46",15,0,10,0,0,0,0
"47",11,0,10,0,0,0,0
"48",10,0,13,0,0,0,0
"49",0,0,1,0,0,0,0
"50",15,1,13,1,2,1,1
"51",0,0,0,0,0,0,0
"52",11,0,12,0,0,0,0
"53",11,0,15,0,0,0,0
"54",12,0,13,1,0,0,0
"55",10,0,7,0,0,0,0
"56",14,0,12,0,0,0,0
"57",10,0,9,0,0,0,0
"58",0,0,0,0,0,0,0
"59",8,0,16,0,0,0,0
"60",18,0,13,0,0,0,0
"61",11,1,11,4,2,1,1
"62",0,0,0,0,0,0,0
"63",11,0,13,0,1,1,2
"64",9,0,15,0,0,0,0
"65",12,0,11,0,0,0,0
"66",21,0,14,0,0,0,0
"67",13,0,8,0,0,0,0
"68",14,0,20,0,0,0,0
"69",11,0,11,0,0,0,0
"70",12,0,15,0,0,0,0
"71",14,0,12,0,1,0,0
"72",0,0,0,0,0,0,0
"73",14,0,13,0,0,0,0
"74",17,0,12,0,0,0,0
"75",0,0,1,0,0,0,0
"76",13,3,9,2,3,1,0
"77",13,0,12,0,0,0,0
"78",11,0,13,0,0,0,0
"79",10,0,12,0,0,0,0
"80",8,1,7,0,2,1,1
"81",9,0,12,0,0,0,0
"82",12,0,14,0,0,0,0
"83",18,0,14,0,0,0,0
"84",14,1,12,2,1,1,1
"85",12,0,16,0,0,0,0
"86",11,0,17,0,0,0,0
"87",0,0,0,0,0,0,0
"88",8,0,12,0,0,0,0
"89",13,0,13,0,0,0,0
"90",15,0,9,0,0,0,0
"91",9,0,11,0,0,0,0
"92",10,0,11,0,0,0,0
"93",16,0,13,0,0,0,0
"94",0,0,0,0,0,0,0
"95",12,0,9,0,0,0,0
"96",17,0,11,0,0,0,0
"97",9,0,16,0,0,0,0
"98",17,0,12,0,0,0,0
"99",16,0,14,0,0,0,0
"100",13,0,11,0,0,0,0
"101",10,0,11,0,0,0,0
"102",0,0,0,0,0,0,0
"103",11,0,15,0,0,0,0
"104",11,0,14,0,0,0,0
"105",0,0,0,0,0,0,0
"106",16,0,10,0,0,0,0
"107",0,0,0,0,0,0,0
"108",16,0,8,0,0,0,0
"109",9,0,15,0,0,0,0
"110",11,2,13,1,4,1,2
"111",9,2,13,1,2,0,2
"112",0,0,0,0,0,0,0
"113",1,0,0,0,0,0,0
"114",11,0,10,0,0,0,0
"115",13,1,13,2,3,1,1
"116",10,1,14,0,2,1,2
"117",10,0,15,0,0,0,0
"118",10,2,10,1,3,2,2
"119",14,1,5,2,3,1,1
"120",18,2,10,2,4,1,1
"121",6,3,11,1,2,1,1
"122",9,0,14,0,0,0,0
"123",8,0,14,0,0,0,0
"124",12,0,10,0,0,0,0
"125",9,0,9,0,0,0,0
"126",15,0,13,0,0,0,0
"127",15,0,15,0,0,0,0
"128",7,0,14,0,0,0,0
"129",13,1,13,2,2,0,1
"130",9,0,20,0,0,0,0
"131",11,0,12,0,0,0,0
"132",11,0,13,0,0,0,0
"133",16,1,13,1,3,3,1
"134",0,0,1,0,0,0,0
"135",11,0,14,0,0,0,0
"136",9,0,16,0,0,0,0
"137",12,0,15,0,0,0,0
"138",14,0,13,0,0,0,0
"139",15,0,11,0,0,0,0
"140",0,0,0,0,0,0,0
"141",8,2,18,1,3,1,3
"142",8,0,11,0,0,0,0
"143",0,0,0,0,0,0,0
"144",9,2,17,1,1,1,1
"145",10,0,13,1,2,1,1
"146",20,0,10,0,0,0,0
"147",17,2,10,1,2,0,1
"148",10,0,6,0,0,0,0
"149",13,0,10,0,0,0,0
"150",9,0,12,0,0,0,0
"151",0,0,1,0,0,0,0
"152",13,1,13,2,3,0,1
"153",11,0,14,0,0,0,0
"154",0,0,0,0,0,0,0
"155",15,0,8,0,0,0,0
"156",0,0,1,0,0,0,0
"157",0,0,0,0,0,0,0
"158",13,0,15,0,0,0,0
"159",12,0,11,0,0,0,0
"160",9,0,16,0,0,0,0
"161",0,0,0,0,0,0,0
"162",9,0,14,0,0,0,0
"163",17,0,7,0,0,0,0
"164",8,0,9,0,0,0,0
"165",8,0,9,0,0,0,0
"166",10,0,15,0,0,0,0
"167",11,3,15,2,1,0,1
"168",14,2,12,3,3,1,0
"169",9,0,12,0,0,0,0
"170",12,0,12,0,0,0,0
"171",0,0,0,0,0,0,0
"172",14,0,13,0,0,0,0
"173",11,0,12,0,0,0,0
"174",13,0,11,0,0,0,0
"175",0,0,0,0,0,0,0
"176",0,0,0,0,0,0,0
"177",15,0,19,0,0,0,0
"178",12,2,14,2,3,0,2
"179",10,0,14,2,1,0,0
"180",22,0,11,0,0,0,0
"181",9,0,11,0,0,0,0
"182",17,0,19,0,0,0,0
"183",11,0,20,0,0,0,0
"184",11,1,8,1,2,0,1
"185",13,1,12,2,0,1,1
"186",13,4,12,1,1,1,3
"187",14,0,8,0,0,1,0
"188",0,0,0,0,0,0,0
"189",11,0,13,0,0,0,0
"190",9,2,9,2,3,1,1
"191",9,0,16,0,0,0,1
"192",10,0,12,0,0,0,0
"193",0,0,0,0,0,0,0
"194",16,2,13,2,2,1,2
"195",0,0,0,0,0,0,0
"196",12,3,11,1,2,1,2
"197",15,0,8,0,1,0,0
"198",0,0,0,0,0,0,0
"199",0,0,0,0,0,0,0
"200",0,0,1,0,0,0,0
"201",13,0,9,0,0,0,0
"202",0,0,0,0,0,0,0
"203",15,0,12,0,0,0,0
"204",0,0,0,0,0,0,0
"205",13,0,10,0,0,0,0
"206",12,0,12,0,0,0,0
"207",11,0,13,0,0,0,0
"208",15,0,15,0,0,0,0
"209",10,0,12,0,0,0,0
"210",13,0,12,0,0,0,0
"211",14,0,11,0,0,0,0
"212",0,0,0,0,0,0,0
"213",20,1,13,1,3,1,0
"214",17,0,9,0,0,0,0
"215",12,0,14,0,0,0,0
"216",11,0,12,1,1,0,0
"217",14,0,10,0,0,0,0
"218",6,0,15,0,0,0,0
"219",9,0,12,0,0,0,0
"220",14,0,18,0,0,0,0
"221",16,0,12,0,0,0,0
"222",0,0,0,0,0,0,0
"223",17,0,8,0,0,0,0
"224",16,0,12,0,0,0,0
"225",17,0,9,0,0,0,0
"226",12,0,11,0,0,0,0
"227",17,0,10,0,0,0,0
"228",15,0,16,0,0,0,0
"229",10,0,8,0,0,0,0
"230",13,0,16,0,0,0,0
"231",9,0,12,0,0,0,0
"232",12,0,10,0,0,0,0
"233",15,0,7,0,0,0,0
"234",12,2,12,4,1,0,1
"235",20,0,19,0,0,0,0
"236",11,0,9,0,0,0,0
"237",11,0,11,0,0,0,0
"238",11,0,13,0,0,0,0
"239",8,0,8,0,0,0,0
"240",12,0,12,0,0,0,0
"241",12,0,10,0,0,0,0
"242",10,0,10,0,0,0,0
"243",0,0,0,0,0,0,0
"244",15,0,18,0,0,0,0
"245",11,2,9,1,2,1,1
"246",9,0,12,0,0,0,0
"247",0,0,0,0,0,0,0
"248",8,1,10,1,2,0,1
"249",11,0,9,0,0,0,0
"250",0,0,1,0,0,0,0
"251",13,0,12,0,0,0,0
"252",11,0,13,0,0,0,0
"253",0,0,0,0,0,0,0
"254",9,0,20,0,0,0,0
"255",11,0,12,0,0,0,0
"256",12,0,11,0,0,0,0
"257",17,0,10,0,0,0,0
"258",14,0,9,0,0,0,0
"259",12,0,11,0,0,0,0
"260",10,0,12,0,0,0,0
"261",10,0,9,0,0,0,0
"262",12,0,10,0,0,0,0
"263",14,0,11,0,0,0,1
"264",10,0,9,0,0,0,0
"265",10,0,10,0,0,0,0
"266",12,0,10,0,0,0,0
"267",9,0,12,0,0,0,0
"268",11,0,11,0,0,0,0
"269",9,0,14,0,0,0,0
"270",0,0,1,0,0,0,0
"271",12,0,13,0,0,0,0
"272",10,0,13,0,0,0,0
"273",14,0,10,0,0,0,0
"274",10,0,12,0,0,0,0
"275",20,0,11,0,0,0,0
"276",17,0,14,0,0,0,0
"277",0,0,0,0,0,0,0
"278",11,0,13,0,0,0,0
"279",9,1,14,2,1,0,2
"280",13,3,15,2,1,1,1
"281",16,0,12,0,0,0,0
"282",13,1,12,4,2,2,1
"283",13,0,14,0,0,0,0
"284",9,1,19,2,2,2,0
"285",13,0,12,0,0,0,0
"286",11,1,10,3,4,0,2
"287",9,0,10,0,0,0,0
"288",13,0,13,0,0,0,0
"289",14,2,14,1,5,1,1
"290",13,0,10,0,0,0,0
"291",15,0,10,0,0,0,0
"292",10,0,10,0,0,0,0
"293",0,0,0,0,0,0,0
"294",16,0,9,0,0,0,0
"295",0,0,0,0,0,0,0
"296",13,0,13,0,0,0,0
"297",7,0,13,0,0,0,0
"298",0,0,0,0,0,0,0
"299",8,0,11,0,0,0,0
"300",15,0,16,0,0,0,0
"301",13,0,18,0,0,0,0
"302",8,0,13,0,0,0,0
"303",7,0,13,0,0,0,0
"304",0,0,0,0,0,0,0
"305",12,0,13,0,0,0,0
"306",10,0,12,0,0,0,0
"307",12,0,14,0,0,0,0
"308",8,0,17,0,0,0,0
"309",16,0,8,0,0,0,0
"310",14,0,11,0,0,0,0
"311",11,0,16,0,0,0,0
"312",10,0,9,0,0,0,0
"313",13,0,10,0,0,0,0
"314",14,0,12,0,0,1,0
"315",0,0,0,0,0,0,0
"316",13,2,10,1,2,1,2
"317",11,0,13,0,0,0,0
"318",10,0,13,0,0,0,0
"319",14,0,10,0,0,0,0
"320",13,0,14,0,0,0,0
"321",16,0,8,0,0,0,0
"322",11,2,8,1,2,1,3
"323",10,0,10,0,0,0,0
"324",14,0,8,0,0,0,0
"325",17,0,9,0,0,0,0
"326",11,1,12,2,1,1,2
"327",11,0,17,0,0,0,0
"328",12,0,11,0,0,0,0
"329",11,0,14,0,0,0,0
"330",11,0,13,0,0,0,0
"331",11,0,12,0,0,0,0
"332",12,0,10,0,0,0,0
"333",0,0,1,0,0,0,0
"334",15,0,16,0,0,0,0
"335",15,0,12,0,0,0,0
"336",13,0,14,0,0,0,0
"337",12,0,9,0,0,0,0
"338",8,1,13,2,1,3,2
"339",12,0,12,0,0,0,0
"340",0,0,1,0,0,0,0
"341",12,2,14,2,3,1,2
"342",16,0,13,0,0,0,0
"343",8,0,13,0,0,0,0
"344",14,0,14,0,0,0,0
"345",0,0,0,0,0,0,0
"346",14,0,12,0,0,0,0
"347",11,0,12,0,0,0,0
"348",12,0,11,0,0,0,0
"349",13,0,11,0,0,0,0
"350",0,0,1,0,0,0,0
"351",13,0,14,0,0,0,0
"352",12,0,15,0,0,0,0
"353",11,0,8,0,0,0,0
"354",8,0,9,0,0,0,0
"355",0,0,0,0,0,0,0
"356",16,0,9,0,0,0,0
"357",14,0,11,0,0,0,0
"358",0,0,0,0,0,0,0
"359",18,0,9,0,0,0,0
"360",8,0,10,0,0,0,0
"361",9,0,11,0,0,0,0
"362",10,1,15,1,4,1,1
"363",8,0,15,0,0,0,0
"364",13,0,12,0,0,0,0
"365",16,0,11,0,0,0,0
"366",10,0,15,0,0,0,0
"367",14,0,9,0,0,0,0
"368",13,1,14,2,2,1,1
"369",14,0,14,0,0,0,0
"370",16,0,13,0,0,0,0
"371",15,1,15,4,4,0,2
"372",11,0,16,0,0,0,0
"373",10,0,13,0,0,0,0
"374",10,0,14,0,0,0,0
"375",12,3,15,1,2,0,1
"376",17,0,13,0,0,0,0
"377",9,0,11,0,0,0,0
"378",16,0,14,0,0,0,0
"379",15,0,12,0,0,0,0
"380",13,0,12,0,0,0,0
"381",0,0,0,0,0,0,0
"382",11,0,12,0,0,0,0
"383",13,0,10,0,0,0,0
"384",11,1,12,2,4,2,1
"385",10,0,8,0,0,0,0
"386",15,0,11,0,0,0,0
"387",13,0,12,0,0,0,0
"388",12,0,9,0,0,0,0
"389",12,1,10,1,3,1,1
"390",21,0,11,0,0,0,0
"391",17,3,10,1,2,2,1
"392",13,0,14,0,0,0,0
"393",18,0,12,0,0,0,0
"394",13,0,10,0,0,0,0
"395",15,0,9,0,0,0,0
"396",0,0,0,0,0,0,0
"397",14,0,14,0,0,0,0
"398",12,2,9,1,4,1,2
"399",0,0,0,0,0,0,0
"400",13,2,14,4,1,0,1
"401",12,0,13,0,0,0,0
