"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",16.4893617021277,0,15.5660377358491,0,0,0,0
"2",18.0851063829787,0,16.5094339622642,0,0,0,0
"3",17.0212765957447,0,16.5094339622642,0,0,0,0
"4",17.5531914893617,0,15.0943396226415,0,0,0,0
"5",21.2765957446809,0,15.0943396226415,0,0,0,0
"6",18.0851063829787,0,15.0943396226415,0,0,0,0
"7",25.531914893617,0,18.8679245283019,0,0,0,0
"8",0,0,0.471698113207547,0,0,0,0
"9",0,0,0.471698113207547,0,0,0,0
"10",0,0,0.471698113207547,0,0,0,0
"11",21.2765957446809,0,20.7547169811321,0,0,0,0
"12",20.2127659574468,6.41025641025641,16.5094339622642,0,0,0,0
"13",20.7446808510638,0,17.4528301886792,0,0,0,0
"14",20.2127659574468,0,18.3962264150943,0,0,0,0
"15",22.3404255319149,0,18.3962264150943,0,0,0,0
"16",0,0,0.471698113207547,0,0,0,0
"17",18.6170212765957,0,16.0377358490566,0,0,0,0
"18",26.063829787234,0,14.1509433962264,0,0,0,0
"19",17.0212765957447,0,21.2264150943396,0,0,0,0
"20",19.6808510638298,0,17.9245283018868,0,0,0,0
"21",20.2127659574468,12.8205128205128,19.3396226415094,12.7931769722815,15.9744408945687,27.2727272727273,16.0857908847185
"22",20.7446808510638,0,14.1509433962264,0,0,0,0
"23",22.3404255319149,25.6410256410256,19.811320754717,17.0575692963753,12.779552715655,18.1818181818182,16.0857908847185
"24",20.7446808510638,0,15.0943396226415,0,0,0,0
"25",21.2765957446809,0,16.0377358490566,0,0,0,0
"26",19.6808510638298,0,13.6792452830189,0,0,0,0
"27",19.1489361702128,0,14.622641509434,0,0,0,0
"28",0,0,0.471698113207547,0,0,0,0
"29",21.2765957446809,0,15.0943396226415,0,0,9.09090909090909,0
"30",18.6170212765957,6.41025641025641,18.8679245283019,4.26439232409382,0,0,0
"31",0,0,0.471698113207547,0,0,0,0
"32",17.0212765957447,0,16.9811320754717,0,0,0,0
"33",0,0,0.471698113207547,0,0,0,0
"34",0,0,0.471698113207547,0,0,0,0
"35",17.0212765957447,0,14.622641509434,0,0,0,0
"36",20.7446808510638,19.2307692307692,16.9811320754717,12.7931769722815,19.1693290734824,9.09090909090909,26.8096514745308
"37",0,0,0.471698113207547,0,0,0,0
"38",20.7446808510638,19.2307692307692,19.811320754717,8.52878464818763,9.58466453674121,9.09090909090909,5.36193029490617
"39",0,0,0.471698113207547,0,0,0,0
"40",20.2127659574468,0,16.5094339622642,0,0,0,0
"41",17.0212765957447,25.6410256410256,15.5660377358491,25.5863539445629,12.779552715655,36.3636363636364,26.8096514745308
"42",25,0,16.9811320754717,0,0,0,0
"43",18.0851063829787,0,17.4528301886792,0,0,0,0
"44",19.6808510638298,0,16.0377358490566,0,0,0,0
"45",0,0,0.471698113207547,0,0,0,0
"46",17.5531914893617,0,19.3396226415094,0,0,0,0
"47",18.6170212765957,0,12.2641509433962,0,0,0,0
"48",15.9574468085106,0,11.7924528301887,0,0,0,0
"49",0,0,0.471698113207547,0,0,0,0
"50",19.1489361702128,25.6410256410256,17.4528301886792,12.7931769722815,15.9744408945687,18.1818181818182,10.7238605898123
"51",0,0,0.471698113207547,0,0,0,0
"52",17.5531914893617,0,14.622641509434,0,0,0,0
"53",16.4893617021277,0,16.9811320754717,0,0,0,0
"54",21.8085106382979,0,18.3962264150943,4.26439232409382,3.19488817891374,0,5.36193029490617
"55",19.6808510638298,0,16.0377358490566,0,0,0,0
"56",25,0,15.5660377358491,0,0,0,0
"57",15.4255319148936,6.41025641025641,17.4528301886792,0,0,9.09090909090909,0
"58",0,0,0.471698113207547,0,0,0,0
"59",17.5531914893617,0,15.5660377358491,0,0,0,0
"60",20.7446808510638,0,13.6792452830189,0,0,0,0
"61",20.2127659574468,32.0512820512821,14.622641509434,17.0575692963753,19.1693290734824,27.2727272727273,26.8096514745308
"62",0,0,0.471698113207547,0,0,0,0
"63",19.6808510638298,25.6410256410256,20.7547169811321,8.52878464818763,15.9744408945687,9.09090909090909,10.7238605898123
"64",19.1489361702128,0,16.5094339622642,0,3.19488817891374,0,0
"65",17.5531914893617,0,17.9245283018868,0,0,0,0
"66",20.7446808510638,0,18.3962264150943,0,0,0,0
"67",20.7446808510638,0,16.0377358490566,0,0,0,0
"68",22.8723404255319,0,15.5660377358491,0,0,0,0
"69",18.6170212765957,0,17.9245283018868,0,0,0,0
"70",19.6808510638298,0,16.0377358490566,0,0,0,0
"71",19.6808510638298,0,19.811320754717,0,3.19488817891374,0,0
"72",0,0,0.471698113207547,0,0,0,0
"73",21.8085106382979,0,17.4528301886792,0,0,0,0
"74",14.8936170212766,0,13.6792452830189,0,0,0,0
"75",0,0,0.471698113207547,0,0,0,0
"76",18.0851063829787,25.6410256410256,17.4528301886792,17.0575692963753,12.779552715655,18.1818181818182,16.0857908847185
"77",15.4255319148936,0,14.1509433962264,0,0,0,0
"78",15.4255319148936,0,16.9811320754717,0,0,0,0
"79",19.6808510638298,0,14.1509433962264,0,0,0,0
"80",17.5531914893617,19.2307692307692,14.622641509434,21.3219616204691,25.5591054313099,18.1818181818182,10.7238605898123
"81",20.2127659574468,0,19.811320754717,0,0,0,0
"82",21.8085106382979,0,18.3962264150943,0,0,0,0
"83",18.6170212765957,0,15.5660377358491,0,0,0,0
"84",22.8723404255319,32.0512820512821,19.811320754717,21.3219616204691,22.3642172523962,36.3636363636364,26.8096514745308
"85",17.5531914893617,0,16.0377358490566,0,0,0,0
"86",18.6170212765957,0,20.2830188679245,0,0,0,0
"87",0.531914893617021,0,0.471698113207547,0,0,0,0
"88",16.4893617021277,0,14.1509433962264,0,0,0,0
"89",19.6808510638298,0,16.5094339622642,4.26439232409382,0,0,0
"90",20.7446808510638,0,16.0377358490566,0,0,0,0
"91",20.2127659574468,0,17.4528301886792,0,0,0,0
"92",19.6808510638298,0,16.9811320754717,0,0,0,0
"93",17.5531914893617,0,16.0377358490566,0,0,0,0
"94",0,0,0.471698113207547,0,0,0,0
"95",18.6170212765957,0,16.0377358490566,0,0,0,0
"96",23.936170212766,0,17.9245283018868,0,0,0,0
"97",20.2127659574468,0,17.4528301886792,0,0,0,0
"98",19.1489361702128,0,18.8679245283019,0,0,0,0
"99",18.6170212765957,0,13.2075471698113,0,0,0,0
"100",19.1489361702128,0,18.8679245283019,0,0,0,0
"101",18.0851063829787,0,14.622641509434,0,0,0,0
"102",0,0,0.471698113207547,0,0,0,0
"103",18.0851063829787,0,19.811320754717,0,0,0,0
"104",18.0851063829787,0,16.5094339622642,0,0,0,0
"105",0.531914893617021,0,0.471698113207547,0,0,0,0
"106",22.8723404255319,0,17.9245283018868,4.26439232409382,0,0,0
"107",0,0,0.471698113207547,0,0,0,0
"108",21.8085106382979,0,17.9245283018868,0,0,0,0
"109",17.5531914893617,0,13.6792452830189,0,0,0,0
"110",18.0851063829787,19.2307692307692,16.5094339622642,29.8507462686567,19.1693290734824,27.2727272727273,21.4477211796247
"111",22.3404255319149,32.0512820512821,17.9245283018868,17.0575692963753,19.1693290734824,27.2727272727273,16.0857908847185
"112",0,0,0.471698113207547,0,0,0,0
"113",0.531914893617021,0,0.471698113207547,0,0,0,0
"114",20.7446808510638,0,15.0943396226415,0,0,0,0
"115",15.9574468085106,32.0512820512821,12.2641509433962,25.5863539445629,25.5591054313099,18.1818181818182,16.0857908847185
"116",19.6808510638298,32.0512820512821,15.5660377358491,25.5863539445629,15.9744408945687,18.1818181818182,16.0857908847185
"117",19.6808510638298,0,14.1509433962264,0,0,0,0
"118",19.1489361702128,19.2307692307692,17.4528301886792,17.0575692963753,22.3642172523962,18.1818181818182,16.0857908847185
"119",21.8085106382979,25.6410256410256,16.9811320754717,25.5863539445629,25.5591054313099,36.3636363636364,16.0857908847185
"120",23.4042553191489,25.6410256410256,15.0943396226415,21.3219616204691,25.5591054313099,27.2727272727273,21.4477211796247
"121",21.2765957446809,38.4615384615385,15.5660377358491,21.3219616204691,15.9744408945687,18.1818181818182,26.8096514745308
"122",15.9574468085106,0,16.9811320754717,0,0,0,0
"123",17.5531914893617,0,17.9245283018868,0,0,0,0
